Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,89,0.35449438202247224,0.10112359550562071,0.35449438202247224,0.10112359550562071,0.0,0.0,0.004124183006535904,0.0,0.0,0.004124183006535904,0.0,0.0,0.18820224719101122,0.0,0.0,0.18820224719101122,0.0,0.0
3,56,0.21660714285714283,0.05357142857142854,0.301241379310345,0.08275862068965684,0.0,0.0,0.0024745002039984225,0.0,0.0,0.0034799235181644304,0.0,0.0,0.20982142857142858,0.0,0.0,0.19655172413793104,0.0,0.0
4,51,0.23156862745098036,0.2549019607843188,0.2831122448979593,0.12755102040816582,0.0,0.0,0.0024380677126341023,0.0,0.0,0.003189813750287395,0.0,0.0,0.03431372549019608,0.0,0.0,0.15433673469387754,0.0,0.0
5,48,0.2983333333333333,-0.10416666666666984,0.28610655737704926,0.08196721311475552,0.0,0.0,0.0037943826179121084,0.0,0.0,0.0032975909305621074,0.0,0.0,0.265625,0.0,0.0,0.1762295081967213,0.0,0.0
6,57,0.25842105263157894,0.35087719298246983,0.28086378737541534,0.13289036544850874,0.0,0.0,0.0025864793678666252,0.0,0.0,0.003146845337800121,0.0,0.0,-0.008771929824561403,0.0,0.0,0.14119601328903655,0.0,0.0
7,48,0.03249999999999997,-0.3333333333333311,0.246704871060172,0.06876790830945913,0.0,0.0,3.551104029137227E-4,0.0,0.0,0.002754494849318582,0.0,0.0,0.16666666666666666,0.0,0.0,0.14469914040114612,0.0,0.0
8,58,0.09068965517241376,-0.31034482758621895,0.2244717444717445,0.014742014742016061,0.0,0.0,0.0012204176334106478,0.0,0.0,0.002568600989653625,0.0,0.0,0.23275862068965517,0.0,0.0,0.15724815724815724,0.0,0.0
9,52,0.14249999999999996,-0.03846153846154133,0.2151851851851852,0.008714596949891911,0.0,0.0,0.0018515742128936124,0.0,0.0,0.0024960828910791095,0.0,0.0,0.09615384615384616,0.0,0.0,0.1503267973856209,0.0,0.0
10,49,0.59530612244898,0.12244897959183804,0.25185039370078743,0.019685039370079628,0.0,0.0,0.0077169312169312896,0.0,0.0,0.002951326412918123,0.0,0.0,0.3520408163265306,0.0,0.0,0.16978346456692914,0.0,0.0
11,52,0.4151923076923078,0.19230769230769135,0.2670178571428572,0.035714285714286434,0.0,0.0,0.006023995535714459,0.0,0.0,0.0031859632675672487,0.0,0.0,0.17307692307692307,0.0,0.0,0.17008928571428572,0.0,0.0
12,42,0.4654761904761906,0.21428571428571258,0.28086378737541534,0.04817275747508361,0.0,0.0,0.004321396993810765,0.0,0.0,0.0032857864666330045,0.0,0.0,0.19047619047619047,0.0,0.0,0.17151162790697674,0.0,0.0
13,64,0.4181250000000003,0.24999999999999672,0.29405405405405416,0.06756756756756775,0.0,0.0,0.004305711987127856,0.0,0.0,0.00339569642640405,0.0,0.0,0.1328125,0.0,0.0,0.1677927927927928,0.0,0.0
14,55,0.49236363636363684,0.07272727272727444,0.30918169209431356,0.06796116504854398,0.0,0.0,0.005542365943512138,0.0,0.0,0.0035633561917550005,0.0,0.0,0.3181818181818182,0.0,0.0,0.17926490984743412,0.0,0.0
15,54,0.7655555555555561,0.5185185185185167,0.34098064516129045,0.09935483870967757,0.0,0.0,0.008838999358563245,0.0,0.0,0.003930334939615702,0.0,0.0,0.2824074074074074,0.0,0.0,0.18645161290322582,0.0,0.0
16,60,0.4390000000000004,0.16666666666667393,0.34802395209580855,0.10419161676646772,0.0,0.0,0.005886033519553045,0.0,0.0,0.004052376901730575,0.0,0.0,0.2125,0.0,0.0,0.18832335329341318,0.0,0.0
17,47,0.515744680851064,0.21276595744680632,0.3569614512471657,0.10997732426303906,0.0,0.0,0.006514377855415255,0.0,0.0,0.004173825432177344,0.0,0.0,0.26595744680851063,0.0,0.0,0.19246031746031747,0.0,0.0
18,54,0.5862962962962965,0.222222222222226,0.3701923076923079,0.11645299145299215,0.0,0.0,0.0058370206489674805,0.0,0.0,0.004285396260017822,0.0,0.0,0.25462962962962965,0.0,0.0,0.19604700854700854,0.0,0.0
19,44,0.632045454545455,0.0909090909090919,0.38194897959183693,0.11530612244898031,0.0,0.0,0.0070709382151029,0.0,0.0,0.004414605668188099,0.0,0.0,0.3806818181818182,0.0,0.0,0.20433673469387756,0.0,0.0
20,41,0.7065853658536587,0.24390243902438885,0.394985308521058,0.12047012732615146,0.0,0.0,0.008310384394721607,0.0,0.0,0.004568450863777969,0.0,0.0,0.3231707317073171,0.0,0.0,0.20910871694417238,0.0,0.0
21,53,0.4796226415094345,0.4339622641509434,0.39916201117318456,0.13594040968342702,0.0,0.0,0.005830275229357835,0.0,0.0,0.004627840449074328,0.0,0.0,0.07547169811320754,0.0,0.0,0.20251396648044692,0.0,0.0
22,56,0.4042857142857143,0.21428571428571455,0.39941592920354,0.1398230088495581,0.0,0.0,0.004453186467348515,0.0,0.0,0.004618753773575255,0.0,0.0,0.15625,0.0,0.0,0.2002212389380531,0.0,0.0
