Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
12,54,0.8705555555555561,0.18518518518518481,0.665648464163823,0.1126279863481215,0.0,0.0,0.014486902927581539,0.0,0.0,0.010052055147532633,0.0,0.0,0.5879629629629629,0.0,0.0,0.49658703071672355,6168.388888888889,3563.6666666666665,23663.55764132452,18631.816349372606,0.0,0.0
13,46,0.83304347826087,0.3043478260869514,0.6778322784810131,0.12658227848101103,0.0,0.0,0.013488208377332334,0.0,0.0,0.010286462085194376,0.0,0.0,0.5271739130434783,0.0,0.0,0.4988132911392405,4487.565217391304,4616.565217391304,22065.55827266342,17463.87875504083,0.0,0.0
14,56,0.6814285714285717,0.10714285714285009,0.6781250000000005,0.12499999999999792,0.0,0.0,0.00861788617886262,0.0,0.0,0.010126101488909333,0.0,0.0,0.53125,0.0,0.0,0.501453488372093,7005.375,8492.94642857143,20907.082636304698,16773.807037620107,0.0,0.0
15,41,0.7292682926829269,0.09756097560975549,0.681001371742113,0.12345679012345478,0.0,0.0,0.010142469470827666,0.0,0.0,0.010127085798213224,0.0,0.0,0.5975609756097561,0.0,0.0,0.5068587105624143,4606.365853658536,5246.121951219512,19742.74572325854,15950.400960020064,0.0,0.0
16,50,0.9528000000000004,0.23999999999999944,0.6984467265725294,0.13093709884467075,0.0,0.0,0.01147675258973767,0.0,0.0,0.010232448799202785,0.0,0.0,0.625,0.0,0.0,0.5144415917843389,8915.46,7875.92,19020.926675041308,15412.10222935206,0.0,0.0
17,49,0.7700000000000004,0.20408163265305793,0.7026811594202903,0.1352657004830898,0.0,0.0,0.012833333333333509,0.0,0.0,0.010368720260902289,0.0,0.0,0.45918367346938777,0.0,0.0,0.5111714975845411,4484.0,4014.7755102040815,18112.368757851225,14699.769309405312,0.0,0.0
18,49,0.4979591836734698,0.2040816326530572,0.6912428734321555,0.13911060433295114,0.0,0.0,0.007853234631477253,0.0,0.0,0.01023674434312749,0.0,0.0,0.3673469387755102,0.0,0.0,0.5031356898517674,15984.959183673469,6621.265306122449,17987.227018193713,14224.563191565145,0.0,0.0
19,54,0.4703703703703706,0.33333333333333354,0.67843179377014,0.15037593984962208,0.0,0.0,0.0058484918259268034,0.0,0.0,0.00993691298396882,0.0,0.0,0.26851851851851855,0.0,0.0,0.4895273899033298,10031.333333333334,6037.2962962962965,17545.232924590357,13769.715030716874,0.0,0.0
20,44,0.5334090909090912,-7.840950111415168E-16,0.6718871794871799,0.14358974358974166,0.0,0.0,0.008302087018040142,0.0,0.0,0.009867299292062202,0.0,0.0,0.5170454545454546,0.0,0.0,0.4907692307692308,7609.840909090909,6084.409090909091,17022.31755535354,13365.225244411202,0.0,0.0
21,56,0.6980357142857149,0.07142857142856955,0.673307468477207,0.13967022308438215,0.0,0.0,0.013400754199520085,0.0,0.0,0.010016015698270155,0.0,0.0,0.5,0.0,0.0,0.49127061105722597,7010.053571428572,5498.892857142857,16521.704356157294,12971.908625047785,0.0,0.0
22,53,0.7120754716981135,0.30188679245282424,0.6752029520295206,0.14760147601475804,0.0,0.0,0.009625095638868129,0.0,0.0,0.009995083847708685,0.0,0.0,0.5283018867924528,0.0,0.0,0.49308118081180813,5329.792452830188,6178.301886792453,15988.756170284574,12648.403542273722,0.0,0.0
23,52,0.8173076923076928,0.30769230769230926,0.6817077464788736,0.15492957746478678,0.0,0.0,0.014309764309765103,0.0,0.0,0.010163258878185963,0.0,0.0,0.4855769230769231,0.0,0.0,0.492737676056338,4335.0192307692305,3506.6346153846152,15459.040854852059,12232.86859105149,0.0,0.0
24,44,1.0336363636363641,0.5909090909090985,0.6948305084745766,0.1711864406779645,0.0,0.0,0.017097744360902216,0.0,0.0,0.010397169595982829,0.0,0.0,0.5397727272727273,0.0,0.0,0.4944915254237288,7795.522727272727,5978.795454545455,15125.844414522522,11960.952367725142,0.0,0.0
25,58,0.8679310344827592,0.20689655172413973,0.7029402261712443,0.1728594507269776,0.0,0.0,0.011895085066163212,0.0,0.0,0.01047346251053095,0.0,0.0,0.5818965517241379,0.0,0.0,0.4985864297253635,6411.206896551724,6542.086206896552,14762.734517940406,11735.166277690618,0.0,0.0
26,52,0.6698076923076927,0.09615384615384528,0.7016046511627911,0.16976744186046372,0.0,0.0,0.009791959516446179,0.0,0.0,0.01044548570637201,0.0,0.0,0.5528846153846154,0.0,0.0,0.5007751937984496,6905.365384615385,6259.096153846154,14448.439752607404,11516.12347273684,0.0,0.0
27,59,0.6625423728813563,0.05084745762711928,0.6998962194217944,0.16456634544106613,0.0,0.0,0.011005067567567896,0.0,0.0,0.010467521812880595,0.0,0.0,0.5338983050847458,0.0,0.0,0.5022238695329874,4884.576271186441,3794.3050847457625,14080.59884947583,11219.130457814104,0.0,0.0
28,40,0.6515000000000001,0.1499999999999994,0.6985025197984165,0.16414686825053865,0.0,0.0,0.00885791978246086,0.0,0.0,0.01041668008717983,0.0,0.0,0.425,0.0,0.0,0.5,6829.25,6182.475,13812.030373569318,11032.587663080249,0.0,0.0
29,47,0.7476595744680854,0.19148936170212377,0.7001114206128137,0.16504178272980363,0.0,0.0,0.011309945284840457,0.0,0.0,0.01044551575097681,0.0,0.0,0.5372340425531915,0.0,0.0,0.5012186629526463,7318.446808510638,5517.63829787234,13580.116674817222,10835.625185751394,0.0,0.0
30,49,0.5997959183673472,-0.04081632653061385,0.6968013468013471,0.15824915824915686,0.0,0.0,0.007856188184977148,0.0,0.0,0.010348638350218679,0.0,0.0,0.5612244897959183,0.0,0.0,0.5031986531986532,15566.979591836734,9292.224489795919,13648.629189197205,10782.404472097756,0.0,0.0
31,41,0.734878048780488,0.3170731707317084,0.6978243774574053,0.1625163826998676,0.0,0.0,0.008700548657233723,0.0,0.0,0.01029346943510049,0.0,0.0,0.4817073170731707,0.0,0.0,0.5026212319790302,7504.609756097561,8472.487804878048,13443.828541427216,10705.407249857099,0.0,0.0
32,33,0.6706060606060606,0.18181818181817805,0.6972482360487496,0.16292495189223724,0.0,0.0,0.008827283605903905,0.0,0.0,0.01025877933917852,0.0,0.0,0.4621212121212121,0.0,0.0,0.5017639512508018,8600.181818181818,7139.454545454545,13287.581872935429,10590.376517457016,0.0,0.0
33,38,0.5800000000000002,0.1578947368421039,0.6944583594239202,0.16280525986224031,0.0,0.0,0.006318807339449615,0.0,0.0,0.010133215163503951,0.0,0.0,0.4473684210526316,0.0,0.0,0.5004696305572949,7177.394736842105,7515.578947368421,13096.638524932512,10494.289093391748,0.0,0.0
34,55,0.7125454545454549,0.1454545454545468,0.6950605326876518,0.1622276029055677,0.0,0.0,0.011587817859255362,0.0,0.0,0.010176816244050898,0.0,0.0,0.4863636363636364,0.0,0.0,0.5,7325.4,6028.490909090909,12921.752509025468,10358.961875685662,0.0,0.0
35,41,0.4280487804878048,0.12195121951217507,0.688594211458949,0.1612522150029516,0.0,0.0,0.004747092236948765,0.0,0.0,0.010004548341142906,0.0,0.0,0.35365853658536583,0.0,0.0,0.4964559952746604,7793.609756097561,8133.121951219512,12770.924780998175,10293.495995554304,0.0,0.0
36,40,0.35750000000000004,-0.0749999999999972,0.6809521061742646,0.15579919215233534,0.0,0.0,0.004677788681714024,0.0,0.0,0.009868375939724023,0.0,0.0,0.33125,0.0,0.0,0.4926428159261396,7943.925,6792.225,12633.010501541085,10193.459681395609,0.0,0.0
37,50,0.07619999999999998,-0.2400000000000044,0.6639932697700508,0.1446999439147487,0.0,0.0,0.0010592160133445635,0.0,0.0,0.009611138171781282,0.0,0.0,0.305,0.0,0.0,0.48738081884464385,6468.4,6007.06,12461.771320942722,10077.170801356842,0.0,0.0
38,44,0.6606818181818187,0.27272727272724867,0.663913519430761,0.14778325123152483,0.0,0.0,0.007890879478827053,0.0,0.0,0.009561183629713844,0.0,0.0,0.4772727272727273,0.0,0.0,0.4871373836891078,9365.386363636364,7619.454545454545,12378.085241015522,10010.746037683806,0.0,0.0
39,65,0.553692307692308,0.030769230769233897,0.660126849894292,0.14376321353065333,0.0,0.0,0.006141638225255541,0.0,0.0,0.009410204635182896,0.0,0.0,0.48846153846153845,0.0,0.0,0.4871828752642706,3996.7076923076925,6075.338461538461,12157.522673944264,9907.182680416825,0.0,0.0
40,52,0.24442307692307694,-0.3076923076922956,0.6490072016460908,0.1316872427983522,0.0,0.0,0.0024339333588665134,0.0,0.0,0.009146115146506716,0.0,0.0,0.40384615384615385,0.0,0.0,0.4849537037037037,4248.75,5703.192307692308,11954.733631022616,9799.38805547517,0.0,0.0
41,37,0.22864864864864862,-0.3243243243243214,0.6411559818273602,0.12317011610297669,0.0,0.0,0.00257534246575343,0.0,0.0,0.00899328051206899,0.0,0.0,0.4527027027027027,0.0,0.0,0.4843513377082282,4397.135135135135,5199.0,11765.793668625429,9684.37835408829,0.0,0.0
42,51,0.6939215686274512,0.1764705882352977,0.6424803149606303,0.12450787401574655,0.0,0.0,0.008762069819261656,0.0,0.0,0.00898685206856208,0.0,0.0,0.5,0.0,0.0,0.484744094488189,4424.411764705882,4866.725490196079,11586.735573407881,9566.874625700677,0.0,0.0
43,49,0.5948979591836737,0.1224489795918337,0.6413599231138879,0.12445939452186296,0.0,0.0,0.008777476663655427,0.0,0.0,0.008982172540732703,0.0,0.0,0.4642857142857143,0.0,0.0,0.4842623738587218,4897.591836734694,4181.938775510204,11427.470246344232,9438.661867362807,0.0,0.0
44,38,0.4263157894736842,-0.052631578947365316,0.6375035394053803,0.12128362435110757,0.0,0.0,0.004247509176717258,0.0,0.0,0.008863685574620339,0.0,0.0,0.4868421052631579,0.0,0.0,0.48430863614912695,4920.8421052631575,6607.078947368421,11276.153312830718,9372.811101781543,0.0,0.0
45,52,0.6350000000000005,0.0769230769230787,0.6374435743896826,0.1202210962689991,0.0,0.0,0.009106453392167724,0.0,0.0,0.008869327249072382,0.0,0.0,0.5048076923076923,0.0,0.0,0.48479963150621835,4597.7307692307695,4474.2692307692305,11124.370982294357,9261.480604713082,0.0,0.0
46,52,0.3630769230769234,0.038461538461538616,0.6310256410256414,0.1183085919928012,0.0,0.0,0.004677898909811804,0.0,0.0,0.008763642724609153,0.0,0.0,0.36538461538461536,0.0,0.0,0.4820062977957715,3618.4423076923076,4579.0192307692305,10957.5725673032,9157.425907514329,0.0,0.0
47,50,0.7030000000000004,0.040000000000003595,0.6326088869335684,0.11658600967883731,0.0,0.0,0.007888240574506579,0.0,0.0,0.008739933018483826,0.0,0.0,0.635,0.0,0.0,0.4853717553893533,4643.62,4717.04,10820.312728883564,9060.895779090104,0.0,0.0
48,56,0.6308928571428575,0.24999999999999073,0.6325676255903825,0.1197939029626435,0.0,0.0,0.00818392402131147,0.0,0.0,0.008725716654821226,0.0,0.0,0.4330357142857143,0.0,0.0,0.4841133533705453,4176.214285714285,5229.75,10678.948932220388,8979.382039109465,0.0,0.0
49,44,0.5925000000000004,0.22727272727272743,0.6318246944795621,0.12178676780446553,0.0,0.0,0.009221789883268565,0.0,0.0,0.008733885953619602,0.0,0.0,0.4090909090909091,0.0,0.0,0.48272229245680576,3873.340909090909,3379.090909090909,10537.165431738524,8862.709307234078,0.0,0.0
50,52,0.6457692307692311,0.2692307692307627,0.6321237113402065,0.12494845360824593,0.0,0.0,0.010163438256658481,0.0,0.0,0.008760880374462144,0.0,0.0,0.4326923076923077,0.0,0.0,0.4816494845360825,6955.576923076923,5039.942307692308,10464.071788704614,8784.693654182205,0.0,0.0
51,59,0.5605084745762715,4.058664891929465E-15,0.6304227053140099,0.12198067632850104,0.0,0.0,0.00601819836214735,0.0,0.0,0.008677368590205443,0.0,0.0,0.4830508474576271,0.0,0.0,0.48168276972624796,5368.4915254237285,8776.42372881356,10362.160183438995,8784.528255674832,0.0,0.0
52,63,0.5779365079365083,-0.031746031746030565,0.6291244601491954,0.11817824892029707,0.0,0.0,0.0061869158878507455,0.0,0.0,0.00859871962050119,0.0,0.0,0.5238095238095238,0.0,0.0,0.4827247742442089,5380.984126984127,7417.761904761905,10264.490064684978,8757.728915460852,0.0,0.0
53,49,0.3467346938775512,-0.08163265306122415,0.6237942989214179,0.11440677966101566,0.0,0.0,0.00563702720637059,0.0,0.0,0.008551580281467104,0.0,0.0,0.33163265306122447,0.0,0.0,0.4798728813559322,6435.081632653061,5042.122448979592,10190.847594838211,8686.274944951596,0.0,0.0
54,58,0.4667241379310347,0.06896551724137984,0.6203617181612663,0.11341371514694676,0.0,0.0,0.005350859853726301,0.0,0.0,0.008468296095132388,0.0,0.0,0.4051724137931034,0.0,0.0,0.4782403918613414,6835.672413793103,8271.637931034482,10127.542402743022,8678.451605066368,0.0,0.0
55,58,0.7213793103448282,0.137931034482747,0.6225221238938056,0.11393805309734367,0.0,0.0,0.009997610513739978,0.0,0.0,0.00850052112442045,0.0,0.0,0.4956896551724138,0.0,0.0,0.4786135693215339,6194.879310344828,6650.672413793103,10054.71530843935,8640.900138561308,0.0,0.0
56,42,0.5552380952380955,-0.14285714285714585,0.6214960058097315,0.11002178649237324,0.0,0.0,0.007009317703636685,0.0,0.0,0.008475952777117603,0.0,0.0,0.5773809523809523,0.0,0.0,0.480119825708061,7836.166666666667,7516.238095238095,10014.37806040712,8620.451737773614,0.0,0.0
57,58,0.4424137931034486,-0.10344827586206051,0.6178022759601709,0.10561877667140698,0.0,0.0,0.005835797134409937,0.0,0.0,0.008419690500307856,0.0,0.0,0.521551724137931,0.0,0.0,0.4809743954480797,6958.862068965517,7848.862068965517,9959.815274845663,8606.673350830612,0.0,0.0
58,58,0.4827586206896553,-0.03448275862068806,0.6150731707317075,0.10278745644599183,0.0,0.0,0.006743737957610868,0.0,0.0,0.008386630876309576,0.0,0.0,0.4353448275862069,0.0,0.0,0.4800522648083624,6750.620689655172,6569.637931034483,9903.513615456357,8570.935887325417,0.0,0.0
59,57,0.7543859649122812,0.14035087719298373,0.6177861291424669,0.10351896139391752,0.0,0.0,0.009026028547439438,0.0,0.0,0.008400782349743889,0.0,0.0,0.5482456140350878,0.0,0.0,0.4813802528185856,6192.105263157895,7888.543859649123,9839.523816278797,8559.170507537894,0.0,0.0
60,45,0.33644444444444443,-0.1777777777777729,0.613526244952894,0.0992597577388953,0.0,0.0,0.003784999999999887,0.0,0.0,0.008316571569311705,0.0,0.0,0.4388888888888889,0.0,0.0,0.48073687752355315,6483.533333333334,8601.08888888889,9782.642621652602,8559.880988577741,0.0,0.0
61,49,0.5202040816326532,-0.08163265306122328,0.6120125786163525,0.09632571996027701,0.0,0.0,0.006227705839237696,0.0,0.0,0.008278290693197079,0.0,0.0,0.5663265306122449,0.0,0.0,0.48212512413108244,6147.448979591837,7775.081632653061,9722.056060951589,8546.80099931233,0.0,0.0
62,45,0.812444444444445,0.13333333333332895,0.6149543378995436,0.09686888454011634,0.0,0.0,0.012401628222524124,0.0,0.0,0.008332007600866246,0.0,0.0,0.6666666666666666,0.0,0.0,0.4848336594911937,5754.6,5714.733333333334,9657.015797657301,8500.37366052579,0.0,0.0
63,53,0.8741509433962268,0.30188679245281774,0.6193587688361657,0.10035267714010773,0.0,0.0,0.013028683914510883,0.0,0.0,0.008404670953595119,0.0,0.0,0.5424528301886793,0.0,0.0,0.4858127605001603,5735.773584905661,6128.245283018868,9593.769955516145,8462.11352540471,0.0,0.0
64,47,0.9376595744680856,0.595744680851082,0.6240840176879345,0.10770688566013799,0.0,0.0,0.012692972350229774,0.0,0.0,0.008468485071876242,0.0,0.0,0.44680851063829785,0.0,0.0,0.4852337334175616,6825.659574468085,6604.723404255319,9549.831695499508,8432.631142529322,0.0,0.0
65,50,1.1966000000000006,0.5999999999999835,0.6329850746268658,0.1153606965174117,0.0,0.0,0.01559291112848606,0.0,0.0,0.008583753241550978,0.0,0.0,0.655,0.0,0.0,0.4878731343283582,5993.84,7651.0,9494.269325257328,8420.418155927302,0.0,0.0
66,62,0.9262903225806457,0.5483870967741696,0.6385326418547896,0.12355094569859504,0.0,0.0,0.013980038948392951,0.0,0.0,0.008675636131524604,0.0,0.0,0.49193548387096775,0.0,0.0,0.48794996949359365,7087.822580645161,6758.0161290322585,9457.247067647912,8394.842740128917,0.0,0.0
67,47,0.6929787234042558,0.2553191489361802,0.6393022556390979,0.12541353383458495,0.0,0.0,0.00993896856881171,0.0,0.0,0.008692565633434271,0.0,0.0,0.5212765957446809,0.0,0.0,0.4884210526315789,8365.170212765957,8577.404255319148,9440.700448634547,8397.608823692404,0.0,0.0
68,34,0.96764705882353,0.4117647058823536,0.6426257814825843,0.1283119976183373,0.0,0.0,0.014873417721518923,0.0,0.0,0.008747973673972313,0.0,0.0,0.5735294117647058,0.0,0.0,0.4892825245608812,6929.441176470588,6759.117647058823,9403.21896696046,8373.153731503844,0.0,0.0
69,51,0.7107843137254908,0.27450980392156166,0.6436451612903228,0.13049853372433862,0.0,0.0,0.009784075573548927,0.0,0.0,0.00876330068634542,0.0,0.0,0.4803921568627451,0.0,0.0,0.48914956011730204,6421.0,7760.254901960784,9359.362805681629,8364.14051342233,0.0,0.0
70,48,0.5587500000000002,-0.166666666666656,0.6424667437825335,0.12637362637362498,0.0,0.0,0.0064178033022251986,0.0,0.0,0.008724807175733259,0.0,0.0,0.5677083333333334,0.0,0.0,0.49024002313475995,7290.958333333333,8708.604166666666,9329.385929270784,8369.132740280942,0.0,0.0
71,47,0.8310638297872344,0.4255319148936174,0.6449957203994297,0.13038516405135384,0.0,0.0,0.009337795840306331,0.0,0.0,0.008734714221135293,0.0,0.0,0.4787234042553192,0.0,0.0,0.4900855920114123,7878.744680851064,7253.744680851064,9308.66248286479,8353.19862514623,0.0,0.0
72,39,0.8994871794871798,0.20512820512820318,0.6477962753950341,0.13120767494356522,0.0,0.0,0.01585178490736561,0.0,0.0,0.008795051947653986,0.0,0.0,0.6282051282051282,0.0,0.0,0.49160553047404065,6224.25641025641,4756.128205128205,9265.220143813965,8302.535661484006,0.0,0.0
73,47,0.7834042553191494,-1.0806958165234237E-15,0.6495711500974661,0.12949039264828602,0.0,0.0,0.012652920962199405,0.0,0.0,0.008837585530154412,0.0,0.0,0.5691489361702128,0.0,0.0,0.492620439988861,5132.914893617021,5207.531914893617,9207.82701533901,8259.549498336917,0.0,0.0
74,52,0.875192307692308,0.23076923076923544,0.652791655229207,0.13093604172385268,0.0,0.0,0.01651306240928908,0.0,0.0,0.008916902263984042,0.0,0.0,0.6394230769230769,0.0,0.0,0.4947158934943728,5476.096153846154,4802.865384615385,9156.707414496641,8212.197661162649,0.0,0.0
75,43,0.7962790697674424,0.04651162790697187,0.6544655453065658,0.12995116657623307,0.0,0.0,0.01457021276595716,0.0,0.0,0.008966281109690522,0.0,0.0,0.6162790697674418,0.0,0.0,0.4961340206185567,6758.162790697675,5090.209302325581,9124.294649310168,8170.008629286473,0.0,0.0
76,47,0.3361702127659574,-0.12765957446808665,0.6504580766139838,0.12670774176265603,0.0,0.0,0.003870651641352308,0.0,0.0,0.008890125581225115,0.0,0.0,0.3882978723404255,0.0,0.0,0.4947763193142245,5632.382978723404,8271.489361702128,9077.735827035678,8171.361705718681,0.0,0.0
77,41,0.44829268292682933,0.02439024390243874,0.6482617912029681,0.12559618441971251,0.0,0.0,0.005333720255368672,0.0,0.0,0.008845814531991266,0.0,0.0,0.4146341463414634,0.0,0.0,0.4939056703762586,6856.0,7438.341463414634,9048.502460890471,8161.71670253047,0.0,0.0
78,39,0.8264102564102569,0.4102564102564065,0.6500839234198799,0.12850773669026877,0.0,0.0,0.011547832318165202,0.0,0.0,0.008872808885802603,0.0,0.0,0.47435897435897434,0.0,0.0,0.493705743509048,6522.025641025641,6694.358974358975,9015.691073619499,8142.660108658113,0.0,0.0
79,44,0.7934090909090912,0.34090909090909044,0.6517189525537987,0.13093077521389546,0.0,0.0,0.014059605316149791,0.0,0.0,0.008918502749689606,0.0,0.0,0.4659090909090909,0.0,0.0,0.49338864402385274,5468.818181818182,5096.113636363636,8970.218344237432,8103.601820551774,0.0,0.0
80,43,0.6895348837209307,0.06976744186046478,0.6521358974358978,0.13025641025640894,0.0,0.0,0.011965294592412865,0.0,0.0,0.008945056413719418,0.0,0.0,0.48255813953488375,0.0,0.0,0.4932692307692308,5826.209302325581,4866.0,8930.42076142842,8062.619519025802,0.0,0.0
81,48,0.4210416666666668,-0.04166666666667009,0.6493262411347522,0.12816616008105233,0.0,0.0,0.004749706227967129,0.0,0.0,0.008883198247991097,0.0,0.0,0.4375,0.0,0.0,0.49259118541033436,6279.416666666667,8359.416666666666,8897.283210243899,8066.329483371313,0.0,0.0
82,47,0.6161702127659576,0.3404255319149164,0.6489361702127664,0.13066332916145074,0.0,0.0,0.00768985661179006,0.0,0.0,0.008867825783566955,0.0,0.0,0.39893617021276595,0.0,0.0,0.49148936170212765,3644.7872340425533,5065.468085106383,8832.43758090808,8029.281811787794,0.0,0.0
83,53,0.43679245283018897,-0.13207547169811645,0.6461585968379452,0.12722332015810164,0.0,0.0,0.005983458257947869,0.0,0.0,0.008830152117697155,0.0,0.0,0.5047169811320755,0.0,0.0,0.4916625494071146,5470.698113207547,6898.11320754717,8791.440758131244,8015.4870727116895,0.0,0.0
84,57,0.3054385964912281,-1.6853903750196421E-15,0.6414275274056034,0.12545676004871995,0.0,0.0,0.003203311867525352,0.0,0.0,0.008728771137698006,0.0,0.0,0.3508771929824561,0.0,0.0,0.4897076735688185,5592.649122807017,30041.64912280702,8752.901099874325,8280.86251909838,0.0,0.0
85,52,0.7498076923076927,0.15384615384615635,0.6427832571566038,0.12581188356988104,0.0,0.0,0.010543537047052307,0.0,0.0,0.008750749137877444,0.0,0.0,0.5144230769230769,0.0,0.0,0.49001683906663457,3745.7884615384614,4943.384615384615,8693.292616084613,8241.130639292263,0.0,0.0
86,57,0.8552631578947375,0.31578947368420135,0.6456573327005225,0.1283815851922152,0.0,0.0,0.011898950451549845,0.0,0.0,0.008792430392182258,0.0,0.0,0.5263157894736842,0.0,0.0,0.4905078310393925,6159.263157894737,6326.2807017543855,8663.48050481179,8218.602992968288,0.0,0.0
87,52,0.6744230769230773,0.07692307692307737,0.6460079699953123,0.12775433661509492,0.0,0.0,0.007286515686682501,0.0,0.0,0.008769366863848896,0.0,0.0,0.5961538461538461,0.0,0.0,0.49179559306141585,8723.384615384615,9508.51923076923,8664.177064237056,8233.60201898923,0.0,0.0
88,49,0.5387755102040822,0.04081632653060394,0.6447902665121674,0.12676709154113427,0.0,0.0,0.006876790830945565,0.0,0.0,0.008746526249607098,0.0,0.0,0.4897959183673469,0.0,0.0,0.4917728852838934,6673.2040816326535,7750.591836734694,8641.292317310568,8228.05017781389,0.0,0.0
89,43,0.5767441860465119,0.09302325581394495,0.6441188618632406,0.1264341441027981,0.0,0.0,0.006886975840044611,0.0,0.0,0.008725711141712394,0.0,0.0,0.436046511627907,0.0,0.0,0.49122303809086737,7809.511627906977,9303.186046511628,8631.840264021892,8240.267630867274,0.0,0.0
90,46,0.5573913043478262,0.10869565217391504,0.6432129881925528,0.12624886466848187,0.0,0.0,0.006368604073522086,0.0,0.0,0.008696577195013058,0.0,0.0,0.3967391304347826,0.0,0.0,0.490236148955495,8080.065217391304,9606.0,8625.640544396829,8255.612938385619,0.0,0.0
91,58,0.9398275862068971,0.20689655172413615,0.6470685791125061,0.12729717615418962,0.0,0.0,0.012947743467933832,0.0,0.0,0.008750822126648482,0.0,0.0,0.6336206896551724,0.0,0.0,0.49209995517705063,6640.172413793103,8685.913793103447,8603.579787390121,8260.394058993594,0.0,0.0
