Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
23,55,0.9516363636363641,0.3636363636363571,0.6905943152454785,0.20585701981050464,0.015237263464337295,0.0,0.0,0.010408807072660939,0.0,0.0,0.5409090909090909,0.0,0.0,0.46619293712316967,0.0,0.0,8343.145454545454,6024.945454545455,14800.108417486334,10861.857009093052,0.0,0.0
24,45,0.6422222222222225,0.19999999999999188,0.6887893864013271,0.205638474295187,0.009856753069576854,0.0,0.0,0.010388564425157249,0.0,0.0,0.5111111111111111,0.0,0.0,0.4678689883913765,0.0,0.0,6265.577777777778,5411.511111111111,14429.041867933787,10624.885448311228,0.0,0.0
25,58,0.7601724137931039,0.17241379310344657,0.6920648734177219,0.20411392405062928,0.010593464680442569,0.0,0.0,0.010398701900788142,0.0,0.0,0.5775862068965517,0.0,0.0,0.4729034810126582,0.0,0.0,7023.362068965517,6907.241379310345,14120.47187631011,10469.983612102858,0.0,0.0
26,50,0.7232000000000005,0.19999999999999635,0.6932496194824966,0.20395738203957017,0.01134609350486384,0.0,0.0,0.010433283701752397,0.0,0.0,0.455,0.0,0.0,0.4722222222222222,0.0,0.0,7632.92,5015.76,13860.969801257705,10251.814667618744,0.0,0.0
27,56,0.8319642857142863,0.3214285714285606,0.6989197080291975,0.2087591240875873,0.011812880324543204,0.0,0.0,0.01049290989984001,0.0,0.0,0.49107142857142855,0.0,0.0,0.472992700729927,0.0,0.0,7028.053571428572,6088.875,13598.165330879661,10091.701603479563,0.0,0.0
28,49,0.8655102040816331,0.24489795918367496,0.7046723044397467,0.21000704721634578,0.018463212886374203,0.0,0.0,0.010688608352663274,0.0,0.0,0.5408163265306123,0.0,0.0,0.47533474277660326,0.0,0.0,7273.3877551020405,4034.530612244898,13363.914309554562,9867.361937137539,0.0,0.0
29,54,0.7990740740740746,0.29629629629628773,0.7081330617786834,0.21317040054310538,0.009233896854269018,0.0,0.0,0.010619400553836141,0.0,0.0,0.5138888888888888,0.0,0.0,0.47674813306177866,0.0,0.0,4496.462962962963,5323.037037037037,13047.219618604864,9705.064619276805,0.0,0.0
30,45,0.8440000000000005,0.3111111111111053,0.7121607378129121,0.21607378129116858,0.011436314363143598,0.0,0.0,0.010646117484858938,0.0,0.0,0.5277777777777778,0.0,0.0,0.4782608695652174,0.0,0.0,5767.488888888889,4267.4,12796.194421028451,9517.55894275002,0.0,0.0
31,55,0.8301818181818187,0.14545454545454717,0.7162873490146222,0.2136045772409371,0.010853339671975047,0.0,0.0,0.0106543611468341,0.0,0.0,0.5954545454545455,0.0,0.0,0.48235855054036875,0.0,0.0,6190.818181818182,5596.218181818182,12576.015213054776,9386.847584052293,0.0,0.0
32,46,0.8623913043478267,0.2608695652173914,0.7204385423100684,0.21494749845583325,0.014969811320755541,0.0,0.0,0.01075985682920981,0.0,0.0,0.5054347826086957,0.0,0.0,0.4830142063001853,0.0,0.0,4624.869565217391,3662.7608695652175,12319.5266437697,9202.199625520452,0.0,0.0
33,39,0.16999999999999998,-0.025641025641026192,0.7074909529553685,0.20928829915560557,0.0022528032619775853,0.0,0.0,0.010535003816965306,0.0,0.0,0.17307692307692307,0.0,0.0,0.47572376357056695,0.0,0.0,4221.461538461538,4459.717948717948,12066.46210922882,9053.997073120374,0.0,0.0
34,53,1.0096226415094347,0.2641509433962255,0.7168497954412629,0.21098772647574165,0.013898701298701166,0.0,0.0,0.010647423933330452,0.0,0.0,0.6650943396226415,0.0,0.0,0.48158971361776737,0.0,0.0,5017.264150943396,4941.245283018868,11852.850049886836,8929.368230996086,0.0,0.0
35,52,0.8605769230769236,0.32692307692307715,0.7210890527509931,0.21440726035166988,0.011748490417432601,0.0,0.0,0.010682666128869638,0.0,0.0,0.5769230769230769,0.0,0.0,0.4844015882019285,0.0,0.0,4495.0192307692305,4245.9807692307695,11636.44326108926,8791.621540944165,0.0,0.0
36,69,0.8965217391304354,0.3478260869565486,0.7276965065502189,0.21943231441047809,0.013189765458421814,0.0,0.0,0.010777725677882521,0.0,0.0,0.5760869565217391,0.0,0.0,0.4878548034934498,0.0,0.0,4353.449275362319,3875.144927536232,11428.35771863992,8651.15078056108,0.0,0.0
37,52,0.7801923076923081,0.4230769230769396,0.7291454352441619,0.22505307855626153,0.011988770685579466,0.0,0.0,0.010809974975999004,0.0,0.0,0.375,0.0,0.0,0.48473991507430997,0.0,0.0,6373.153846153846,4844.75,11287.93538884864,8545.417425545495,0.0,0.0
38,45,0.26288888888888884,-0.22222222222222088,0.7182685329186111,0.21461897356142912,0.004350864288340992,0.0,0.0,0.010674668906061007,0.0,0.0,0.3388888888888889,0.0,0.0,0.4813374805598756,0.0,0.0,4752.577777777778,5443.022222222222,11111.30410206294,8461.568906536759,0.0,0.0
39,56,0.37375000000000036,-9.357594064697748E-16,0.7085491183879098,0.2085642317380336,0.006946564885496829,0.0,0.0,0.010590091107597338,0.0,0.0,0.32142857142857145,0.0,0.0,0.4768261964735516,0.0,0.0,4155.160714285715,3498.0178571428573,10928.247697121436,8330.949142079024,0.0,0.0
40,56,0.6669642857142861,0.3035714285714287,0.7074081332680064,0.21117099461048344,0.013073153657683115,0.0,0.0,0.010642381714049865,0.0,0.0,0.3794642857142857,0.0,0.0,0.47415482606565407,0.0,0.0,5603.535714285715,3703.089285714286,10791.71662063847,8212.286068838901,0.0,0.0
41,47,0.3593617021276596,-0.21276595744680368,0.6995737547892726,0.20162835249042,0.0045984209093383925,0.0,0.0,0.010483063011339193,0.0,0.0,0.44680851063829785,0.0,0.0,0.4735392720306513,0.0,0.0,4822.021276595745,5046.276595744681,10642.474237037402,8133.135832011545,0.0,0.0
42,54,1.2022222222222227,0.44444444444444814,0.7122455648926242,0.20774976657329466,0.015845740785940733,0.0,0.0,0.010636237511939055,0.0,0.0,0.6944444444444444,0.0,0.0,0.47910830999066295,0.0,0.0,6457.425925925926,6855.87037037037,10540.399887985903,8101.983015873956,0.0,0.0
43,52,0.4005769230769234,0.038461538461537687,0.7048587055606204,0.2037374658158601,0.006008076146524291,0.0,0.0,0.010527010837009215,0.0,0.0,0.3605769230769231,0.0,0.0,0.4762989972652689,0.0,0.0,5911.384615384615,5628.442307692308,10430.185238638252,8043.089189488679,0.0,0.0
44,53,0.4509433962264152,-0.11320754716981296,0.6988696039163335,0.19626168224298932,0.005226328449595358,0.0,0.0,0.010366986407177337,0.0,0.0,0.4339622641509434,0.0,0.0,0.4753004005340454,0.0,0.0,5845.245283018868,7741.490566037736,10323.558728042453,8036.075268013075,0.0,0.0
45,48,0.35604166666666676,-0.12500000000000147,0.6916993464052292,0.18954248366012938,0.005374213836477677,0.0,0.0,0.010264326865256667,0.0,0.0,0.375,0.0,0.0,0.47320261437908495,0.0,0.0,6837.958333333333,5539.0625,10244.340537253609,7979.32497783096,0.0,0.0
46,53,0.8203773584905665,0.41509433962264813,0.6946039182282799,0.19463373083475183,0.009716201117318485,0.0,0.0,0.010248912852223317,0.0,0.0,0.47641509433962265,0.0,0.0,0.47327512776831343,0.0,0.0,6806.622641509434,8223.301886792453,10167.946806237072,7984.746686918994,0.0,0.0
47,50,0.9880000000000004,0.31999999999999446,0.7007214345287746,0.19724770642201708,0.014637037037037153,0.0,0.0,0.010340046890287809,0.0,0.0,0.67,0.0,0.0,0.4773769808173478,0.0,0.0,5501.24,6115.86,10066.496658275397,7944.118715464232,0.0,0.0
48,43,0.24372093023255811,-0.09302325581395247,0.6926710364604676,0.19213437115935972,0.003847283406754646,0.0,0.0,0.010233007123360633,0.0,0.0,0.28488372093023256,0.0,0.0,0.4739860712822614,0.0,0.0,6408.2558139534885,7362.627906976744,9988.661746694079,7931.746570602796,0.0,0.0
49,49,0.5997959183673471,0.18367346938775292,0.6908433734939765,0.19196787148594255,0.006314997851310531,0.0,0.0,0.010125673249551166,0.0,0.0,0.3979591836734694,0.0,0.0,0.47248995983935743,0.0,0.0,4286.714285714285,6421.959183673469,9869.871174590333,7900.292666708436,0.0,0.0
50,49,0.5967346938775512,0.12244897959183021,0.689027176053565,0.19062623079952604,0.00735967782532101,0.0,0.0,0.010062464770099738,0.0,0.0,0.45918367346938777,0.0,0.0,0.4722331626624655,0.0,0.0,3745.3673469387754,4794.265306122449,9744.881300556626,7836.904353227089,0.0,0.0
51,41,0.9112195121951223,0.3414634146341428,0.6925581395348843,0.1930232558139521,0.00812703937350444,0.0,0.0,0.010012608220559806,0.0,0.0,0.5975609756097561,0.0,0.0,0.4742248062015504,0.0,0.0,4412.365853658536,6918.658536585366,9638.230991618664,7818.539436894253,0.0,0.0
52,40,0.49575000000000014,0.09999999999999815,0.6895534351145044,0.1916030534351131,0.006767918088737159,0.0,0.0,0.009960195164980567,0.0,0.0,0.35625,0.0,0.0,0.47242366412213743,0.0,0.0,6888.85,6472.05,9584.321560410455,7792.13768322966,0.0,0.0
53,57,0.5701754385964918,0.03508771929824541,0.6870115801270084,0.18827045199850442,0.007981335952848537,0.0,0.0,0.009916746199927743,0.0,0.0,0.42543859649122806,0.0,0.0,0.4714232349645125,0.0,0.0,7299.80701754386,6594.105263157895,9540.388588432252,7769.098598228281,0.0,0.0
54,48,0.9631250000000003,0.3333333333333007,0.6918752293577987,0.19082568807339256,0.010622702205882411,0.0,0.0,0.009932932579593169,0.0,0.0,0.6666666666666666,0.0,0.0,0.4748623853211009,0.0,0.0,6055.0625,7712.0,9474.62771883919,7768.021266186238,0.0,0.0
55,52,0.7769230769230773,0.2307692307692274,0.6934677709758739,0.19157364061937146,0.009683604985618322,0.0,0.0,0.00992757022594996,0.0,0.0,0.5192307692307693,0.0,0.0,0.4756931940943464,0.0,0.0,6505.403846153846,7290.673076923077,9419.64209156724,7759.181484903586,0.0,0.0
56,52,0.5273076923076924,0.19230769230769157,0.690413573700955,0.19158713326263505,0.00792943898207056,0.0,0.0,0.009892574415389054,0.0,0.0,0.33653846153846156,0.0,0.0,0.4731353835277483,0.0,0.0,7735.711538461538,6189.076923076923,9389.025172419864,7730.63412923401,0.0,0.0
57,52,0.646923076923077,0.2307692307692169,0.6896286011801464,0.19229434224227485,0.008032473734479701,0.0,0.0,0.009853938212640174,0.0,0.0,0.44711538461538464,0.0,0.0,0.4726657410621312,0.0,0.0,6335.5,7521.711538461538,9334.49793719808,7726.903368684502,0.0,0.0
58,58,0.6896551724137936,0.2413793103448264,0.6896291255529098,0.19326301463082468,0.009447331128956106,0.0,0.0,0.009845575412535647,0.0,0.0,0.4870689655172414,0.0,0.0,0.4729499829874107,0.0,0.0,6758.241379310345,4842.982758620689,9289.300453726366,7676.308270262331,0.0,0.0
59,40,0.7285000000000003,0.09999999999999917,0.6901510574018133,0.19201074185968237,0.012686112320417933,0.0,0.0,0.009876920416222295,0.0,0.0,0.50625,0.0,0.0,0.4733971131252098,0.0,0.0,9189.5,5533.925,9287.579756248324,7639.3706276716,0.0,0.0
60,53,0.5250943396226416,0.037735849056600726,0.6872658311345652,0.18931398416886333,0.006455578752029792,0.0,0.0,0.009807501329605735,0.0,0.0,0.4386792452830189,0.0,0.0,0.4727902374670185,0.0,0.0,4375.773584905661,5397.075471698113,9204.32880419167,7601.365625027983,0.0,0.0
61,44,0.8668181818181823,0.13636363636363608,0.6898342002600786,0.18855656697008896,0.012107936507936456,0.0,0.0,0.009841108622152967,0.0,0.0,0.6306818181818182,0.0,0.0,0.47504876462938883,0.0,0.0,4687.409090909091,4915.704545454545,9129.046808970294,7556.604607035091,0.0,0.0
62,54,0.8087037037037044,0.2222222222222283,0.6918849840255596,0.18913738019169138,0.0126396526772794,0.0,0.0,0.009885244255365773,0.0,0.0,0.6064814814814815,0.0,0.0,0.4773162939297125,0.0,0.0,7681.333333333333,5894.814814814815,9105.313801172966,7529.3621514249235,0.0,0.0
63,61,0.7568852459016397,0.22950819672131742,0.6931275462237548,0.18990911939830596,0.009890745501285584,0.0,0.0,0.0098853590295966,0.0,0.0,0.5450819672131147,0.0,0.0,0.47861172046380446,0.0,0.0,6238.934426229508,6455.426229508197,9059.081875770653,7512.0406042972345,0.0,0.0
64,36,0.48527777777777775,-0.05555555555555436,0.6908088007437253,0.1871707468236735,0.007349600336558837,0.0,0.0,0.009858702718480104,0.0,0.0,0.4652777777777778,0.0,0.0,0.4784629687015804,0.0,0.0,7781.083333333333,5817.0,9038.796184620855,7485.1351978798175,0.0,0.0
65,50,0.9080000000000004,0.15999999999999992,0.6941226731766865,0.18675617943240597,0.013596885294998222,0.0,0.0,0.009913099565062023,0.0,0.0,0.6,0.0,0.0,0.48031736344217274,0.0,0.0,6013.7,6075.78,8991.529056736154,7463.114022912946,0.0,0.0
66,42,0.8928571428571436,0.4285714285714303,0.6966375414281415,0.1898162097017157,0.016490765171504225,0.0,0.0,0.009977646591752551,0.0,0.0,0.5773809523809523,0.0,0.0,0.4815456462789997,0.0,0.0,10950.809523809523,5058.380952380952,9021.671833152666,7426.118129520146,0.0,0.0
67,56,0.8326785714285716,0.39285714285713846,0.6988948148148153,0.19318518518518346,0.009506625891947135,0.0,0.0,0.009967883298047231,0.0,0.0,0.45982142857142855,0.0,0.0,0.48118518518518516,0.0,0.0,10497.142857142857,8617.839285714286,9044.027454728275,7444.174510674602,0.0,0.0
68,46,0.5304347826086959,-1.1440124210267918E-15,0.6966296404560076,0.1905875475007291,0.008439986163957173,0.0,0.0,0.009949442236398261,0.0,0.0,0.4782608695652174,0.0,0.0,0.4811458637825197,0.0,0.0,7032.086956521739,6129.108695652174,9013.998492068475,7424.546662689193,0.0,0.0
69,54,0.6311111111111115,0.1481481481481508,0.6956115107913674,0.1899280575539552,0.007275832621691059,0.0,0.0,0.009898162252469181,0.0,0.0,0.5185185185185185,0.0,0.0,0.48172661870503597,0.0,0.0,6242.907407407408,7953.222222222223,8973.247152588167,7432.321303270561,0.0,0.0
70,53,0.7341509433962267,0.22641509433962448,0.6961904761904767,0.19047619047618888,0.011164992826399012,0.0,0.0,0.009915986063618067,0.0,0.0,0.4716981132075472,0.0,0.0,0.4815759637188209,0.0,0.0,7426.8490566037735,6415.037735849057,8950.835585979696,7417.578063163003,0.0,0.0
71,48,0.24249999999999994,-0.08333333333332979,0.69010067114094,0.1868008948545846,0.0029231541938725177,0.0,0.0,0.009805347287616388,0.0,0.0,0.203125,0.0,0.0,0.47783836689038034,0.0,0.0,6604.020833333333,7695.1875,8917.309660941892,7421.543912260674,0.0,0.0
72,40,0.6822500000000004,-0.1000000000000038,0.6900138274336287,0.18362831858406925,0.009045409347033689,0.0,0.0,0.009796345447121295,0.0,0.0,0.64375,0.0,0.0,0.47967367256637167,0.0,0.0,6594.9,7113.2,8884.599665717358,7417.201040257003,0.0,0.0
73,44,0.446818181818182,-8.818703343329369E-16,0.6870901639344266,0.18142076502732088,0.01011837364899628,0.0,0.0,0.009798783505235,0.0,0.0,0.42613636363636365,0.0,0.0,0.47903005464480874,0.0,0.0,6465.75,4150.545454545455,8851.004531471284,7371.830823788787,0.0,0.0
74,42,0.973571428571429,0.333333333333331,0.6903403565640198,0.183144246353321,0.013301886792453125,0.0,0.0,0.009840246733894744,0.0,0.0,0.5714285714285714,0.0,0.0,0.4800783360345759,0.0,0.0,6715.309523809524,7945.619047619048,8821.748435475916,7379.690936443995,0.0,0.0
75,50,1.1364000000000005,0.7600000000000091,0.6962846481876336,0.19083155650319691,0.012609853528628279,0.0,0.0,0.009887479704336193,0.0,0.0,0.565,0.0,0.0,0.4812100213219616,0.0,0.0,9387.58,10853.82,8829.394807969484,7426.638626492049,0.0,0.0
76,45,0.6717777777777781,0.1333333333333354,0.6959942059520678,0.19015011851461547,0.01107731769879081,0.0,0.0,0.009899643376238085,0.0,0.0,0.5555555555555556,0.0,0.0,0.48209112457203057,0.0,0.0,7000.288888888889,7398.0,8805.00672904841,7426.256778138822,0.0,0.0
77,48,0.30354166666666665,0.12500000000000258,0.6910949284785439,0.18933680104031078,0.0033563695001153065,0.0,0.0,0.009794941925400607,0.0,0.0,0.19791666666666666,0.0,0.0,0.47854356306892065,0.0,0.0,8439.729166666666,10807.604166666666,8800.20044533286,7470.748191145766,0.0,0.0
78,42,0.711666666666667,0.1190476190476151,0.6913172112168772,0.18857730897864544,0.01047669120224353,0.0,0.0,0.00980203690058439,0.0,0.0,0.5476190476190477,0.0,0.0,0.47928994082840237,0.0,0.0,9803.52380952381,7703.785714285715,8813.230618893782,7473.7746524852455,0.0,0.0
79,52,0.7657692307692312,0.4615384615384683,0.6923000761614627,0.19218075653719097,0.009295051353874253,0.0,0.0,0.009794236170472597,0.0,0.0,0.40865384615384615,0.0,0.0,0.4783574511297284,0.0,0.0,6802.057692307692,9936.0,8787.446350604218,7505.341644120051,0.0,0.0
80,61,0.7272131147540989,0.2622950819672073,0.6928325000000004,0.19324999999999873,0.012301719356627421,0.0,0.0,0.009826296306802072,0.0,0.0,0.44672131147540983,0.0,0.0,0.477875,0.0,0.0,8515.852459016394,7492.098360655737,8784.008453242344,7505.1740076205015,0.0,0.0
81,68,0.382058823529412,-0.04411764705883467,0.687637659783678,0.18928220255653738,0.0035462735462733533,0.0,0.0,0.009667297949253176,0.0,0.0,0.4522058823529412,0.0,0.0,0.47744591937069814,0.0,0.0,8652.75,14607.382352941177,8782.367722576815,7593.951611937011,0.0,0.0
82,52,0.6857692307692312,0.05769230769230706,0.6876140776699033,0.18762135922329953,0.01116468378209136,0.0,0.0,0.009683645984303647,0.0,0.0,0.5048076923076923,0.0,0.0,0.4777912621359223,0.0,0.0,10801.884615384615,7536.288461538462,8807.30002989543,7593.23972119135,0.0,0.0
83,58,0.7860344827586213,0.20689655172414778,0.6889803733843949,0.18788894207754778,0.012422343324250799,0.0,0.0,0.009717576682353103,0.0,0.0,0.5603448275862069,0.0,0.0,0.47893729056965056,0.0,0.0,7836.413793103448,7956.275862068966,8795.459953836991,7597.6669912020525,0.0,0.0
84,55,0.7287272727272731,0.03636363636363521,0.6894968107725021,0.18592015119300603,0.0104811715481169,0.0,0.0,0.009727308479366497,0.0,0.0,0.6090909090909091,0.0,0.0,0.48062839593668794,0.0,0.0,8017.527272727273,9742.836363636363,8786.087270932054,7623.512405327767,0.0,0.0
85,47,0.8451063829787236,0.42553191489359493,0.6912056074766358,0.18855140186915736,0.009972382626161153,0.0,0.0,0.009730519128109488,0.0,0.0,0.5319148936170213,0.0,0.0,0.48119158878504675,0.0,0.0,7388.723404255319,9978.255319148937,8769.45198680495,7651.545059063732,0.0,0.0
86,37,0.5286486486486487,0.2702702702702742,0.6898123697011818,0.18925179522816624,0.007830264211369283,0.0,0.0,0.009715033259712848,0.0,0.0,0.3108108108108108,0.0,0.0,0.4797312948807042,0.0,0.0,7849.351351351352,8025.5675675675675,8758.627273446673,7655.94532386966,0.0,0.0
87,38,0.7647368421052636,0.13157894736842207,0.6904661308840416,0.1887485648679664,0.011689460981496407,0.0,0.0,0.009730917469491574,0.0,0.0,0.5394736842105263,0.0,0.0,0.48025258323765785,0.0,0.0,7536.3421052631575,7460.0,8744.414655211982,7653.666889871176,0.0,0.0
88,53,0.9935849056603777,0.5094339622641512,0.694110707803993,0.19260435571687695,0.015598341232226868,0.0,0.0,0.009794326944930834,0.0,0.0,0.5518867924528302,0.0,0.0,0.4811138838475499,0.0,0.0,8160.169811320755,7949.924528301887,8737.69919723622,7657.072150083023,0.0,0.0
89,49,0.5573469387755103,0.08163265306122364,0.6926071348440658,0.19138433924164094,0.00632322296827972,0.0,0.0,0.00974699091908003,0.0,0.0,0.4744897959183674,0.0,0.0,0.4810410590083016,0.0,0.0,7300.897959183673,10182.102040816326,8721.371910440168,7685.765671568629,0.0,0.0
90,55,0.7881818181818188,0.18181818181818035,0.6937721631205677,0.19126773049645246,0.015421558164353857,0.0,0.0,0.009796913485583007,0.0,0.0,0.5681818181818182,0.0,0.0,0.48210328014184395,0.0,0.0,7453.181818181818,6308.727272727273,8707.12258356086,7670.293330008614,0.0,0.0
91,65,0.6886153846153851,0.1076923076923165,0.6936989294297577,0.1900808389774949,0.008163414189312797,0.0,0.0,0.009769355265506053,0.0,0.0,0.5384615384615384,0.0,0.0,0.4829036486781735,0.0,0.0,6994.030769230769,11288.246153846154,8688.088230068304,7710.492805829031,0.0,0.0
92,53,0.5486792452830191,0.07547169811320509,0.6920388768898491,0.18876889848811965,0.007547365689073327,0.0,0.0,0.009743321524684125,0.0,0.0,0.4339622641509434,0.0,0.0,0.48234341252699786,0.0,0.0,8501.67924528302,8445.981132075472,8686.039779686047,7718.575095128442,0.0,0.0
