Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,93,0.38204301075268843,0.03225806451612919,0.38204301075268843,0.03225806451612919,0.004361114520682329,0.0,0.0,0.004361114520682329,0.0,0.0,0.271505376344086,0.0,0.0,0.271505376344086,0.0,0.0,0.0,0.0
3,53,0.539056603773585,-0.037735849056603474,0.4390410958904111,0.00684931506849336,0.005934773577067063,0.0,0.0,0.0049456060489159615,0.0,0.0,0.4056603773584906,0.0,0.0,0.3202054794520548,0.0,0.0,0.0,0.0
4,49,0.34836734693877586,-0.20408163265306115,0.41625641025641047,-0.04615384615384598,0.0037557755775577462,0.0,0.0,0.004636695989946289,0.0,0.0,0.3673469387755102,0.0,0.0,0.33205128205128204,0.0,0.0,0.0,0.0
5,53,0.7043396226415096,0.22641509433962295,0.47782258064516153,0.012096774193548588,0.009339504628471194,0.0,0.0,0.005510858949913923,0.0,0.0,0.2971698113207547,0.0,0.0,0.3245967741935484,0.0,0.0,0.0,0.0
6,51,0.5486274509803926,0.3137254901960782,0.4898996655518397,0.06354515050167237,0.00668897920153001,0.0,0.0,0.0057027174336213935,0.0,0.0,0.024509803921568627,0.0,0.0,0.2734113712374582,0.0,0.0,0.0,0.0
7,43,0.2206976744186046,-0.13953488372093018,0.4560526315789476,0.03801169590643287,0.004756892230576457,0.0,0.0,0.00563455077489972,0.0,0.0,0.3313953488372093,0.0,0.0,0.2807017543859649,0.0,0.0,0.0,0.0
8,59,0.6442372881355938,-0.08474576271186417,0.4837406483790527,0.019950124688279443,0.010906743185078605,0.0,0.0,0.006224090354873839,0.0,0.0,0.4788135593220339,0.0,0.0,0.3098503740648379,0.0,0.0,0.0,0.0
9,52,0.05326923076923073,-0.15384615384615413,0.4343267108167774,9.411162063047685E-17,0.001048845134418786,0.0,0.0,0.005819800633004943,0.0,0.0,0.019230769230769232,0.0,0.0,0.2764900662251656,0.0,0.0,0.0,0.0
10,49,0.22918367346938798,0.1428571428571425,0.41430278884462185,0.013944223107569771,0.0025201974865348546,0.0,0.0,0.005435538248438372,0.0,0.0,0.21428571428571427,0.0,0.0,0.2704183266932271,0.0,0.0,0.0,0.0
11,47,1.0846808510638302,0.12765957446808499,0.47169398907103854,0.02367941712204011,0.012043467989605655,0.0,0.0,0.006093749999999957,0.0,0.0,0.6968085106382979,0.0,0.0,0.3069216757741348,0.0,0.0,0.0,0.0
