Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
17,51,0.476666666666667,0.21568627450979533,0.691272084805654,0.18256772673734237,0.007245901639344366,0.0,0.0,0.009215947991583142,0.0,0.0,0.3284313725490196,0.0,0.0,0.4929328621908127,0.0,0.0,1670.4313725490197,6905.137254901961,5893.976309624996,29216.94393967827,0.0,0.0
18,54,0.507592592592593,0.0740740740740784,0.6802879291251389,0.17607973421927342,0.007264776040286502,0.0,0.0,0.009106811948706526,0.0,0.0,0.42592592592592593,0.0,0.0,0.48892580287929127,0.0,0.0,2556.259259259259,11539.925925925925,5697.640012544659,28177.119350634013,0.0,0.0
19,55,0.5438181818181823,2.056435829703415E-15,0.6724530271398752,0.16597077244259292,0.0068616655196145375,0.0,0.0,0.008970534993176797,0.0,0.0,0.43636363636363634,0.0,0.0,0.4859081419624217,0.0,0.0,2558.0,13307.654545454545,5523.215567403288,27351.037972568487,0.0,0.0
20,41,0.44878048780487817,-0.14634146341463228,0.6632732732732738,0.15315315315315725,0.006088682991396742,0.0,0.0,0.008854161098936334,0.0,0.0,0.5,0.0,0.0,0.4864864864864865,0.0,0.0,3483.6341463414633,8819.731707317073,5415.869176821087,26375.706063871043,0.0,0.0
21,44,0.8486363636363642,0.09090909090909292,0.6710930009587732,0.1505273250239733,0.01590967192160175,0.0,0.0,0.009068706839589012,0.0,0.0,0.6306818181818182,0.0,0.0,0.49256951102588686,0.0,0.0,2653.3863636363635,9829.795454545454,5277.745036161851,25548.410533404764,0.0,0.0
22,57,0.6463157894736845,0.1228070175438466,0.6698090909090914,0.14909090909091222,0.007895413630518953,0.0,0.0,0.009001820425417539,0.0,0.0,0.4780701754385965,0.0,0.0,0.4918181818181818,0.0,0.0,2867.122807017544,12756.421052631578,5162.953501440694,24939.26817717747,0.0,0.0
23,42,0.5864285714285717,0.09523809523809833,0.6667425569176887,0.1471103327495653,0.005543551654287733,0.0,0.0,0.00882376118296019,0.0,0.0,0.5535714285714286,0.0,0.0,0.4940893169877408,0.0,0.0,2684.6190476190477,17066.571428571428,5050.301935357892,24581.418324968105,0.0,0.0
24,46,0.7656521739130437,0.19565217391305306,0.670572390572391,0.1489898989899024,0.009005369470723796,0.0,0.0,0.008831635311464157,0.0,0.0,0.6086956521739131,0.0,0.0,0.49852693602693604,0.0,0.0,3962.782608695652,317048.3043478261,5003.018486372576,37297.36989117932,0.0,0.0
25,49,1.0018367346938781,0.4489795918367588,0.6836944219886828,0.16087308003234052,0.013898640996602273,0.0,0.0,0.009022563610177637,0.0,0.0,0.6122448979591837,0.0,0.0,0.5030315278900566,0.0,0.0,2062.3673469387754,12011.040816326531,4880.4913555628345,36243.77284639379,0.0,0.0
26,64,0.6868750000000005,0.2500000000000182,0.6838508839354348,0.1652574942352086,0.010509203920630997,0.0,0.0,0.009086072019444844,0.0,0.0,0.4609375,0.0,0.0,0.5009607993850884,0.0,0.0,2279.046875,17124.953125,4776.433576340321,35479.02005753804,0.0,0.0
27,49,0.748163265306123,0.22448979591836343,0.6861851851851857,0.167407407407412,0.010635335073977362,0.0,0.0,0.009138755980861245,0.0,0.0,0.4846938775510204,0.0,0.0,0.5003703703703704,0.0,0.0,2243.3061224489797,11430.918367346938,4679.0055973445005,34554.09306945377,0.0,0.0
28,48,0.753541666666667,0.12499999999999704,0.6884978540772537,0.16595135908441064,0.011619017025377367,0.0,0.0,0.009212657210130362,0.0,0.0,0.578125,0.0,0.0,0.5030400572246065,0.0,0.0,2612.1041666666665,13555.958333333334,4602.453692504581,33776.384375523376,0.0,0.0
29,57,0.7601754385964917,0.3157894736842189,0.6913058419243991,0.1718213058419289,0.008617740652346634,0.0,0.0,0.009185341442478026,0.0,0.0,0.5219298245614035,0.0,0.0,0.5037800687285223,0.0,0.0,2338.245614035088,13296.964912280702,4521.589118273528,33044.97653755043,0.0,0.0
30,44,0.6452272727272731,0.22727272727272493,0.6899533022014681,0.17344896597732248,0.009558922558922527,0.0,0.0,0.009195206088409959,0.0,0.0,0.4659090909090909,0.0,0.0,0.5026684456304202,0.0,0.0,2879.3636363636365,12273.613636363636,4464.9606533800825,32328.722644406054,0.0,0.0
31,42,0.6819047619047621,0.2380952380952509,0.6897339390006494,0.17521090201168524,0.0071261507837767244,0.0,0.0,0.00912382505686937,0.0,0.0,0.5535714285714286,0.0,0.0,0.504055807916937,0.0,0.0,2461.904761904762,14639.095238095239,4398.192123664238,31739.068397529027,0.0,0.0
32,58,0.5701724137931038,0.17241379310344557,0.6853971232020017,0.17510944340213055,0.006991543340380602,0.0,0.0,0.009040626933388307,0.0,0.0,0.3706896551724138,0.0,0.0,0.4992182614133834,0.0,0.0,2128.293103448276,15005.034482758621,4324.9695746250145,31199.26085189127,0.0,0.0
33,43,0.8095348837209303,0.32558139534883934,0.688647990255786,0.17904993909866435,0.01079714640198503,0.0,0.0,0.00908613166839426,0.0,0.0,0.5058139534883721,0.0,0.0,0.4993909866017052,0.0,0.0,2214.6279069767443,12406.139534883721,4259.0213975110055,30611.975810734784,0.0,0.0
34,46,0.3471739130434783,0.13043478260869734,0.6793424170616118,0.17772511848341643,0.004110682110682143,0.0,0.0,0.008935512023314144,0.0,0.0,0.266304347826087,0.0,0.0,0.49303909952606634,0.0,0.0,1457.6304347826087,11287.0,4174.130762276812,30026.37048313676,0.0,0.0
35,61,0.7545901639344268,0.3278688524590137,0.6819668381932537,0.18296169239565852,0.013586186540732315,0.0,0.0,0.00905513126129271,0.0,0.0,0.4139344262295082,0.0,0.0,0.49028016009148084,0.0,0.0,1410.2459016393443,6537.9672131147545,4092.8400310815923,29335.535092841994,0.0,0.0
36,44,0.6054545454545457,-0.04545454545454459,0.6800892359174572,0.1773563859453468,0.006867749419953574,0.0,0.0,0.008992559051924384,0.0,0.0,0.5511363636363636,0.0,0.0,0.4917735638594534,0.0,0.0,2345.0227272727275,12770.886363636364,4042.9023938299106,28862.25941486469,0.0,0.0
37,63,1.0319047619047628,0.38095238095239836,0.6920312500000004,0.1842672413793146,0.013631788634933889,0.0,0.0,0.009150174538719085,0.0,0.0,0.5992063492063492,0.0,0.0,0.49542025862068967,0.0,0.0,2189.84126984127,12074.952380952382,3991.428473719115,28395.94533058935,0.0,0.0
38,48,0.8054166666666672,0.1666666666666754,0.6948897058823534,0.18382352941176908,0.009624097585262831,0.0,0.0,0.009163359582233849,0.0,0.0,0.609375,0.0,0.0,0.49829306722689076,0.0,0.0,3137.4375,12890.520833333334,3968.3476365915717,27976.879803636486,0.0,0.0
39,54,0.5507407407407412,-0.07407407407407256,0.6909141981613897,0.17671092951992254,0.005893777249306473,0.0,0.0,0.009052953497554082,0.0,0.0,0.5462962962962963,0.0,0.0,0.49961695607763024,0.0,0.0,1943.351851851852,13998.166666666666,3915.058273835263,27609.018931610965,0.0,0.0
40,38,0.6836842105263161,-2.2093529491276194E-15,0.6907765531062129,0.17334669338677772,0.00974493623405873,0.0,0.0,0.00906508261066805,0.0,0.0,0.5460526315789473,0.0,0.0,0.500501002004008,0.0,0.0,47000.44736842105,12303.973684210527,5019.811840363103,27216.581873985313,0.0,0.0
41,42,0.8704761904761908,0.33333333333334636,0.6944798822374881,0.1766437684003969,0.010858330858330864,0.0,0.0,0.00910391982812962,0.0,0.0,0.5476190476190477,0.0,0.0,0.5014720314033366,0.0,0.0,1378.2380952380952,8785.5,4928.772496734979,26755.80482713568,0.0,0.0
42,37,0.9762162162162166,0.2702702702702787,0.6995036144578318,0.17831325301205264,0.012803970223325134,0.0,0.0,0.009169862338663314,0.0,0.0,0.6554054054054054,0.0,0.0,0.5042168674698795,0.0,0.0,1510.162162162162,10437.18918918919,4845.391756867349,26357.789811576007,0.0,0.0
43,53,0.6288679245283024,0.11320754716980913,0.697744360902256,0.17669172932331254,0.00935973041280559,0.0,0.0,0.009174039839849739,0.0,0.0,0.45754716981132076,0.0,0.0,0.5030545112781954,0.0,0.0,2598.509433962264,10113.77358490566,4791.894558702942,25971.027520464806,0.0,0.0
44,58,0.5229310344827588,-0.17241379310345878,0.6931061299176582,0.16742909423605146,0.00696600826825931,0.0,0.0,0.009116195954320654,0.0,0.0,0.5560344827586207,0.0,0.0,0.5044602012808783,0.0,0.0,1335.8103448275863,29858.98275862069,4711.520507217469,26061.44508414285,0.0,0.0
45,48,0.4981250000000004,-0.02083333333333012,0.6889167412712627,0.1633840644583745,0.008383590462833672,0.0,0.0,0.009103836643912615,0.0,0.0,0.4479166666666667,0.0,0.0,0.5032452999104745,0.0,0.0,2290.6666666666665,9775.895833333334,4656.501101750405,25691.31896480627,0.0,0.0
46,50,0.1846,-0.07999999999999974,0.6778765323992999,0.15805604203152743,0.00225231820400206,0.0,0.0,0.008941681297357257,0.0,0.0,0.24,0.0,0.0,0.49748248686514884,0.0,0.0,2092.98,12192.64,4599.533966155952,25391.348321143905,0.0,0.0
47,39,0.687692307692308,0.15384615384616174,0.678041325871718,0.15798536375377054,0.011491002570693692,0.0,0.0,0.008975587796177489,0.0,0.0,0.4807692307692308,0.0,0.0,0.49720189410245375,0.0,0.0,2127.4358974358975,10876.461538461539,4545.792703792473,25075.80730412907,0.0,0.0
48,42,0.574761904761905,0.16666666666666594,0.6762071881606769,0.15813953488372468,0.00963288108539523,0.0,0.0,0.008984842015371496,0.0,0.0,0.3869047619047619,0.0,0.0,0.4952431289640592,0.0,0.0,2239.595238095238,11019.095238095239,4496.7246726074245,24776.728324000687,0.0,0.0
49,60,0.640166666666667,0.09999999999999999,0.6753154639175262,0.1567010309278387,0.006745697225149312,0.0,0.0,0.008915431769432637,0.0,0.0,0.5,0.0,0.0,0.49536082474226806,0.0,0.0,2161.15,12360.5,4448.066866928103,24518.056900584008,0.0,0.0
50,41,0.4343902439024392,-0.048780487804879584,0.6713098134630985,0.15328467153285028,0.005396969696969582,0.0,0.0,0.008853336613436315,0.0,0.0,0.42073170731707316,0.0,0.0,0.49412003244120034,0.0,0.0,2555.512195121951,14256.19512195122,4409.4433021973655,24308.631149999663,0.0,0.0
51,49,0.848163265306123,0.22448979591836304,0.6747554671968194,0.1546719681908583,0.01066187788609497,0.0,0.0,0.00889026843528007,0.0,0.0,0.5714285714285714,0.0,0.0,0.4956262425447316,0.0,0.0,2161.8571428571427,11987.65306122449,4364.4915790105615,24062.21158822416,0.0,0.0
52,50,0.9446000000000006,0.23999999999999994,0.6800155945419107,0.15633528265107546,0.011250595521676666,0.0,0.0,0.008941060682174673,0.0,0.0,0.66,0.0,0.0,0.4988304093567251,0.0,0.0,1308.82,9851.14,4304.576450010354,23783.563125709956,0.0,0.0
53,49,0.8893877551020414,0.2448979591836744,0.6839403213465955,0.1579954093343568,0.014787919918561033,0.0,0.0,0.009028071646072037,0.0,0.0,0.5612244897959183,0.0,0.0,0.5,0.0,0.0,2207.2448979591836,9609.959183673469,4264.243150932447,23510.99381913233,0.0,0.0
54,52,0.7436538461538464,0.1923076923076919,0.6851050262565644,0.15866466616654487,0.009802281368821058,0.0,0.0,0.009043193678394242,0.0,0.0,0.5144230769230769,0.0,0.0,0.5002813203300825,0.0,0.0,2285.480769230769,12807.76923076923,4226.908011655057,23309.04618538963,0.0,0.0
55,50,0.8096000000000002,0.360000000000006,0.6873969072164952,0.16237113402062184,0.01099402498642083,0.0,0.0,0.009078120745322285,0.0,0.0,0.485,0.0,0.0,0.5,0.0,0.0,1614.06,11590.76,4178.521937365148,23092.040885660193,0.0,0.0
56,55,0.6681818181818187,-0.07272727272727084,0.6870155178635875,0.15770479971129883,0.008723000237360763,0.0,0.0,0.009070991904473746,0.0,0.0,0.6545454545454545,0.0,0.0,0.5030674846625767,0.0,0.0,2284.836363636364,11784.454545454546,4144.09129057008,22886.448406747364,0.0,0.0
57,47,0.45702127659574493,-0.1914893617021312,0.6831795599716114,0.15188076650106774,0.005576323987539582,0.0,0.0,0.009008005764524792,0.0,0.0,0.5478723404255319,0.0,0.0,0.5038147622427254,0.0,0.0,3183.978723404255,12096.36170212766,4126.946423299261,22693.768287022012,0.0,0.0
58,48,0.4752083333333335,0.041666666666659614,0.6796964410327987,0.15003489183531352,0.004343107387661695,0.0,0.0,0.008896119612920327,0.0,0.0,0.4635416666666667,0.0,0.0,0.5031402651779484,0.0,0.0,3248.0625,17560.229166666668,4111.527407101029,22603.70619719122,0.0,0.0
59,45,0.542,0.1777777777777773,0.6775678461009965,0.15046375815871127,0.005339316987740694,0.0,0.0,0.008823437311276239,0.0,0.0,0.4,0.0,0.0,0.5015458605290278,0.0,0.0,2564.4444444444443,32608.844444444443,4084.8535629172943,22776.20858076455,0.0,0.0
60,54,0.48962962962962997,-0.11111111111111452,0.67414502529511,0.14569983136593873,0.007119009154550356,0.0,0.0,0.00879558205540033,0.0,0.0,0.5092592592592593,0.0,0.0,0.5016863406408094,0.0,0.0,3341.8518518518517,16118.888888888889,4072.2603135772024,22663.37265378361,0.0,0.0
61,44,0.7495454545454548,0.13636363636363383,0.6752475905616487,0.14556331006979337,0.01066278693824756,0.0,0.0,0.00882065396704118,0.0,0.0,0.5511363636363636,0.0,0.0,0.5024094383516118,0.0,0.0,4131.931818181818,14584.386363636364,4073.254838653946,22528.722882281156,0.0,0.0
62,52,0.43442307692307736,-0.3076923076922932,0.6711564848088863,0.13786344331917968,0.006667650531286725,0.0,0.0,0.008789446212821309,0.0,0.0,0.49038461538461536,0.0,0.0,0.5022051617118589,0.0,0.0,3390.3846153846152,17450.076923076922,4062.0602448298587,22445.46639114666,0.0,0.0
63,66,0.5343939393939398,1.1913082052825573E-15,0.6682699072593544,0.1349536296770096,0.008246434416647538,0.0,0.0,0.008779688504409433,0.0,0.0,0.4393939393939394,0.0,0.0,0.5008794371602174,0.0,0.0,3944.378787878788,12174.666666666666,4060.1621568145188,22279.808331074404,0.0,0.0
64,52,0.5350000000000004,-0.03846153846153848,0.6660899653979243,0.13211701793016956,0.00725802243673361,0.0,0.0,0.00875557172746294,0.0,0.0,0.4951923076923077,0.0,0.0,0.5007864108210129,0.0,0.0,2568.75,13312.403846153846,4036.4889479761932,22137.468577345506,0.0,0.0
65,43,1.1055813953488376,0.4186046511627909,0.6719553072625702,0.13594040968342924,0.01062583817612869,0.0,0.0,0.00878954205911011,0.0,0.0,0.6744186046511628,0.0,0.0,0.5031036623215395,0.0,0.0,2053.4186046511627,16425.441860465115,4005.5034738617396,22048.218159894248,0.0,0.0
66,55,0.6638181818181824,0.16363636363636647,0.6718187366493749,0.1364052487030849,0.010931137724551,0.0,0.0,0.008818192742129305,0.0,0.0,0.4409090909090909,0.0,0.0,0.5020598108025633,0.0,0.0,1608.7818181818182,8028.981818181818,3968.6308330051256,21832.53760079098,0.0,0.0
67,52,0.5175000000000003,0.11538461538461406,0.6694082306999103,0.1360768999699637,0.0070834430113188695,0.0,0.0,0.00879219124197603,0.0,0.0,0.4423076923076923,0.0,0.0,0.5011264644037249,0.0,0.0,2231.403846153846,347602.1923076923,3942.3092119922276,26768.441459986454,0.0,0.0
68,36,0.7402777777777779,0.2222222222222239,0.670166419019317,0.1369985141159017,0.012097140263277305,0.0,0.0,0.008820669477669747,0.0,0.0,0.4791666666666667,0.0,0.0,0.5008915304606241,0.0,0.0,2217.6111111111113,10375.833333333334,3916.5674492925095,26523.775667051334,0.0,0.0
69,50,0.4878000000000002,0.03999999999999858,0.667496339677892,0.13557833089312127,0.005763232514177873,0.0,0.0,0.008770883514048049,0.0,0.0,0.41,0.0,0.0,0.49956076134699856,0.0,0.0,1962.5,11818.78,3887.831163273502,26307.525730771165,0.0,0.0
70,56,0.5091071428571431,0.14285714285714363,0.6649409392106026,0.1356957649092507,0.009005053695514966,0.0,0.0,0.008773701817075968,0.0,0.0,0.3705357142857143,0.0,0.0,0.497479112647652,0.0,0.0,1931.875,8520.607142857143,3859.483972501422,26049.744301960818,0.0,0.0
71,62,0.8014516129032263,3.35215726144886E-15,0.6673365411831309,0.13331446362864688,0.012008216529724077,0.0,0.0,0.008823793591269403,0.0,0.0,0.6330645161290323,0.0,0.0,0.49985847721483156,0.0,0.0,2000.5645161290322,10219.58064516129,3832.927980267531,25823.59910686368,0.0,0.0
72,43,0.656744186046512,0.37209302325581084,0.6672091722595084,0.13618568232662454,0.010799235181644313,0.0,0.0,0.008842939369118619,0.0,0.0,0.3372093023255814,0.0,0.0,0.4979026845637584,0.0,0.0,2048.6279069767443,9274.488372093023,3807.7969933197733,25590.51304017677,0.0,0.0
73,45,0.6233333333333334,-0.0444444444444437,0.6666639049986197,0.13394090030378608,0.006367763904653836,0.0,0.0,0.008803178493023806,0.0,0.0,0.5555555555555556,0.0,0.0,0.49861916597624967,0.0,0.0,3325.688888888889,60341.51111111111,3801.1010474248997,26073.16579116197,0.0,0.0
74,61,0.6506557377049185,0.22950819672132558,0.6663986963606742,0.13552417164584743,0.010533439490445998,0.0,0.0,0.008826631556984894,0.0,0.0,0.47950819672131145,0.0,0.0,0.49830255296034764,0.0,0.0,1405.295081967213,7459.55737704918,3768.281787624109,25818.184853982344,0.0,0.0
75,40,0.5120000000000001,0.1999999999999903,0.6647393874261156,0.1362170875873213,0.007277896233120423,0.0,0.0,0.008811111111111124,0.0,0.0,0.33125,0.0,0.0,0.4965072541644277,0.0,0.0,2061.1,11325.2,3745.2117634670262,25622.333707306905,0.0,0.0
76,59,0.5849152542372886,0.2711864406779606,0.6634937847130395,0.13832319492198084,0.008005103224309536,0.0,0.0,0.008798923927873712,0.0,0.0,0.4194915254237288,0.0,0.0,0.4953054747421317,0.0,0.0,1990.593220338983,10345.898305084746,3721.8168495586524,25418.647901943943,0.0,0.0
77,51,0.66843137254902,0.235294117647065,0.6635594989561593,0.13961377870563932,0.008903107861060395,0.0,0.0,0.008800304561500664,0.0,0.0,0.4411764705882353,0.0,0.0,0.49458507306889354,0.0,0.0,2645.6862745098038,11064.588235294117,3707.6572367290623,25229.778695803816,0.0,0.0
78,57,0.575964912280702,0.07017543859649203,0.6622756492671644,0.13859604011314217,0.009211560044893674,0.0,0.0,0.008805315482865202,0.0,0.0,0.4780701754385965,0.0,0.0,0.49434301877089226,0.0,0.0,3196.7894736842104,8419.719298245614,3701.0225904557524,25011.466236095268,0.0,0.0
79,46,0.711739130434783,0.08695652173913433,0.6628538754764937,0.1379923761118196,0.011372004168113969,0.0,0.0,0.008830332145045595,0.0,0.0,0.5652173913043478,0.0,0.0,0.4951715374841169,0.0,0.0,2461.6304347826085,13532.95652173913,3685.132947434302,24864.30585514198,0.0,0.0
80,44,0.7272727272727277,0.27272727272727537,0.663566222669013,0.13948228198039966,0.010282776349614572,0.0,0.0,0.008845474798572853,0.0,0.0,0.35795454545454547,0.0,0.0,0.49365418446845943,0.0,0.0,2395.4772727272725,11187.727272727272,3668.8081920582636,24691.184607263316,0.0,0.0
81,56,0.41071428571428586,-0.07142857142857584,0.660057001239158,0.13655514250310039,0.004583499402152554,0.0,0.0,0.008775011284524896,0.0,0.0,0.4419642857142857,0.0,0.0,0.4929368029739777,0.0,0.0,2147.1964285714284,16698.660714285714,3649.788045014678,24591.278058601096,0.0,0.0
82,51,0.9625490196078438,0.4705882352941368,0.6638325991189434,0.14072442486539674,0.013530871003307621,0.0,0.0,0.00883118828160358,0.0,0.0,0.5392156862745098,0.0,0.0,0.4935144395496818,0.0,0.0,2218.8823529411766,10577.117647058823,3632.1225426434007,24418.263732532672,0.0,0.0
83,48,0.9356250000000005,0.3750000000000054,0.6669883889695217,0.1434446057087594,0.016614872364039558,0.0,0.0,0.008899091155549257,0.0,0.0,0.53125,0.0,0.0,0.49395258829221095,0.0,0.0,1857.9375,9079.9375,3610.486139684335,24231.210973599347,0.0,0.0
84,53,0.6132075471698117,-0.07547169811320997,0.6663076188201583,0.14067351325531674,0.00854363827549928,0.0,0.0,0.008894780135693526,0.0,0.0,0.5518867924528302,0.0,0.0,0.49468593264867444,0.0,0.0,2105.8867924528304,10905.66037735849,3592.358436705642,24070.662171235,0.0,0.0
85,48,0.758541666666667,0.2500000000000093,0.6673530106257385,0.14191263282172648,0.008979038224413729,0.0,0.0,0.008895855563214703,0.0,0.0,0.5625,0.0,0.0,0.4954545454545455,0.0,0.0,2469.8958333333335,11979.208333333334,3578.9957866654954,23926.71629221236,0.0,0.0
86,44,0.30636363636363634,-0.22727272727272707,0.6636410376256141,0.13811638233232335,0.0033128532809043086,0.0,0.0,0.008825255149609041,0.0,0.0,0.3806818181818182,0.0,0.0,0.4942743631689647,0.0,0.0,2841.1136363636365,16650.81818181818,3570.314820191356,23841.117490913603,0.0,0.0
87,58,0.13931034482758617,-0.2586206896551778,0.656629006225502,0.13281069863961523,0.0018604651162791004,0.0,0.0,0.008732502338132254,0.0,0.0,0.3793103448275862,0.0,0.0,0.4927369149181462,0.0,0.0,2360.6724137931033,12371.206896551725,3556.249210814632,23707.74643749079,0.0,0.0
88,58,0.666724137931035,0.06896551724137916,0.6567622298065989,0.13196814562002532,0.010104520512150054,0.0,0.0,0.008748416388334915,0.0,0.0,0.5301724137931034,0.0,0.0,0.49323094425483505,0.0,0.0,1879.8793103448277,10476.551724137931,3536.9805912690017,23555.663739636162,0.0,0.0
89,37,0.37270270270270267,-0.21621621621622156,0.6543907942238273,0.12906137184115773,0.003444916312765328,0.0,0.0,0.008684843312521517,0.0,0.0,0.4391891891891892,0.0,0.0,0.4927797833935018,0.0,0.0,3161.864864864865,16965.891891891893,3532.7179125598636,23480.779968639064,0.0,0.0
90,53,0.7911320754716986,0.15094339622641276,0.6560066889632112,0.12931995540691435,0.01112201591511977,0.0,0.0,0.008712050101416874,0.0,0.0,0.6132075471698113,0.0,0.0,0.49420289855072463,0.0,0.0,1947.7924528301887,10678.188679245282,3514.909761326946,23336.930628308797,0.0,0.0
91,53,0.8492452830188684,0.30188679245282235,0.6582635522256506,0.13133539003966735,0.010970021935169617,0.0,0.0,0.008739153584656165,0.0,0.0,0.5990566037735849,0.0,0.0,0.49542750110180694,0.0,0.0,4624.490566037736,13595.77358490566,3527.2384369348433,23228.695550048764,0.0,0.0
