Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
12,50,0.24319999999999997,-0.18000000000000976,0.21364888123924278,-0.08777969018933218,0.0,0.003734643734643742,0.0,0.0,0.0024431672800992333,0.0,0.0,0.245,0.0,0.0,0.19750430292598967,0.0,29810.4,3550.58,48314.40176115904,16692.58136871767,0.0,0.0
13,44,0.3856818181818182,0.11363636363636297,0.22576000000000007,-0.07360000000000325,0.0,0.004299467950341791,0.0,0.0,0.0025769806772108117,0.0,0.0,0.09659090909090909,0.0,0.0,0.1904,0.0,39084.27272727273,7852.159090909091,47545.22434166851,15955.879512233621,0.0,0.0
14,52,0.09249999999999997,-0.3076923076923101,0.21552437223042845,-0.09158050221566048,0.0,9.61999999999988E-4,0.0,0.0,0.0024418448974127377,0.0,0.0,0.21634615384615385,0.0,0.0,0.19239290989660265,0.0,24850.01923076923,7122.557692307692,45799.439333137794,15276.393218393165,0.0,0.0
15,47,0.48574468085106415,0.17021276595745324,0.23306629834254153,-0.07458563535911858,0.0,0.00842746400885926,0.0,0.0,0.0027014392520372135,0.0,0.0,0.30319148936170215,0.0,0.0,0.19958563535911603,0.0,36885.1914893617,4204.212765957447,45162.70734429664,14485.523186076329,0.0,0.0
16,52,0.6792307692307696,0.09615384615384646,0.2629639175257733,-0.06314432989690957,0.0,0.010219907407407566,0.0,0.0,0.0030956173485641625,0.0,0.0,0.46634615384615385,0.0,0.0,0.21746134020618557,0.0,25217.71153846154,4749.4807692307695,43833.04095724097,13836.45369161996,0.0,0.0
17,47,0.6078723404255322,0.2553191489361645,0.28266099635479963,-0.044957472660998914,0.0,0.007023107177974422,0.0,0.0,0.0033239030105591174,0.0,0.0,0.3404255319148936,0.0,0.0,0.2244835965978129,0.0,22815.44680851064,9008.340425531915,42519.44132294533,13534.696612489455,0.0,0.0
18,44,0.7518181818181823,0.4772727272727197,0.3064705882352943,-0.01845444059977213,0.0,0.012352501867065166,0.0,0.0,0.003656643500997749,0.0,0.0,0.3522727272727273,0.0,0.0,0.2309688581314879,0.0,31641.977272727272,7506.136363636364,41879.59049646191,13180.075421380448,0.0,0.0
19,50,0.7032000000000006,0.2399999999999984,0.32810250817884423,-0.004362050163579626,0.0,0.009104091144484253,0.0,0.0,0.003931553569328468,0.0,0.0,0.345,0.0,0.0,0.2371864776444929,0.0,24892.76,5913.5,40935.87769110292,12776.376786859313,0.0,0.0
20,38,0.22973684210526313,-0.26315789473685175,0.3241884816753929,-0.014659685863877364,0.0,0.0028859504132230985,0.0,0.0,0.0038917940466612973,0.0,0.0,0.3026315789473684,0.0,0.0,0.23979057591623038,0.0,32430.026315789473,7571.394736842105,40488.20130292852,12502.430363174197,0.0,0.0
21,43,0.3425581395348837,0.09302325581394938,0.3249799599198399,-0.010020040080163386,0.0,0.0045745341614909715,0.0,0.0,0.003918354032764708,0.0,0.0,0.20930232558139536,0.0,0.0,0.23847695390781562,0.0,29627.627906976744,7104.093023255814,39945.17263313093,12232.513496178279,0.0,0.0
22,52,0.5973076923076927,0.07692307692307696,0.33846666666666686,-0.005714285714288626,0.0,0.006642429426860369,0.0,0.0,0.004064015186167775,0.0,0.0,0.40384615384615385,0.0,0.0,0.24666666666666667,0.0,15377.442307692309,7336.826923076923,38775.28071287195,11999.385564125832,0.0,0.0
23,41,0.8573170731707322,0.3414634146341467,0.35796516956920277,0.0073327222731411155,0.0,0.010919540229885037,0.0,0.0,0.00430741063451972,0.0,0.0,0.3475609756097561,0.0,0.0,0.2504582951420715,0.0,15192.365853658537,5663.268292682927,37703.33003745316,11711.3802336057,0.0,0.0
24,64,0.4848437500000006,0.18750000000000802,0.36499567099567126,0.017316017316015127,0.0,0.0057989160904503055,0.0,0.0,0.00439053094211501,0.0,0.0,0.24609375,0.0,0.0,0.2502164502164502,0.0,19459.296875,7943.546875,36910.11120430302,11547.561391927191,0.0,0.0
25,39,0.8651282051282058,0.564102564102568,0.38133165829145754,0.03517587939698294,0.0,0.009714943852576739,0.0,0.0,0.004576393844669347,0.0,0.0,0.3974358974358974,0.0,0.0,0.2550251256281407,0.0,16716.076923076922,7256.897435897436,36068.69310925193,11368.783727092617,0.0,0.0
26,43,0.38720930232558176,0.13953488372093514,0.38153597413096224,0.03880355699272259,0.0,0.004141791044776017,0.0,0.0,0.00455951541382073,0.0,0.0,0.23837209302325582,0.0,0.0,0.25444624090541634,0.0,16771.3488372093,7246.930232558139,35296.79933837023,11203.90958731124,0.0,0.0
27,45,0.35488888888888903,0.0888888888888848,0.38060062402496125,0.040561622464896765,0.0,0.004755807027992998,0.0,0.0,0.0045656832196427225,0.0,0.0,0.25,0.0,0.0,0.2542901716068643,0.0,23208.644444444446,6713.444444444444,34831.870303988464,11031.19938950867,0.0,0.0
28,48,0.49291666666666695,0.49999999999999173,0.38465413533834614,0.05714285714285508,0.0,0.005590737240075919,0.0,0.0,0.004604729030341755,0.0,0.0,0.09895833333333333,0.0,0.0,0.24868421052631579,0.0,24785.625,7865.416666666667,34459.78714458149,10913.94817755156,0.0,0.0
29,47,0.5619148936170216,0.3404255319149066,0.39070442992011645,0.0668119099491633,0.0,0.007124359320205029,0.0,0.0,0.00468608459340812,0.0,0.0,0.2127659574468085,0.0,0.0,0.24745824255628177,0.0,11028.744680851063,6980.531914893617,33622.96419944826,10773.469025313776,0.0,0.0
30,63,0.4869841269841274,0.07936507936507514,0.39491666666666697,0.06736111111110944,0.0,0.006512417745701448,0.0,0.0,0.004758071938352889,0.0,0.0,0.26587301587301587,0.0,0.0,0.2482638888888889,0.0,20674.968253968254,6715.285714285715,33176.4815806386,10633.531669761085,0.0,0.0
31,53,0.5283018867924534,0.26415094339622236,0.3996517079705294,0.07434695244474038,0.0,0.0060935799782369385,0.0,0.0,0.004807515671076572,0.0,0.0,0.23113207547169812,0.0,0.0,0.24765572672471534,0.0,21423.528301886792,7243.943396226415,32784.716471346874,10520.545393976594,0.0,0.0
32,49,0.5902040816326535,0.4081632653061166,0.4057068741893648,0.08495460440985544,0.0,0.009563492063492036,0.0,0.0,0.004920637417609193,0.0,0.0,0.24489795918367346,0.0,0.0,0.24756809338521402,0.0,15596.469387755102,5933.734693877551,32230.256888005206,10372.583758489529,0.0,0.0
33,48,0.5243750000000004,0.16666666666667632,0.40928930817610093,0.08742138364779721,0.0,0.006890227210511925,0.0,0.0,0.004975648171510255,0.0,0.0,0.2760416666666667,0.0,0.0,0.24842767295597484,0.0,19545.6875,7237.5625,31833.864094630044,10274.614344161731,0.0,0.0
34,51,0.5896078431372552,0.03921568627451294,0.4148933577087145,0.08592321755027284,0.0,0.005946213169863294,0.0,0.0,0.005011777869383402,0.0,0.0,0.45098039215686275,0.0,0.0,0.25472273004265694,0.0,14593.411764705883,9360.882352941177,31311.4261452384,10246.925495942927,0.0,0.0
35,50,0.20979999999999996,6.538103392017547E-15,0.40882909520993527,0.08338261383796455,0.0,0.0022201058201060486,0.0,0.0,0.004917942990474681,0.0,0.0,0.145,0.0,0.0,0.251478415138971,0.0,18860.04,8398.56,30945.208905672567,10192.561804885783,0.0,0.0
36,48,0.8483333333333336,0.3749999999999809,0.4209603220241521,0.09143185738930257,0.0,0.007747336377473638,0.0,0.0,0.005019920591926152,0.0,0.0,0.4270833333333333,0.0,0.0,0.2563254744105808,0.0,16380.083333333334,9969.479166666666,30529.062460748584,10186.18801522238,0.0,0.0
37,45,0.4775555555555557,0.08888888888888938,0.4223878923766819,0.09136771300448272,0.0,0.005928275862068737,0.0,0.0,0.005041952707856585,0.0,0.0,0.3611111111111111,0.0,0.0,0.2589686098654709,0.0,14377.022222222222,7029.977777777778,30080.394676345077,10098.515508626697,0.0,0.0
38,52,0.12653846153846152,-0.23076923076922667,0.4140087145969502,0.08224400871459553,0.0,0.0016167076167075826,0.0,0.0,0.004951147703290677,0.0,0.0,0.18269230769230768,0.0,0.0,0.2568082788671024,0.0,10002.75,5220.826923076923,29537.755631038453,9966.686087395621,0.0,0.0
39,42,0.9523809523809529,0.47619047619047694,0.4260489882854103,0.09105431309904016,0.0,0.0168067226890759,0.0,0.0,0.005132132594417068,0.0,0.0,0.4226190476190476,0.0,0.0,0.2605165069222577,0.0,14224.47619047619,5095.5,29134.77459312892,9838.496979832578,0.0,0.0
40,54,0.44592592592592634,0.07407407407407801,0.42660455486542476,0.0905797101449263,0.0,0.006313581541688638,0.0,0.0,0.00516034510825329,0.0,0.0,0.28703703703703703,0.0,0.0,0.26125776397515527,0.0,14053.75925925926,6369.425925925926,28748.08189226047,9749.546439988817,0.0,0.0
41,57,0.8829824561403514,0.5263157894736917,0.43968325791855234,0.10306686777274914,0.0,0.0103623635989297,0.0,0.0,0.0053138690566611,0.0,0.0,0.40789473684210525,0.0,0.0,0.2654600301659125,0.0,14561.298245614034,7674.824561403509,28393.412301094308,9697.678393024184,0.0,0.0
42,39,0.5679487179487179,0.35897435897435964,0.4421499013806709,0.10798816568047243,0.0,0.007475531555855748,0.0,0.0,0.005352099225250397,0.0,0.0,0.1858974358974359,0.0,0.0,0.2639299802761341,0.0,14805.820512820514,6452.897435897436,28062.00762333153,9618.537394069874,0.0,0.0
43,46,0.7967391304347831,0.43478260869566715,0.45001446480231466,0.11523625843780075,0.0,0.008820697954272119,0.0,0.0,0.00543603990844124,0.0,0.0,0.3858695652173913,0.0,0.0,0.2666345226615236,0.0,16866.108695652172,7432.021739130435,27795.438601243924,9566.477497523696,0.0,0.0
44,56,0.9701785714285718,0.35714285714285543,0.4636901408450707,0.12159624413145476,0.0,0.010724437425977314,0.0,0.0,0.005587607986014873,0.0,0.0,0.5580357142857143,0.0,0.0,0.27429577464788735,0.0,23919.839285714286,8026.392857142857,27705.3083846037,9530.661575654374,0.0,0.0
45,46,0.6178260869565221,0.217391304347822,0.466948529411765,0.12362132352941106,0.0,0.012906448683015746,0.0,0.0,0.005677661613424173,0.0,0.0,0.41304347826086957,0.0,0.0,0.27722886029411764,0.0,11046.173913043478,3424.6304347826085,27326.69169206824,9391.88814063456,0.0,0.0
46,45,0.6813333333333336,0.31111111111112233,0.47129221071589406,0.12742008104457406,0.0,0.01167555217060158,0.0,0.0,0.0057643994338801964,0.0,0.0,0.3277777777777778,0.0,0.0,0.27825303917154437,0.0,11912.933333333332,3882.822222222222,26984.1637285408,9269.46445355873,0.0,0.0
47,50,0.19959999999999997,-0.040000000000001056,0.4653104359313081,0.1237340378687798,0.0,0.0030613496932515006,0.0,0.0,0.0057167278884699396,0.0,0.0,0.185,0.0,0.0,0.27619991193306914,0.0,12728.62,4274.52,26674.260604007308,9160.878704568324,0.0,0.0
48,39,0.5484615384615386,0.30769230769231665,0.4667142857142861,0.12683982683982653,0.0,0.005754640839386487,0.0,0.0,0.005717475233872863,0.0,0.0,0.28205128205128205,0.0,0.0,0.2762987012987013,0.0,14348.23076923077,5659.538461538462,26412.00465007589,9086.382103652795,0.0,0.0
49,57,0.40315789473684216,0.2105263157894842,0.4651837769328267,0.12885509083227709,0.0,0.00367562380038394,0.0,0.0,0.005651948505256257,0.0,0.0,0.2675438596491228,0.0,0.0,0.27608787494719056,0.0,15274.912280701754,10261.280701754386,26179.981892380598,9110.85915777991,0.0,0.0
50,46,0.5615217391304349,0.26086956521738364,0.46702030667219263,0.13137173642768318,0.0,0.007115702479338769,0.0,0.0,0.005678723683017056,0.0,0.0,0.27717391304347827,0.0,0.0,0.2761085785329465,0.0,13575.717391304348,4995.913043478261,25922.75200460353,9026.880665651306,0.0,0.0
51,47,0.2231914893617021,0.0425531914893666,0.4623617886178865,0.1296747967479674,0.0,0.0026270974204858264,0.0,0.0,0.005618532002232785,0.0,0.0,0.05851063829787234,0.0,0.0,0.27195121951219514,0.0,11738.851063829787,7496.063829787234,25639.073985788058,8996.264328934025,0.0,0.0
52,45,0.5606666666666669,0.3111111111111076,0.4641277445109784,0.1329341317365268,0.0,0.006956162117452353,0.0,0.0,0.005642075839779501,0.0,0.0,0.3111111111111111,0.0,0.0,0.27265469061876246,0.0,17728.533333333333,7840.355555555556,25483.96534554385,8973.599451024644,0.0,0.0
53,60,0.6155000000000006,0.26666666666665756,0.4676686159844058,0.13606237816764094,0.0,0.009290566037736165,0.0,0.0,0.00571112306644895,0.0,0.0,0.26666666666666666,0.0,0.0,0.27251461988304093,0.0,14292.366666666667,5818.6,25268.742294026983,8912.926384658784,0.0,0.0
54,47,0.9306382978723409,0.3829787234042566,0.4759992343032163,0.14050535987748816,0.0,0.009931880108991457,0.0,0.0,0.005797803632633086,0.0,0.0,0.4787234042553192,0.0,0.0,0.2762251148545176,0.0,9666.27659574468,5723.148936170212,24974.356148776373,8852.741904498622,0.0,0.0
55,52,0.5559615384615388,0.03846153846153785,0.4775600600600604,0.13851351351351315,0.0,0.007161258360168805,0.0,0.0,0.005822996860153256,0.0,0.0,0.34615384615384615,0.0,0.0,0.2775900900900901,0.0,17973.94230769231,8296.961538461539,24844.718855422965,8842.449675497935,0.0,0.0
56,42,0.804761904761905,0.3333333333333397,0.48263858093126416,0.14153732446415349,0.0,0.013234142521535291,0.0,0.0,0.005908630268372594,0.0,0.0,0.4226190476190476,0.0,0.0,0.2798410938654841,0.0,26653.54761904762,7117.333333333333,24877.606651125232,8811.083923822216,0.0,0.0
57,45,0.6091111111111115,0.2222222222222149,0.4847073791348604,0.1428571428571425,0.0,0.009898880462260796,0.0,0.0,0.005957999151046692,0.0,0.0,0.35555555555555557,0.0,0.0,0.28107960741548527,0.0,18180.777777777777,7747.311111111111,24758.020421244026,8792.08798073809,0.0,0.0
58,53,0.5362264150943402,0.0566037735849077,0.48568116975748965,0.14122681883024218,0.0,0.007775649794801594,0.0,0.0,0.0059872065418095696,0.0,0.0,0.32075471698113206,0.0,0.0,0.2818295292439372,0.0,17009.45283018868,8362.396226415094,24622.080638944808,8784.549528907863,0.0,0.0
59,39,0.6620512820512823,0.41025641025640397,0.48810059795990185,0.14491734083714347,0.0,0.010221694378464017,0.0,0.0,0.006033715095701498,0.0,0.0,0.3141025641025641,0.0,0.0,0.28227224762574743,0.0,17253.30769230769,7941.871794871795,24495.03282952003,8770.020602458964,0.0,0.0
60,59,0.7398305084745767,0.10169491525424008,0.49321847002067576,0.14403859407305272,0.0,0.010141728624534977,0.0,0.0,0.0061091809296171555,0.0,0.0,0.5127118644067796,0.0,0.0,0.28695727084769124,0.0,19638.93220338983,9270.898305084746,24412.72603924664,8778.510055045843,0.0,0.0
61,43,0.49,0.27906976744186146,0.4931714770797966,0.1460101867572153,0.0,0.005931869369369363,0.0,0.0,0.006106532908401389,0.0,0.0,0.23255813953488372,0.0,0.0,0.28616298811544993,0.0,18076.25581395349,9718.883720930233,24307.11820215842,8794.182949477248,0.0,0.0
62,49,0.49285714285714305,0.1428571428571409,0.49316633266533105,0.145958583834335,0.0,0.00552758068207819,0.0,0.0,0.006096089772966558,0.0,0.0,0.28061224489795916,0.0,0.0,0.28607214428857713,0.0,16333.081632653062,10251.836734693878,24176.396291182922,8818.078913169324,0.0,0.0
63,51,0.44784313725490205,0.19607843137254596,0.49240722495894945,0.14679802955664986,0.0,0.006005784906652693,0.0,0.0,0.006094693797913952,0.0,0.0,0.25,0.0,0.0,0.2854679802955665,0.0,18795.666666666668,9420.137254901962,24089.610329497176,8827.789531584365,0.0,0.0
64,36,0.7055555555555557,7.247289188525328E-17,0.4948977604673811,0.1450827653359295,0.0,0.012258687258687168,0.0,0.0,0.0061461751166934165,0.0,0.0,0.5555555555555556,0.0,0.0,0.28862382343395,0.0,16345.75,6997.027777777777,23966.69191156865,8798.729821206483,0.0,0.0
65,42,0.17595238095238092,-0.14285714285714313,0.49060838936919665,0.14121037463976907,0.0,0.0018260439831974259,0.0,0.0,0.006076832465405174,0.0,0.0,0.2857142857142857,0.0,0.0,0.2885846942042907,0.0,15815.904761904761,11029.52380952381,23839.335862355154,8833.58597727394,0.0,0.0
66,46,0.2819565217391304,0.043478260869563023,0.48757967813190317,0.13979173240769918,0.0,0.002506764592191709,0.0,0.0,0.006005044557668476,0.0,0.0,0.19021739130434784,0.0,0.0,0.2871568318081414,0.0,15388.152173913044,13709.391304347826,23709.317651763737,8908.598366921231,0.0,0.0
67,57,0.4810526315789478,2.578833832638083E-15,0.48746435213887207,0.13732176069435797,0.0,0.005700623700623685,0.0,0.0,0.005999458257190501,0.0,0.0,0.32456140350877194,0.0,0.0,0.2878177309361438,0.0,17323.491228070176,9886.543859649122,23612.562705950197,8923.415722871652,0.0,0.0
68,39,0.3774358974358974,3.564100581617169E-15,0.4861500765696788,0.1356814701378251,0.0,0.0037465003817765304,0.0,0.0,0.005966186298610024,0.0,0.0,0.2692307692307692,0.0,0.0,0.2875957120980092,0.0,18874.51282051282,12471.333333333334,23541.845543480984,8976.369717057649,0.0,0.0
69,50,0.49000000000000066,-4.662936703425658E-16,0.48620814479638047,0.13363499245852156,0.0,0.006061355764473018,0.0,0.0,0.005967610556559352,0.0,0.0,0.355,0.0,0.0,0.2886123680241327,0.0,15027.16,10671.02,23416.629579606262,9001.291044747977,0.0,0.0
70,60,0.7970000000000004,0.5000000000000214,0.4917333333333337,0.14014814814814824,0.0,0.008921641791044956,0.0,0.0,0.006025093665592066,0.0,0.0,0.29583333333333334,0.0,0.0,0.28874074074074074,0.0,14631.783333333333,11962.283333333333,23289.312967341437,9044.203976466606,0.0,0.0
71,54,0.4935185185185189,0.2592592592592664,0.49176144648585635,0.14202391367745718,0.0,0.005072325846973406,0.0,0.0,0.006007260368647184,0.0,0.0,0.25462962962962965,0.0,0.0,0.28820355788859725,0.0,15978.722222222223,11823.12962962963,23184.875956696877,9083.902914368935,0.0,0.0
72,61,0.3770491803278692,-0.1311475409836052,0.4897564469914044,0.13724928366762199,0.0,0.0041553748870821585,0.0,0.0,0.005971450231800925,0.0,0.0,0.3729508196721312,0.0,0.0,0.2896848137535817,0.0,15706.016393442624,8867.622950819672,23079.5399065102,9080.856717699227,0.0,0.0
73,42,0.528809523809524,0.19047619047618436,0.49022083805209554,0.1378822197055494,0.0,0.004899624972424523,0.0,0.0,0.0059547408604739204,0.0,0.0,0.34523809523809523,0.0,0.0,0.2903454133635334,0.0,9263.285714285714,9938.714285714286,22887.647487173745,9092.771406143882,0.0,0.0
74,65,0.3873846153846156,-0.030769230769228932,0.4883625243258275,0.13483458437586893,0.0,0.004923738756355182,0.0,0.0,0.005936921225885828,0.0,0.0,0.3269230769230769,0.0,0.0,0.2910063942174034,0.0,9205.446153846155,7238.261538461538,22700.22007164871,9067.36716138111,0.0,0.0
75,45,0.5980000000000001,0.08888888888888884,0.48971718835804545,0.13426688632619455,0.0,0.00839363693075492,0.0,0.0,0.005963255207462645,0.0,0.0,0.3888888888888889,0.0,0.0,0.29221581548599673,0.0,9520.288888888888,7274.488888888889,22522.11289350331,9043.139076617701,0.0,0.0
76,39,0.4992307692307692,0.20512820512820817,0.48981798424341255,0.1350176582450423,0.0,0.00473492217898841,0.0,0.0,0.0059465966583333975,0.0,0.0,0.3141025641025641,0.0,0.0,0.29244770442814455,0.0,12060.948717948719,11848.128205128205,22382.630704495914,9080.538931664509,0.0,0.0
77,53,0.6001886792452833,0.1320754716981168,0.491384574183182,0.13497589716122144,0.0,0.0055582736327101185,0.0,0.0,0.005939402767662062,0.0,0.0,0.42924528301886794,0.0,0.0,0.29438939475093734,0.0,12292.169811320755,12688.094339622641,22249.861482217293,9128.006765979746,0.0,0.0
78,49,0.7195918367346945,0.24489795918367419,0.4943404705260379,0.1363996827914356,0.0,0.011541734860883593,0.0,0.0,0.005994262452721335,0.0,0.0,0.37755102040816324,0.0,0.0,0.29546656093047846,0.0,12720.102040816326,7257.122448979592,22126.09837258871,9103.709567057667,0.0,0.0
79,45,0.5386666666666667,-0.044444444444440505,0.49486154649947794,0.134273772204807,0.0,0.006642915867360878,0.0,0.0,0.006001761561833677,0.0,0.0,0.4666666666666667,0.0,0.0,0.2974791013584117,0.0,10840.133333333333,9231.933333333332,21981.406513111076,9105.3534614971,0.0,0.0
80,39,0.5207692307692307,0.3076923076922967,0.4951228342384281,0.1360227566589089,0.0,0.005677942409840423,0.0,0.0,0.005998132867176685,0.0,0.0,0.1987179487179487,0.0,0.0,0.2964830618050168,0.0,17524.333333333332,10631.051282051281,21924.987865265786,9124.666092137026,0.0,0.0
81,47,0.6291489361702133,0.3829787234042495,0.49673224322943316,0.13898824731732254,0.0,0.007173702086365901,0.0,0.0,0.006013119804038008,0.0,0.0,0.26595744680851063,0.0,0.0,0.2961165048543689,0.0,14366.617021276596,10189.510638297872,21830.50822971592,9137.976648964035,0.0,0.0
82,49,0.41285714285714287,0.2857142857142824,0.49569518041887495,0.1408024224072673,0.0,0.005974601299468459,0.0,0.0,0.006012720605789778,0.0,0.0,0.20408163265306123,0.0,0.0,0.29497855160232145,0.0,17308.0,8061.857142857143,21774.674794781156,9124.691222962716,0.0,0.0
83,42,0.3152380952380952,-0.0476190476190457,0.49380274656679185,0.13882646691635467,0.0,0.00466525722339668,0.0,0.0,0.00600111666747585,0.0,0.0,0.30952380952380953,0.0,0.0,0.2951310861423221,0.0,9487.309523809523,5918.833333333333,21624.82887684248,9085.595395040407,0.0,0.0
84,44,0.5297727272727273,0.045454545454543596,0.49419362805631056,0.13781180538404553,0.0,0.0063723346090759836,0.0,0.0,0.006005191921010777,0.0,0.0,0.3125,0.0,0.0,0.2953198320572981,0.0,10351.84090909091,7006.363636363636,21489.009744700892,9060.54440999611,0.0,0.0
85,41,0.4773170731707321,0.24390243902439454,0.4940244498777509,0.13887530562347203,0.0,0.0057457428068114135,0.0,0.0,0.006002566722912757,0.0,0.0,0.2682926829268293,0.0,0.0,0.29504889975550125,0.0,13901.390243902439,6695.0,21398.680941119957,9032.383167019965,0.0,0.0
86,54,0.5659259259259263,0.2407407407407387,0.4949613899613903,0.14020270270270282,0.0,0.004635219171849169,0.0,0.0,0.005976300155298965,0.0,0.0,0.24074074074074073,0.0,0.0,0.29434121621621623,0.0,8829.25925925926,9786.481481481482,21250.805391921596,9041.254911895983,0.0,0.0
87,47,0.5153191489361704,0.1702127659574469,0.4951896921975665,0.14053925077547136,0.0,0.0053667183691558495,0.0,0.0,0.005968388540270684,0.0,0.0,0.24468085106382978,0.0,0.0,0.2937842996898115,0.0,6239.787234042553,5241.787234042553,21076.25866915556,8997.075055176756,0.0,0.0
88,58,0.6439655172413797,0.2758620689655135,0.4972205224758769,0.14238644386914573,0.0,0.008886509635974517,0.0,0.0,0.006003239326561068,0.0,0.0,0.3577586206896552,0.0,0.0,0.29465756648623204,0.0,6634.6551724137935,4138.637931034483,20910.263226664276,8941.230950301557,0.0,0.0
89,53,0.4337735849056608,0.15094339622641373,0.49643886564388684,0.14249186424918645,0.0,0.005309468822170815,0.0,0.0,0.005994807090426811,0.0,0.0,0.25,0.0,0.0,0.2941073919107392,0.0,6118.301886792453,4660.830188679245,20742.172756893004,8892.590032555849,0.0,0.0
90,45,0.4606666666666668,0.04444444444444919,0.496068553025075,0.14147688060731547,0.0,0.00486619718309848,0.0,0.0,0.005981470951278042,0.0,0.0,0.34444444444444444,0.0,0.0,0.2946284794110881,0.0,10534.4,6592.511111111111,20627.478680972858,8866.74644916883,0.0,0.0
91,57,0.34070175438596506,0.10526315789473742,0.4940576748410539,0.14100817438692106,0.0,0.004198011240812715,0.0,0.0,0.005958876160168271,0.0,0.0,0.21929824561403508,0.0,0.0,0.2936534968210718,0.0,7822.175438596491,4751.982456140351,20485.19753383534,8821.026849246291,0.0,0.0
