Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,94,0.7712765957446817,0.1276595744680861,0.7712765957446817,0.1276595744680861,0.0,0.0,0.011236825790453164,0.0,0.0,0.011236825790453164,0.0,0.0,0.5478723404255319,0.0,0.0,0.5478723404255319,0.0,0.0
3,43,0.7460465116279071,-4.957274900651862E-16,0.7633576642335771,0.08759124087591293,0.0,0.0,0.01117770034843229,0.0,0.0,0.011218622613173619,0.0,0.0,0.6976744186046512,0.0,0.0,0.5948905109489051,0.0,0.0
4,47,0.5421276595744682,1.9652202442209596E-15,0.7068478260869568,0.06521739130434871,0.0,0.0,0.0063891675025076,0.0,0.0,0.00977160030052628,0.0,0.0,0.5585106382978723,0.0,0.0,0.5855978260869565,0.0,0.0
5,53,1.0986792452830194,0.18867924528302202,0.7944725738396627,0.09282700421941067,0.0,0.0,0.01203347799132027,0.0,0.0,0.010374676290704918,0.0,0.0,0.8490566037735849,0.0,0.0,0.6445147679324894,0.0,0.0
6,51,0.784117647058824,0.274509803921573,0.7926388888888892,0.12500000000000192,0.0,0.0,0.009369728209934534,0.0,0.0,0.010183342998617305,0.0,0.0,0.5245098039215687,0.0,0.0,0.6232638888888888,0.0,0.0
7,50,0.7346000000000004,0.1999999999999963,0.7840532544378701,0.1360946745562141,0.0,0.0,0.0075220151546179686,0.0,0.0,0.009707326007326142,0.0,0.0,0.61,0.0,0.0,0.621301775147929,0.0,0.0
8,52,0.6105769230769236,0.19230769230768258,0.7609230769230771,0.14358974358974325,0.0,0.0,0.008037974683544304,0.0,0.0,0.009496320000000119,0.0,0.0,0.36538461538461536,0.0,0.0,0.5871794871794872,0.0,0.0
9,51,0.828039215686275,0.11764705882352992,0.7686848072562361,0.1405895691609975,0.0,0.0,0.012651288196524668,0.0,0.0,0.009800797964612092,0.0,0.0,0.46078431372549017,0.0,0.0,0.572562358276644,0.0,0.0
10,69,1.0024637681159427,0.21739130434782594,0.8003137254901964,0.15098039215686251,0.0,0.0,0.013765174129352504,0.0,0.0,0.010303688183172174,0.0,0.0,0.6195652173913043,0.0,0.0,0.578921568627451,0.0,0.0
11,39,0.7600000000000003,0.2051282051281963,0.7974499089253191,0.1548269581056458,0.0,0.0,0.00871764705882398,0.0,0.0,0.010178318182874966,0.0,0.0,0.6346153846153846,0.0,0.0,0.5828779599271403,0.0,0.0
12,44,0.9861363636363639,3.716723898347399E-15,0.8114502529510964,0.1433389544688022,0.0,0.0,0.01012602100350096,0.0,0.0,0.010173580278235918,0.0,0.0,0.8068181818181818,0.0,0.0,0.5994940978077572,0.0,0.0
13,48,0.9322916666666673,0.33333333333334486,0.820499219968799,0.1575663026521065,0.0,0.0,0.014233460559796124,0.0,0.0,0.0104266286031482,0.0,0.0,0.6354166666666666,0.0,0.0,0.6021840873634945,0.0,0.0
14,52,0.8496153846153853,0.4230769230769414,0.822683982683983,0.17748917748917925,0.0,0.0,0.014820530023481715,0.0,0.0,0.010671808022761742,0.0,0.0,0.44711538461538464,0.0,0.0,0.5905483405483406,0.0,0.0
15,50,1.1302000000000008,0.3800000000000026,0.8433781965006732,0.19111709286675824,0.0,0.0,0.02052669814747578,0.0,0.0,0.011154763600113951,0.0,0.0,0.605,0.0,0.0,0.5915208613728129,0.0,0.0
16,49,0.9130612244897964,0.4081632653061286,0.8476893939393942,0.20454545454545667,0.0,0.0,0.010783321282236713,0.0,0.0,0.011129216742644036,0.0,0.0,0.47959183673469385,0.0,0.0,0.5845959595959596,0.0,0.0
17,55,0.878545454545455,0.40000000000004315,0.8496930342384891,0.21723730814640382,0.0,0.0,0.010320375907731138,0.0,0.0,0.011070961588751961,0.0,0.0,0.4318181818181818,0.0,0.0,0.5746753246753247,0.0,0.0
18,48,1.1975000000000005,0.29166666666666347,0.8683463687150841,0.22122905027933396,0.0,0.0,0.014749807544264696,0.0,0.0,0.011279025891094831,0.0,0.0,0.8072916666666666,0.0,0.0,0.5871508379888268,0.0,0.0
19,45,0.2662222222222222,0.044444444444442094,0.839521276595745,0.21276595744681254,0.0,0.0,0.004166956521739018,0.0,0.0,0.010994162638097466,0.0,0.0,0.1388888888888889,0.0,0.0,0.5656914893617021,0.0,0.0
20,59,0.49881355932203436,6.924780899356909E-16,0.8193993993993998,0.20020020020020401,0.0,0.0,0.0061866722724408735,0.0,0.0,0.010695359046723099,0.0,0.0,0.4915254237288136,0.0,0.0,0.5613113113113113,0.0,0.0
21,47,1.001914893617022,0.5106382978723478,0.8276003824091782,0.21414913957935386,0.0,0.0,0.01607715944008171,0.0,0.0,0.010893726797961347,0.0,0.0,0.6382978723404256,0.0,0.0,0.5647705544933078,0.0,0.0
22,44,0.7820454545454552,0.36363636363636703,0.8257614678899086,0.22018348623853604,0.0,0.0,0.01620056497175158,0.0,0.0,0.011031879297454299,0.0,0.0,0.5681818181818182,0.0,0.0,0.564908256880734,0.0,0.0
23,58,0.8000000000000004,0.0689655172413838,0.8244599303135892,0.2125435540069726,0.0,0.0,0.011143131604226562,0.0,0.0,0.011037281494524952,0.0,0.0,0.5775862068965517,0.0,0.0,0.5655487804878049,0.0,0.0
24,45,1.144222222222223,0.08888888888889424,0.8365213746856667,0.20787929589271145,0.0,0.0,0.014800229951135275,0.0,0.0,0.011183992289761496,0.0,0.0,0.9388888888888889,0.0,0.0,0.5796311818943839,0.0,0.0
