Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
12,37,0.14567567567567563,0.21621621621621412,0.273345521023766,-9.88849465443101E-16,0.0022393020357291,0.0,0.0,0.0033927842069435155,0.0,0.0,-0.013513513513513514,0.0,0.0,0.18053016453382084,0.0,0.0,47400.67567567567,4965.324324324324,60569.58670116637,19385.05315020996,0.0,0.0
13,47,0.448297872340426,0.12765957446807769,0.2871885521885522,0.010101010101008603,0.0067618741976890615,0.0,0.0,0.003615267240283131,0.0,0.0,0.2978723404255319,0.0,0.0,0.18981481481481483,0.0,0.0,55427.085106382976,4338.106382978724,60141.04490160109,18131.140919607355,0.0,0.0
14,49,0.6240816326530615,0.22448979591837553,0.3128615863141525,0.02643856920684216,0.010220588235294217,0.0,0.0,0.004009127506078364,0.0,0.0,0.2857142857142857,0.0,0.0,0.19712286158631415,0.0,0.0,50507.0,5480.081632653061,59399.96452455485,17157.982512918563,0.0,0.0
15,39,0.5787179487179489,0.5128205128205188,0.32806451612903237,0.05425219941348936,0.008963463065925431,0.0,0.0,0.004245863063610147,0.0,0.0,0.14102564102564102,0.0,0.0,0.1939149560117302,0.0,0.0,38292.307692307695,7304.923076923077,57892.274750822915,16454.192553204597,0.0,0.0
16,44,0.47272727272727316,0.3409090909091031,0.33683195592286513,0.07162534435261747,0.006153846153846087,0.0,0.0,0.0043608673942506625,0.0,0.0,0.14204545454545456,0.0,0.0,0.19077134986225897,0.0,0.0,42509.22727272727,10106.0,56866.738252283205,16030.979716324293,0.0,0.0
17,56,0.16821428571428582,-0.10714285714285711,0.32475703324808197,0.058823529411765066,0.0030240770465488403,0.0,0.0,0.004290517139429977,0.0,0.0,0.15178571428571427,0.0,0.0,0.18797953964194372,0.0,0.0,28018.625,4983.535714285715,55063.731174015506,15340.51446619688,0.0,0.0
18,55,0.5454545454545456,0.21818181818183066,0.33925925925925937,0.06929510155316722,0.006843065693430874,0.0,0.0,0.004466535587888332,0.0,0.0,0.2863636363636364,0.0,0.0,0.19444444444444445,0.0,0.0,48297.34545454545,10608.381818181819,54665.70848463492,15062.153722195993,0.0,0.0
19,48,0.17854166666666663,-0.16666666666666294,0.330542372881356,0.05649717514124423,0.002321863993497701,0.0,0.0,0.0043488538042993595,0.0,0.0,0.1875,0.0,0.0,0.19406779661016949,0.0,0.0,20049.375,6717.604166666667,52742.578846599645,14598.567635777697,0.0,0.0
20,54,0.5742592592592597,0.20370370370370855,0.34455804046858374,0.06496272630458083,0.00883224152663056,0.0,0.0,0.004571259024824457,0.0,0.0,0.3472222222222222,0.0,0.0,0.20287539936102236,0.0,0.0,16244.962962962964,6772.185185185185,50821.651694829285,14186.652769957038,0.0,0.0
21,42,0.24761904761904757,-0.047619047619047755,0.3404077471967381,0.060142711518859734,0.004083235178641641,0.0,0.0,0.004554306911788784,0.0,0.0,0.2619047619047619,0.0,0.0,0.2054026503567788,0.0,0.0,27918.54761904762,6830.142857142857,49676.496491040205,13818.827274316329,0.0,0.0
22,54,0.3422222222222224,0.055555555555552305,0.34050241545893734,0.059903381642513256,0.00470948012232412,0.0,0.0,0.004562189312344665,0.0,0.0,0.18981481481481483,0.0,0.0,0.20458937198067634,0.0,0.0,17950.037037037036,227468.96296296295,48165.71270751624,23992.643259489974,0.0,0.0
23,55,0.6487272727272734,0.21818181818182292,0.3560550458715598,0.06788990825688208,0.008902195608782321,0.0,0.0,0.004776262675987007,0.0,0.0,0.32272727272727275,0.0,0.0,0.21055045871559633,0.0,0.0,20342.545454545456,6762.381818181818,46901.02328692666,23209.449557612334,0.0,0.0
24,37,0.4659459459459463,0.10810810810810559,0.3596628216503994,0.0692102928127785,0.010423216444981717,0.0,0.0,0.004888915691713907,0.0,0.0,0.28378378378378377,0.0,0.0,0.2129547471162378,0.0,0.0,14911.972972972973,3199.5675675675675,45510.19501240693,22339.454688479953,0.0,0.0
25,57,0.43017543859649127,0.2456140350877235,0.36305743243243255,0.07770270270270407,0.007315035799522726,0.0,0.0,0.004983190744476133,0.0,0.0,0.17982456140350878,0.0,0.0,0.21135979729729729,0.0,0.0,20893.087719298244,3928.684210526316,44484.48220852741,21572.33925189855,0.0,0.0
26,44,0.7800000000000001,0.3863636363636392,0.37799674267100986,0.08876221498371478,0.013956893045953146,0.0,0.0,0.005231906763900306,0.0,0.0,0.3693181818181818,0.0,0.0,0.21701954397394138,0.0,0.0,15951.5,5080.75,43343.16292018632,20912.675681822606,0.0,0.0
27,43,0.6330232558139536,0.27906976744186357,0.3866247049567271,0.09520062942565057,0.0077704824436202104,0.0,0.0,0.0053283310201249195,0.0,0.0,0.26744186046511625,0.0,0.0,0.2187254130605822,0.0,0.0,14210.558139534884,6856.418604651163,42222.67812093049,20372.050409623705,0.0,0.0
28,53,0.3852830188679247,-0.07547169811321071,0.3865709969788521,0.08836858006042425,0.006233211233210967,0.0,0.0,0.005359371727748688,0.0,0.0,0.32075471698113206,0.0,0.0,0.22280966767371602,0.0,0.0,11788.33962264151,4206.377358490566,41095.48039877164,19773.321778100257,0.0,0.0
29,46,0.9689130434782613,0.6086956521739197,0.406124087591241,0.10583941605839563,0.011404810644830957,0.0,0.0,0.005597034443907926,0.0,0.0,0.41304347826086957,0.0,0.0,0.2291970802919708,0.0,0.0,14009.347826086956,6989.739130434783,40128.118521175755,19316.76525496935,0.0,0.0
30,51,0.6619607843137262,0.17647058823529208,0.41530612244897974,0.10837438423645454,0.013187500000000385,0.0,0.0,0.005787600031382395,0.0,0.0,0.43137254901960786,0.0,0.0,0.23645320197044334,0.0,0.0,19652.92156862745,5257.3725490196075,39422.07724694995,18831.9586099366,0.0,0.0
31,48,0.5085416666666669,0.12500000000000472,0.41835262083049707,0.1089176310415263,0.008686832740213429,0.0,0.0,0.005865353413884593,0.0,0.0,0.28125,0.0,0.0,0.23791695030633084,0.0,0.0,17782.1875,5522.208333333333,38700.74758871829,18388.300267383158,0.0,0.0
32,53,0.6224528301886796,0.24528301886792858,0.4254599211563733,0.11366622864651929,0.009350907029478302,0.0,0.0,0.005978893136114336,0.0,0.0,0.3443396226415094,0.0,0.0,0.241622864651774,0.0,0.0,11124.264150943396,6230.566037735849,37811.18360685458,17996.115292233248,0.0,0.0
33,44,0.8200000000000006,0.3636363636363653,0.4365453384418903,0.12068965517241535,0.017896825396825616,0.0,0.0,0.006196678812929421,0.0,0.0,0.4431818181818182,0.0,0.0,0.2472860791826309,0.0,0.0,15586.25,4264.590909090909,37116.654431640374,17567.00515526005,0.0,0.0
34,42,0.3092857142857143,-4.3179745493456985E-15,0.43322139303482604,0.11753731343283723,0.0048742964352720556,0.0,0.0,0.006165488064998625,0.0,0.0,0.22023809523809523,0.0,0.0,0.24657960199004975,0.0,0.0,14115.690476190477,5660.4047619047615,36419.65552389947,17206.19908273413,0.0,0.0
35,42,0.17619047619047615,-0.19047619047618886,0.426678787878788,0.10969696969697111,0.002276222700707523,0.0,0.0,0.006056711230406579,0.0,0.0,0.19047619047619047,0.0,0.0,0.24515151515151515,0.0,0.0,14634.738095238095,7450.523809523809,35778.92265835061,16919.267457051472,0.0,0.0
36,44,0.8915909090909095,0.40909090909091184,0.4387544273907912,0.11747343565525528,0.01432274552756482,0.0,0.0,0.006247005723795354,0.0,0.0,0.48863636363636365,0.0,0.0,0.2514757969303424,0.0,0.0,18650.81818181818,6310.522727272727,35289.54824473539,16616.16046477208,0.0,0.0
37,52,0.24192307692307688,0.11538461538461747,0.4328923253150059,0.11741122565864981,0.0035953129465561852,0.0,0.0,0.006171249877527025,0.0,0.0,0.1346153846153846,0.0,0.0,0.2479954180985109,0.0,0.0,9109.5,4208.038461538462,34562.32468238163,16271.490409126702,0.0,0.0
38,57,0.5380701754385968,0.21052631578947406,0.4362174154187467,0.12035496394897537,0.007139199255121136,0.0,0.0,0.00620405136780993,0.0,0.0,0.37280701754385964,0.0,0.0,0.2519412090959512,0.0,0.0,8061.368421052632,4618.8421052631575,33846.08262126463,15956.553968481741,0.0,0.0
39,51,0.48529411764705926,0.15686274509805215,0.43756742179072294,0.12135922330097262,0.006701868399675,0.0,0.0,0.0062181427969187145,0.0,0.0,0.30392156862745096,0.0,0.0,0.25337108953613807,0.0,0.0,8568.627450980392,4663.156862745098,33180.886432572945,15659.35930780446,0.0,0.0
40,51,0.712352941176471,0.3725490196078399,0.4449238845144359,0.12808398950131394,0.009980769230769208,0.0,0.0,0.00632027142910406,0.0,0.0,0.3382352941176471,0.0,0.0,0.25564304461942255,0.0,0.0,13562.098039215687,5678.274509803921,32677.840576333012,15403.434056573678,0.0,0.0
41,62,0.3293548387096778,0.06451612903226364,0.44128113879003583,0.12608032536858332,0.004717024717024718,0.0,0.0,0.00627013594926102,0.0,0.0,0.20161290322580644,0.0,0.0,0.2539400101677682,0.0,0.0,12082.790322580646,6529.370967741936,32162.9643199892,15181.582479352885,0.0,0.0
42,48,0.6058333333333336,0.5416666666666652,0.4452009925558315,0.13598014888337637,0.007897881586094316,0.0,0.0,0.006312308255228118,0.0,0.0,0.17708333333333334,0.0,0.0,0.2521091811414392,0.0,0.0,15781.770833333334,7498.020833333333,31763.423015436616,14994.178536767044,0.0,0.0
43,38,0.1352631578947368,-0.026315789473686874,0.43946419873356085,0.132976132489042,0.0017953195948306607,0.0,0.0,0.006223108174287307,0.0,0.0,0.08552631578947369,0.0,0.0,0.24902581587920117,0.0,0.0,15972.763157894737,7113.789473684211,31387.454923590383,14806.55022574126,0.0,0.0
44,51,0.6552941176470592,0.3725490196078442,0.4446958174904946,0.13878326996197876,0.009532230462065104,0.0,0.0,0.006301242549752499,0.0,0.0,0.24509803921568626,0.0,0.0,0.248930608365019,0.0,0.0,16464.058823529413,6407.803921568628,31040.39920033315,14611.230544248874,0.0,0.0
45,50,0.5436000000000005,0.32000000000000434,0.4469916434540393,0.14298978644382707,0.01403200826019588,0.0,0.0,0.006400792437276456,0.0,0.0,0.215,0.0,0.0,0.24814298978644383,0.0,0.0,15700.52,3788.88,30691.765582143762,14365.268031879583,0.0,0.0
46,53,0.7060377358490572,0.3396226415094303,0.45321250566379734,0.14771182600815738,0.01037427224840559,0.0,0.0,0.006493842068701336,0.0,0.0,0.2358490566037736,0.0,0.0,0.24784775713638424,0.0,0.0,13457.584905660377,6946.0,30308.78378933302,14200.395408948925,0.0,0.0
47,50,0.7682000000000005,0.2799999999999918,0.46019051838724007,0.15064244572441424,0.011441763479297158,0.0,0.0,0.0065993798686032985,0.0,0.0,0.36,0.0,0.0,0.25033229951262737,0.0,0.0,13617.62,6435.4,29945.932402608396,14031.591160928296,0.0,0.0
48,57,0.7007017543859653,0.42105263157893913,0.46611495246326745,0.15730337078651793,0.012247776755596509,0.0,0.0,0.006714037610412887,0.0,0.0,0.2807017543859649,0.0,0.0,0.2510803802938634,0.0,0.0,15320.070175438597,5961.701754385965,29634.743844583507,13859.891386321013,0.0,0.0
49,58,0.6939655172413797,0.3103448275862025,0.4716863406408098,0.1610455311973028,0.008936500888099413,0.0,0.0,0.006774648654867357,0.0,0.0,0.35344827586206895,0.0,0.0,0.2535834738617201,0.0,0.0,13090.224137931034,8708.068965517241,29290.066350694917,13752.561752554268,0.0,0.0
50,65,0.6772307692307697,0.3384615384615361,0.47716864997948333,0.16577759540418632,0.009640823477879965,0.0,0.0,0.006851759104862794,0.0,0.0,0.25,0.0,0.0,0.2534878949528108,0.0,0.0,22735.384615384617,9578.184615384615,29156.29733568858,13667.37038240795,0.0,0.0
51,50,0.5220000000000004,0.14000000000000287,0.47806996381182176,0.1652593486127874,0.009252038284296544,0.0,0.0,0.006891003720919446,0.0,0.0,0.22,0.0,0.0,0.25281463610776034,0.0,0.0,17364.36,8426.8,28920.458588974812,13562.558974759791,0.0,0.0
52,57,0.5352631578947372,0.2280701754385905,0.4793514150943399,0.16666666666666743,0.007968137895011888,0.0,0.0,0.006914388746194015,0.0,0.0,0.2149122807017544,0.0,0.0,0.25196540880503143,0.0,0.0,13424.438596491229,6743.561403508772,28616.615059710428,13428.853140029378,0.0,0.0
53,58,0.9501724137931039,0.6896551724138211,0.48984627209838616,0.17832436587240721,0.01452939625626191,0.0,0.0,0.007074711367673186,0.0,0.0,0.28448275862068967,0.0,0.0,0.2526902382782475,0.0,0.0,16635.05172413793,8132.689655172414,28386.200380180187,13327.003842243666,0.0,0.0
54,45,0.34377777777777774,0.2666666666666626,0.48736305251227835,0.1798262183604093,0.003981981981981946,0.0,0.0,0.007009427042299444,0.0,0.0,0.03888888888888889,0.0,0.0,0.24905553456743484,0.0,0.0,18923.82222222222,12264.91111111111,28207.66494323758,13306.9643567506,0.0,0.0
55,41,0.8348780487804882,0.5365853658536363,0.4926636904761908,0.18526785714285807,0.010953599999999413,0.0,0.0,0.007075279157984716,0.0,0.0,0.32926829268292684,0.0,0.0,0.25027901785714285,0.0,0.0,14629.439024390244,7232.219512195122,27956.216315110778,13194.469081851423,0.0,0.0
56,60,0.8555000000000005,0.4333333333333256,0.500585880640466,0.1906841339155757,0.01156081081081107,0.0,0.0,0.007179218203642818,0.0,0.0,0.3625,0.0,0.0,0.2527292576419214,0.0,0.0,19283.35,26676.55,27798.527836654222,13439.597825817762,0.0,0.0
57,38,0.8981578947368424,0.26315789473684686,0.5060086145010771,0.19167264895908193,0.010336159903089321,0.0,0.0,0.0072326998850763494,0.0,0.0,0.5592105263157895,0.0,0.0,0.25690954773869346,0.0,0.0,30944.21052631579,19792.92105263158,27854.70074182675,13553.05002629658,0.0,0.0
58,42,0.6600000000000003,0.42857142857143077,0.5082956152758137,0.19519094766619605,0.006562499999999986,0.0,0.0,0.007218483850233014,0.0,0.0,0.2619047619047619,0.0,0.0,0.2569837340876945,0.0,0.0,18309.85714285714,15208.0,27687.247345353597,13582.084236361552,0.0,0.0
59,54,0.9072222222222227,0.46296296296294565,0.5157702984038866,0.2002081887578076,0.011714490674318819,0.0,0.0,0.007310961154447726,0.0,0.0,0.38425925925925924,0.0,0.0,0.2593684941013185,0.0,0.0,22492.48148148148,11193.555555555555,27597.682416666146,13540.902707382138,0.0,0.0
60,42,0.5633333333333335,0.3333333333333431,0.5164534883720934,0.20212038303693636,0.009107005388760692,0.0,0.0,0.007333621476718677,0.0,0.0,0.18452380952380953,0.0,0.0,0.25829343365253077,0.0,0.0,19766.97619047619,10101.095238095239,27464.958582323943,13482.6008858688,0.0,0.0
61,36,0.8230555555555557,0.38888888888888423,0.5201824324324328,0.2043918918918925,0.011702211690363569,0.0,0.0,0.007386686367823168,0.0,0.0,0.3541666666666667,0.0,0.0,0.2594594594594595,0.0,0.0,17499.666666666668,11935.194444444445,27298.870383729656,13456.810778511728,0.0,0.0
62,54,0.7977777777777783,0.6666666666666716,0.5251559389515598,0.21267418712674255,0.014618255853410507,0.0,0.0,0.007487499704344968,0.0,0.0,0.24074074074074073,0.0,0.0,0.2591240875912409,0.0,0.0,285253.0740740741,7310.518518518518,31527.627821276288,13356.051889003644,0.0,0.0
63,52,0.7753846153846158,0.4615384615384515,0.5293998695368561,0.21689497716895026,0.009467011035454317,0.0,0.0,0.007526593524812915,0.0,0.0,0.30288461538461536,0.0,0.0,0.25986627527723416,0.0,0.0,18216.30769230769,11451.365384615385,31312.929109518733,13325.331138932865,0.0,0.0
64,40,0.8410000000000002,0.4000000000000045,0.5334127495170641,0.21925305859626584,0.011920623671155406,0.0,0.0,0.007583350116259932,0.0,0.0,0.40625,0.0,0.0,0.2617514488087572,0.0,0.0,16958.275,10251.8,31085.077456986688,13276.544930378375,0.0,0.0
65,36,0.7652777777777781,0.05555555555555588,0.53606938255888,0.21737746658179558,0.009935088351965481,0.0,0.0,0.007612825368702255,0.0,0.0,0.5694444444444444,0.0,0.0,0.26527689369828134,0.0,0.0,18066.166666666668,45093.27777777778,30881.656975887938,13773.681381118991,0.0,0.0
66,57,0.7398245614035093,0.45614035087718213,0.5396999062206943,0.2216317599249769,0.009033847472150771,0.0,0.0,0.00764218717493595,0.0,0.0,0.35526315789473684,0.0,0.0,0.26688027508596435,0.0,0.0,18155.877192982458,11159.368421052632,30685.875748458624,13733.461181733353,0.0,0.0
67,51,0.12764705882352936,-0.039215686274511795,0.5332338461538465,0.21753846153846185,0.0029324324324324354,0.0,0.0,0.007596356575215791,0.0,0.0,0.014705882352941176,0.0,0.0,0.2629230769230769,0.0,0.0,18114.764705882353,5199.294117647059,30495.40436902565,13604.15562015629,0.0,0.0
68,55,0.718363636363637,0.3636363636363591,0.53631467473525,0.21996974281391854,0.01162400706090014,0.0,0.0,0.007655483380554232,0.0,0.0,0.33181818181818185,0.0,0.0,0.2640695915279879,0.0,0.0,14990.072727272727,8653.89090909091,30263.98150870098,13530.27107222994,0.0,0.0
69,58,0.5832758620689658,0.2241379310344861,0.5371245911388645,0.2200416294974728,0.008128303700144193,0.0,0.0,0.007663832531459769,0.0,0.0,0.375,0.0,0.0,0.26598275349390427,0.0,0.0,17249.5,10437.568965517241,30072.592074749497,13484.79015889593,0.0,0.0
70,44,0.5600000000000002,0.13636363636363405,0.5374200176108016,0.2189609627238042,0.007569892473118156,0.0,0.0,0.007662552886969422,0.0,0.0,0.3465909090909091,0.0,0.0,0.2670237745817435,0.0,0.0,14110.204545454546,9536.795454545454,29841.25312504957,13427.572844340126,0.0,0.0
71,50,0.7044000000000002,0.16000000000000136,0.5398351171536018,0.21810818628868991,0.009935119887165137,0.0,0.0,0.007695774810513921,0.0,0.0,0.45,0.0,0.0,0.26967023430720277,0.0,0.0,13277.46,8407.44,29604.62750897743,13355.856660849551,0.0,0.0
72,55,0.4303636363636368,-0.10909090909090767,0.5381207289293853,0.2129840546697042,0.006381774063089579,0.0,0.0,0.00767597996807566,0.0,0.0,0.31363636363636366,0.0,0.0,0.27035876993166286,0.0,0.0,13379.4,15552.50909090909,29376.103177865072,13386.795427470108,0.0,0.0
73,54,0.47833333333333344,0.1666666666666681,0.537215367358385,0.21228266965788034,0.006222596964586785,0.0,0.0,0.007651882504253923,0.0,0.0,0.3194444444444444,0.0,0.0,0.27110207515423446,0.0,0.0,19804.37037037037,11127.537037037036,29243.16244442765,13355.416838714093,0.0,0.0
74,42,0.802619047619048,0.47619047619046995,0.5403048780487808,0.21535476718403576,0.009266080263881371,0.0,0.0,0.007675002755948929,0.0,0.0,0.34523809523809523,0.0,0.0,0.2719650776053215,0.0,0.0,18610.333333333332,11890.42857142857,29097.50725112499,13335.348506285523,0.0,0.0
75,60,0.38166666666666677,0.3333333333333293,0.5377099236641225,0.21728462377317362,0.0050175284837859924,0.0,0.0,0.0076280940594059534,0.0,0.0,0.10833333333333334,0.0,0.0,0.2692884405670665,0.0,0.0,15181.833333333334,14984.166666666666,28909.457603587267,13357.62983277716,0.0,0.0
76,47,0.715957446808511,0.38297872340425054,0.5399650067294754,0.21938088829071348,0.008370646766169167,0.0,0.0,0.007639462259121043,0.0,0.0,0.25,0.0,0.0,0.26904441453566624,0.0,0.0,35964.87234042553,27337.23404255319,29003.52980007844,13544.024555574175,0.0,0.0
77,50,0.7448000000000005,0.5400000000000226,0.5426852589641438,0.22363877822045197,0.008537368179734434,0.0,0.0,0.007654134606019304,0.0,0.0,0.19,0.0,0.0,0.26799468791500664,0.0,0.0,67591.14,12503.1,29511.261513235306,13530.328179842934,0.0,0.0
78,47,0.36638297872340425,-0.04255319148935887,0.540511542497377,0.220356768100735,0.004315789473684149,0.0,0.0,0.0076049709890304755,0.0,0.0,0.32978723404255317,0.0,0.0,0.26875655823714584,0.0,0.0,15282.04255319149,11302.468085106382,29326.466461806165,13501.394931859342,0.0,0.0
79,53,0.7971698113207554,0.2830188679245293,0.5440310478654595,0.22121604139715442,0.012745098039215991,0.0,0.0,0.007667103012977373,0.0,0.0,0.3867924528301887,0.0,0.0,0.2703751617076326,0.0,0.0,16036.150943396226,9377.075471698114,29156.077801313728,13448.519041344454,0.0,0.0
80,52,0.8238461538461544,0.4230769230769147,0.5477457237681903,0.22389583865202997,0.012275071633238266,0.0,0.0,0.00772500603088536,0.0,0.0,0.3798076923076923,0.0,0.0,0.2718279295379117,0.0,0.0,30713.76923076923,9959.461538461539,29175.795414344808,13404.353756497836,0.0,0.0
81,54,0.9320370370370376,0.48148148148145203,0.5529715436917656,0.22739864014102235,0.014098039215687424,0.0,0.0,0.007805884674039434,0.0,0.0,0.35648148148148145,0.0,0.0,0.272979098463863,0.0,0.0,19726.833333333332,10477.0,29057.683388332167,13367.761834541612,0.0,0.0
82,50,0.3128,0.1600000000000013,0.549985078338722,0.22656055707535436,0.004114706656143096,0.0,0.0,0.007756674663636275,0.0,0.0,0.145,0.0,0.0,0.2713877144988809,0.0,0.0,18693.9,11169.16,28929.735445266335,13340.618602016406,0.0,0.0
83,52,0.6684615384615389,0.26923076923076716,0.5514976675669043,0.22710532776822975,0.009607517965726717,0.0,0.0,0.0077798674175516246,0.0,0.0,0.3173076923076923,0.0,0.0,0.2719739749570341,0.0,0.0,116699.03846153847,10546.365384615385,30000.092799123315,13306.542343267614,0.0,0.0
84,57,0.5382456140350881,0.10526315789473671,0.5513147699757872,0.22542372881355927,0.009944894651539781,0.0,0.0,0.007802755893369376,0.0,0.0,0.33771929824561403,0.0,0.0,0.27288135593220336,0.0,0.0,16609.508771929824,7913.789473684211,29838.760461446283,13241.569417128056,0.0,0.0
85,45,0.7255555555555557,0.44444444444443354,0.5531928143712578,0.2277844311377244,0.008821940016211734,0.0,0.0,0.007815520181921581,0.0,0.0,0.31666666666666665,0.0,0.0,0.27335329341317366,0.0,0.0,17084.933333333334,11833.933333333332,29686.929186111603,13224.811844701928,0.0,0.0
86,48,0.35541666666666666,0.062499999999997946,0.5509448259531142,0.2259057542031729,0.003970211775657483,0.0,0.0,0.007760407459415864,0.0,0.0,0.21875,0.0,0.0,0.27273265451101114,0.0,0.0,16863.666666666668,14358.645833333334,29536.067274118133,13238.151068097592,0.0,0.0
87,45,0.8917777777777783,0.2888888888888803,0.554538425492034,0.2265698219306464,0.011581529581529844,0.0,0.0,0.0078040649709504,0.0,0.0,0.5166666666666667,0.0,0.0,0.2753045923149016,0.0,0.0,17379.866666666665,10694.8,29394.716104264047,13208.57721846855,0.0,0.0
88,50,0.2634000000000003,0.03999999999999838,0.5511672070402968,0.22440944881889735,0.0037768855749927516,0.0,0.0,0.0077582873963770215,0.0,0.0,0.155,0.0,0.0,0.27391153311718386,0.0,0.0,12561.06,9573.76,29201.225804215035,13166.79771021029,0.0,0.0
89,49,0.7326530612244903,0.40816326530612673,0.5532035722463937,0.22647126173574514,0.010146975692481673,0.0,0.0,0.007785522995562382,0.0,0.0,0.32653061224489793,0.0,0.0,0.2745019464163041,0.0,0.0,15150.816326530612,10739.469387755102,29041.562060150438,13139.214433818754,0.0,0.0
90,47,0.650638297872341,0.3404255319148907,0.5542410512007253,0.22768463978250994,0.009348822989911255,0.0,0.0,0.007801830532257587,0.0,0.0,0.2765957446808511,0.0,0.0,0.2745242410512007,0.0,0.0,46833.914893617024,11753.446808510638,29241.476136930964,13123.644011062484,0.0,0.0
91,44,0.5940909090909092,0.09090909090909462,0.5546343651861825,0.2263346792283533,0.0060355576079425596,0.0,0.0,0.007777767292333182,0.0,0.0,0.4034090909090909,0.0,0.0,0.27579632122027814,0.0,0.0,17657.704545454544,13606.295454545454,29112.767563692334,13129.00680487896,0.0,0.0
92,55,0.6681818181818184,0.2181818181818098,0.556018169731886,0.22623532018612863,0.009247609461499825,0.0,0.0,0.007795914563106831,0.0,0.0,0.32727272727272727,0.0,0.0,0.2764236649678706,0.0,0.0,18483.454545454544,9981.10909090909,28995.961926129283,13094.414522307863,0.0,0.0
