Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window
2,25,0.7707999999999999,0.11999999999999915,0.7707999999999999,0.11999999999999915,0.0,0.023098930992690805,0.03223678061525275,0.0,0.023098930992690805,0.03223678061525275,0.0,0.20833333333333334,0.631578947368421,0.0,0.20833333333333334,0.631578947368421
3,10,0.22599999999999998,-0.3000000000000008,0.6151428571428572,-8.374253671458323E-16,0.0,-0.007910872106616795,0.015077210255054862,0.0,0.013680065565331022,0.0275592088429914,0.0,0.4166666666666667,0.35714285714285715,0.0,0.2777777777777778,0.5576923076923077
4,13,0.6353846153846153,0.2307692307692302,0.620625,0.06249999999999923,0.0,0.03765163510413385,0.019849641822310284,0.0,0.020551915499787833,0.02545735490308588,0.0,0.75,0.19444444444444445,0.0,0.4230769230769231,0.4642857142857143
5,9,0.8811111111111111,0.2222222222222203,0.6617543859649122,0.08771929824561309,0.0,0.08322076582172108,0.023926599221960623,0.0,0.029350693911749805,0.025231044834526498,0.0,0.5,0.625,0.0,0.4375,0.4878048780487805
6,8,0.6575,0.4999999999999999,0.6612307692307692,0.1384615384615376,0.0,0.006448016269444836,0.035499355716747005,0.0,0.02618390391676443,0.026385915985094086,0.0,0.0,0.28125,0.0,0.4375,0.45408163265306123
7,15,0.5626666666666666,0.133333333333334,0.6427499999999999,0.13749999999999943,0.0,0.005796105785467491,0.030722706725898233,0.0,0.02289146446698977,0.027144198159007385,0.0,0.25,0.4423076923076923,0.0,0.4166666666666667,0.45161290322580644
8,8,0.8025,0.24999999999999886,0.6572727272727272,0.1477272727272721,0.0,0.05664317951551992,0.023911162487267344,0.0,0.025591601670872183,0.026814256716661933,0.0,0.75,0.4583333333333333,0.0,0.45,0.4522058823529412
9,14,0.3114285714285714,-0.28571428571428614,0.6098039215686274,0.08823529411764647,0.0,-0.003844922453433072,0.020130654844860985,0.0,0.0223485947758216,0.026002296595366223,0.0,-0.5,0.46153846153846156,0.0,0.40476190476190477,0.4537037037037037
10,11,0.7509090909090909,0.09090909090909058,0.6235398230088495,0.08849557522123837,0.0,0.02282491463049057,0.04104233699071934,0.0,0.02239122834306049,0.027239768273464894,0.0,0.75,0.4722222222222222,0.0,0.43478260869565216,0.45555555555555555
11,7,0.2514285714285714,1.4789756720899406E-15,0.6018333333333333,0.08333333333333288,0.0,-0.03432451499118165,0.020948828948828976,0.0,0.019406189220205643,0.026830298849967883,0.0,-0.5,0.55,0.0,0.36,0.4605263157894737
12,6,0.57,-0.16666666666666666,0.6003174603174604,0.07142857142857101,0.0,0.05619669803880336,0.016056568431568476,0.0,0.02134253178960552,0.026451775163770275,0.0,0.4166666666666667,0.5,0.0,0.36607142857142855,0.461734693877551
13,16,0.391875,0.06249999999999973,0.576830985915493,0.0704225352112672,0.0,-0.0016728842131247302,0.03917441110862339,0.0,0.019334865918318053,0.027301688958446937,0.0,0.4375,0.16666666666666666,0.0,0.375,0.42954545454545456
14,16,1.4500000000000004,0.6875000000000003,0.665253164556962,0.13291139240506297,0.0,0.10782526662360156,0.1275527114357647,0.0,0.024198137641666968,0.032851784279490856,0.0,0.25,0.7884615384615384,0.0,0.36428571428571427,0.46747967479674796
15,20,0.5765,0.14999999999999994,0.6552808988764045,0.13483146067415702,0.0,0.06516863937064188,0.021395234476769446,0.0,0.027975244634034502,0.03173133931100954,0.0,0.4166666666666667,0.25,0.0,0.3719512195121951,0.44525547445255476
16,9,0.7977777777777777,0.3333333333333357,0.662139037433155,0.14438502673796777,0.0,0.03605337233256278,0.04072722667403534,0.0,0.028319173227637474,0.032150727999262496,0.0,0.625,0.3,0.0,0.39444444444444443,0.44014084507042256
17,15,0.968,0.46666666666666834,0.6848514851485149,0.16831683168316833,0.0,0.03413184081824227,0.044888940898676476,0.0,0.028707810886311632,0.03320511275666665,0.0,0.5833333333333334,0.5208333333333334,0.0,0.40625,0.44642857142857145
18,10,0.426,6.744604874597826E-16,0.6726415094339623,0.16037735849056606,0.0,0.02387452895963533,0.008936504863752632,0.0,0.028384426742935457,0.0312994157113182,0.0,0.6,0.35,0.0,0.42452830188679247,0.44339622641509435
19,6,0.5016666666666666,-3.5041414214731503E-16,0.6679357798165136,0.15596330275229361,0.0,0.008235749088280264,0.025423516297613472,0.0,0.02786961471475484,0.031124518650669973,0.0,0.0,0.4166666666666667,0.0,0.42452830188679247,0.44242424242424244
20,12,0.7783333333333333,0.24999999999999944,0.673695652173913,0.1608695652173913,0.0,0.029874195654621183,0.030733486259322082,0.0,0.0279938655994573,0.03110131585529331,0.0,0.125,0.4375,0.0,0.40350877192982454,0.4421965317919075
21,10,0.835,0.4000000000000001,0.6804166666666666,0.17083333333333334,0.0,0.02407182360123535,0.059352808302808265,0.0,0.02783524217209067,0.03194611503139642,0.0,0.05,0.75,0.0,0.375,0.4508426966292135
22,10,0.6599999999999999,0.30000000000000004,0.6795999999999999,0.176,0.0,0.05094499927630623,0.030342245104728997,0.0,0.028580146084889638,0.03188943982004543,0.0,0.3125,0.5,0.0,0.3712121212121212,0.452445652173913
23,14,0.19142857142857142,-0.2857142857142868,0.6537121212121212,0.15151515151515146,0.0,-0.0017574571500512345,0.008890607278277417,0.0,0.026337707750537218,0.030237136366576153,0.0,0.08333333333333333,0.38636363636363635,0.0,0.358695652173913,0.44871794871794873
24,13,0.47538461538461535,0.1538461538461538,0.6453429602888087,0.15162454873646206,0.0,0.03255898952522452,0.030603179619867093,0.0,0.026534665053796414,0.030249219347752748,0.0,0.125,0.4444444444444444,0.0,0.3458904109589041,0.4485294117647059
25,11,0.3418181818181818,0.1818181818181827,0.6337499999999999,0.15277777777777776,0.0,0.012521999277318435,0.02045300024723323,0.0,0.026050506502051,0.029938163299438776,0.0,0.25,0.1875,0.0,0.34210526315789475,0.4386792452830189
26,11,0.759090909090909,-0.09090909090909148,0.6383612040133778,0.1438127090301003,0.0,0.013236755791389766,0.042050174490600015,0.0,0.025567123323068253,0.030377092635941502,0.0,0.3333333333333333,0.5625,0.0,0.34177215189873417,0.4431818181818182
27,14,0.5549999999999999,-0.1428571428571411,0.6346325878594249,0.1309904153354633,0.0,0.08568558155792205,0.0037935605826537626,0.0,0.028388038182351458,0.0288201723545795,0.0,0.7142857142857143,0.39285714285714285,0.0,0.37209302325581395,0.44162995594713655
28,9,0.4822222222222222,0.44444444444444386,0.6303726708074534,0.13975155279503104,0.0,-0.006006321720607435,0.033463817506370674,0.0,0.027116415721150512,0.028941042571748146,0.0,0.0,0.2222222222222222,0.0,0.37209302325581395,0.4332627118644068
29,16,0.25625,0.12499999999999942,0.612662721893491,0.1390532544378698,0.0,8.146541646174731E-4,0.01531986725352967,0.0,0.025838775712541704,0.02831034378500669,0.0,0.25,0.2222222222222222,0.0,0.3629032258064516,0.42551020408163265
30,11,0.42636363636363633,0.45454545454545503,0.6067908309455586,0.1489971346704871,0.0,0.039945394073053676,0.030018882423336547,0.0,0.026124303545878105,0.0283419341831925,0.0,-0.125,0.19444444444444445,0.0,0.3526315789473684,0.41732283464566927
31,13,0.45615384615384613,0.15384615384615358,0.6013812154696132,0.14917127071823205,0.0,0.010829067771561191,0.023028550704891165,0.0,0.025583522122722836,0.028142229432469714,0.0,0.25,0.5,0.0,0.3475,0.4198473282442748
32,10,0.19299999999999998,0.1000000000000004,0.5904032258064515,0.1478494623655914,0.0,0.04721358971812692,-0.004727792633125681,0.0,0.026215137826072238,0.027285074662051694,0.0,0.16666666666666666,0.10714285714285714,0.0,0.3422330097087379,0.4117100371747212
