Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
2,115,0.005043478260869535,-0.22608695652172944,0.005043478260869535,-0.22608695652172944,0.0,0.0,6.748109365903841E-5,0.0,0.0,6.748109365903841E-5,0.0,0.0,0.10652173913043478,0.0,0.0,0.10652173913043478,128401.44347826087,23409.008695652174,128401.44347826087,23409.008695652174,0.0,0.0
3,63,0.3795238095238096,-0.09523809523809645,0.13758426966292137,-0.17977528089887057,0.0,0.0,0.0042536915139654635,0.0,0.0,0.0017227068092289888,0.0,0.0,0.38095238095238093,0.0,0.0,0.20365168539325842,64999.619047619046,40125.42857142857,96700.53126293996,31767.218633540375,0.0,0.0
4,45,0.7088888888888893,0.17777777777777856,0.25286995515695077,-0.10762331838564541,0.0,0.0,0.008711086837793298,0.0,0.0,0.00315415594585515,0.0,0.0,0.35555555555555557,0.0,0.0,0.23430493273542602,97359.2,27754.644444444446,96920.08750862663,30429.693903841733,0.0,0.0
5,45,0.18111111111111108,-1.004212145537685E-16,0.24082089552238814,-0.08955223880596616,0.0,0.0,0.0029593318809004406,0.0,0.0,0.0031281504459091786,0.0,0.0,0.11666666666666667,0.0,0.0,0.21455223880597016,61958.26666666667,20712.555555555555,88179.63229813664,28000.409316770187,0.0,0.0
6,39,0.40076923076923077,0.25641025641025766,0.26114006514657984,-0.04560260586318854,0.0,0.0,0.006795652173913218,0.0,0.0,0.00349598813884522,0.0,0.0,0.26282051282051283,0.0,0.0,0.22068403908794787,62724.35897435898,18013.94871794872,83088.57763338111,26003.117197005893,0.0,0.0
7,42,0.394047619047619,0.14285714285714188,0.27713467048710605,-0.022922636103148774,0.0,0.0,0.005018192844147916,0.0,0.0,0.003687380861608784,0.0,0.0,0.21428571428571427,0.0,0.0,0.21991404011461319,35069.26190476191,14755.952380952382,75085.35834527791,24128.58972766364,0.0,0.0
8,47,0.4021276595744685,0.19148936170213268,0.29196969696969705,0.002525252525255845,0.0,0.0,0.005628350208457401,0.0,0.0,0.003907665269703878,0.0,0.0,0.22340425531914893,0.0,0.0,0.22032828282828282,41489.14893617021,13075.27659574468,70285.89985826252,22549.54499453236,0.0,0.0
9,53,0.028113207547169783,-0.15094339622641195,0.2608240534521159,-0.015590200445431,0.0,0.0,3.158787364850281E-4,0.0,0.0,0.0034137880775396657,0.0,0.0,0.1179245283018868,0.0,0.0,0.20824053452115812,31188.962264150945,17565.150943396227,65398.78265899858,21926.495738140344,0.0,0.0
10,50,0.7568000000000004,0.39999999999998737,0.3105210420841684,0.026052104208418535,0.0,0.0,0.011268612269207643,0.0,0.0,0.004114117303454252,0.0,0.0,0.355,0.0,0.0,0.22294589178356713,25971.26,3546.9,61017.946807998735,19884.31843390253,0.0,0.0
11,54,0.3998148148148149,0.18518518518518012,0.319240506329114,0.04159132007233377,0.0,0.0,0.00711367380560135,0.0,0.0,0.00433780529755756,0.0,0.0,0.12037037037037036,0.0,0.0,0.21292947558770345,25426.35185185185,3042.759259259259,57458.78731238404,18200.162516438202,0.0,0.0
12,53,0.4650943396226417,0.16981132075472047,0.3319966996699671,0.05280528052805406,0.0,0.0,0.007292899408283937,0.0,0.0,0.0045644085484821744,0.0,0.0,0.24056603773584906,0.0,0.0,0.21534653465346534,20349.79245283019,3280.2830188679245,54085.24232515188,16843.809834840904,0.0,0.0
13,58,0.5000000000000001,0.2586206896551704,0.34667168674698806,0.07078313253012145,0.0,0.0,0.008469626168224309,0.0,0.0,0.004845901225211513,0.0,0.0,0.1939655172413793,0.0,0.0,0.2134789156626506,25722.379310344826,3006.7758620689656,51721.67040725129,15690.723670443242,0.0,0.0
14,43,0.18581395348837207,0.04651162790698044,0.336888260254597,0.06930693069307044,0.0,0.0,0.0021800818553888227,0.0,0.0,0.004654953387925759,0.0,0.0,0.11046511627906977,0.0,0.0,0.2072135785007072,23797.06976744186,6069.488372093023,49573.62420418902,14950.628647493226,0.0,0.0
15,46,0.3728260869565218,0.39130434782608836,0.33908366533864553,0.08897742363877935,0.0,0.0,0.004824191279887395,0.0,0.0,0.004665947882021801,0.0,0.0,0.10326086956521739,0.0,0.0,0.20086321381142097,20357.456521739132,4899.04347826087,47486.75508401403,14232.658278262343,0.0,0.0
16,46,-0.05608695652173917,-0.13043478260869465,0.31633291614518155,0.0763454317897383,0.0,0.0,-0.0010320000000001422,0.0,0.0,0.0044170074446890474,0.0,0.0,-0.010869565217391304,0.0,0.0,0.18867334167709637,15195.173913043478,3734.804347826087,45333.983005949325,13532.801349566591,0.0,0.0
17,50,0.6878000000000004,0.32000000000000817,0.33820965842167267,0.09069493521790496,0.0,0.0,0.008363326848248767,0.0,0.0,0.004681579548048319,0.0,0.0,0.33,0.0,0.0,0.19699646643109542,15084.92,5858.9,43443.4165680775,13053.18251521868,0.0,0.0
18,48,0.3814583333333337,0.06249999999999634,0.3405239687848385,0.08918617614269915,0.0,0.0,0.004225709669974644,0.0,0.0,0.004651499230968306,0.0,0.0,0.2760416666666667,0.0,0.0,0.20122630992196208,17695.479166666668,6464.666666666667,41928.832015053325,12665.622759421502,0.0,0.0
19,50,0.3262,0.11999999999999984,0.3397676874340022,0.0908130939809938,0.0,0.0,0.003952023261448891,0.0,0.0,0.004610138407312882,0.0,0.0,0.175,0.0,0.0,0.1998416050686378,18801.86,7337.38,40644.00023643926,12369.609272786975,0.0,0.0
20,63,0.08492063492063488,-2.4843442999449435E-15,0.323871287128713,0.0851485148514861,0.0,0.0,0.0010631955484896954,0.0,0.0,0.004371608799080472,0.0,0.0,0.06746031746031746,0.0,0.0,0.1915841584158416,23454.777777777777,7658.0952380952385,39739.30431756233,12121.634849908462,0.0,0.0
21,53,0.4288679245283021,0.24528301886792905,0.32910630291627485,0.09313264346190142,0.0,0.0,0.005242158671586668,0.0,0.0,0.004419292084585978,0.0,0.0,0.24528301886792453,0.0,0.0,0.1942615239887112,14706.264150943396,214725.01886792452,38487.65230923139,22251.804050809264,0.0,0.0
22,62,0.11032258064516126,0.03225806451612547,0.317048888888889,0.08977777777777865,0.0,0.0,0.0013622784305914527,0.0,0.0,0.00423695995628565,0.0,0.0,0.036290322580645164,0.0,0.0,0.18555555555555556,13767.177419354839,6296.177419354839,37310.48683828488,21492.012306454293,0.0,0.0
23,59,0.24271186440677964,0.016949152542375136,0.3133445945945947,0.08614864864864959,0.0,0.0,0.0029983249581239887,0.0,0.0,0.00417046054924173,0.0,0.0,0.1059322033898305,0.0,0.0,0.18158783783783783,22330.0,5792.949152542373,36629.55561836284,20778.418526731024,0.0,0.0
24,39,0.7620512820512824,0.3333333333333401,0.3276533115290271,0.09403107113655058,0.0,0.0,0.0130522617479135,0.0,0.0,0.004392125915208845,0.0,0.0,0.46153846153846156,0.0,0.0,0.19051512673753065,14719.153846153846,3881.051282051282,35676.929454353754,20043.750385657993,0.0,0.0
25,47,0.5048936170212769,0.5106382978723466,0.33421259842519696,0.10944881889763909,0.0,0.0,0.006312849162011258,0.0,0.0,0.004468129901573708,0.0,0.0,0.0851063829787234,0.0,0.0,0.18661417322834645,11140.489361702128,4845.95744680851,34654.5777838266,19410.50901320593,0.0,0.0
26,42,0.4576190476190477,0.33333333333333814,0.3381631097560977,0.116615853658538,0.0,0.0,0.005242771412984148,0.0,0.0,0.00449691367409609,0.0,0.0,0.13095238095238096,0.0,0.0,0.18483231707317074,12807.190476190477,5784.0,33780.68229152116,18865.448652677693,0.0,0.0
27,42,0.24357142857142855,-0.09523809523809483,0.3352289512555393,0.11004431314623477,0.0,0.0,0.003273599999999977,0.0,0.0,0.004459355903562319,0.0,0.0,0.20238095238095238,0.0,0.0,0.18537666174298376,9772.190476190477,4725.333333333333,32857.27876016229,18321.59806347214,0.0,0.0
28,52,0.5269230769230772,0.3076923076923099,0.34231863442389776,0.11735419630156614,0.0,0.0,0.007231459487991467,0.0,0.0,0.004558844423395632,0.0,0.0,0.23076923076923078,0.0,0.0,0.18705547652916074,9790.23076923077,4063.730769230769,32002.94364938705,17793.528904426163,0.0,0.0
29,45,0.4773333333333335,1.539008118476046E-15,0.34650585802894573,0.1137146795313591,0.0,0.0,0.005803836800864797,0.0,0.0,0.004601010285881571,0.0,0.0,0.3055555555555556,0.0,0.0,0.19073053066850448,12323.955555555556,4670.8,31300.12264603592,17324.860014982372,0.0,0.0
30,45,0.8326666666666671,0.31111111111112305,0.36112967914438515,0.11965240641711403,0.0,0.0,0.010162733930024486,0.0,0.0,0.004782539415560801,0.0,0.0,0.3277777777777778,0.0,0.0,0.1948529411764706,11763.555555555555,4870.044444444445,30626.447918777976,16895.383615998308,0.0,0.0
31,45,0.27155555555555555,0.13333333333333197,0.3585139519792344,0.12005191434133844,0.0,0.0,0.0029431599229286605,0.0,0.0,0.004717329120949448,0.0,0.0,0.12222222222222222,0.0,0.0,0.1927319922128488,12468.355555555556,5653.2,30021.17817333723,16520.644162131695,0.0,0.0
32,45,0.48266666666666674,0.28888888888888564,0.3620365699873898,0.1248423707440116,0.0,0.0,0.004726877040261081,0.0,0.0,0.004717689590008991,0.0,0.0,0.17777777777777778,0.0,0.0,0.19230769230769232,10298.68888888889,6185.933333333333,29384.96884158083,16187.266393460783,0.0,0.0
33,49,0.2014285714285714,0.12244897959183743,0.35722324159021424,0.12477064220183634,0.0,0.0,0.0019413847364279939,0.0,0.0,0.0046063693865639865,0.0,0.0,0.05102040816326531,0.0,0.0,0.18807339449541285,9111.469387755102,5997.040816326531,28751.42198364878,15868.821844175336,0.0,0.0
34,55,0.4345454545454549,0.109090909090907,0.35973964497041433,0.12426035502958716,0.0,0.0,0.005039004849251491,0.0,0.0,0.004621969483871413,0.0,0.0,0.20909090909090908,0.0,0.0,0.18875739644970413,8195.781818181818,6238.563636363637,28128.523796816447,15576.995837878012,0.0,0.0
35,55,0.5132727272727274,0.0545454545454562,0.36457879656160475,0.12206303724928504,0.0,0.0,0.005475174553917687,0.0,0.0,0.0046541520048575535,0.0,0.0,0.37272727272727274,0.0,0.0,0.19455587392550144,16101.654545454545,6278.672727272728,27774.79234824698,15303.515746389621,0.0,0.0
36,50,0.4214000000000002,0.04000000000000239,0.36616155988857957,0.11977715877437466,0.0,0.0,0.0063330327622482,0.0,0.0,0.00469404370804166,0.0,0.0,0.25,0.0,0.0,0.19610027855153203,8452.28,3775.8,27222.720566868495,14974.152439349918,0.0,0.0
37,50,0.33960000000000007,0.06000000000000367,0.36544173441734434,0.11815718157181716,0.0,0.0,0.0046418808091854115,0.0,0.0,0.00469271565584149,0.0,0.0,0.195,0.0,0.0,0.19607046070460704,14372.5,6026.34,26865.769995566592,14725.60209381242,0.0,0.0
38,48,0.4545833333333338,0.08333333333333177,0.36770206022187024,0.11727416798732308,0.0,0.0,0.005709052851909855,0.0,0.0,0.00471905084745758,0.0,0.0,0.265625,0.0,0.0,0.19783412572636028,9772.145833333334,5350.729166666667,26403.780153344072,14472.227149835508,0.0,0.0
39,54,0.38092592592592606,0.1111111111111117,0.36806882383153594,0.11710323574730488,0.0,0.0,0.004822977725674221,0.0,0.0,0.004721971469047498,0.0,0.0,0.19444444444444445,0.0,0.0,0.1977401129943503,7639.722222222223,4143.907407407408,25909.989155156658,14200.429261876874,0.0,0.0
40,47,0.10255319148936166,-0.04255319148936543,0.3618104312938819,0.11334002006018176,0.0,0.0,0.0013311239988953918,0.0,0.0,0.004642953676650365,0.0,0.0,-0.005319148936170213,0.0,0.0,0.19295386158475425,8003.723404255319,4615.255319148936,25450.854135902777,13954.655571037694,0.0,0.0
41,35,0.6248571428571432,0.34285714285714836,0.366347954657467,0.1172991621488431,0.0,0.0,0.008536299765808053,0.0,0.0,0.004706105806974409,0.0,0.0,0.18571428571428572,0.0,0.0,0.19282897979300148,9739.628571428571,4191.114285714286,25058.073496790923,13710.56703890461,0.0,0.0
42,35,0.3257142857142857,0.11428571428571802,0.3656589147286824,0.11724806201550522,0.0,0.0,0.005415676959620001,0.0,0.0,0.004715438011158766,0.0,0.0,0.11428571428571428,0.0,0.0,0.19149709302325582,8573.742857142857,3390.4,24656.016651921458,13458.855647711816,0.0,0.0
43,42,0.5352380952380953,0.23809523809523864,0.3690408357075026,0.119658119658121,0.0,0.0,0.007033792240300499,0.0,0.0,0.004760825487445524,0.0,0.0,0.24404761904761904,0.0,0.0,0.19254510921177587,8971.380952380952,4446.976190476191,24282.57294478954,13244.287089206206,0.0,0.0
44,48,0.45958333333333345,0.24999999999999367,0.3710584958217273,0.12256267409470868,0.0,0.0,0.004370047543581598,0.0,0.0,0.004749104262108025,0.0,0.0,0.15625,0.0,0.0,0.19173630454967502,10861.979166666666,6208.958333333333,23970.46611274017,13080.674792558,0.0,0.0
45,43,0.5751162790697676,0.23255813953488377,0.3750523441055988,0.12471552116522644,0.0,0.0,0.005907787864309666,0.0,0.0,0.004777224422116931,0.0,0.0,0.27906976744186046,0.0,0.0,0.19344560764679108,9747.558139534884,6701.860465116279,23647.21820425823,12935.7017396616,0.0,0.0
46,48,0.38125000000000003,0.2083333333333317,0.37518485523385325,0.1265033407572394,0.0,0.0,0.004015799868334393,0.0,0.0,0.00475762539539084,0.0,0.0,0.140625,0.0,0.0,0.1923162583518931,7535.416666666667,6440.916666666667,23289.17817008953,12791.373182483932,0.0,0.0
47,50,0.15479999999999997,0.01999999999999753,0.37038344226579545,0.12418300653594873,0.0,0.0,0.0018813806514341978,0.0,0.0,0.004692305993795305,0.0,0.0,0.07,0.0,0.0,0.18965141612200437,9053.84,5615.3,22979.714296826714,12635.37159156037,0.0,0.0
48,43,0.5267441860465121,0.06976744186046387,0.37325919589392664,0.12318220701454331,0.0,0.0,0.008495873968492475,0.0,0.0,0.004747470351430723,0.0,0.0,0.31976744186046513,0.0,0.0,0.19204448246364414,13585.418604651162,3845.8372093023254,22779.8356650783,12448.360221725094,0.0,0.0
49,40,0.4490000000000002,0.2999999999999945,0.3745332211942811,0.12615643397813375,0.0,0.0,0.0058104173406664465,0.0,0.0,0.004765048606021023,0.0,0.0,0.20625,0.0,0.0,0.1922834314550042,10153.475,5145.4,22516.786484555836,12296.21521710582,0.0,0.0
50,44,0.5850000000000001,0.2727272727272695,0.3783567299752273,0.1288191577208926,0.0,0.0,0.0077647058823529505,0.0,0.0,0.00481732255317357,0.0,0.0,0.23863636363636365,0.0,0.0,0.19312551610239473,15585.431818181818,5417.136363636364,22375.330266874735,12155.825852749302,0.0,0.0
51,46,0.28565217391304343,-1.3811415779168387E-15,0.37662884927066476,0.1264181523500818,0.0,0.0,0.00398907103825125,0.0,0.0,0.004803224472922671,0.0,0.0,0.16847826086956522,0.0,0.0,0.19266612641815234,19047.478260869564,6747.630434782609,22308.773226754634,12047.661944389967,0.0,0.0
52,61,0.6037704918032791,0.18032786885246033,0.38210755239225014,0.12771846579675838,0.0,0.0,0.006232865121002057,0.0,0.0,0.004845584142727469,0.0,0.0,0.3401639344262295,0.0,0.0,0.19622380387504942,12963.0,6529.065573770492,22125.522771328073,11939.454172417036,0.0,0.0
53,45,0.4111111111111111,0.2666666666666641,0.38261460761460786,0.13014763014763087,0.0,0.0,0.004538763493621161,0.0,0.0,0.004839438834426654,0.0,0.0,0.15,0.0,0.0,0.19541569541569542,16041.044444444444,5343.377777777778,22008.513572734155,11812.606549443202,0.0,0.0
54,48,0.4212500000000001,0.1874999999999988,0.3833218916857363,0.1311975591151799,0.0,0.0,0.0051086407276401255,0.0,0.0,0.0048445746952468435,0.0,0.0,0.19791666666666666,0.0,0.0,0.1954614797864226,17823.541666666668,6746.979166666667,21929.55183865741,11717.028674296474,0.0,0.0
55,44,-0.0497727272727273,-0.2272727272727285,0.3761740435108779,0.12528132033008316,0.0,0.0,-5.647240845797696E-4,0.0,0.0,0.0047453168102734224,0.0,0.0,0.028409090909090908,0.0,0.0,0.19270442610652663,17430.909090909092,5365.204545454545,21846.243639625034,11599.402301540144,0.0,0.0
