Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
31,55,0.665454545454546,0.43636363636363434,0.3908637236084455,0.10172744721688984,0.01113138686131394,0.0,0.0,0.005278929904603856,0.0,0.0,0.2818181818181818,0.0,0.0,0.22456813819577734,0.0,0.0,23894.581818181818,6606.727272727273,42331.94770152027,17864.28427109332,0.39090909090909093,0.34235308009611
32,40,0.5032500000000002,0.12500000000000022,0.39366812227074255,0.10230817217716706,0.006120401337792406,0.0,0.0,0.005302183721653161,0.0,0.0,0.30625,0.0,0.0,0.22660636306924517,0.0,0.0,21169.325,7653.1,41649.28245308413,17534.891230090307,0.3875,0.34380943235107414
33,60,0.35550000000000054,-0.03333333333333346,0.3922910402886352,0.09741431148526687,0.004350397715684251,0.0,0.0,0.005264525500322742,0.0,0.0,0.25416666666666665,0.0,0.0,0.22760072158749248,0.0,0.0,20306.8,7791.95,40982.329876425254,17230.424316649984,0.375,0.34478413759010307
34,55,0.725636363636364,0.2545454545454402,0.4029627473806754,0.1024447031431886,0.010312661498708204,0.0,0.0,0.005417403552703615,0.0,0.0,0.38181818181818183,0.0,0.0,0.23253783469150174,0.0,0.0,23102.127272727274,5043.890909090909,40440.505555101074,16861.135425511828,0.32727272727272727,0.34425348879260687
35,47,0.7687234042553194,0.2765957446808534,0.41270254957507096,0.10708215297450319,0.00792672224659956,0.0,0.0,0.005503823253845889,0.0,0.0,0.4095744680851064,0.0,0.0,0.23725212464589235,0.0,0.0,13697.574468085106,6269.085106382979,39653.94875842413,16549.604533772745,0.39361702127659576,0.34570535739507713
36,45,0.49622222222222234,-7.339807773910757E-16,0.4147790055248621,0.10441988950276138,0.007159345944212981,0.0,0.0,0.00554194010349381,0.0,0.0,0.31666666666666665,0.0,0.0,0.23922651933701658,0.0,0.0,22430.48888888889,6501.666666666667,39161.849905008836,16262.52059471257,0.4111111111111111,0.34757409321553523
37,36,0.6797222222222226,0.11111111111111041,0.41994582881906845,0.10455037919826547,0.014505038529934651,0.0,0.0,0.005652186593172607,0.0,0.0,0.4513888888888889,0.0,0.0,0.24336403033586132,0.0,0.0,21833.13888888889,4345.055555555556,38680.49682122773,15931.47989918043,0.4444444444444444,0.35026493630522715
38,61,0.792131147540984,0.34426229508197886,0.4318510749868906,0.11221814368117398,0.008675044883302861,0.0,0.0,0.0057701577870574875,0.0,0.0,0.430327868852459,0.0,0.0,0.24934452018877817,0.0,0.0,17914.22950819672,8718.426229508197,38119.24635330797,15736.532502702803,0.4344262295081967,0.3525395658512534
39,47,0.6470212765957453,0.23404255319149556,0.4370266120777894,0.1151484135107467,0.012010268562401408,0.0,0.0,0.0058789309908023986,0.0,0.0,0.3617021276595745,0.0,0.0,0.25204708290685773,0.0,0.0,21295.44680851064,5369.787234042553,37676.51478633962,15463.723416685427,0.43617021276595747,0.3547403723490088
40,44,0.6965909090909095,0.27272727272726244,0.442742742742743,0.11861861861861792,0.01249490419894003,0.0,0.0,0.005988802307239187,0.0,0.0,0.3465909090909091,0.0,0.0,0.2541291291291291,0.0,0.0,18910.93181818182,5140.636363636364,37195.345992284296,15199.028876863656,0.2840909090909091,0.35292884765008314
41,51,0.6252941176470592,0.31372549019607604,0.44728648121034675,0.12347486578818863,0.007042844522968007,0.0,0.0,0.0060201527880869455,0.0,0.0,0.3235294117647059,0.0,0.0,0.25585651537335286,0.0,0.0,20669.21568627451,8547.529411764706,36782.19273463405,15032.741390236182,0.28431372549019607,0.35121346959608596
42,48,0.964791666666667,0.3750000000000003,0.4591320934668577,0.12923223652837315,0.010968735196589136,0.0,0.0,0.006153688825826521,0.0,0.0,0.546875,0.0,0.0,0.2625178826895565,0.0,0.0,19383.25,8202.520833333334,36357.828277691755,14866.15064494587,0.46875,0.35408021424008385
43,56,0.45339285714285726,0.21428571428572435,0.4589828146771949,0.13144449605202002,0.004668137525280407,0.0,0.0,0.006103781393222842,0.0,0.0,0.19642857142857142,0.0,0.0,0.2607988852763586,0.0,0.0,21780.39285714286,10548.357142857143,36010.7464819644,14763.346037753281,0.4017857142857143,0.35521605947926554
44,52,0.3203846153846153,0.15384615384615363,0.4557142857142859,0.13197278911564583,0.0037088156723062925,0.0,0.0,0.006039124947412654,0.0,0.0,0.12980769230769232,0.0,0.0,0.25770975056689344,0.0,0.0,24435.384615384617,8867.48076923077,35741.55201995092,14626.232891973688,0.4519230769230769,0.35746505988493554
45,48,0.9893750000000004,0.4999999999999953,0.46708388814913476,0.13981358189081175,0.013302521008403182,0.0,0.0,0.006191692162861797,0.0,0.0,0.4947916666666667,0.0,0.0,0.26276076342654237,0.0,0.0,17794.520833333332,6841.708333333333,35333.66494752779,14449.311879277317,0.375,0.357863581251187
46,50,0.5530000000000003,0.21999999999999736,0.4689491966999569,0.14155449413808022,0.009372881355932753,0.0,0.0,0.006245966109536711,0.0,0.0,0.295,0.0,0.0,0.2634607034303083,0.0,0.0,20059.08,6411.52,34994.22972647162,14270.694281960043,0.34,0.35746661277893843
47,53,0.5405660377358493,0.37735849056604875,0.47056027164685943,0.14685908319185031,0.006950509461426836,0.0,0.0,0.006262370644855134,0.0,0.0,0.1650943396226415,0.0,0.0,0.2612478777589134,0.0,0.0,17622.20754716981,7160.867924528302,34616.57707039984,14116.132839407179,0.4339622641509434,0.35912956172180804
48,37,0.5959459459459462,0.2162162162162179,0.47249895528625185,0.14793146677810254,0.007006673021925586,0.0,0.0,0.00627537060367742,0.0,0.0,0.32432432432432434,0.0,0.0,0.26222315085666525,0.0,0.0,33902.67567567567,9141.567567567568,34601.38767902273,14010.29102511272,0.3783783783783784,0.3595391110123734
49,37,0.26081081081081076,-0.16216216216216264,0.4692757201646094,0.14320987654320963,0.0032912687585266,0.0,0.0,0.006227588730332935,0.0,0.0,0.22297297297297297,0.0,0.0,0.2616255144032922,0.0,0.0,20667.486486486487,8397.0,34311.09807084489,13893.347462089538,0.32432432432432434,0.358805469623039
50,59,0.6442372881355937,0.40677966101694185,0.4734230614704704,0.1494576134993969,0.011514692517419108,0.0,0.0,0.006321213226616282,0.0,0.0,0.2838983050847458,0.0,0.0,0.26215347529128163,0.0,0.0,17273.322033898305,6205.135593220339,33963.38835580516,13736.445179051392,0.3559322033898305,0.358746831536647
51,43,0.6990697674418609,0.37209302325579546,0.4772551342812009,0.15323854660347477,0.008994614003590667,0.0,0.0,0.006368297901493483,0.0,0.0,0.29069767441860467,0.0,0.0,0.2626382306477093,0.0,0.0,20767.906976744187,7955.488372093023,33699.47872822395,13620.826042912226,0.37209302325581395,0.35901375537103036
52,54,0.9672222222222226,0.3148148148148082,0.4874864655839137,0.15661252900231934,0.012335852621634238,0.0,0.0,0.006498546301833071,0.0,0.0,0.5277777777777778,0.0,0.0,0.26817478731631866,0.0,0.0,18153.203703703704,7778.444444444444,33394.64980617453,13506.269540981486,0.4537037037037037,0.36087042102461214
53,39,0.5012820512820514,0.30769230769231026,0.48769142857142883,0.15885714285714206,0.005794309425014868,0.0,0.0,0.00648650702769527,0.0,0.0,0.21794871794871795,0.0,0.0,0.2674285714285714,0.0,0.0,14071.666666666666,5847.846153846154,33023.05397656861,13358.992168151959,0.38461538461538464,0.3613270549398193
54,48,0.44083333333333363,0.2708333333333341,0.486849981294426,0.16086793864571566,0.0056577540106953015,0.0,0.0,0.006471094270569137,0.0,0.0,0.109375,0.0,0.0,0.26459034792368125,0.0,0.0,15568.8125,5298.333333333333,32693.728665689956,13206.904265608213,0.4166666666666667,0.362371198557307
55,45,0.5364444444444447,0.35555555555554763,0.4876710816777045,0.16409124356144136,0.006803833145434182,0.0,0.0,0.006476862936721207,0.0,0.0,0.21666666666666667,0.0,0.0,0.26379690949227375,0.0,0.0,12520.533333333333,5281.022222222222,32320.15097435002,13060.128672212175,0.4666666666666667,0.3643025961148877
56,55,0.5798181818181818,0.3272727272727166,0.4894987378290664,0.16732780382257376,0.007145417880349937,0.0,0.0,0.006491131589140784,0.0,0.0,0.2636363636363636,0.0,0.0,0.26379372520735667,0.0,0.0,17619.127272727274,5309.545454545455,32052.859634320514,12919.208977345506,0.35454545454545455,0.364125193540898
57,34,0.4744117647058823,0.08823529411764307,0.4893159957249737,0.16636978981118522,0.005220064724919019,0.0,0.0,0.006472622912965399,0.0,0.0,0.27205882352941174,0.0,0.0,0.2638938368364802,0.0,0.0,18414.029411764706,6374.235294117647,31809.30909463202,12802.334447287865,0.5147058823529411,0.3668141344125417
58,51,0.46372549019607856,0.3137254901960824,0.48885934219734123,0.16899930020993603,0.006352403975288722,0.0,0.0,0.00647055009586616,0.0,0.0,0.19117647058823528,0.0,0.0,0.2625962211336599,0.0,0.0,26528.470588235294,9558.901960784313,31716.66280504611,12745.432122963242,0.3627450980392157,0.3667427478095009
59,46,0.760652173913044,0.45652173913043154,0.4931646005509646,0.1735537190082634,0.013764752163650668,0.0,0.0,0.006555422304410698,0.0,0.0,0.3641304347826087,0.0,0.0,0.26420454545454547,0.0,0.0,19261.239130434784,7234.217391304348,31501.91412100109,12650.41117931395,0.40217391304347827,0.36735362996870735
60,61,0.9139344262295086,0.5573770491803435,0.5018212478920746,0.18145025295109543,0.01106809608894203,0.0,0.0,0.006657121764613755,0.0,0.0,0.3770491803278688,0.0,0.0,0.26652613827993255,0.0,0.0,15523.459016393443,7720.098360655737,31231.092848041637,12566.846555268896,0.4426229508196721,0.36862938116957117
61,53,0.8205660377358495,0.6981132075471709,0.5074188204108685,0.19052352551358448,0.010310573731626305,0.0,0.0,0.006724792840424538,0.0,0.0,0.2028301886792453,0.0,0.0,0.2654075546719682,0.0,0.0,17144.905660377357,7365.962264150943,30996.323061580562,12480.16515041693,0.3018867924528302,0.3675170046909588
62,50,0.6714000000000004,0.17999999999999894,0.5100912646675362,0.19035202086049477,0.009864825154275496,0.0,0.0,0.006771025328175959,0.0,0.0,0.38,0.0,0.0,0.26727509778357234,0.0,0.0,17151.52,6780.96,30769.35907696449,12386.735557787144,0.38,0.36772164395832013
63,57,0.651929824561404,0.3157894736842105,0.5126784000000004,0.19263999999999934,0.008113537117903606,0.0,0.0,0.0067971116560460705,0.0,0.0,0.29385964912280704,0.0,0.0,0.26776,0.0,0.0,18975.21052631579,6358.228070175439,30579.130874534672,12289.50156605147,0.45614035087719296,0.36914775213443096
64,53,0.6632075471698117,0.47169811320754196,0.5151887979861552,0.19729389553178028,0.009075651949393224,0.0,0.0,0.006833946213983676,0.0,0.0,0.30660377358490565,0.0,0.0,0.2684078036500944,0.0,0.0,12757.433962264151,5198.943396226415,30296.24679656212,12176.953023673294,0.4056603773584906,0.36972731761417793
65,42,0.7650000000000002,0.38095238095239575,0.5184472049689446,0.1996894409937883,0.007796651298228474,0.0,0.0,0.006850225687320454,0.0,0.0,0.3869047619047619,0.0,0.0,0.2699534161490683,0.0,0.0,18488.333333333332,10354.452380952382,30111.74814869917,12148.47645113078,0.39285714285714285,0.37008872113359925
66,54,0.7468518518518523,0.40740740740741493,0.522214416615761,0.20311545510079376,0.010607574960547228,0.0,0.0,0.006907944178228843,0.0,0.0,0.33796296296296297,0.0,0.0,0.27107513744654854,0.0,0.0,21200.685185185186,7657.2962962962965,29974.654872337418,12079.381371825635,0.4351851851851852,0.3710902051959314
67,51,0.666666666666667,0.21568627450979072,0.5244300751879704,0.20330827067669116,0.012518409425625978,0.0,0.0,0.006968843168756826,0.0,0.0,0.3872549019607843,0.0,0.0,0.27285714285714285,0.0,0.0,17800.176470588234,5846.313725490196,29790.19307837152,11984.940952941764,0.4117647058823529,0.371706485509362
68,47,0.5053191489361705,0.34042553191487757,0.5241637010676161,0.20521945432977381,0.006690140845070426,0.0,0.0,0.006964944358626759,0.0,0.0,0.13829787234042554,0.0,0.0,0.27098161328588377,0.0,0.0,20525.212765957447,7642.851063829788,29651.909790126534,11920.133641163973,0.425531914893617,0.37250985012703747
69,50,0.9346000000000003,0.31999999999999873,0.530160724722385,0.2068965517241371,0.01232006327445346,0.0,0.0,0.007043807098124319,0.0,0.0,0.46,0.0,0.0,0.27374342489772063,0.0,0.0,18224.54,8506.08,29483.86023438938,11869.926969970385,0.44,0.3735023523310516
70,52,0.5496153846153853,0.07692307692307623,0.5304519286125507,0.20495106505469118,0.012932126696832899,0.0,0.0,0.007093901936705784,0.0,0.0,0.375,0.0,0.0,0.27525906735751293,0.0,0.0,19951.923076923078,5224.134615384615,29345.716217614503,11773.611138744503,0.3557692307692308,0.3732453505692861
71,39,0.654871794871795,0.205128205128213,0.5318331910048395,0.204953031596925,0.006849021185304429,0.0,0.0,0.007090436432637565,0.0,0.0,0.38461538461538464,0.0,0.0,0.2764730999146029,0.0,0.0,24555.0,11918.333333333334,29277.277414505726,11775.678598667202,0.3974358974358974,0.37359092981023767
72,36,0.8441666666666671,0.5000000000000097,0.5350014088475631,0.20794590025359194,0.01249075215783,0.0,0.0,0.007139843494414002,0.0,0.0,0.3333333333333333,0.0,0.0,0.2770498732037194,0.0,0.0,21130.444444444445,9040.194444444445,29162.533288166836,11737.15065283308,0.5,0.3753713392495301
73,47,0.5563829787234045,0.14893617021276562,0.5352808676307012,0.2071746384872074,0.007577513764126317,0.0,0.0,0.007145450360823206,0.0,0.0,0.30319148936170215,0.0,0.0,0.2773915461624027,0.0,0.0,18457.042553191488,9225.0,29013.845916847735,11702.259671543732,0.48936170212765956,0.3769545387339486
74,38,1.0365789473684217,0.7368421052631616,0.5405228398459002,0.21271326362135332,0.013348017621145679,0.0,0.0,0.007212660877228411,0.0,0.0,0.40789473684210525,0.0,0.0,0.27875619152449094,0.0,0.0,21479.236842105263,9701.631578947368,28910.632093906057,11674.85380726159,0.35526315789473684,0.3766573965306717
75,35,0.5565714285714286,0.2857142857142864,0.540675933496866,0.21340964840555954,0.009534997552618581,0.0,0.0,0.007229952838784448,0.0,0.0,0.12142857142857143,0.0,0.0,0.2772553829381303,0.0,0.0,19041.942857142858,7271.8,28777.271428544394,11615.353080136434,0.4714285714285714,0.377938088083346
76,51,0.3235294117647059,0.05882352941176976,0.5376989247311832,0.21129032258064467,0.0055611729019211156,0.0,0.0,0.0072121004525049996,0.0,0.0,0.19117647058823528,0.0,0.0,0.2760752688172043,0.0,0.0,18931.058823529413,7349.35294117647,28645.988593810864,11558.473078283634,0.4019607843137255,0.3782583906997511
77,42,0.6645238095238097,0.2619047619047608,0.5391148325358857,0.2118553960659219,0.012145343777197741,0.0,0.0,0.0072526399731085685,0.0,0.0,0.36904761904761907,0.0,0.0,0.2771132376395534,0.0,0.0,19159.928571428572,7133.285714285715,28521.172014568994,11500.246928757346,0.4166666666666667,0.37876376275194734
78,40,0.5452500000000001,0.19999999999999654,0.5391793792740668,0.21173066806943663,0.0072700000000000525,0.0,0.0,0.007252824234104505,0.0,0.0,0.31875,0.0,0.0,0.27755128879537083,0.0,0.0,19431.15,8664.3,28403.11978061355,11463.416449163096,0.325,0.3780655320668571
79,43,0.51093023255814,0.18604651162790917,0.5388634590377117,0.2114434330299085,0.005988007631507159,0.0,0.0,0.0072366159993294005,0.0,0.0,0.25,0.0,0.0,0.27724317295188555,0.0,0.0,67092.51162790698,9842.581395348838,28899.13762480962,11442.636512575733,0.37209302325581395,0.3779889614410745
80,43,0.8574418604651165,0.5116279069767627,0.5423868312757205,0.21476337448559643,0.00914661374348779,0.0,0.0,0.007263133604047622,0.0,0.0,0.37209302325581395,0.0,0.0,0.27829218106995884,0.0,0.0,17612.488372093023,11239.976744186046,28756.268646927132,11440.071199051814,0.4186046511627907,0.3785030840957798
81,39,0.5164102564102564,0.2564102564102602,0.5421288515406166,0.215176979882862,0.007459259259259297,0.0,0.0,0.007264940640110834,0.0,0.0,0.25,0.0,0.0,0.27801120448179273,0.0,0.0,17937.48717948718,7681.128205128205,28621.03387858413,11393.08441162777,0.44871794871794873,0.3793807699035569
82,37,0.4583783783783786,0.27027027027026707,0.5413471241170539,0.21569122098889984,0.005004426084390665,0.0,0.0,0.007239096993576939,0.0,0.0,0.3310810810810811,0.0,0.0,0.2785065590312815,0.0,0.0,16115.621621621622,9471.891891891892,28466.646072942618,11369.36598545819,0.40540540540540543,0.379702061699876
83,47,0.3504255319148936,0.08510638297872151,0.5391099476439793,0.214161057092994,0.003973462002412494,0.0,0.0,0.007194063418025994,0.0,0.0,0.22872340425531915,0.0,0.0,0.2779232111692845,0.0,0.0,15094.212765957447,9780.212765957447,28303.567617979385,11349.986068147206,0.48936170212765956,0.38103937438801977
84,49,0.37673469387755104,-0.08163265306122641,0.5371502463054191,0.2105911330049258,0.003765809873521046,0.0,0.0,0.007139050474828054,0.0,0.0,0.34183673469387754,0.0,0.0,0.27869458128078817,0.0,0.0,17920.591836734693,12423.836734693878,28178.471524229448,11362.924027985116,0.3673469387755102,0.3808744052842546
85,46,0.7821739130434786,0.3913043478260718,0.5398952752070144,0.2126156843643444,0.010660740740740776,0.0,0.0,0.00717753372143472,0.0,0.0,0.33152173913043476,0.0,0.0,0.27928641013151484,0.0,0.0,16724.434782608696,8473.673913043478,28042.11394397206,11328.52819328343,0.33695652173913043,0.3803515733372888
86,57,0.6943859649122812,0.1754385964912298,0.5420105693009851,0.21210665385539232,0.00815746084089041,0.0,0.0,0.007192689970864438,0.0,0.0,0.42105263157894735,0.0,0.0,0.28122748018256066,0.0,0.0,14999.964912280702,10108.245614035088,27888.676896540397,11314.171927645213,0.43859649122807015,0.38103680766541564
