Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window
19,17,0.6635294117647058,0.3529411764705891,0.5669672131147541,0.08606557377049164,0.0,0.07118954884777672,0.01991558324304815,0.0,0.030860089949456826,0.025564762822048195
20,14,0.3821428571428571,-0.14285714285714265,0.556937984496124,0.07364341085271303,0.0,0.046580273731436465,0.00874217924183863,0.0,0.03183476919191792,0.024645138513797946
21,14,0.36357142857142855,-0.07142857142857174,0.5469852941176471,0.06617647058823514,0.0,-5.954402151107587E-4,0.01757832772427384,0.0,0.029890576787832936,0.02420270524824455
22,9,0.42666666666666664,-3.762422472340808E-16,0.5431316725978648,0.0640569395017792,0.0,-0.005493764745534209,0.022003834291906357,0.0,0.028585300355968554,0.024118377413630345
23,17,0.47764705882352937,-0.05882352941176464,0.5393959731543625,0.05704697986577166,0.0,0.010441946373164342,0.03458030029485387,0.0,0.027765654195949067,0.02456642108152565
24,10,0.184,-0.10000000000000053,0.5278571428571429,0.05194805194805178,0.0,0.04936463982596439,-0.002475709379277948,0.0,0.02850053092596438,0.023668628541899654
25,10,1.067,0.5000000000000006,0.5448113207547169,0.06603773584905646,0.0,0.032201611546870894,0.03248823958126269,0.0,0.028670305266372938,0.024091585365585727
26,9,0.23333333333333334,-0.11111111111111176,0.5362385321100918,0.0611620795107032,0.0,-0.03481285725471772,0.028888469411725202,0.0,0.027743221529973144,0.02417548588968383
27,11,0.8872727272727272,0.18181818181818243,0.5476627218934911,0.06508875739644956,0.0,-0.006184996770025848,0.07112799926172039,0.0,0.02700464807038133,0.02532007092748378
28,11,0.5918181818181818,0.0909090909090915,0.5490544412607449,0.06590257879656149,0.0,0.012550530071949907,0.028129222261644903,0.0,0.026465103390675638,0.025417345288693594
29,8,1.085,0.25000000000000017,0.5610644257703081,0.07002801120448168,0.0,0.15986111111111112,0.05551672640382324,0.0,0.028359688393806422,0.025880642614696085
30,13,0.5776923076923077,0.23076923076923012,0.5616486486486486,0.07567567567567555,0.0,0.054275961441659096,0.017740262536774142,0.0,0.029263932188622468,0.02555471700623782
31,12,0.24416666666666664,-0.08333333333333341,0.551675392670157,0.07068062827225119,0.0,0.05781730158730159,1.863567649282214E-4,0.0,0.030126571747494946,0.024735627884055315
32,16,0.24624999999999997,-0.12499999999999944,0.5393969849246231,0.0628140703517587,0.0,0.02288778204776598,0.005869767957362517,0.0,0.02976504780726738,0.023819380737235243
33,12,-0.13166666666666668,-0.6666666666666619,0.5197560975609755,0.04146341463414639,0.0,0.008867430674953885,-0.00635174619321958,0.0,0.028749270677406156,0.022258300095667805
34,16,0.56375,0.31249999999999933,0.5214084507042253,0.051643192488262935,0.0,0.013834152836577098,0.022426681807874917,0.0,0.028102481345750562,0.02226611781802028
35,9,0.6777777777777777,-0.11111111111111131,0.5246436781609195,0.04827586206896553,0.0,-0.05658429942150872,0.08574435632766678,0.0,0.027183400004090384,0.0229718928701223
36,13,0.9053846153846153,0.2307692307692311,0.5356919642857142,0.053571428571428596,0.0,0.0576246956880721,0.04053902850480076,0.0,0.027994963722023498,0.023452418844862235
37,10,0.709,0.4000000000000002,0.5394759825327511,0.06113537117903933,0.0,0.051435081934678994,0.01914510975960194,0.0,0.028570040223806017,0.023326859933780045
38,9,1.261111111111111,0.9999999999999982,0.5533832976445396,0.07922912205567452,0.0,0.14240166914712843,0.06151766338547144,0.0,0.030058395662512893,0.02389382002396091
39,9,0.6022222222222222,0.11111111111111106,0.5543067226890757,0.07983193277310924,0.0,0.031947895100069006,0.021353496353496346,0.0,0.03009956902780308,0.023837892393467522
40,8,0.5225,0.4999999999999997,0.5537809917355373,0.08677685950413223,0.0,-0.010618120400841915,0.025784038751030736,0.0,0.029323813792406034,0.023878484353151024
41,12,0.87,0.2500000000000003,0.5614314516129033,0.0907258064516129,0.0,0.13811293676628397,0.0450695244583241,0.0,0.03135771896428428,0.024137030652776753
42,8,-0.3225,-0.5000000000000004,0.5474007936507937,0.08134920634920635,0.0,0.024449421425905192,-0.019387171349085013,0.0,0.031240051861434255,0.023248781632330594
43,9,0.2422222222222222,-0.4444444444444449,0.5420467836257311,0.07212475633528263,0.0,-0.011265757882779153,0.01657414925500028,0.0,0.030565058852703917,0.02313340848542051
44,10,0.86,0.19999999999999943,0.5481261950286809,0.07456978967495217,0.0,0.04015530303030304,0.051879647539222085,0.0,0.03069854637496715,0.023575610068072267
45,11,0.7509090909090909,0.36363636363636165,0.5523033707865169,0.08052434456928832,0.0,0.048223687135034686,0.022806132639952018,0.0,0.03110073830061256,0.023555339152183823
46,17,0.7164705882352941,0.3529411764705879,0.5573684210526317,0.08892921960072588,0.0,0.07877547857087501,0.038142292490118496,0.0,0.03211214086042262,0.0238795610065999
47,12,0.36166666666666664,-0.08333333333333315,0.5531971580817052,0.08525754884547061,0.0,0.005117760871966092,0.01449164827751246,0.0,0.03147620501991471,0.023615179493385468
48,9,0.5288888888888889,-0.11111111111111098,0.5528146853146854,0.08216783216783209,0.0,-0.006592294114615544,0.027589294116856303,0.0,0.03074820184921453,0.023687643777472144
49,15,0.38999999999999996,0.13333333333333292,0.5486541737649064,0.08347529812606465,0.0,0.008300186542575298,0.019939136645160116,0.0,0.030215596274066735,0.023590665313193777
50,7,-0.4742857142857143,-0.9999999999999976,0.5365993265993267,0.07070707070707065,0.0,0.013374803767660898,-0.033649035761093314,0.0,0.03004699380769533,0.022994646263031635
51,10,-0.09800000000000003,-0.19999999999999984,0.5260927152317881,0.06622516556291384,0.0,0.005144558206770187,-0.007699198002769423,0.0,0.029753243616055802,0.022566736602958295
52,10,0.6839999999999999,0.29999999999999954,0.5286644951140066,0.07003257328990221,0.0,0.06401285557191641,0.044897542237967734,0.0,0.030127172387873623,0.02279780954278174
53,14,0.7699999999999999,0.07142857142857127,0.5340445859872611,0.07006369426751585,0.0,-0.017304609766710836,0.054767081456613825,0.0,0.029285499358882847,0.02341738040353065
54,11,0.13090909090909086,0.18181818181818157,0.5271048513302035,0.07198748043818459,0.0,0.10011536217387676,-0.010596026926052098,0.0,0.03008803069925741,0.022936116438971848
55,17,0.7270588235294118,0.2941176470588236,0.5322865853658537,0.07774390243902432,0.0,0.007054225566195463,0.03973348716220306,0.0,0.02952943628090926,0.023376872371068922
56,8,1.2825,0.49999999999999956,0.5413253012048193,0.08283132530120475,0.0,0.05625863655729261,0.041563880339966865,0.0,0.029923893909724476,0.023675148721012004
57,13,0.8923076923076922,0.538461538461537,0.5480649926144756,0.09158050221565722,0.0,0.04651323411013337,0.043277549324061006,0.0,0.03023279886518037,0.02402415288605145
58,12,0.71,0.41666666666666635,0.5508853410740203,0.09724238026124808,0.0,0.0368037013491559,0.03710019968084487,0.0,0.030331005288174572,0.024227153028262588
59,7,0.07285714285714284,-0.2857142857142863,0.5460775862068965,0.09339080459770105,0.0,0.06536931818181818,-0.010075275043427914,0.0,0.030707761340794396,0.023783465336117637
60,11,0.5927272727272727,0.27272727272727254,0.5468033946251768,0.09618104667609607,0.0,0.044427034318338665,0.05044200193282761,0.0,0.030812977505677196,0.024020730012286606
61,9,1.4644444444444444,0.8888888888888856,0.5583379888268156,0.1061452513966479,0.0,0.03764996907854055,0.07277454651687773,0.0,0.030891848535687154,0.024661090374111617
62,13,0.4176923076923077,-9.127314288985662E-17,0.5558299039780521,0.10425240054869671,0.0,0.007338058812673043,0.018746046395477754,0.0,0.030412711063116958,0.024537422787970553
63,9,0.5566666666666666,0.22222222222222204,0.555840108401084,0.10569105691056897,0.0,0.27416971916971916,0.023701535258912297,0.0,0.0314316310326944,0.024533419243743748
64,11,0.2518181818181818,-0.4545454545454541,0.5513751668891855,0.0974632843791721,0.0,0.010207612118367276,0.014288508338851605,0.0,0.03112228221455148,0.024405526659756184
65,13,-0.12692307692307694,-0.5384615384615368,0.5398031496062992,0.08661417322834636,0.0,0.0020797674731774856,-0.009220571611503659,0.0,0.030678262488396307,0.02391733542635362
66,10,0.426,-3.483324739761429E-16,0.5383290155440414,0.08549222797927451,0.0,0.005695541211112167,0.017880754046095897,0.0,0.030286948365195607,0.02381664258193126
67,13,-0.15923076923076926,-0.30769230769230826,0.5267770700636942,0.07898089171974512,0.0,0.007212332653509126,-0.012141668177730831,0.0,0.0299517239238636,0.02328690436449176
68,6,0.45999999999999996,-9.25185853854297E-18,0.5262705436156764,0.0783817951959544,0.0,0.03604869009280774,0.016421027545828817,0.0,0.029999327863921423,0.023230944872100867
69,17,0.44705882352941173,0.11764705882352934,0.5246039603960396,0.07920792079207911,0.0,0.022174338973119472,0.016286490716068136,0.0,0.029811271272759125,0.023054525720434083
70,7,0.5242857142857142,0.14285714285714204,0.524601226993865,0.07975460122699377,0.0,0.007357795649109893,0.015015036353479734,0.0,0.029435968221989194,0.02293214871527114
71,15,0.3073333333333333,0.06666666666666614,0.5206746987951808,0.07951807228915651,0.0,0.026251764620682176,0.015254296090539552,0.0,0.029388065073857127,0.02281965465903766
72,13,0.8353846153846154,0.6153846153846185,0.5255278766310795,0.08778173190984573,0.0,0.07912130585122269,0.027973945226785486,0.0,0.030179907175619653,0.02289963989002472
73,16,0.83,0.187500000000001,0.5311990686845169,0.08963911525029099,0.0,0.032300307827093526,0.05568535321205211,0.0,0.030212564611395928,0.023354935625789695
74,12,1.1341666666666665,0.3333333333333348,0.5395063145809414,0.09299655568312282,0.0,0.029104740288950826,0.10544468059872414,0.0,0.030205901917275152,0.024030006738423978
75,8,0.12624999999999997,-0.49999999999999967,0.5357451649601821,0.08759954493742886,0.0,-0.031015031892224855,0.014220252114989005,0.0,0.029658545966120047,0.023937106413182172
76,12,0.34833333333333333,0.4166666666666676,0.5332210998877666,0.09203142536475868,0.0,0.006441102756892239,0.019650529384686245,0.0,0.029342113682937092,0.02388217904017059
77,9,0.7611111111111111,0.4444444444444463,0.5355000000000001,0.09555555555555556,0.0,0.07987718012981172,0.03324020888188164,0.0,0.029677493736340828,0.02397065672161663
78,8,0.62625,0.1249999999999997,0.5362995594713656,0.09581497797356828,0.0,0.052688543286579265,0.02964801100216822,0.0,0.029841251864399985,0.02401479730299212
79,14,0.4064285714285714,0.071428571428572,0.5343275488069414,0.09544468546637745,0.0,-0.008863200701043333,0.03049381008492719,0.0,0.02930802181865824,0.02409781414929411
80,8,0.99125,0.4999999999999998,0.5382580645161291,0.09892473118279571,0.0,0.09599762982115918,0.056654005090231066,0.0,0.029704368326166637,0.024305060795268812
81,5,0.184,-1.7763568394002506E-16,0.5363636363636364,0.09839572192513371,0.0,-0.08176282051282052,0.024373767258382632,0.0,0.02935980205463963,0.024305396915697993
82,12,0.6675,0.24999999999999808,0.538025343189018,0.10031678986272438,0.0,0.016176139251674358,0.031921932544038856,0.0,0.029149264473755775,0.024408596897298355
83,17,0.45764705882352935,0.11764705882352934,0.5366078838174274,0.10062240663900414,0.0,0.01646062197555902,0.01907067851250242,0.0,0.02887239848321739,0.02430115895223911
84,9,0.05666666666666664,-0.44444444444444486,0.5321685508735869,0.09558067831449125,0.0,-0.008265942792318298,0.004945345943255336,0.0,0.028480605383401875,0.024097963554724284
85,10,0.8099999999999999,0.39999999999999936,0.5349949135300103,0.09867751780264496,0.0,0.14244928377855207,0.06553033783870017,0.0,0.028898481251387026,0.024322911115122935
86,16,0.50125,-0.18749999999999864,0.5344544544544545,0.09409409409409411,0.0,0.002324621011195176,0.027282210170890078,0.0,0.028451432412931504,0.024372901034066037
87,11,0.6909090909090909,1.8924256101565169E-16,0.5361584158415843,0.09306930693069308,0.0,0.08244588744588746,0.035877100840336185,0.0,0.028876281486867494,0.024463943872218657
88,6,0.6816666666666666,0.16666666666666655,0.5370177165354332,0.09350393700787403,0.0,0.030530681477851287,0.03174079555664456,0.0,0.02888803148680346,0.02450604310093966
89,13,0.5399999999999999,6.319731063250891E-16,0.537055393586006,0.09232264334305153,0.0,0.021365415595900245,0.02935823665648059,0.0,0.028798287998982156,0.024562092914985484
90,15,0.7626666666666666,0.2000000000000015,0.5402969348659006,0.09386973180076634,0.0,-8.58030858030885E-4,0.04093464858589423,0.0,0.028300378321759998,0.02482102403517489
91,20,0.4385,0.05000000000000052,0.5383834586466166,0.09304511278195496,0.0,0.008113937573570505,0.02138615749305179,0.0,0.027833246576744602,0.024750770135449015
92,11,0.31181818181818177,0.09090909090909101,0.5360651162790698,0.09302325581395356,0.0,0.0013946710800324422,0.01623990877815661,0.0,0.027545359865780404,0.02465474112089764
93,11,0.7509090909090909,0.2727272727272712,0.5382412523020259,0.09484346224677721,0.0,0.052984387879998915,0.0366973700684665,0.0,0.02778614309373801,0.02476079485251219
94,12,1.0291666666666666,0.5833333333333296,0.5436065573770493,0.10018214936247724,0.0,0.03556045950419816,0.04198976877043464,0.0,0.027884145778329768,0.02498587209522793
95,9,1.27,0.6666666666666672,0.5495121951219513,0.10478771454381212,0.0,0.08376500461680518,0.05848886400398136,0.0,0.028341889394596646,0.02523588119071003
96,8,0.71,0.6249999999999999,0.5506636771300448,0.10852017937219732,0.0,0.053766233766233754,0.05229235880398672,0.0,0.02846189273640656,0.025358469941289125
97,18,0.705,0.27777777777777807,0.5531156222418359,0.11120917917034423,0.0,0.04599433911216306,0.030848196293643593,0.0,0.028721303272509484,0.025445847895984936
98,8,0.2625,0.25000000000000044,0.5510780017528485,0.11218229623137602,0.0,-0.07156125466380885,0.03629775760610481,0.0,0.028089403096477235,0.025511278116860176
99,7,0.2871428571428571,-0.14285714285714254,0.5494686411149826,0.11062717770034845,0.0,-0.052142857142857144,0.04677897574123989,0.0,0.02793802147338415,0.025569207399113857
100,13,1.04,0.3076923076923087,0.5549612403100775,0.11283376399655472,0.0,0.020986053420263953,0.053150268563326566,0.0,0.02787448042761405,0.025901104403222432
101,11,0.06181818181818179,-0.36363636363636365,0.5503327645051195,0.10836177474402733,0.0,0.005482759122176805,0.0022704855981596295,0.0,0.02765797952217164,0.025680024221252627
102,12,0.9108333333333333,0.3333333333333344,0.5539864864864864,0.11064189189189191,0.0,0.03817710530804239,0.05173888774790222,0.0,0.027745960786394547,0.025915128114100978
103,10,1.302,1.000000000000003,0.560251256281407,0.11809045226130659,0.0,0.09805388202481548,0.04891190672273151,0.0,0.028329133914206654,0.02612412778139269
104,10,0.22599999999999998,-0.19999999999999965,0.5574750830564783,0.11544850498338875,0.0,-0.015957969998961905,0.013671745309495654,0.0,0.02786808698658208,0.025986660096816258
105,7,1.1557142857142857,0.42857142857142844,0.5609331131296449,0.11725846407927337,0.0,-0.018515130190007032,0.07249528382781671,0.0,0.02760034946705161,0.026255443848163404
106,20,0.6144999999999999,0.10000000000000035,0.5618034118602762,0.1169780666125102,0.0,0.04302417027417029,0.03375144557823144,0.0,0.027800344000110513,0.026356008290903045
107,6,0.64,0.33333333333333276,0.5621827000808407,0.11802748585286989,0.0,0.13318452380952384,0.011786535303776746,0.0,0.028130572530653132,0.026255486137156694
108,10,0.961,0.5999999999999998,0.5653809141940658,0.12189254210104254,0.0,0.18038050249169438,0.04125678078280732,0.0,0.028842852904739872,0.026346299876971454
109,11,0.26636363636363636,-0.4545454545454533,0.5627662957074722,0.11685214626391101,0.0,0.015799294662596067,0.008255543863251375,0.0,0.028694544957874105,0.026141588245281552
110,10,1.044,0.7999999999999999,0.5665615141955835,0.12223974763406945,0.0,0.20083068783068786,0.1428373015873016,0.0,0.029190709858545168,0.02642464529788837
111,7,0.42857142857142855,0.14285714285714246,0.5658039215686275,0.12235294117647064,0.0,-0.03340250045676402,0.030779871865143176,0.0,0.028974953867416182,0.02644828535858746
112,6,0.89,1.5531557521579014E-15,0.5673224043715847,0.12177985948477756,0.0,0.008481540389435112,0.034134023572799,0.0,0.02882690259133951,0.026500345238667133
113,4,1.0425,0.9999999999999998,0.5688015564202334,0.12451361867704284,0.0,0.26422764227642276,0.037332317073170716,0.0,0.029228991537470796,0.02652425027995707
114,10,0.45999999999999996,-0.19999999999999965,0.56796138996139,0.12200772200772206,0.0,0.002144995927239889,0.03246082853944719,0.0,0.02901986840752363,0.026561948867287195
115,16,0.620625,0.1250000000000007,0.568604118993135,0.12204424103737609,0.0,0.03349681751093017,0.026262218672638955,0.0,0.0290805812599384,0.02655809646783402
116,11,0.47909090909090907,-0.09090909090909065,0.5678593040847201,0.12027231467473529,0.0,0.012892345074715879,0.03543211707635987,0.0,0.028976006090783213,0.026612191797406388
117,10,1.1179999999999999,0.49999999999999856,0.5719894894894894,0.12312312312312317,0.0,0.0940105772459477,0.053581479017703104,0.0,0.029381577517649606,0.026791114447382976
118,10,0.726,0.3999999999999998,0.5731371087928464,0.1251862891207154,0.0,0.02090455840455841,0.028384971509971563,0.0,0.029298439298959648,0.026806297385663865
119,13,0.5338461538461539,0.07692307692307768,0.572760147601476,0.12472324723247237,0.0,-0.007796835839598995,0.03529484596659122,0.0,0.028924952170631832,0.026883823458615005
120,10,1.2349999999999999,0.7999999999999993,0.5776117216117216,0.1296703296703297,0.0,0.08273067210567206,0.08018692969106211,0.0,0.029232743203510148,0.027164183200154936
121,11,1.1145454545454545,0.7272727272727257,0.5819040697674418,0.13444767441860467,0.0,0.01786089524223729,0.04352565415393939,0.0,0.029102124698918746,0.027343554442339588
122,11,0.2445454545454545,-0.18181818181818135,0.5792285508291276,0.13193943763518387,0.0,0.05564156829202082,0.003190054212338599,0.0,0.029283774102241138,0.027175470911729074
123,16,0.14187499999999997,-0.12499999999999972,0.5742409123307198,0.12900926585887387,0.0,-0.025322530496679072,0.015477905231541012,0.0,0.028565021218708415,0.027041680065973565
124,15,0.6066666666666667,0.2666666666666659,0.5745839210155148,0.13046544428772922,0.0,0.06587955901592267,0.03924873040062908,0.0,0.028847221229550187,0.027122541794670343
125,11,0.7136363636363636,-0.09090909090909077,0.5756543037088874,0.12876137158852347,0.0,0.06949459166564433,0.036175038310455,0.0,0.02911098490382812,0.02717686582777057
126,16,0.19874999999999998,-0.12499999999999974,0.5714809688581315,0.12595155709342562,0.0,0.02022908130593144,0.003842294196888725,0.0,0.02897213517536882,0.02685274791821036
127,9,0.5288888888888889,0.1111111111111117,0.5712173314993122,0.12585969738651998,0.0,0.04322931697931699,0.018518042055777832,0.0,0.029072085373293345,0.026798641919266713
128,9,0.8622222222222222,0.3333333333333338,0.5730075187969924,0.127136021872864,0.0,0.10024505928853758,0.055656771799628926,0.0,0.029344279985872426,0.02691364727603445
129,16,-0.040000000000000036,-0.1874999999999993,0.5663759296822177,0.1237322515212982,0.0,0.0035599461981950364,-0.0036164565726390426,0.0,0.029081174539059392,0.02662099897300234
130,9,1.27,0.7777777777777773,0.5706317204301075,0.12768817204301078,0.0,0.11899659790449268,0.07345889778378714,0.0,0.02952294700891904,0.02682197969054942
131,7,0.8099999999999999,0.42857142857142627,0.571752508361204,0.1290969899665552,0.0,0.03405565024886465,0.03445266359993747,0.0,0.02955024800515508,0.026860949030654818
132,12,1.1133333333333333,0.6666666666666653,0.5760650298606502,0.1333775713337757,0.0,0.11286190476190479,0.09849020916777919,0.0,0.029887924953747612,0.02716543954889693
133,6,0.835,-2.4517425127138875E-16,0.5770918704560475,0.1328486450760079,0.0,0.11499901185770756,0.014312198571273207,0.0,0.030299885684163683,0.027110020115884235
134,10,1.21,0.4000000000000002,0.5812475377544319,0.1346027577150361,0.0,-2.736263736263744E-4,0.09923639884705435,0.0,0.0301770610334414,0.027456426627387374
135,19,0.7821052631578947,0.26315789473684337,0.583722438391699,0.13618677042801555,0.0,0.016836613429360537,0.04493132566264118,0.0,0.03000356115976422,0.027660397902407843
136,10,-0.13200000000000003,-0.1999999999999991,0.5791108247422679,0.13402061855670103,0.0,0.02000090655399121,-0.013459353262349925,0.0,0.029938936382134736,0.02740758322257348
137,8,0.5225,-0.12499999999999972,0.5788205128205127,0.1326923076923077,0.0,-0.006064497937562955,0.033161285125017974,0.0,0.029724630225469874,0.027437022414426412
138,16,0.339375,2.237793284010081E-16,0.5763895939086293,0.1313451776649746,0.0,-0.005593869731800768,0.01946271929824563,0.0,0.02924978715696693,0.027344840950158447
139,11,0.4336363636363636,0.09090909090909118,0.5754001260239444,0.13106490233144297,0.0,0.05695193972693978,0.017548749372693035,0.0,0.02941997393362165,0.027292229565740893
140,21,1.1280952380952383,0.6666666666666659,0.58261815920398,0.1380597014925373,0.0,0.056342492632815204,0.05125041162541173,0.0,0.029799106919543062,0.027614055891915575
141,9,0.2522222222222222,-0.22222222222222174,0.5807792207792206,0.13605442176870747,0.0,0.026950442172514865,0.00709513281606793,0.0,0.029781956620042595,0.027486231096723407
142,16,0.38125,0.06250000000000051,0.5788242498469074,0.13533374157991426,0.0,0.03626279028476053,0.01216609608805071,0.0,0.029861919336583637,0.027343283690500392
143,17,0.3888235294117647,-0.0588235294117646,0.5768666666666665,0.1333333333333333,0.0,0.05687438343320699,0.008167672197083977,0.0,0.030155835281760836,0.02713839817737841
144,6,0.4183333333333333,-1.5728159515523052E-16,0.5762922705314009,0.1328502415458937,0.0,-0.0057142326272760936,0.026414273504273496,0.0,0.0300349367527591,0.02713577605732806
145,15,1.1073333333333333,0.666666666666665,0.5810592459605026,0.13764213046080187,0.0,0.06051182695300345,0.060918454168453914,0.0,0.030261019865517276,0.02740518314622345
146,12,0.43166666666666664,-0.08333333333333333,0.5799940582293522,0.1360665478312537,0.0,0.05623570982840876,0.01600714412279757,0.0,0.03043365904169023,0.027339237349016485
147,10,0.9099999999999999,0.5000000000000006,0.5819432959243944,0.1382161842882457,0.0,0.040448509734224036,0.09593699180908487,0.0,0.030463954614225984,0.0275492853047085
148,10,0.893,0.19999999999999843,0.5837698179682911,0.13857897827363472,0.0,0.07456472806472807,0.020822973439795858,0.0,0.03084185327275642,0.02749842202770881
149,10,0.851,0.2000000000000004,0.5853298307063629,0.13893753648569757,0.0,0.061676122698849964,0.050191379464635345,0.0,0.03098649163680206,0.027601394046047955
150,17,0.0352941176470588,-0.11764705882352929,0.5799248554913293,0.13641618497109823,0.0,-0.058034879336349904,0.016998757120473294,0.0,0.03035825330953917,0.027525118746356374
151,9,0.4822222222222222,0.22222222222222252,0.579419206440483,0.13686026451983893,0.0,0.026757916157916176,0.0164049409404601,0.0,0.030333023196353306,0.027454503417795092
152,13,0.47538461538461535,0.15384615384615466,0.5786472602739724,0.13698630136986298,0.0,0.04076589614089614,0.023093219057686094,0.0,0.03039118555423229,0.02742489207817967
153,16,0.67375,5.134781488891349E-16,0.579507918552036,0.1357466063348416,0.0,0.023796650225618048,0.04211848468160304,0.0,0.030342830494407086,0.02753845700169028
154,12,0.30666666666666664,0.08333333333333323,0.5776685393258426,0.13539325842696626,0.0,-0.01501067574107316,0.02394693545069487,0.0,0.030080815740364423,0.02751648378938685
155,9,0.39999999999999997,0.2222222222222227,0.5767747344885409,0.13583007266629396,0.0,0.022355769230769224,0.019103413143148246,0.0,0.030046961797840863,0.027473525123500805
156,12,0.43249999999999994,3.515706244646329E-16,0.5758134369794558,0.13492504164353133,0.0,0.01236091434697708,0.028908657480086062,0.0,0.029948210886022064,0.02748134416707943
157,12,0.34833333333333333,-0.08333333333333312,0.5743077771649199,0.13348041919470485,0.0,-0.03366457027799991,0.0352209914229936,0.0,0.029620709777197673,0.02752148085029622
158,14,1.2985714285714285,0.857142857142856,0.5798576902025178,0.13902572523262172,0.0,0.03306655827469886,0.09574102482393017,0.0,0.029642052046065997,0.027916325032560543
159,13,0.5846153846153845,-0.15384615384615333,0.579891304347826,0.13695652173913037,0.0,0.03843789407313999,0.023049510796221345,0.0,0.029713706207878433,0.02787969257916233
160,14,-0.04642857142857145,-0.4285714285714301,0.5751618122977344,0.13268608414239474,0.0,0.003726455691066429,-0.002930529417920044,0.0,0.029483243496478514,0.02757056328466255
161,15,0.3953333333333333,0.0666666666666668,0.5737185660781166,0.1321562332798287,0.0,-6.24439817549926E-4,0.017210694777779416,0.0,0.02910935723310169,0.02745406246903548
162,9,0.06555555555555553,-0.1111111111111116,0.5712832800851968,0.13099041533546318,0.0,0.013388735903488061,-0.001076688905902522,0.0,0.028982972569922744,0.027249937936435424
163,16,0.783125,0.3125000000000004,0.5730728616684264,0.13252375923970425,0.0,0.06614975450081834,0.049324405960531684,0.0,0.02920810966887262,0.027384383835434227
164,6,0.08499999999999996,-0.33333333333333387,0.5715315789473683,0.13105263157894728,0.0,-0.016186957541637355,0.008516711032239051,0.0,0.02903907308064653,0.027315447143698962
