Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,106,0.32716981132075534,0.15094339622642852,0.32716981132075534,0.15094339622642852,0.0,0.0,0.00429314186679877,0.0,0.0,0.00429314186679877,0.0,0.0,0.16037735849056603,0.0,0.0,0.16037735849056603,0.0,0.0
3,50,0.4034000000000001,0.039999999999998016,0.3516025641025645,0.11538461538462388,0.0,0.0,0.0064959742351048235,0.0,0.0,0.0049047661629259545,0.0,0.0,0.285,0.0,0.0,0.20032051282051283,0.0,0.0
4,54,-0.036851851851851886,-0.22222222222221721,0.251714285714286,0.02857142857143617,0.0,0.0,-5.171517671517442E-4,0.0,0.0,0.0035167320870202272,0.0,0.0,0.10648148148148148,0.0,0.0,0.1761904761904762,0.0,0.0
5,50,0.3368,-0.08000000000000497,0.2680769230769233,0.007692307692312871,0.0,0.0,0.004903902154921382,0.0,0.0,0.0037747089087463346,0.0,0.0,0.285,0.0,0.0,0.1971153846153846,0.0,0.0
6,51,0.16137254901960782,-0.11764705882352726,0.2505787781350484,-0.01286173633440046,0.0,0.0,0.0018666364254932882,0.0,0.0,0.003406924892891535,0.0,0.0,0.19607843137254902,0.0,0.0,0.19694533762057878,0.0,0.0
7,59,0.5905084745762715,0.3050847457627183,0.304783783783784,0.0378378378378428,0.0,0.0,0.008532941464609332,0.0,0.0,0.004183329005453162,0.0,0.0,0.2923728813559322,0.0,0.0,0.21216216216216216,0.0,0.0
8,51,0.3739215686274511,0.05882352941176798,0.31315914489311186,0.040380047505943005,0.0,0.0,0.004340009103322825,0.0,0.0,0.004205288507543662,0.0,0.0,0.2647058823529412,0.0,0.0,0.21852731591448932,0.0,0.0
9,54,0.7901851851851857,0.370370370370374,0.36738947368421077,0.0778947368421099,0.0,0.0,0.013804593982530106,0.0,0.0,0.005066778932698505,0.0,0.0,0.41203703703703703,0.0,0.0,0.24052631578947367,0.0,0.0
10,50,0.24619999999999997,-0.02000000000000306,0.35584761904761925,0.06857142857143247,0.0,0.0,0.003209908735332398,0.0,0.0,0.0048807377798678496,0.0,0.0,0.215,0.0,0.0,0.23809523809523808,0.0,0.0
11,53,0.4228301886792455,0.07547169811320383,0.36198961937716284,0.06920415224913815,0.0,0.0,0.0052853773584907345,0.0,0.0,0.004921090387374518,0.0,0.0,0.22641509433962265,0.0,0.0,0.2370242214532872,0.0,0.0
12,47,0.044255319148936136,-0.042553191489360855,0.3380960000000002,0.060800000000003025,0.0,0.0,5.236656596173633E-4,0.0,0.0,0.00454537632558245,0.0,0.0,0.02127659574468085,0.0,0.0,0.2208,0.0,0.0
13,46,0.14065217391304347,-0.260869565217391,0.32456035767511193,0.03874813710879568,0.0,0.0,0.0019858809085328204,0.0,0.0,0.004377751422196363,0.0,0.0,0.266304347826087,0.0,0.0,0.22391952309985097,0.0,0.0
14,48,0.4618750000000003,0.12500000000000275,0.3337273991655078,0.04450625869263148,0.0,0.0,0.005838820121148487,0.0,0.0,0.004481361123561992,0.0,0.0,0.2760416666666667,0.0,0.0,0.22739916550764952,0.0,0.0
15,53,0.3769811320754718,0.09433962264150961,0.33669689119171,0.047927461139899014,0.0,0.0,0.004725638599810682,0.0,0.0,0.004499238385377049,0.0,0.0,0.2688679245283019,0.0,0.0,0.23024611398963732,0.0,0.0
16,54,0.8440740740740745,0.3703703703703926,0.36986682808716725,0.06900726392252209,0.0,0.0,0.011196266273642811,0.0,0.0,0.004940090228481845,0.0,0.0,0.46296296296296297,0.0,0.0,0.24546004842615013,0.0,0.0
17,51,0.323137254901961,0.15686274509803816,0.36714937286202987,0.07411630558723283,0.0,0.0,0.004485574305933764,0.0,0.0,0.004914602316955956,0.0,0.0,0.1323529411764706,0.0,0.0,0.23888255416191562,0.0,0.0
18,42,0.45785714285714296,0.1666666666666688,0.3712948857453756,0.07834602829162489,0.0,0.0,0.005173527037933882,0.0,0.0,0.004928503336511015,0.0,0.0,0.23809523809523808,0.0,0.0,0.23884657236126225,0.0,0.0
19,55,0.43163636363636393,0.10909090909091942,0.3747022587268996,0.0800821355236179,0.0,0.0,0.00516760992599048,0.0,0.0,0.004943381914720755,0.0,0.0,0.2636363636363636,0.0,0.0,0.2402464065708419,0.0,0.0
20,58,0.11517241379310342,-0.18965517241379554,0.3601162790697677,0.06492248062015862,0.0,0.0,0.0018024824608742307,0.0,0.0,0.00479325199267423,0.0,0.0,0.16810344827586207,0.0,0.0,0.23619186046511628,0.0,0.0
21,46,0.2193478260869565,-0.04347826086956561,0.354109461966605,0.06029684601113514,0.0,0.0,0.003798945783132415,0.0,0.0,0.004760319241800767,0.0,0.0,0.14130434782608695,0.0,0.0,0.23214285714285715,0.0,0.0
22,49,-0.0036734693877551123,-0.2040816326530567,0.3385536823425024,0.04880212954747462,0.0,0.0,-4.934210526316005E-5,0.0,0.0,0.004551038908370947,0.0,0.0,0.14795918367346939,0.0,0.0,0.2284826974267968,0.0,0.0
