Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,100,0.3464000000000005,0.02999999999999968,0.3464000000000005,0.02999999999999968,0.005698096320779752,0.005197151033256644,0.0011031137896813183,0.005698096320779752,0.005197151033256644,0.0011031137896813183,0.3191489361702128,0.27631578947368424,0.03676470588235294,0.3191489361702128,0.27631578947368424,0.03676470588235294,0.0,0.0
3,54,0.3748148148148149,0.166666666666667,0.3563636363636367,0.07792207792207782,0.005522754383336991,0.007356691481691959,0.0016173397032351563,0.005638143885614907,0.005931512874060862,0.0012792888709380877,0.16379310344827586,0.2,0.18333333333333332,0.2598684210526316,0.25000000000000006,0.08163265306122448,0.0,0.0
4,48,0.08479166666666664,-0.08333333333333193,0.2918316831683171,0.03960396039603987,0.0037456982797731088,3.002612121121192E-4,-0.0032173392382665237,0.005217355915633805,0.004675471611172667,2.650025194140216E-4,0.12,0.3181818181818182,0.0,0.22524752475247525,0.26875,0.06557377049180328,0.0,0.0
5,48,0.0414583333333333,-0.16666666666666297,0.24376000000000023,9.237055564881303E-16,-0.0012461227253843037,0.001461739634361206,0.003176223854354132,0.0037721664391738422,0.003959245747582824,8.968369812125237E-4,-0.07692307692307693,0.18333333333333332,0.21428571428571427,0.16338582677165353,0.24545454545454545,0.08088235294117647,0.0,0.0
6,66,0.3243939393939398,0.12121212121212242,0.2606012658227851,0.025316455696203517,0.004265593192868017,0.003214144504721712,0.001080255500426287,0.0038974893757927178,0.003770673577302623,9.424682204842817E-4,0.19285714285714287,0.265625,0.1,0.1697530864197531,0.25,0.08433734939759036,0.0,0.0
7,44,0.6529545454545456,0.2272727272727259,0.3085555555555558,0.05000000000000069,0.009761320021425051,0.004845427083705092,0.012285828686393935,0.004524861259223443,0.0038856196852826252,0.0021886309776527313,0.25,0.35714285714285715,0.3958333333333333,0.1804812834224599,0.25961538461538464,0.12368421052631579,0.0,0.0
8,62,0.30661290322580653,-3.910066714851723E-15,0.308270142180095,0.042654028436018974,0.008639915892952814,-0.0065834703063831525,0.005498818917375837,0.005089747110068622,0.002437753604119976,0.0026470281120203644,0.26973684210526316,-0.175,0.375,0.19555555555555557,0.21022727272727273,0.1559633027522936,0.0,0.0
9,46,0.343695652173913,-0.1086956521739093,0.3117521367521369,0.02777777777777816,0.0014673112528793813,0.006421918013572316,0.007174183648619793,0.004714399105228083,0.002851120720482842,0.00311238935153673,0.2261904761904762,0.39285714285714285,0.5454545454545454,0.19817073170731708,0.23529411764705882,0.19166666666666668,0.0,0.0
10,55,0.4727272727272731,0.2909090909090813,0.3286806883365203,0.05544933078393815,0.009493604645495923,0.015952221966568886,-0.0012944506606544191,0.005072222583716294,0.003829257238855782,0.0027703971296280487,0.2826086956521739,0.4107142857142857,-0.1388888888888889,0.2053903345724907,0.25646551724137934,0.14855072463768115,0.0,0.0
11,37,0.30756756756756753,0.05405405405405605,0.3272857142857145,0.05535714285714237,0.0016287317793289154,0.007179050700943983,0.0028980773583057603,0.00480425550687913,0.004091372730539717,0.002780088666985776,0.10526315789473684,0.4166666666666667,0.4166666666666667,0.1987847222222222,0.271484375,0.1597222222222222,0.0,0.0
