Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window
25,8,0.16749999999999998,-0.25000000000000056,0.4574475524475524,0.10489510489510519,0.021788308357375354,-0.007191662563188375,0.0013627723204415062,0.017200508408703945,0.024829562014658853,0.016109611700372985
26,16,0.51125,0.06250000000000053,0.46029801324503306,0.10264900662251684,0.026536991194851672,0.03864618809134466,-3.449602057803748E-4,0.01769776462867347,0.025564981759729724,0.01521071723844384
27,15,0.14599999999999996,-0.13333333333333292,0.4454258675078864,0.0914826498422716,0.023197791549535742,-0.013636783241611923,0.008779140578413846,0.01797799244591109,0.023524683303164068,0.014904208422239076
28,20,0.184,-5.079270337660091E-16,0.42991097922848664,0.08605341246290826,-0.004746140449308364,0.009303156990097943,0.02649439162370199,0.01686800595449076,0.02282623282311171,0.01541463410613038
29,16,0.21375,-0.31249999999999956,0.42011331444759203,0.06798866855524105,0.03129248235208503,4.259086749709401E-4,-0.009391648491680345,0.017659752932330356,0.021587099974088933,0.014111858113583486
30,15,0.31799999999999995,-3.219646771412954E-16,0.4159510869565217,0.06521739130434807,0.02860288262462176,0.007854774929597972,0.005346012789488229,0.018098852693186434,0.02104571588765888,0.01378404949343034
31,9,0.6577777777777778,0.3333333333333334,0.4217241379310344,0.07161803713527876,0.02224666507455742,0.038757389489358814,0.013685722645862371,0.018218325432060218,0.02148969166310256,0.013781334745450348
32,12,0.5491666666666667,0.24999999999999992,0.42565552699228787,0.0771208226221082,0.05512834939996066,0.041764643427047506,-0.002929979015017383,0.01913314757270547,0.021907800324683098,0.01345041764128267
33,9,0.3066666666666667,-0.22222222222222096,0.42296482412060293,0.0703517587939701,0.017249209916729083,0.006154483614921591,0.00571056185612878,0.019078733455555958,0.0214278516086764,0.013184036371430338
34,13,0.09076923076923074,-0.23076923076923064,0.41245742092457416,0.06082725060827275,-0.006483267070880893,0.004981783631326943,0.014217076792578234,0.01823010359011111,0.020897496222428952,0.013214391719407156
35,11,0.14454545454545453,-0.27272727272727404,0.4054739336492891,0.05213270142180115,0.0102582338296624,0.020836792176077885,-0.014388431336105763,0.01797858726653926,0.020895969533838085,0.012499163402813571
36,8,0.595,0.12499999999999985,0.4089999999999999,0.053488372093023456,0.0384897435897436,0.015291160593792161,0.06025095471903984,0.01819205454911796,0.020832919581285764,0.01316592935405024
37,8,0.40625,-0.12500000000000056,0.40894977168949764,0.05022831050228329,0.009360241087815833,0.013915143344822172,0.01424058954018612,0.017939498358283495,0.020670924821195116,0.013192094993364854
38,10,0.18499999999999997,7.327471962526033E-16,0.4039508928571428,0.04910714285714306,0.011414319133460452,0.001579322059301066,0.023137452248747917,0.017819244133839635,0.020361419315669534,0.013317337042373685
39,4,1.125,1.0000000000000007,0.4103318584070796,0.05752212389380552,0.030732309535109748,0.01578567473501029,0.044917295083408054,0.01802106709294405,0.020299793126031022,0.013719144929304046
40,18,0.9322222222222223,0.666666666666671,0.4303191489361701,0.0808510638297876,0.035282153032153034,0.03691415384615381,0.058046462309620225,0.01860745070802637,0.02086276278990073,0.015324682296292622
41,11,0.15999999999999998,-0.09090909090909104,0.42413721413721406,0.07692307692307727,-0.02011120716229076,0.041121621944232224,-0.0029169581708281406,0.017640502101906465,0.021376593827896983,0.01486464623460521
42,12,0.24499999999999997,-5.713022647550284E-16,0.4197768762677484,0.0750507099391484,0.011490821928672753,0.022082628148137468,0.004487131249249475,0.017502999615380807,0.021389593941158677,0.014640923184271567
43,13,0.33384615384615385,-0.07692307692307707,0.4175691699604742,0.07114624505928886,0.002775593714181655,0.004793199456602157,0.02188500217569987,0.016896918593818398,0.020836242107003244,0.014909088189457007
44,15,0.44,0.13333333333333378,0.41821497120921297,0.07293666026871434,0.037260912232868475,-0.001797500285648902,0.022046552258351164,0.017439111756191762,0.02027731595011868,0.015117076457613222
45,13,0.5661538461538461,-0.15384615384615388,0.42181647940074896,0.06741573033707897,-0.003027477367959148,0.04886777590335699,0.030655759609943323,0.016983125366230614,0.020892900016097497,0.015507015002629083
46,12,0.4658333333333333,0.16666666666666605,0.4227838827838827,0.06959706959706989,0.023625535262859213,0.010050268880056105,0.00564197296955917,0.017197202126403393,0.02053909048353979,0.015179610311671168
47,10,0.40099999999999997,-0.10000000000000027,0.4223920863309351,0.06654676258992835,0.014847945095197854,0.015848633074242807,0.01765258550972835,0.01714966323606768,0.020451736972851093,0.015222439616720741
48,4,-0.27,-0.49999999999999845,0.41744642857142844,0.0625000000000003,7.532467532467401E-4,0.0024973544973544847,-0.028693244739756353,0.016951551876982628,0.02027009416453334,0.014801772557837134
49,14,0.4714285714285714,0.14285714285714296,0.4187630662020905,0.06445993031358915,0.022751737322660108,0.018772600146106867,0.033036250189995904,0.017067680455335264,0.02024233831776639,0.015152358975060199
50,15,0.2846666666666666,-0.0666666666666658,0.4153480475382002,0.06112054329371848,-0.025718958052096216,0.04585149294840192,0.041502718579047096,0.015972658450320233,0.020692011312581367,0.015654969777622315
51,10,0.11799999999999997,-0.29999999999999855,0.4103839732888146,0.0550918196994995,0.008244023090005223,0.029164734961087613,-0.01466139128728417,0.01589561286417379,0.02077746582148261,0.015397287150636286
52,15,0.6066666666666667,0.5333333333333353,0.4151791530944624,0.06677524429967464,0.021122369343131317,0.021084119929170156,0.028224260504393917,0.016036105712132837,0.020785351762366063,0.0157446788209572
53,10,0.868,0.2,0.42243589743589727,0.06891025641025678,0.04174084335967636,0.08485092358621774,0.027946410087413578,0.016354208253878885,0.021513670582190753,0.015871988210193956
54,13,0.10999999999999997,-2.6954934011331926E-16,0.4160596546310831,0.06750392464678215,0.04560165853531506,-0.012977156978493836,-0.009875715243362292,0.016859068125351304,0.02074689794038087,0.015270093843747189
55,14,-0.16571428571428573,-0.28571428571428525,0.4035483870967741,0.05990783410138285,-0.017343714742773537,-0.01708596545888444,0.01348842830478412,0.016040506406317108,0.01995341089639153,0.015227358886396864
56,19,0.773157894736842,0.3684210526315826,0.4140298507462685,0.0686567164179109,0.03059595237795438,0.0323802657422608,0.04072468762364238,0.01644422223836736,0.020260365242256308,0.015937900559264178
57,10,0.168,-1.8388068845354155E-16,0.41041176470588225,0.06764705882352987,-0.008248364730507596,0.06060618131868131,-0.027287111193890868,0.01625266541297158,0.020722163976438966,0.01545978363136089
58,11,0.5536363636363636,0.0909090909090899,0.41269175108538336,0.06801736613603515,-7.515270861135604E-4,0.03290320110728273,0.021766703772418048,0.015902000082852964,0.020961365191837993,0.015604199278481634
59,13,0.07769230769230767,-0.07692307692307525,0.40650568181818164,0.06534090909090953,0.00857881136950906,0.019069745069745077,-0.018690141473646657,0.01573500497165951,0.020930052738097258,0.015005467987452756
60,11,0.18999999999999997,-0.1818181818181819,0.403174825174825,0.06153846153846198,-0.013668514025656884,0.005372960372960365,0.02567597895548216,0.015204200254471367,0.020638058945284726,0.015221851122935632
61,12,1.1266666666666667,0.7499999999999994,0.41511691884456653,0.07290233837689175,0.08530896603231307,0.06490743779053872,0.06529408943631491,0.016081411070683647,0.021057486381609085,0.015737429143963446
62,10,0.06699999999999999,-0.40000000000000313,0.41039348710990486,0.06648575305291761,-0.011470304738723144,0.013771245047252,0.0024362427317223723,0.015681166550479426,0.020928265947057715,0.015489128181652387
63,3,0.1133333333333333,-2.9605947323337506E-16,0.40918918918918895,0.0662162162162166,0.07477272727272728,0.038087121212121176,-0.0808116883116883,0.015740996007842484,0.020964345544601214,0.015373817590572438
64,14,1.2985714285714285,0.6428571428571432,0.42570291777188307,0.0769230769230773,0.04298429630694933,0.03891406621284794,0.0503052641145522,0.01644413560129305,0.021355091949275082,0.01612798605945836
65,18,0.4683333333333333,0.16666666666666774,0.42669689119170967,0.07901554404145117,0.008743053967894718,0.036975429390617195,-0.0019470897076544677,0.016176516293499612,0.021837713670884655,0.015582301252984902
66,11,0.33454545454545453,-0.18181818181818096,0.4254022988505745,0.07535121328224817,0.029657137744576182,-0.011275886879950922,0.012482055642769972,0.016420167288875877,0.021211706880810186,0.015521134911590047
67,14,0.37,3.2067602541628406E-16,0.4244291091593474,0.0740276035131748,-0.0013301116554128721,0.020627998567848173,0.018453296703296693,0.015972635954618297,0.021199323214256677,0.015586810957321227
68,13,0.5784615384615385,0.3076923076923096,0.426901234567901,0.0777777777777782,0.034031167529930226,0.03549509404192697,-0.005373920100418685,0.016301168739018542,0.021450244125195254,0.015224756140824039
69,13,-0.30615384615384617,-0.46153846153846234,0.4153219927095988,0.06925880923450829,-0.0049817436184217846,-0.013174668890038894,-0.02316100973347785,0.015982300193122696,0.020952851954911537,0.014663915759771579
70,14,0.87,0.21428571428571924,0.42292712066905597,0.07168458781362055,0.0189168801006963,0.02205411224847572,0.04298573548327256,0.01604267207152624,0.020977302228760493,0.015269261257989096
71,12,0.26499999999999996,-0.16666666666666682,0.42069493521790324,0.06831566548881084,0.03575110838189317,0.010883021353404616,-0.003857483786055221,0.016241945637182186,0.0208538155762498,0.015087740097547736
72,10,0.534,-0.10000000000000002,0.4220139697322466,0.06635622817229382,0.034630290010741104,0.004825327182470037,0.02687378154725093,0.01648739915909986,0.020678795930220626,0.015195164954511176
73,15,0.02333333333333331,-0.3999999999999976,0.41517162471395863,0.05835240274599592,0.0036204150878707117,-0.003507413804682708,0.0017635912097270377,0.016188947291403223,0.020202978698346353,0.014962203339944264
74,9,1.2144444444444444,0.6666666666666665,0.42331823329558305,0.06455266138165394,-0.011290456742137427,0.10582496147431211,0.17776481364955388,0.016061310715291148,0.02060976324076024,0.01597425686546317
75,17,0.8935294117647059,0.352941176470588,0.4321999999999998,0.07000000000000048,0.02873884059060937,0.0388519944565612,0.029761951257961928,0.01634243146860438,0.021030540444612753,0.01623418567574593
76,5,0.134,0.1999999999999998,0.43055248618784514,0.07071823204419937,-0.0014598524399188912,-0.018237908271130823,0.04100010028581456,0.016240758177587442,0.02079447958975787,0.016360559809047895
77,15,0.44,0.19999999999999882,0.4307065217391303,0.07282608695652219,0.028801087364079478,0.00739206197020196,0.015088890747555865,0.016449112645545185,0.020520998320884432,0.016339517678910634
78,6,0.7383333333333333,0.5000000000000001,0.4326997840172785,0.07559395248380174,0.22860139860139858,0.12772727272727272,-0.005734265734265742,0.016808739678721103,0.0206968904856201,0.016300665907400844
79,11,0.94,0.545454545454543,0.43865528281750255,0.08110992529349027,0.031159654843092032,0.017021325751911336,0.0224196045302293,0.017105617249481935,0.02062737276228637,0.01640570158036756
80,12,0.5983333333333333,0.33333333333333504,0.4406743940990515,0.08429926238145458,0.05333428077016604,0.00691358919703802,0.013350023024418938,0.017548879151791014,0.02044406252670007,0.016366366692874723
81,11,0.35727272727272724,0.09090909090909018,0.4397187499999999,0.0843750000000004,0.02839934210526313,-0.0012903225806451756,0.014939083820662738,0.017684036886637455,0.020179806046770263,0.016351340709946576
82,10,0.41,-0.19999999999999973,0.43941237113402054,0.08144329896907256,0.03415217948317018,0.014588647722903794,0.004326833077034991,0.01783646323425438,0.020118356802197125,0.01624446308188128
83,14,0.4414285714285714,-0.0714285714285713,0.439441056910569,0.07926829268292722,0.02494356884182209,0.012665735955972526,0.014120724579372945,0.01794103032794549,0.01999795445548926,0.016214790627254592
84,9,0.9277777777777777,0.22222222222222238,0.44386706948640475,0.08056394763343443,0.08483217088705737,0.0033776146343984822,0.0557557317199235,0.018409478305780373,0.019876224475741402,0.01650395650587958
85,17,0.5552941176470588,0.05882352941176491,0.4457425742574257,0.08019801980198057,0.036985192837465514,0.016251062022090045,0.042754224941724976,0.018604778530247314,0.019827894998724126,0.016843723514881188
86,12,0.06999999999999999,-0.2499999999999991,0.44133072407045,0.07632093933463835,-0.0028031850603476172,0.01284482136738263,-0.0016566963857731797,0.01833455886477679,0.019741111384011995,0.01662754394654636
87,10,0.6759999999999999,0.20000000000000373,0.4436046511627906,0.07751937984496167,0.03451498142508487,0.016390659785468494,0.011584085304952146,0.018541831076449536,0.019697171035178637,0.01656444711184647
88,11,0.6372727272727272,0.3636363636363653,0.44564717162032585,0.08053691275167829,0.0011784172503413921,0.03599786239057516,0.028549490492171908,0.01831827637492935,0.019906254465414483,0.016716793268257847
89,13,0.3792307692307692,-3.565523944469253E-16,0.44482954545454534,0.07954545454545497,0.014601164514058925,0.013208174682072252,0.0028301928331999036,0.01824826084585588,0.01978639243020516,0.01643775582120792
90,16,0.43374999999999997,-0.06250000000000003,0.44466417910447753,0.07742537313432878,0.029967560707743715,-0.0013255271968876132,0.02408744676358519,0.018416330849433817,0.019458506798537285,0.01655721311180606
91,15,0.3733333333333333,-1.0177044392397268E-16,0.4436798528058877,0.07635694572217153,0.0032009846998050082,0.02011790032869409,0.018792842110390128,0.01819792077430765,0.019467774928374936,0.01659384191779037
92,13,0.4815384615384615,2.006941621437783E-16,0.44412727272727265,0.07545454545454587,0.017693524269611235,0.0215122722692962,0.00920617511520737,0.01819040709580505,0.01949634029967344,0.01649024551322195
93,14,0.7207142857142858,0.1428571428571437,0.4476032315978455,0.07630161579892322,0.019912770895259363,0.01661353548398957,0.026123790995707507,0.018222339892171667,0.019446229542802052,0.0166528056167645
94,10,0.893,0.6000000000000028,0.45156583629893227,0.08096085409252714,0.028700267052024928,0.04492028851368687,0.0299110883356275,0.018320213057287843,0.01968649814024624,0.01677450769832766
95,19,0.4621052631578947,-0.05263157894736838,0.45174103237095353,0.07874015748031539,0.01327533685739995,0.008776316764689209,0.03216817431871193,0.018232290599024353,0.019508761880918466,0.017042281132505933
96,16,0.329375,-0.062499999999999306,0.45005176876617764,0.0767903364969806,0.02076110852745953,0.031879276637341095,-0.0015205022101006343,0.01826040003755173,0.019639492128664608,0.016848980445270206
97,10,0.352,-0.3999999999999994,0.44921300256629587,0.07271171941830669,-0.004592826052160277,0.008953895193111369,0.04118029495860659,0.01808005284663737,0.019550134432262712,0.017046441576965703
98,11,0.6454545454545454,0.18181818181818077,0.45104237288135585,0.07372881355932245,0.02562356979405033,0.05129374938381167,0.010819663428359022,0.018137613819328473,0.019829901891703493,0.016995669185622266
99,15,-0.07133333333333335,-0.3333333333333325,0.4444853556485354,0.06861924686192511,-0.002444599051741899,0.007400478710002551,-0.01343795093795091,0.01782422042580021,0.019667728616266575,0.016615523832576706
100,15,0.952,0.4666666666666671,0.4507768595041321,0.07355371900826489,0.04538524359136966,0.041997703237622676,0.04867889521399957,0.01811808245505259,0.01990564659194745,0.016949619642251355
101,17,0.5405882352941176,0.058823529411764865,0.45202118989405043,0.07334963325183416,0.0111937072158814,0.016278500994570563,0.028158749767558302,0.017999580504031297,0.01984894958029019,0.01713653230933332
102,11,0.5318181818181817,0.1818181818181838,0.452730210016155,0.07431340872374842,0.023462048064582682,0.02385256872073239,0.00719225658736195,0.01805674646651447,0.019891294783731302,0.01703469691468597
103,15,0.5293333333333333,0.40000000000000085,0.45364724660814043,0.07821229050279374,0.05144460568240964,0.011258067090235961,0.02912432609925808,0.018330830609917272,0.019811918592382308,0.01713364565961443
104,10,-0.04900000000000001,-0.2999999999999998,0.449667458432304,0.07521773555027755,-0.02250828149026726,-0.0032427267033401826,0.020391204870701854,0.018078075414998653,0.01966696355761207,0.01715248840407072
105,17,0.9964705882352942,0.7058823529411826,0.4569296875,0.08359375000000051,0.027006535774968254,0.03979477847000586,0.04184089384147408,0.018206803678968635,0.019978449231853584,0.017514992038777568
106,15,0.7786666666666666,0.2666666666666685,0.4606563706563706,0.08571428571428624,0.041483011338943526,0.05543773657535125,0.00727736642442524,0.018457909228783688,0.020348382455479277,0.017415103210323014
107,11,1.4563636363636363,0.7272727272727267,0.46904287901990804,0.09111791730474784,0.04814753917761433,0.085477959331078,0.07864814887493457,0.01866277684056062,0.020787986976647403,0.01788013488425209
108,14,0.7328571428571429,0.07142857142857072,0.47184090909090903,0.09090909090909141,0.010693279829666514,0.02058822084684153,0.07583241472293,0.01859320243591147,0.02078634831425884,0.01841430751632418
109,11,0.24363636363636362,-0.09090909090909106,0.4699549211119458,0.08940646130728826,-0.012267103707579897,9.044348508634232E-4,0.050802139659282514,0.018394513171641473,0.02066709410042029,0.01862314411270434
110,12,0.41083333333333333,0.0833333333333345,0.4694266567386447,0.08935219657483297,-0.007619329857617609,0.04675068263379619,-0.002394740806235046,0.01806153230659534,0.020995371727714308,0.018361293386970047
111,8,0.15749999999999997,-0.24999999999999872,0.46757957068837885,0.08734270910436764,0.01781718281718283,0.019189310689310714,-0.005930579836829844,0.018060479909216314,0.020989540887723153,0.018254162744307204
112,8,-0.010000000000000009,-0.2499999999999988,0.46476821192052964,0.08535688005886734,0.014322253400990853,-0.0023836577837939247,-0.014378135820107852,0.018019211240358123,0.02075687617035371,0.01791591196813487
113,13,0.6038461538461538,0.07692307692307795,0.46608600583090365,0.08527696793002969,0.0442881225502495,0.012287161227078807,0.03523373980333956,0.01822986992379521,0.02069544578091926,0.01803786850218561
114,15,0.3793333333333333,-0.266666666666666,0.46514780100937264,0.08147080028839275,0.0015156093847524697,0.046243572770519756,0.016785571137058572,0.01808272728828056,0.020895381649237623,0.01802777475663112
115,5,1.168,0.7999999999999995,0.46767241379310337,0.08405172413793156,0.10350511695906432,0.10343117408906877,0.030303030303030307,0.018257594002038562,0.021087962695942784,0.01805191272785214
116,13,0.4176923076923077,-0.07692307692307716,0.46720996441281126,0.0825622775800717,0.008062374051069694,0.01723236900748383,0.014986286659230188,0.018128801430651893,0.02104316202420355,0.018016432825476533
117,14,0.5607142857142857,0.1428571428571428,0.4681324876673713,0.0831571529245953,0.02132655136898066,0.05509722966064567,-0.0020123744788105337,0.01816105884978801,0.021339596799197637,0.017854952650908622
118,6,0.11166666666666665,-0.49999999999999817,0.4666315789473683,0.08070175438596544,-0.004724493036338051,0.012043386606530043,0.004360928433268851,0.018033937976270318,0.02128919321092082,0.017790224643585213
119,5,0.06799999999999998,-0.4000000000000001,0.46523776223776214,0.07902097902097954,0.053250688705234174,-0.032772727272727266,0.022760942760942766,0.01806602480290981,0.021194803127143173,0.017798015737813047
120,17,0.9764705882352942,0.6470588235294119,0.4712439530062197,0.08569454042847323,0.018699349141753613,0.034303153022413296,0.041987085696387975,0.01807563393310191,0.02138871696407329,0.01815495808792242
121,15,0.474,0.13333333333333297,0.4712722298221613,0.08618331053351624,0.0031105885832593953,0.032294461296483584,0.01831045321968839,0.01790666011674753,0.02150838700650957,0.018156764484348435
122,14,0.23357142857142854,-0.07142857142857138,0.46901761517615165,0.08468834688346935,-0.004061999052547275,0.04529817818163233,-0.004812579150139552,0.017744854285062707,0.02168912997508639,0.017982798236170036
123,14,0.060714285714285686,-0.07142857142857159,0.4651812080536912,0.08322147651006762,-0.04368337570718521,0.0063377515954835435,0.045923738518976576,0.017232789808309293,0.021564447424402187,0.01822752619160002
124,14,-0.14142857142857146,-0.28571428571428553,0.45953457446808504,0.0797872340425537,6.395868624129489E-4,0.006186347833189507,-0.024127409857223524,0.01709690846135077,0.021429159968458247,0.01783548050255306
125,12,0.4383333333333333,0.33333333333333753,0.45936675461741416,0.08179419525066016,0.018963559657735832,0.04366380496829939,-1.0109650542036753E-4,0.01710989868392316,0.021579455977854583,0.01771620764009137
126,7,0.8471428571428571,0.2857142857142844,0.4611490479317136,0.08273145108338857,0.058265209641168735,0.007318980162256196,0.04558203726419619,0.01727336604052904,0.02152908629984647,0.017848262392783424
127,9,0.6588888888888889,0.3333333333333334,0.4623107049608354,0.08420365535248094,0.07654280904280908,-0.005267540267540285,0.05938981653267369,0.01746660595716433,0.021447891051054945,0.018013914748972768
128,10,1.193,0.3999999999999988,0.46704928664072615,0.08625162127107704,0.07592820248303925,0.07054187133790714,0.08651207128047142,0.01769714345216314,0.02164011807232658,0.01831361499631525
129,15,-0.20400000000000004,-0.3333333333333325,0.46058445728965947,0.08220937700706538,-0.03043814517395078,-0.012793456564556317,0.01584764645306966,0.017254621837581537,0.021331134500403054,0.018288498466922983
130,9,-0.2588888888888889,-0.44444444444444414,0.456449553001277,0.07918263090676934,0.008495128853348246,-0.010422424184325627,-0.01918052531828397,0.017189346929783283,0.021073969122553837,0.017960841847448242
131,18,0.2827777777777778,-6.167905692361981E-17,0.45447601010100996,0.07828282828282879,0.02218376920081937,0.00563143498757172,0.003176166531797413,0.017250492402982837,0.020869909682726173,0.017765986159597822
132,10,0.534,0.2999999999999995,0.45497490589711403,0.07967377666248482,0.00413931100631868,0.031151791606844125,0.0202216141346576,0.017153720095648927,0.020945820529479794,0.01778491089644438
133,14,0.835,0.4285714285714289,0.45828358208955217,0.08271144278607015,0.02312346958449818,0.09705648314261414,0.024163787793234415,0.017189994231112848,0.021415162684380862,0.017828311326853963
134,10,0.61,-6.411537967210279E-16,0.45922126081582193,0.08220024721878912,0.022151262199339106,0.015582764837901813,0.03944706969859419,0.017218505164695818,0.0213821166549806,0.01796450817584618
135,10,0.71,0.3999999999999998,0.4607616707616707,0.08415233415233464,0.023638548951048957,0.04647725498545171,0.042338774046466354,0.01724863516413313,0.02150037107276034,0.018085624855120726
136,9,0.1211111111111111,-0.2222222222222218,0.45889431887599264,0.08246792913866878,-0.004459560565220942,-9.766613477866716E-4,0.013486410880936108,0.017090607969481062,0.021307568160062074,0.018043126627077816
137,8,0.91875,0.49999999999999956,0.46113069908814586,0.08449848024316158,0.06756761721254244,0.06543609541663796,0.0046054860583162474,0.017302834612184764,0.02146919878259665,0.01797931150904435
138,12,1.4041666666666668,0.9166666666666696,0.46796016898008447,0.09052504526252313,0.07612380755892753,0.043792901242166185,0.048745267204437184,0.017709343387858748,0.021623143684371494,0.01824144297012617
139,14,0.4421428571428571,-0.21428571428571416,0.46774386594853384,0.08797127468581736,0.04183939782684597,-0.001728337982403028,0.022339324284192164,0.01787153324250764,0.021464959629726776,0.018274255187053747
140,11,0.5163636363636364,-0.090909090909091,0.4680618311533888,0.086801426872771,0.028477308802308796,-0.013557678110003697,0.09393456349206343,0.01791308008408806,0.021351974902979954,0.018553691988298426
141,12,0.7233333333333333,0.1666666666666655,0.4698701298701298,0.08736717827626965,0.03186746345442001,0.03377678853264785,0.00497707029181849,0.01802645020684243,0.021470156975105795,0.018415712137760245
142,15,0.5733333333333334,0.13333333333333222,0.47077823288472787,0.08777062609713328,0.015395090160184123,0.03698631304580149,0.016583835845984402,0.018003964675870076,0.021610693587528148,0.01839833266251237
143,10,0.36,-0.2000000000000007,0.4701337987201861,0.08609656777196088,0.0033197157495886776,0.02613203544768464,0.006575317686428775,0.017904871024426547,0.021642431582451736,0.018298993865226786
144,15,0.1293333333333333,-0.13333333333333405,0.4671856978085352,0.08419838523644796,-0.02211651530164383,0.015903599709843386,0.022033656242312582,0.017642100155605158,0.021604083780862548,0.018330111618974045
145,11,0.29636363636363633,-0.18181818181818102,0.46610888252148996,0.08252148997134715,0.015736967384446097,-7.744716335820444E-4,0.015628007789552645,0.017628893675859993,0.02143791038257203,0.018308729986298112
146,7,0.08428571428571427,3.1720657846433045E-16,0.46458333333333335,0.08219178082191825,0.027501062925170062,0.0034551282051281866,-0.01990920096852296,0.017666692218042502,0.021354035465699625,0.018150082415318416
