Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,90,0.28844444444444484,0.07777777777777588,0.28844444444444484,0.07777777777777588,0.003681747269890781,0.0,0.0,0.003681747269890781,0.0,0.0,0.17777777777777778,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0
3,51,0.20901960784313722,-0.11764705882352565,0.25971631205673784,0.007092198581560428,0.002418879056047243,0.0,0.0,0.0031960202478617645,0.0,0.0,0.20098039215686275,0.0,0.0,0.18617021276595744,0.0,0.0,0.0,0.0
4,48,0.3160416666666666,0.0416666666666664,0.2740211640211642,0.015873015873015914,0.005494386091995617,0.0,0.0,0.0036423095857655245,0.0,0.0,0.203125,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
5,48,0.3885416666666666,0.1666666666666676,0.29721518987341783,0.04641350210970486,0.004836618257261418,0.0,0.0,0.0038970954356846487,0.0,0.0,0.203125,0.0,0.0,0.1930379746835443,0.0,0.0,0.0,0.0
6,49,0.5612244897959187,0.1632653061224502,0.3424475524475526,0.06643356643356682,0.008710801393728344,0.0,0.0,0.004612848530519989,0.0,0.0,0.25,0.0,0.0,0.20279720279720279,0.0,0.0,0.0,0.0
7,52,0.5244230769230774,0.2692307692307781,0.3704437869822487,0.09763313609467623,0.009749731855559808,0.0,0.0,0.0052107869657497695,0.0,0.0,0.2403846153846154,0.0,0.0,0.20857988165680474,0.0,0.0,0.0,0.0
8,45,0.3031111111111111,-1.548144328782857E-16,0.3625326370757182,0.08616187989556283,0.004644194756554329,0.0,0.0,0.00514907661499671,0.0,0.0,0.22777777777777777,0.0,0.0,0.2108355091383812,0.0,0.0,0.0,0.0
9,44,0.23295454545454541,-0.06818181818181519,0.34918032786885267,0.07025761124121942,0.0038160833953835216,0.0,0.0,0.005028328611898065,0.0,0.0,0.19318181818181818,0.0,0.0,0.20901639344262296,0.0,0.0,0.0,0.0
10,41,0.33487804878048777,-0.04878048780487537,0.34792735042735057,0.059829059829061546,0.0035951819848127815,0.0,0.0,0.004864808341549444,0.0,0.0,0.3048780487804878,0.0,0.0,0.21741452991452992,0.0,0.0,0.0,0.0
11,52,0.22596153846153844,-0.057692307692303636,0.3357307692307694,0.04807692307692502,0.00427739352020387,0.0,0.0,0.0048202551217627,0.0,0.0,0.20192307692307693,0.0,0.0,0.21586538461538463,0.0,0.0,0.0,0.0
12,53,0.6979245283018871,0.339622641509428,0.3692321116928448,0.07504363001745322,0.008596328143156248,0.0,0.0,0.005221243305940198,0.0,0.0,0.3160377358490566,0.0,0.0,0.225130890052356,0.0,0.0,0.0,0.0
13,40,0.26399999999999996,-0.05000000000000121,0.36236541598694955,0.06688417618270905,0.003937360178970887,0.0,0.0,0.005141541096683163,0.0,0.0,0.2375,0.0,0.0,0.22593800978792822,0.0,0.0,0.0,0.0
14,54,0.292962962962963,0.12962962962963212,0.3567466266866568,0.07196401799100567,0.004074169456605674,0.0,0.0,0.005053519092724006,0.0,0.0,0.16203703703703703,0.0,0.0,0.22076461769115444,0.0,0.0,0.0,0.0
15,49,0.35693877551020414,-0.06122448979591871,0.35675977653631297,0.06284916201117426,0.0052177804295942395,0.0,0.0,0.005064435544629097,0.0,0.0,0.3010204081632653,0.0,0.0,0.22625698324022347,0.0,0.0,0.0,0.0
16,42,0.285,-0.09523809523809515,0.35278364116094996,0.054089709762533994,0.0035382796334614223,0.0,0.0,0.004968506716709136,0.0,0.0,0.26785714285714285,0.0,0.0,0.22856200527704484,0.0,0.0,0.0,0.0
17,50,0.16939999999999997,1.786348846621877E-15,0.3414356435643566,0.05074257425742681,0.0016307277628032656,0.0,0.0,0.004674743709226511,0.0,0.0,0.165,0.0,0.0,0.22462871287128713,0.0,0.0,0.0,0.0
18,51,0.6270588235294121,0.3137254901960666,0.3583934807916183,0.06635622817229367,0.007162374020156889,0.0,0.0,0.004849716446124812,0.0,0.0,0.36764705882352944,0.0,0.0,0.2331199068684517,0.0,0.0,0.0,0.0
19,69,0.4688405797101455,0.07246376811594119,0.36660560344827603,0.06681034482758642,0.006131539044730954,0.0,0.0,0.004948077258712019,0.0,0.0,0.3007246376811594,0.0,0.0,0.23814655172413793,0.0,0.0,0.0,0.0
