Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window
45,15,0.6346666666666666,0.3333333333333366,0.5730033557046981,0.13926174496644333,0.02947368421052644,0.0,0.0,0.024206833002551748,0.0,0.0
46,13,0.6230769230769231,0.30769230769231004,0.5740722495894911,0.14285714285714327,0.01905882352941184,0.0,0.0,0.024056285694626027,0.0,0.0
47,9,0.64,3.400058012914542E-16,0.575032362459547,0.14077669902912662,0.028799999999999947,0.0,0.0,0.02412068146338153,0.0,0.0
48,11,0.6527272727272727,1.1285164721900028E-15,0.5763910969793323,0.13831478537360933,0.023464052287581597,0.0,0.0,0.024107320965489728,0.0,0.0
49,14,0.2871428571428571,-0.071428571428572,0.5700933125972008,0.1337480559875587,0.009054054054054099,0.0,0.0,0.023675644254989345,0.0,0.0
50,14,0.5599999999999999,0.4285714285714287,0.5698782343987824,0.1400304414003048,0.02015424164524422,0.0,0.0,0.023589339717741936,0.0,0.0
51,21,0.36666666666666664,0.09523809523809572,0.5635840707964602,0.13864306784660807,0.017420814479638017,0.0,0.0,0.023422214049282825,0.0,0.0
52,19,0.6589473684210526,0.4736842105263161,0.566183644189383,0.14777618364418976,0.02576131687242787,0.0,0.0,0.02348988095238095,0.0,0.0
53,13,1.270769230769231,0.6153846153846145,0.5790845070422534,0.15633802816901443,0.05816901408450713,0.0,0.0,0.024066377897447904,0.0,0.0
54,16,0.56875,-1.3877787807814457E-16,0.5788567493112947,0.15289256198347143,0.03127147766323036,0.0,0.0,0.02418705035971223,0.0,0.0
55,7,0.5128571428571428,0.2857142857142848,0.5782264665757162,0.1541609822646661,0.019301075268817244,0.0,0.0,0.024135299812083597,0.0,0.0
56,13,0.21230769230769228,-0.07692307692307712,0.5718498659517426,0.150134048257373,0.007688022284122552,0.0,0.0,0.02380580357142857,0.0,0.0
57,5,0.33399999999999996,-0.3999999999999998,0.5702663115845539,0.1464713715046608,0.00927777777777777,0.0,0.0,0.023661325966850832,0.0,0.0
58,16,0.80875,0.5000000000000031,0.5752411994784876,0.15384615384615424,0.048646616541353535,0.0,0.0,0.02402319503430252,0.0,0.0
59,9,0.8155555555555556,0.2222222222222216,0.5780283505154639,0.15463917525773235,0.026594202898550863,0.0,0.0,0.024061259521510576,0.0,0.0
60,16,0.57875,0.06250000000000072,0.5780429292929292,0.15277777777777818,0.02747774480712165,0.0,0.0,0.02412192423204595,0.0,0.0
61,15,0.6846666666666666,0.4666666666666668,0.5800247831474596,0.15861214374225568,0.029511494252873548,0.0,0.0,0.024218968282713308,0.0,0.0
62,14,0.5485714285714286,1.427429603089487E-16,0.5794884287454323,0.1559074299634596,0.02181818181818182,0.0,0.0,0.024176025204532756,0.0,0.0
63,6,0.4883333333333333,-1.410908427127803E-16,0.5788270858524788,0.15477629987908142,0.024016393442622918,0.0,0.0,0.024175041664562403,0.0,0.0
64,10,0.651,0.400000000000003,0.5796893667861409,0.1577060931899646,0.031911764705882494,0.0,0.0,0.02425393651587104,0.0,0.0
65,11,0.6445454545454545,0.36363636363636365,0.5805306603773583,0.16037735849056647,0.025688405797101445,0.0,0.0,0.024273457916276324,0.0,0.0
66,11,0.3409090909090909,-6.068378123235231E-16,0.5774621653084981,0.15832363213038458,0.009445843828715331,0.0,0.0,0.023988780346261732,0.0,0.0
67,9,1.0755555555555556,0.3333333333333334,0.582626728110599,0.16013824884792668,0.05204301075268811,0.0,0.0,0.024238880368098167,0.0,0.0
68,13,0.4892307692307692,-0.30769230769230677,0.5812485811577752,0.15323496027241812,0.026835443037974704,0.0,0.0,0.024268044168522827,0.0,0.0
69,9,0.40888888888888886,-0.22222222222222215,0.579505617977528,0.14943820224719143,0.014720000000000127,0.0,0.0,0.02415624560910497,0.0,0.0
70,10,0.418,0.09999999999999845,0.577711111111111,0.14888888888888926,0.014074074074074187,0.0,0.0,0.024017923133776806,0.0,0.0
71,9,0.20555555555555552,-5.859510407743882E-16,0.5740264026402638,0.1474147414741478,0.007939914163090134,0.0,0.0,0.023846716329235424,0.0,0.0
72,12,-0.11750000000000001,-0.49999999999999706,0.565016286644951,0.13897937024972895,-0.003078602620087332,0.0,0.0,0.02329468642284795,0.0,0.0
73,14,0.19214285714285712,-0.14285714285714343,0.5594331550802139,0.13475935828877042,0.007472222222222248,0.0,0.0,0.023043746420547177,0.0,0.0
74,13,0.14153846153846153,2.817724686055866E-15,0.5537025316455696,0.13291139240506372,0.004634760705289673,0.0,0.0,0.02272731208867338,0.0,0.0
75,14,0.6792857142857143,0.07142857142857224,0.5555301455301455,0.13201663201663244,0.026198347107438118,0.0,0.0,0.02278102220896033,0.0,0.0
76,13,0.4176923076923077,0.0769230769230771,0.5536923076923076,0.13128205128205173,0.020490566037735913,0.0,0.0,0.022755437531613576,0.0,0.0
77,12,0.14666666666666664,0.08333333333333359,0.5487436676798378,0.1306990881458971,0.006376811594202891,0.0,0.0,0.022567083333333352,0.0,0.0
78,14,0.5785714285714285,0.35714285714285887,0.5491608391608391,0.13386613386613433,0.021315789473684267,0.0,0.0,0.02254757998359313,0.0,0.0
79,6,0.48666666666666664,7.517135062566164E-17,0.5487884806355511,0.13306852035749797,0.01536842105263169,0.0,0.0,0.022492063492063515,0.0,0.0
80,14,0.8049999999999999,0.14285714285714254,0.55230166503428,0.133202742409403,0.044196078431372715,0.0,0.0,0.022715005035246753,0.0,0.0
81,12,0.41083333333333333,-0.08333333333333343,0.5506582768635042,0.13068731848983586,0.02370192307692313,0.0,0.0,0.022723205368913063,0.0,0.0
82,8,0.33499999999999996,7.892991815694472E-16,0.5490009606147932,0.12968299711815606,0.014331550802139045,0.0,0.0,0.022660983346550385,0.0,0.0
83,16,0.610625,0.31249999999999917,0.5499337748344368,0.13245033112582824,0.020102880658436247,0.0,0.0,0.022612619621878185,0.0,0.0
84,13,0.0969230769230769,-0.38461538461538514,0.5444299065420558,0.12616822429906585,0.003396226415094341,0.0,0.0,0.02233922613797602,0.0,0.0
85,13,1.04,0.46153846153846084,0.5503785780240071,0.13019390581717494,0.034578005115089426,0.0,0.0,0.02252002418014208,0.0,0.0
86,16,0.699375,0.25000000000000167,0.5525477707006368,0.13193812556869924,0.03717607973421912,0.0,0.0,0.022684821995591936,0.0,0.0
87,12,0.3833333333333333,0.1666666666666671,0.5507200720072005,0.13231323132313275,0.015753424657534276,0.0,0.0,0.02261002919330404,0.0,0.0
88,11,0.20545454545454545,-0.09090909090909093,0.5473351158645274,0.13012477718360113,0.0067462686567163884,0.0,0.0,0.022416046138122373,0.0,0.0
89,16,0.37124999999999997,-0.06249999999999983,0.5448594024604568,0.12741652021089672,0.01645429362880891,0.0,0.0,0.02233850920488528,0.0,0.0
90,16,0.760625,0.31249999999999944,0.547850953206239,0.1299826689774701,0.024486921529175056,0.0,0.0,0.02237630070078575,0.0,0.0
91,9,0.7977777777777777,0.4444444444444444,0.5497850386930351,0.13241616509028417,0.03902173913043477,0.0,0.0,0.022484000281313754,0.0,0.0
92,7,0.5257142857142857,3.2117166069513456E-16,0.5496410256410253,0.13162393162393204,0.03439252336448596,0.0,0.0,0.022528638991066753,0.0,0.0
93,16,-0.04562500000000003,-0.06250000000000029,0.5416104553119727,0.12900505902192283,-0.0017892156862744835,0.0,0.0,0.022185956550271144,0.0,0.0
94,11,0.5918181818181818,0.2727272727272727,0.5420718462823724,0.13032581453634126,0.024942528735632116,0.0,0.0,0.022210583966591375,0.0,0.0
95,12,-0.013333333333333345,-0.4999999999999991,0.536559139784946,0.12406947890818898,-4.301075268816814E-4,0.0,0.0,0.02192591090380587,0.0,0.0
96,9,0.7233333333333333,0.22222222222222185,0.5379392446633824,0.12479474548440106,0.026039999999999976,0.0,0.0,0.021960383429414147,0.0,0.0
97,14,0.5021428571428571,0.1428571428571425,0.5375324675324673,0.1250000000000004,0.029291666666666667,0.0,0.0,0.02201888549009178,0.0,0.0
98,10,0.5269999999999999,0.19999999999999823,0.5374476650563604,0.12560386473429988,0.031183431952662866,0.0,0.0,0.02207009423045133,0.0,0.0
99,10,1.2269999999999999,0.6000000000000021,0.542955271565495,0.12939297124600677,0.047374517374517415,0.0,0.0,0.022284946236559154,0.0,0.0
100,8,0.44875,-0.24999999999999925,0.5423571428571425,0.12698412698412737,0.01646788990825689,0.0,0.0,0.02224366903196408,0.0,0.0
101,12,0.11166666666666665,-0.16666666666666652,0.5382940251572325,0.1242138364779878,0.004161490683229803,0.0,0.0,0.022056113902847587,0.0,0.0
102,18,0.37666666666666665,4.356083395230649E-16,0.5360387596899222,0.12248062015503913,0.02215686274509813,0.0,0.0,0.02205709728867625,0.0,0.0
103,15,0.4626666666666666,0.13333333333333328,0.5351954022988503,0.1226053639846747,0.040584795321637536,0.0,0.0,0.022157609212905698,0.0,0.0
104,13,0.014615384615384586,-0.3076923076923093,0.5300606980273139,0.11836115326251931,5.21978021978026E-4,0.0,0.0,0.021910616277246373,0.0,0.0
105,11,0.39454545454545453,0.09090909090909113,0.5289390519187358,0.11813393528969184,0.014418604651162807,0.0,0.0,0.021840551792704922,0.0,0.0
106,17,0.398235294117647,-0.05882352941176502,0.5272882615156016,0.11589895988112961,0.013567134268537149,0.0,0.0,0.021714242007036887,0.0,0.0
107,20,1.1935000000000004,0.4500000000000049,0.5370424597364567,0.12079062957540303,0.047740000000000296,0.0,0.0,0.02210637336145851,0.0,0.0
108,13,0.8153846153846154,0.38461538461538586,0.5396664249456127,0.12327773749093587,0.0373239436619718,0.0,0.0,0.022235501508858967,0.0,0.0
109,11,0.3427272727272727,-0.0909090909090914,0.5381079136690646,0.12158273381295005,0.020714285714285692,0.0,0.0,0.022227274078036336,0.0,0.0
110,11,0.5018181818181818,0.09090909090909081,0.5378229835831547,0.12134189864382625,0.028750000000000053,0.0,0.0,0.02226427917146827,0.0,0.0
111,18,0.33944444444444444,0.11111111111111185,0.535306553911205,0.12121212121212162,0.0121230158730159,0.0,0.0,0.02211546859987774,0.0,0.0
112,12,0.6541666666666667,0.33333333333333365,0.5363032844164919,0.12299091544374603,0.023644578313253048,0.0,0.0,0.02213010755788808,0.0,0.0
113,11,0.6372727272727272,0.09090909090909172,0.5370735090152564,0.12274618585298236,0.02685823754789278,0.0,0.0,0.022165426445334882,0.0,0.0
114,17,0.030588235294117628,-0.2352941176470584,0.5311720356408498,0.1185743660041128,0.0013032581453633822,0.0,0.0,0.02192987917032176,0.0,0.0
115,7,0.025714285714285672,-0.2857142857142851,0.5287585266030012,0.11664392905866341,8.910891089109182E-4,0.0,0.0,0.021810303593033417,0.0,0.0
116,9,1.3522222222222222,1.1111111111111145,0.5337830508474575,0.12271186440678007,0.040702341137123926,0.0,0.0,0.02196791294642859,0.0,0.0
117,16,0.636875,0.43749999999999933,0.5348893360160965,0.1260898725687462,0.03351973684210536,0.0,0.0,0.02206507304116868,0.0,0.0
118,16,0.538125,0.25000000000000094,0.5349236894492367,0.12740544127405481,0.03324324324324325,0.0,0.0,0.022144603466747268,0.0,0.0
119,11,-0.0972727272727273,-0.272727272727275,0.5303425559947297,0.12450592885375533,-0.0034405144694533737,0.0,0.0,0.021927874925096714,0.0,0.0
120,16,0.41312499999999996,-0.06250000000000074,0.5291199478487613,0.1225554106910043,0.01616136919315403,0.0,0.0,0.021864342860221448,0.0,0.0
121,3,0.64,0.3333333333333331,0.5293363695510733,0.12296681847755407,0.034285714285714274,0.0,0.0,0.021883052260684814,0.0,0.0
122,17,0.77,0.23529411764705727,0.5319691119691118,0.12419562419562456,0.024559099437148308,0.0,0.0,0.021920873992363192,0.0,0.0
123,16,0.46562499999999996,2.220446049250313E-16,0.5312929936305731,0.12292993630573285,0.0346511627906977,0.0,0.0,0.021993039259630365,0.0,0.0
124,13,-0.17230769230769233,-0.307692307692307,0.5255148452305747,0.11939355653821893,-0.006956521739130429,0.0,0.0,0.021749326779785114,0.0,0.0
125,19,0.3173684210526315,-0.21052631578947226,0.5230461922596752,0.11548064918851474,0.01500000000000009,0.0,0.0,0.021679128612455068,0.0,0.0
126,12,1.1125,0.5833333333333343,0.5274287484510531,0.11895910780669182,0.07761627906976738,0.0,0.0,0.021926950519022253,0.0,0.0
127,17,0.5941176470588235,0.05882352941176516,0.5281238503985284,0.11833231146535904,0.031076923076922978,0.0,0.0,0.02200291202615717,0.0,0.0
128,15,0.32866666666666666,0.06666666666666599,0.5263061968408261,0.11786148238153135,0.011307339449541329,0.0,0.0,0.02188510509296688,0.0,0.0
129,10,0.885,0.49999999999999883,0.5284722222222221,0.12016908212560423,0.047580645161290486,0.0,0.0,0.022005280362081995,0.0,0.0
130,16,0.31875,-0.1250000000000005,0.5264653110047846,0.11782296650717738,0.01250000000000003,0.0,0.0,0.021908756035641422,0.0,0.0
131,11,0.8263636363636363,0.3636363636363654,0.5284254307783718,0.11942959001782569,0.057898089171974455,0.0,0.0,0.022048840956985276,0.0,0.0
132,14,0.3528571428571428,2.220446049250313E-16,0.5269770182675309,0.11844431349440225,0.013534246575342438,0.0,0.0,0.021972481572481595,0.0,0.0
133,15,0.4953333333333333,-0.06666666666666574,0.52669976635514,0.11682242990654242,0.022312312312312226,0.0,0.0,0.021975239441425216,0.0,0.0
134,11,0.45545454545454545,-0.09090909090909065,0.5262449216482877,0.11549622751015706,0.021139240506329097,0.0,0.0,0.02197043857523627,0.0,0.0
135,18,0.6038888888888888,-4.79554667581144E-16,0.5270476737507178,0.1143021252153938,0.03429022082018928,0.0,0.0,0.0220643470315243,0.0,0.0
136,13,0.5015384615384615,-0.07692307692307693,0.5268586088939565,0.11288483466362635,0.018575498575498554,0.0,0.0,0.022035147121941937,0.0,0.0
137,14,0.9835714285714285,0.6428571428571432,0.5304751131221718,0.11708144796380125,0.05357976653696498,0.0,0.0,0.02222727811352058,0.0,0.0
138,12,-0.13750000000000004,-0.08333333333333282,0.5259719101123594,0.11573033707865203,-0.006547619047619035,0.0,0.0,0.022056446863147006,0.0,0.0
139,3,0.9466666666666667,-5.458596537740353E-16,0.5266797532249018,0.11553561413348325,0.029894736842105262,0.0,0.0,0.0220739504489681,0.0,0.0
140,18,0.48277777777777775,0.22222222222222102,0.5262409772348694,0.11660188784008917,0.017843942505133326,0.0,0.0,0.022026075437495664,0.0,0.0
141,7,-0.2842857142857143,-1.1428571428571384,0.5231028761061947,0.1117256637168145,-0.011179775280898852,0.0,0.0,0.021889277200453652,0.0,0.0
142,10,0.27599999999999997,0.1,0.5217436743674366,0.111661166116612,0.01029850746268657,0.0,0.0,0.021817826336975293,0.0,0.0
143,13,0.77,0.07692307692307737,0.5235062807209174,0.11141452758055742,0.029014492753623115,0.0,0.0,0.021874486535828408,0.0,0.0
144,12,1.0775,0.33333333333333365,0.5271134020618555,0.11285946825827489,0.06013953488372098,0.0,0.0,0.02206131486317704,0.0,0.0
145,10,0.751,0.29999999999999766,0.5283216405828385,0.11386940097139805,0.021642651296829928,0.0,0.0,0.022058041548375488,0.0,0.0
146,18,0.6211111111111111,0.166666666666667,0.5292143238909672,0.1143773383217534,0.023243243243243235,0.0,0.0,0.02207074872389276,0.0,0.0
147,11,0.8963636363636364,0.0909090909090911,0.5313602550478214,0.11424017003188129,0.05056410256410257,0.0,0.0,0.022194060988059854,0.0,0.0
148,12,1.0425,0.5833333333333308,0.5345987328405489,0.11721224920802564,0.040616883116883336,0.0,0.0,0.022319137680201055,0.0,0.0
149,14,0.7864285714285714,0.3571428571428567,0.536446540880503,0.1189727463312372,0.024575892857142866,0.0,0.0,0.022341205744968808,0.0,0.0
150,11,0.9327272727272727,0.4545454545454541,0.5387180823345491,0.12089630015633172,0.04956521739130434,0.0,0.0,0.022463657895308686,0.0,0.0
151,17,0.658235294117647,0.176470588235294,0.539767561983471,0.12138429752066145,0.020198555956678715,0.0,0.0,0.022436714975845436,0.0,0.0
152,12,0.6541666666666667,5.088522196198634E-17,0.5404722792607801,0.1206365503080085,0.024531250000000233,0.0,0.0,0.02245100757010345,0.0,0.0
153,7,0.3357142857142857,-0.14285714285714285,0.5397391304347824,0.1196930946291563,0.04272727272727275,0.0,0.0,0.022474760383386607,0.0,0.0
154,21,0.4371428571428571,0.0476190476190487,0.5386487854251011,0.11892712550607318,0.01116788321167887,0.0,0.0,0.022280205978397413,0.0,0.0
155,11,0.9554545454545454,0.5454545454545432,0.5409562154001005,0.12128837443382011,0.03137313432835807,0.0,0.0,0.022343525890203116,0.0,0.0
156,17,0.4764705882352941,0.05882352941176507,0.5404091816367264,0.12075848303393243,0.013682432432432431,0.0,0.0,0.02223823897821313,0.0,0.0
157,11,0.7809090909090909,0.3636363636363637,0.5417220843672454,0.12208436724565785,0.0324150943396225,0.0,0.0,0.022293317539416737,0.0,0.0
158,12,0.7508333333333334,0.333333333333331,0.5429600394671926,0.12333497779970426,0.038016877637130825,0.0,0.0,0.022369057539480926,0.0,0.0
159,15,0.7573333333333333,0.1999999999999998,0.5445347698334962,0.12389813907933425,0.03380952380952408,0.0,0.0,0.02244665603488304,0.0,0.0
160,13,0.8407692307692307,0.38461538461538286,0.5464087591240873,0.1255474452554747,0.03332317073170747,0.0,0.0,0.022518199137671738,0.0,0.0
161,6,0.45999999999999996,0.1666666666666666,0.5461572052401744,0.1256671518680255,0.017579617834395007,0.0,0.0,0.022502698812522516,0.0,0.0
162,12,0.5983333333333333,0.2500000000000029,0.5464592378195849,0.1263868789194407,0.02051428571428584,0.0,0.0,0.022488882712618147,0.0,0.0
163,10,0.46699999999999997,0.10000000000000124,0.5460777724435908,0.12626020163226143,0.010810185185185277,0.0,0.0,0.022389575623966644,0.0,0.0
164,14,0.7571428571428571,0.42857142857142805,0.5474868860276583,0.1282784930853603,0.034983498349835045,0.0,0.0,0.022464241689005446,0.0,0.0
165,13,1.2323076923076923,0.46153846153846134,0.5517061611374405,0.13033175355450263,0.04944444444444446,0.0,0.0,0.022634208940133408,0.0,0.0
166,14,0.4471428571428571,0.14285714285714374,0.5510169491525421,0.13041431261770273,0.012545090180360688,0.0,0.0,0.022537261698440232,0.0,0.0
167,13,0.3469230769230769,0.23076923076922812,0.5497753860552174,0.13102480112306997,0.013792048929663453,0.0,0.0,0.022482538224544105,0.0,0.0
168,9,0.76,0.22222222222222265,0.5506570363466912,0.13140726933830407,0.04248447204968952,0.0,0.0,0.022543973444236736,0.0,0.0
169,14,0.23857142857142857,-0.3571428571428567,0.5486342592592589,0.128240740740741,0.005548172757475103,0.0,0.0,0.022350999622783876,0.0,0.0
170,14,0.7042857142857143,0.3571428571428576,0.5496366145354182,0.12971481140754393,0.031806451612903054,0.0,0.0,0.022405962872679562,0.0,0.0
171,14,0.8292857142857143,0.14285714285714277,0.5514259597806211,0.1297989031078613,0.03476047904191596,0.0,0.0,0.02248285629099584,0.0,0.0
172,10,0.6849999999999999,0.2000000000000009,0.5520336669699722,0.1301182893539584,0.02481884057971018,0.0,0.0,0.022494809047089375,0.0,0.0
173,10,0.985,0.20000000000000004,0.5539945652173908,0.13043478260869587,0.03384879725085909,0.0,0.0,0.022555733805388074,0.0,0.0
174,17,0.3388235294117647,-0.05882352941176394,0.5523505617977523,0.12898876404494405,0.010434782608695693,0.0,0.0,0.022433601664750027,0.0,0.0
175,15,0.3506666666666666,0.13333333333333547,0.5509999999999995,0.1290178571428574,0.01041584158415851,0.0,0.0,0.02232383157285488,0.0,0.0
176,8,0.41874999999999996,0.2500000000000004,0.5505293594306044,0.12944839857651272,0.01820652173913047,0.0,0.0,0.022310174502451697,0.0,0.0
177,12,0.585,1.0460382560140147E-15,0.5507123893805305,0.1287610619469029,0.017205882352941248,0.0,0.0,0.02227290622763065,0.0,0.0
178,12,0.1958333333333333,-0.2500000000000037,0.5488380281690135,0.1267605633802819,0.0057317073170731776,0.0,0.0,0.02215242494226329,0.0,0.0
179,17,0.39294117647058824,0.2352941176470557,0.5476802096985578,0.12756662297946722,0.013773195876288549,0.0,0.0,0.022080845442536332,0.0,0.0
180,15,0.29533333333333334,-0.40000000000000213,0.5460373263888884,0.12413194444444461,0.007598627787306855,0.0,0.0,0.0219336448272255,0.0,0.0
181,11,0.12999999999999998,0.09090909090909079,0.5440604751619865,0.1239740820734343,0.004243323442136483,0.0,0.0,0.021830314585319355,0.0,0.0
182,10,1.076,0.6000000000000023,0.5463483870967737,0.12602150537634427,0.037622377622377606,0.0,0.0,0.021908211310601753,0.0,0.0
183,8,0.7825,0.12500000000000067,0.547158165452207,0.12601800257179613,0.02619246861924689,0.0,0.0,0.021925798694606667,0.0,0.0
184,7,0.12,-0.2857142857142854,0.5458803418803414,0.12478632478632495,0.005185185185185175,0.0,0.0,0.021879346373882363,0.0,0.0
185,15,0.6506666666666666,0.20000000000000337,0.5465477707006364,0.12526539278131654,0.02012371134020639,0.0,0.0,0.021864881852311144,0.0,0.0
186,15,0.20666666666666664,-0.19999999999999973,0.5443966244725733,0.12320675105485251,0.008266666666666691,0.0,0.0,0.021778805577124336,0.0,0.0
