Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,82,0.4739024390243906,0.08536585365853737,0.4739024390243906,0.08536585365853737,0.00611872146118702,0.0,0.0,0.00611872146118702,0.0,0.0,0.38109756097560976,0.0,0.0,0.38109756097560976,0.0,0.0,0.0,0.0
3,53,0.33811320754716984,-0.03773584905660295,0.4205925925925928,0.03703703703703783,0.0054418463407225545,0.0,0.0,0.0058875985068434404,0.0,0.0,0.3018867924528302,0.0,0.0,0.35,0.0,0.0,0.0,0.0
4,44,0.8445454545454552,0.4545454545454452,0.5248044692737434,0.13966480446927204,0.01416698436904218,0.0,0.0,0.0076579440776062425,0.0,0.0,0.48295454545454547,0.0,0.0,0.38268156424581007,0.0,0.0,0.0,0.0
5,43,0.5793023255813956,0.1627906976744195,0.5353603603603606,0.14414414414414295,0.010858761987794067,0.0,0.0,0.008162214133644348,0.0,0.0,0.38372093023255816,0.0,0.0,0.38288288288288286,0.0,0.0,0.0,0.0
6,32,0.10812499999999997,-0.12499999999999883,0.4815354330708664,0.11023622047244006,0.0011033163265306196,0.0,0.0,0.006911340905237915,0.0,0.0,0.2109375,0.0,0.0,0.3612204724409449,0.0,0.0,0.0,0.0
7,61,0.47016393442622983,1.3087208912205354E-16,0.47933333333333356,0.08888888888888818,0.008085706230616633,0.0,0.0,0.007107418565241602,0.0,0.0,0.36475409836065575,0.0,0.0,0.3619047619047619,0.0,0.0,0.0,0.0
8,48,0.659166666666667,0.16666666666666674,0.5031129476584024,0.09917355371900767,0.00835269271383286,0.0,0.0,0.007295861297538809,0.0,0.0,0.421875,0.0,0.0,0.36983471074380164,0.0,0.0,0.0,0.0
9,48,0.17812499999999998,-0.16666666666666577,0.46515815085158174,0.06812652068126479,0.0021739130434782726,0.0,0.0,0.006600379768686052,0.0,0.0,0.2916666666666667,0.0,0.0,0.36070559610705594,0.0,0.0,0.0,0.0
10,45,0.688666666666667,0.11111111111111131,0.48721491228070196,0.07236842105263122,0.009603346761698162,0.0,0.0,0.006901404075546455,0.0,0.0,0.46111111111111114,0.0,0.0,0.3706140350877193,0.0,0.0,0.0,0.0
11,44,0.15295454545454543,-0.20454545454545336,0.4578000000000002,0.04799999999999977,0.001959813628421678,0.0,0.0,0.006425082804692964,0.0,0.0,0.2727272727272727,0.0,0.0,0.362,0.0,0.0,0.0,0.0
12,38,0.6326315789473685,0.15789473684210584,0.4701486988847586,0.05576208178438644,0.008053601340033368,0.0,0.0,0.006550982880526045,0.0,0.0,0.5,0.0,0.0,0.37174721189591076,0.0,0.0,0.0,0.0
13,48,0.6283333333333337,0.16666666666666727,0.4831058020477818,0.06484641638225246,0.009109030504378956,0.0,0.0,0.0067530175087064034,0.0,0.0,0.3802083333333333,0.0,0.0,0.3724402730375427,0.0,0.0,0.0,0.0
14,44,0.6759090909090912,0.45454545454542905,0.49657142857142883,0.09206349206349018,0.0104022385449455,0.0,0.0,0.006985998526160403,0.0,0.0,0.29545454545454547,0.0,0.0,0.36706349206349204,0.0,0.0,0.0,0.0
15,61,0.41229508196721315,6.051625503079746E-16,0.48913169319826355,0.08393632416787099,0.0053103885135134705,0.0,0.0,0.006825736615707511,0.0,0.0,0.3155737704918033,0.0,0.0,0.3625180897250362,0.0,0.0,0.0,0.0
16,58,0.6491379310344831,0.20689655172413873,0.5015220293724969,0.09345794392523217,0.009743788819875292,0.0,0.0,0.007036960716359508,0.0,0.0,0.40948275862068967,0.0,0.0,0.36615487316421896,0.0,0.0,0.0,0.0
17,48,0.7479166666666669,0.3333333333333332,0.5163613550815561,0.10790464240903248,0.009231164823861803,0.0,0.0,0.007185961236249092,0.0,0.0,0.375,0.0,0.0,0.3666875784190715,0.0,0.0,0.0,0.0
18,50,0.5430000000000003,0.20000000000000068,0.517933884297521,0.11334120425029388,0.007169263269078261,0.0,0.0,0.007184925561360447,0.0,0.0,0.325,0.0,0.0,0.3642266824085006,0.0,0.0,0.0,0.0
