Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,97,0.15340206185567007,-0.12371134020618553,0.15340206185567007,-0.12371134020618553,0.0,0.0020652324774462073,0.0,0.0,0.0020652324774462073,0.0,0.0,0.19845360824742267,0.0,0.0,0.19845360824742267,0.0,0.28350515463917525,0.28350515463917525
3,57,-0.1254385964912281,4.8998329760046655E-18,0.05019480519480517,-0.07792207792207789,0.0,-0.0018605256310174636,0.0,0.0,6.99674149167253E-4,0.0,0.0,-0.06578947368421052,0.0,0.0,0.10064935064935066,0.0,0.3684210526315789,0.32596310363537706
4,46,0.3565217391304351,0.17391304347825615,0.12065000000000006,-0.02000000000000107,0.0,0.004330604700290362,0.0,0.0,0.001626558813616408,0.0,0.0,0.021739130434782608,0.0,0.0,0.0825,0.0,0.31521739130434784,0.322381199525034
5,43,-0.012325581395348863,-0.09302325581395843,0.09711934156378606,-0.03292181069959023,0.0,-1.391076115485405E-4,0.0,0.0,0.0012657548940734498,0.0,0.0,0.05232558139534884,0.0,0.0,0.07716049382716049,0.0,0.26744186046511625,0.3086463647600546
6,45,0.07199999999999997,-0.044444444444445126,0.09319444444444448,-0.034722222222223806,0.0,9.750225699669843E-4,0.0,0.0,0.0012217771303714385,0.0,0.0,0.07777777777777778,0.0,0.0,0.07725694444444445,0.0,0.43333333333333335,0.33358375847471033
7,41,0.4021951219512195,0.2439024390243873,0.1317021276595745,-1.7547597957601258E-15,0.0,0.0069082530372851295,0.0,0.0,0.0017791008006569232,0.0,0.0,0.1402439024390244,0.0,0.0,0.0851063829787234,0.0,0.32926829268292684,0.33286451417607976
8,46,0.1752173913043478,0.08695652173913468,0.13704000000000005,0.010666666666665648,0.0,0.002269144144144107,0.0,0.0,0.0018414734654387513,0.0,0.0,0.11956521739130435,0.0,0.0,0.08933333333333333,0.0,0.358695652173913,0.3365546767471988
9,61,-0.2175409836065574,-2.076122743666997E-15,0.08743119266055048,0.009174311926604338,0.0,-0.0021807723911256914,0.0,0.0,0.0011214403389032538,0.0,0.0,-0.03278688524590164,0.0,0.0,0.07224770642201835,0.0,0.3770491803278688,0.34161648969478253
10,58,0.3531034482758623,0.03448275862068962,0.11862348178137656,0.012145748987853217,0.0,0.003047165600357094,0.0,0.0,0.0014393436985729233,0.0,0.0,0.28879310344827586,0.0,0.0,0.09767206477732794,0.0,0.3793103448275862,0.3458046958206496
11,59,0.31796610169491557,0.06779661016948796,0.13989150090415922,0.01808318264014336,0.0,0.004122170951439193,0.0,0.0,0.0017090844821491514,0.0,0.0,0.2542372881355932,0.0,0.0,0.11437613019891502,0.0,0.2711864406779661,0.33834287030638127
12,54,0.6124074074074075,0.18518518518518742,0.1819275123558485,0.03294892915980132,0.0,0.005862435738344138,0.0,0.0,0.0021693350358510653,0.0,0.0,0.3148148148148148,0.0,0.0,0.13220757825370674,0.0,0.3148148148148148,0.33620395617078436
13,36,0.5222222222222226,0.22222222222221857,0.20097978227060664,0.0435458786936225,0.0,0.006262491672218548,0.0,0.0,0.0023972767915112795,0.0,0.0,0.24305555555555555,0.0,0.0,0.13841368584758942,0.0,0.2916666666666667,0.3324925153787745
14,58,0.5200000000000004,0.27586206896550375,0.22737517831669057,0.06276747503566119,0.0,0.005273649239377265,0.0,0.0,0.0026731627142521234,0.0,0.0,0.1853448275862069,0.0,0.0,0.14229671897289586,0.0,0.3793103448275862,0.33609388687483693
15,44,-0.1540909090909091,-0.09090909090908966,0.20484563758389274,0.05369127516778328,0.0,-0.001836900568951525,0.0,0.0,0.0024102531705544644,0.0,0.0,-0.19318181818181818,0.0,0.0,0.12248322147651007,0.0,0.3977272727272727,0.3404962715785823
