Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window
523,36,0.5016666666666667,0.16666666666667188,0.5791944810794357,0.18393020188698317,0.007588235294117553,0.0,0.0,0.008295607445401844,0.0,0.0,0.375,0.0,0.0,0.3770670589428832,0.0,0.0,578.0,7843.833333333333,772.1026263274259,11064.25427037922
524,58,0.45293103448275884,0.034482758620688295,0.5797942845561409,0.1841305229023098,0.006274181991879749,0.0,0.0,0.00830862417242827,0.0,0.0,0.3448275862068966,0.0,0.0,0.3772800972841508,0.0,0.0,763.8620689655172,6894.310344827586,768.5925749701258,11038.956354018253
525,45,0.6902222222222224,0.26666666666666716,0.5802607284163537,0.18494470934361304,0.009310551558752982,0.0,0.0,0.008314273711385918,0.0,0.0,0.43333333333333335,0.0,0.0,0.3775743126711981,0.0,0.0,501.6666666666667,7925.533333333334,762.5020690177448,11044.970627827775
526,41,0.7758536585365859,0.3170731707317083,0.583362454286875,0.18732222673709809,0.010415848068107744,0.0,0.0,0.008367080215929546,0.0,0.0,0.3719512195121951,0.0,0.0,0.3779713531084925,0.0,0.0,804.0975609756098,7825.09756097561,761.6209827485488,11032.503430447472
527,49,0.23285714285714282,-0.08163265306122418,0.58090881397238,0.1852152721364738,0.0031571665744327343,0.0,0.0,0.008327120393241997,0.0,0.0,0.25510204081632654,0.0,0.0,0.37736088545897645,0.0,0.0,639.5714285714286,7559.571428571428,761.4976176691837,11031.863398701436
528,51,0.8792156862745105,0.3529411764705787,0.5801501928151004,0.18429064339354512,0.015424836601307081,0.0,0.0,0.008314232859021055,0.0,0.0,0.47549019607843135,0.0,0.0,0.377384818347879,0.0,0.0,496.37254901960785,6178.686274509804,760.0205915253927,11019.736163407322
529,47,0.7195744680851067,0.21276595744680954,0.5807581447274941,0.1839033796813147,0.009941211052322109,0.0,0.0,0.008322379281206691,0.0,0.0,0.4734042553191489,0.0,0.0,0.3781081903988633,0.0,0.0,667.0851063829788,7582.297872340426,759.9479962239743,11012.241298602356
530,37,0.6413513513513517,1.85137190863168E-15,0.5803965832824891,0.1832418141142967,0.01183541147132163,0.0,0.0,0.00832438077097533,0.0,0.0,0.4594594594594595,0.0,0.0,0.3782031726662599,0.0,0.0,712.8108108108108,7077.810810810811,760.3660681351712,11011.578834799266
531,54,0.64962962962963,0.1851851851851831,0.5792043491515086,0.18250177827456499,0.014807935837906322,0.0,0.0,0.008326710861924397,0.0,0.0,0.37962962962962965,0.0,0.0,0.37768011380957217,0.0,0.0,605.6851851851852,5716.925925925926,760.6444940610972,11002.882613365064
532,45,0.7162222222222223,0.2444444444444435,0.5812332248881656,0.1843228954859693,0.010844549125168152,0.0,0.0,0.008360536348600268,0.0,0.0,0.3888888888888889,0.0,0.0,0.37784668564457097,0.0,0.0,673.3777777777777,6974.2,760.7761829499862,11001.814613365066
533,39,0.5310256410256414,0.2051282051281909,0.5821528908794786,0.1853623778501622,0.006832728472451292,0.0,0.0,0.008376582765161227,0.0,0.0,0.34615384615384615,0.0,0.0,0.37813008957654726,0.0,0.0,805.8974358974359,9044.615384615385,761.6682191490811,11009.406709895988
534,50,0.6168000000000005,0.08000000000000475,0.583519291458821,0.18578845566527474,0.008887608069164511,0.0,0.0,0.008396717435474495,0.0,0.0,0.445,0.0,0.0,0.3787284943499949,0.0,0.0,635.52,6850.92,762.3163093451594,11007.462682445004
535,44,0.7190909090909094,0.34090909090907734,0.5824620401508201,0.185162539488433,0.010312907431551761,0.0,0.0,0.00837056791338439,0.0,0.0,0.3465909090909091,0.0,0.0,0.37814633649240803,0.0,0.0,633.3409090909091,9293.204545454546,757.4393101869101,11024.393890357462
536,45,0.39222222222222236,0.044444444444446764,0.5807347852635862,0.18420516995725553,0.006238953693884698,0.0,0.0,0.008345691796028332,0.0,0.0,0.37222222222222223,0.0,0.0,0.3777223692245064,0.0,0.0,605.5111111111111,7761.733333333334,755.3956157424658,10972.076619524129
537,56,0.4153571428571432,0.07142857142857005,0.5783913663205048,0.18285481571981196,0.006565057860570422,0.0,0.0,0.008321153984177836,0.0,0.0,0.32142857142857145,0.0,0.0,0.3769089798411729,0.0,0.0,952.8392857142857,10622.285714285714,756.2713121710373,10986.54263142889
538,41,1.1358536585365862,0.6341463414633848,0.5804066863724389,0.18407909489348603,0.01435573366214541,0.0,0.0,0.00835136518496031,0.0,0.0,0.5,0.0,0.0,0.37750993782489045,0.0,0.0,753.9024390243902,8199.317073170732,757.1592859046207,10991.811909102436
539,39,0.7005128205128209,0.4102564102564107,0.5809601634320734,0.1844739530132781,0.011164691458929345,0.0,0.0,0.008363096857295365,0.0,0.0,0.391025641025641,0.0,0.0,0.37783452502553627,0.0,0.0,819.0769230769231,8390.102564102564,757.983087186672,11000.352338589617
540,48,0.6962500000000005,0.354166666666662,0.5813447782546494,0.18506029021050405,0.010045085662759275,0.0,0.0,0.00836784733529548,0.0,0.0,0.3854166666666667,0.0,0.0,0.3779123237277744,0.0,0.0,618.2083333333334,7302.395833333333,757.3936480841081,11003.656913910134
541,54,0.2887037037037037,0.0925925925925948,0.5802337927514036,0.184583971413986,0.004210099918984902,0.0,0.0,0.008354768859416373,0.0,0.0,0.25925925925925924,0.0,0.0,0.3775140377743747,0.0,0.0,716.6481481481482,6807.2962962962965,758.0528888248488,11002.91517316939
542,51,0.17745098039215684,-0.15686274509803888,0.5771195097037792,0.18140960163432016,0.0015496575342467617,0.0,0.0,0.008265853248187736,0.0,0.0,0.3137254901960784,0.0,0.0,0.3776046986721144,0.0,0.0,1038.1568627450981,12767.019607843138,760.6533159957173,11036.570539065751
543,41,0.9000000000000004,0.4878048780487585,0.5790955596480456,0.1833435645590335,0.011236297198538402,0.0,0.0,0.008302390497270965,0.0,0.0,0.45121951219512196,0.0,0.0,0.3778391651319828,0.0,0.0,673.5365853658536,10587.439024390244,756.1086305014938,11044.300979801737
544,42,0.711666666666667,0.23809523809523944,0.5785806385591484,0.18194842406876732,0.008426839582745952,0.0,0.0,0.008286382602654812,0.0,0.0,0.4523809523809524,0.0,0.0,0.37781416291444947,0.0,0.0,761.1904761904761,10677.904761904761,755.9971965188101,11042.318344520354
545,43,0.2881395348837209,0.04651162790697557,0.5758532335758941,0.1807932766219118,0.0031744811683319663,0.0,0.0,0.008222670370229453,0.0,0.0,0.27906976744186046,0.0,0.0,0.37652454647945066,0.0,0.0,835.6744186046511,10296.023255813954,756.6476375773506,11063.304495282178
546,57,0.8201754385964918,0.42105263157894557,0.5783562205369952,0.1832342693174824,0.010205195372189495,0.0,0.0,0.008255113369580016,0.0,0.0,0.4824561403508772,0.0,0.0,0.3773570403771265,0.0,0.0,710.3859649122807,9670.070175438597,757.5743888304833,11077.749221159373
547,41,0.36902439024390243,-0.09756097560975757,0.575577219086711,0.18040020523345257,0.00374042027194067,0.0,0.0,0.008220567393556932,0.0,0.0,0.4695121951219512,0.0,0.0,0.37732170343766036,0.0,0.0,800.5853658536586,10858.219512195123,757.9462971412329,11070.088096498128
548,58,0.8360344827586211,0.5172413793103289,0.5759583418838496,0.18058690744920936,0.009339368258860298,0.0,0.0,0.008193495462646585,0.0,0.0,0.3922413793103448,0.0,0.0,0.37759080648471166,0.0,0.0,677.551724137931,10596.413793103447,757.5861610250805,11098.337709323292
549,52,0.5030769230769234,0.2307692307692336,0.5745877768662837,0.1802707136997534,0.006297544535387659,0.0,0.0,0.008173041440038057,0.0,0.0,0.3701923076923077,0.0,0.0,0.37733285479901557,0.0,0.0,1060.4038461538462,9973.5,760.231441125415,11112.793578888512
550,49,0.5302040816326533,0.12244897959183323,0.5738052280881597,0.1794976934905171,0.006467513069455106,0.0,0.0,0.00816662484242964,0.0,0.0,0.3826530612244898,0.0,0.0,0.3771399282419272,0.0,0.0,745.6530612244898,10692.959183673469,760.7172064315375,11131.235440024268
551,50,0.7314000000000004,0.30000000000001614,0.5735068661610985,0.1795449887271977,0.009915943600867288,0.0,0.0,0.008157711756808583,0.0,0.0,0.42,0.0,0.0,0.37687026029924164,0.0,0.0,865.56,9562.78,762.4753255804737,11151.501467683842
552,46,0.646956521739131,0.21739130434783147,0.5743484056187839,0.1802522300830509,0.010845481049562296,0.0,0.0,0.00817650896893389,0.0,0.0,0.358695652173913,0.0,0.0,0.3770122013739362,0.0,0.0,812.1086956521739,8833.608695652174,763.7397906273621,11165.831569985636
553,53,0.6162264150943401,0.15094339622640934,0.5748663868127367,0.18019862803317244,0.009212976022567189,0.0,0.0,0.008182051341835922,0.0,0.0,0.35377358490566035,0.0,0.0,0.37690693150404425,0.0,0.0,709.6037735849056,8976.207547169812,764.2166556491327,11179.734146183024
554,49,0.628775510204082,0.24489795918367005,0.5762653562653562,0.18212530712530667,0.00724259520451359,0.0,0.0,0.008199922792859088,0.0,0.0,0.3826530612244898,0.0,0.0,0.37704750204750204,0.0,0.0,670.9591836734694,10301.979591836734,764.1360349008335,11197.528106642205
555,55,0.7090909090909097,0.2727272727272927,0.5766041986687148,0.1831029185867892,0.010506465517240892,0.0,0.0,0.008194047878920196,0.0,0.0,0.38636363636363635,0.0,0.0,0.3770353302611367,0.0,0.0,743.7636363636364,8383.836363636363,764.2324392895483,11205.11246087418
556,44,0.7395454545454548,0.40909090909092494,0.5760597687033058,0.18329751304881764,0.00805445544554413,0.0,0.0,0.008178391777263115,0.0,0.0,0.42045454545454547,0.0,0.0,0.37675263534950365,0.0,0.0,730.2045454545455,9604.931818181818,764.8258304378738,11212.612119965088
557,45,0.7668888888888893,0.3555555555555482,0.5764555407756063,0.18366929294996384,0.011830647925951199,0.0,0.0,0.008189064966553012,0.0,0.0,0.3611111111111111,0.0,0.0,0.376624373273304,0.0,0.0,1196.8222222222223,8061.977777777778,767.8400578280547,11211.606892574906
558,43,0.4395348837209305,1.9383719435752005E-15,0.576061257938947,0.18244212251587755,0.005155482815056987,0.0,0.0,0.00817867541616856,0.0,0.0,0.3372093023255814,0.0,0.0,0.3765877893874206,0.0,0.0,865.6744186046511,15503.023255813954,767.2732447358926,11218.189231076196
559,45,0.6275555555555559,0.13333333333333247,0.5772706797706798,0.1826371826371823,0.01201190982560609,0.0,0.0,0.008210089820926005,0.0,0.0,0.4,0.0,0.0,0.3768939393939394,0.0,0.0,894.5555555555555,10785.68888888889,767.6420481546961,11228.923957571922
560,51,0.5209803921568632,-0.0392156862745113,0.5773373567921442,0.18126022913256934,0.006433414043583534,0.0,0.0,0.00821280044701453,0.0,0.0,0.3627450980392157,0.0,0.0,0.37691796235679215,0.0,0.0,735.2156862745098,10279.78431372549,768.3182428651384,11237.538925652178
561,43,0.8565116279069772,0.37209302325580523,0.5777848295629031,0.18159484082301136,0.015625795502758038,0.0,0.0,0.008221798827117884,0.0,0.0,0.436046511627907,0.0,0.0,0.3768809499436995,0.0,0.0,767.6744186046511,9118.255813953489,768.9380149581614,11250.390804721947
562,50,0.33640000000000003,-0.04000000000000032,0.5761922290388548,0.18016359918200392,0.0040924574209245225,0.0,0.0,0.008201714233317961,0.0,0.0,0.305,0.0,0.0,0.3764314928425358,0.0,0.0,715.38,8999.18,768.0137611120076,11245.874653439894
563,47,0.5631914893617023,0.14893617021276365,0.5769915037363088,0.17975227761285684,0.006152952115295121,0.0,0.0,0.008206947461605218,0.0,0.0,0.4627659574468085,0.0,0.0,0.37726481727914835,0.0,0.0,1112.1489361702127,9596.255319148937,770.6619195859622,11253.065499001157
564,52,0.6555769230769235,0.19230769230769387,0.575771083102777,0.17891177374731002,0.01224937118217738,0.0,0.0,0.00819017287117745,0.0,0.0,0.38461538461538464,0.0,0.0,0.3765754687980326,0.0,0.0,854.2692307692307,6404.211538461538,771.4247173527115,11251.284621209594
565,51,0.3982352941176471,0.058823529411763414,0.5742340032813783,0.177912223133716,0.00450432468396539,0.0,0.0,0.00816357977447829,0.0,0.0,0.3382352941176471,0.0,0.0,0.3760767022149303,0.0,0.0,1104.0392156862745,8850.745098039215,772.9101720518324,11251.803346699788
566,57,0.2792982456140351,-0.035087719298246396,0.5735378469732665,0.1781214790535694,0.004880441446965081,0.0,0.0,0.008158384364668982,0.0,0.0,0.21929824561403508,0.0,0.0,0.3753456929222575,0.0,0.0,917.1754385964912,6917.8421052631575,772.4224622882932,11251.070057226105
567,54,0.4859259259259261,0.1851851851851898,0.5724731182795699,0.17849462365591384,0.006258049129501233,0.0,0.0,0.00814474100213155,0.0,0.0,0.3611111111111111,0.0,0.0,0.37493599590373783,0.0,0.0,897.8333333333334,7491.12962962963,773.3435520318831,11246.37051306656
568,47,0.4785106382978724,0.02127659574468223,0.5732321886212199,0.17888262429523308,0.00796952515946156,0.0,0.0,0.008169888231426703,0.0,0.0,0.2925531914893617,0.0,0.0,0.3750640697078421,0.0,0.0,906.4255319148937,7336.68085106383,774.2782235511065,11242.098741883285
569,44,0.5959090909090912,0.24999999999999706,0.5727890040004103,0.17971073956303193,0.006393562545720755,0.0,0.0,0.00816067294876892,0.0,0.0,0.3977272727272727,0.0,0.0,0.37444866140116934,0.0,0.0,1478.2954545454545,8926.636363636364,778.7983008238338,11253.592423701466
570,38,0.3128947368421052,-1.7062374904765563E-15,0.5725136218772489,0.17908913334018695,0.0043890734588409195,0.0,0.0,0.008149871799374812,0.0,0.0,0.3026315789473684,0.0,0.0,0.3744988177238614,0.0,0.0,1014.7368421052631,9465.684210526315,780.9289017010266,11271.986678087429
571,59,0.4505084745762715,0.13559322033898227,0.5711823873550241,0.17879503233090402,0.005021726808992948,0.0,0.0,0.008126480354905517,0.0,0.0,0.2966101694915254,0.0,0.0,0.37342194395976597,0.0,0.0,577.7966101694915,8131.559322033899,777.6081173100137,11251.771451441786
572,43,0.6023255813953491,0.2325581395348858,0.572170121075313,0.17935563308023783,0.008217005076142049,0.0,0.0,0.008131747145109109,0.0,0.0,0.3953488372093023,0.0,0.0,0.3738200287297353,0.0,0.0,706.7674418604652,8453.511627906977,776.9174545193159,11265.78650958132
573,52,0.5161538461538465,0.23076923076923278,0.5697467965146079,0.177652485904664,0.008223039215685917,0.0,0.0,0.008094208249047193,0.0,0.0,0.3701923076923077,0.0,0.0,0.37332137365453616,0.0,0.0,784.4807692307693,6880.7692307692305,776.9873002259351,11269.511751084005
574,48,0.4804166666666669,0.20833333333333245,0.5703512375474994,0.17880250590530938,0.005817356205852637,0.0,0.0,0.008093206877355392,0.0,0.0,0.3333333333333333,0.0,0.0,0.3731898942179316,0.0,0.0,1063.5625,9743.208333333334,777.2643551501776,11287.23514123552
575,51,0.5521568627450983,0.07843137254901855,0.5707269175406128,0.1790047295907873,0.008458996695704482,0.0,0.0,0.008089270829082906,0.0,0.0,0.44607843137254904,0.0,0.0,0.37374048940982935,0.0,0.0,654.6666666666666,6485.35294117647,777.7368013867366,11291.90682529624
576,49,0.31591836734693873,-1.648907767695832E-15,0.5698724673454694,0.17782577393808474,0.004115926615261912,0.0,0.0,0.008070293747523955,0.0,0.0,0.32142857142857145,0.0,0.0,0.37395865473619255,0.0,0.0,712.4081632653061,7730.163265306122,777.3361498953708,11299.771968545849
577,52,0.38288461538461543,0.11538461538461484,0.5680690576508065,0.1766519371082107,0.0041539745462132625,0.0,0.0,0.008036169362166098,0.0,0.0,0.28846153846153844,0.0,0.0,0.3733943068543829,0.0,0.0,723.4807692307693,8189.865384615385,778.0652582869792,11304.61800001438
578,39,0.37769230769230766,0.07692307692307686,0.5680269104354969,0.17707477403451094,0.004989837398373888,0.0,0.0,0.008032252114339172,0.0,0.0,0.2564102564102564,0.0,0.0,0.37317686935086275,0.0,0.0,1392.4615384615386,10530.384615384615,781.6358012734045,11320.284187797184
579,58,0.14206896551724135,-0.15517241379309737,0.566466906105695,0.1761929194458696,0.0014838825859895214,0.0,0.0,0.007979629626952733,0.0,0.0,0.28448275862068967,0.0,0.0,0.37296049256028735,0.0,0.0,851.5172413793103,9171.48275862069,781.9973670721378,11336.496295467841
580,52,0.6859615384615387,0.19230769230769398,0.5685828794574039,0.1766519371082108,0.013687643898695553,0.0,0.0,0.008031190668346587,0.0,0.0,0.3798076923076923,0.0,0.0,0.3738053642996609,0.0,0.0,809.5769230769231,7264.346153846154,781.5980547178256,11341.062268661311
581,44,0.6072727272727275,0.06818181818181905,0.5703133990957664,0.17714755445951494,0.007601706970128335,0.0,0.0,0.008049801738666335,0.0,0.0,0.4659090909090909,0.0,0.0,0.37466605014385534,0.0,0.0,733.5,8993.545454545454,781.7918337875931,11353.654647096831
582,34,0.6041176470588235,0.11764705882353056,0.5695430688484098,0.17639189050118328,0.007351467430207815,0.0,0.0,0.008027085475750866,0.0,0.0,0.4264705882352941,0.0,0.0,0.374678398682721,0.0,0.0,923.8529411764706,10525.029411764706,783.4106903302101,11378.49714109443
583,46,0.6771739130434785,0.34782608695651906,0.5707038485285035,0.17699115044247768,0.009860715416271103,0.0,0.0,0.008052904859534095,0.0,0.0,0.375,0.0,0.0,0.3748456472525211,0.0,0.0,1039.4782608695652,8204.717391304348,782.3794149678913,11371.825283606506
584,50,0.43780000000000013,-0.04000000000000174,0.5700071949840682,0.17555761126528915,0.004539610120282055,0.0,0.0,0.008038406234055395,0.0,0.0,0.34,0.0,0.0,0.374678795354096,0.0,0.0,861.46,9816.58,782.7996636858401,11369.696516939839
585,52,0.6890384615384618,0.38461538461538114,0.5708125321006675,0.17647663071391864,0.00884472969637124,0.0,0.0,0.008046749651013953,0.0,0.0,0.35096153846153844,0.0,0.0,0.3746789933230611,0.0,0.0,781.7307692307693,8459.903846153846,783.3250566624287,11366.323101388001
586,46,0.9747826086956529,0.47826086956522773,0.5720996404725218,0.17729840780688216,0.030670314637483743,0.0,0.0,0.008085066538530231,0.0,0.0,0.42934782608695654,0.0,0.0,0.37457627118644066,0.0,0.0,1464.4782608695652,6089.804347826087,786.4988610102548,11357.003862257567
587,42,0.5133333333333334,0.23809523809523553,0.571572074850915,0.1775652889163066,0.006714419184054836,0.0,0.0,0.008072568910987147,0.0,0.0,0.2976190476190476,0.0,0.0,0.37407464528069095,0.0,0.0,696.8333333333334,8530.452380952382,786.0104786573137,11369.546810436841
588,55,0.6043636363636368,0.10909090909090945,0.5725017972681523,0.1769538872342608,0.007815659534446627,0.0,0.0,0.008082052159389463,0.0,0.0,0.44545454545454544,0.0,0.0,0.37488446133305947,0.0,0.0,831.1090909090909,7929.436363636363,786.0803422936774,11375.623651345928
589,43,0.7516279069767445,0.1860465116279078,0.5740679880866795,0.17798089760706554,0.010160326941213459,0.0,0.0,0.008106254187489325,0.0,0.0,0.45930232558139533,0.0,0.0,0.37542364177878196,0.0,0.0,816.5581395348837,8620.860465116279,786.8899934564679,11382.425744369188
590,53,0.38188679245283025,-0.1509433962264073,0.5742052334530526,0.17660338635197512,0.004784869976359636,0.0,0.0,0.008104863239494579,0.0,0.0,0.37735849056603776,0.0,0.0,0.3758594150846588,0.0,0.0,1224.1509433962265,8771.66037735849,790.1568592845601,11395.045824033758
591,37,0.23135135135135132,0.10810810810810892,0.5716709458765532,0.17479716545137086,0.0028074778615939807,0.0,0.0,0.008046872967088909,0.0,0.0,0.21621621621621623,0.0,0.0,0.3753722912601417,0.0,0.0,811.5675675675676,9022.864864864865,790.5094749001759,11415.808259469197
592,56,0.5921428571428574,0.17857142857143107,0.5736677952190415,0.1758489791730787,0.007315243767924092,0.0,0.0,0.008060911598028455,0.0,0.0,0.42410714285714285,0.0,0.0,0.37642351492767007,0.0,0.0,765.4107142857143,6843.071428571428,790.3263110803001,11414.108725307706
593,52,0.7565384615384622,0.34615384615383965,0.5746324207936019,0.17635599302778612,0.0125847728726807,0.0,0.0,0.008077282278776583,0.0,0.0,0.42788461538461536,0.0,0.0,0.37690966881985033,0.0,0.0,847.8076923076923,6787.538461538462,790.6108930200994,11414.669026311047
594,41,0.2614634146341463,0.0487804878048783,0.5745640340967443,0.17602957789873658,0.0029377911756645293,0.0,0.0,0.008078137092954775,0.0,0.0,0.3048780487804878,0.0,0.0,0.37727226044983053,0.0,0.0,821.0487804878048,9106.756097560976,790.3712246418368,11426.596140132186
595,48,0.6614583333333338,0.2500000000000039,0.5757141390286477,0.17702022794948127,0.010737233682786732,0.0,0.0,0.008091845202444803,0.0,0.0,0.4270833333333333,0.0,0.0,0.378067563404867,0.0,0.0,1021.5625,6678.541666666667,791.9504501853149,11431.98939194378
596,53,0.8383018867924535,0.3962264150943035,0.5770358205891408,0.17746074104485235,0.016938619900876414,0.0,0.0,0.008116693183032243,0.0,0.0,0.3867924528301887,0.0,0.0,0.37832289849122447,0.0,0.0,802.3584905660377,6510.566037735849,790.370303862635,11430.250385397765
597,52,0.8119230769230772,0.3846153846153863,0.5789453165076434,0.178824253616497,0.008941126641253795,0.0,0.0,0.008133884531006335,0.0,0.0,0.49038461538461536,0.0,0.0,0.3790140556068534,0.0,0.0,914.7884615384615,12055.634615384615,790.8090378369939,11455.35907930802
598,58,0.5417241379310348,0.03448275862068768,0.578971100635376,0.17903258864521374,0.008150453955901384,0.0,0.0,0.008144612425954488,0.0,0.0,0.39655172413793105,0.0,0.0,0.3789198606271777,0.0,0.0,646.1551724137931,7100.189655172414,791.257792422467,11456.84364460516
599,46,0.2860869565217391,-0.08695652173913278,0.5778893442622951,0.17817622950819634,0.0037059983103350696,0.0,0.0,0.0081256609068723,0.0,0.0,0.3532608695652174,0.0,0.0,0.3786629098360656,0.0,0.0,906.0869565217391,7540.152173913043,791.8939090232576,11459.122928202
600,51,0.4833333333333338,-0.03921568627450996,0.5773089530833845,0.17691046916615402,0.0049727657857572645,0.0,0.0,0.008102238157947722,0.0,0.0,0.36764705882352944,0.0,0.0,0.37863654988731815,0.0,0.0,658.2745098039215,9255.078431372549,792.684261164114,11478.071483624166
601,45,0.42733333333333356,0.0444444444444407,0.5765230769230768,0.17651282051282005,0.00493203385483452,0.0,0.0,0.008089904134686398,0.0,0.0,0.3333333333333333,0.0,0.0,0.37835897435897436,0.0,0.0,846.2888888888889,8032.0,793.6567582401374,11479.515080115398
602,41,0.49121951219512217,0.1463414634146365,0.5750292517705017,0.17581853638509654,0.006129032258064606,0.0,0.0,0.008059681094704882,0.0,0.0,0.29878048780487804,0.0,0.0,0.3775787745047727,0.0,0.0,772.390243902439,8211.365853658537,793.4927719596499,11487.243888550354
603,42,0.6580952380952384,0.38095238095237594,0.576088072264422,0.17747895709299893,0.007123711340205856,0.0,0.0,0.008066451839161099,0.0,0.0,0.4107142857142857,0.0,0.0,0.37784849106959556,0.0,0.0,1068.1190476190477,9083.261904761905,794.4908090582102,11498.445198074163
604,63,0.6193650793650799,0.3174603174603132,0.5756260245901639,0.17766393442622905,0.009339396840593704,0.0,0.0,0.008053968272172371,0.0,0.0,0.36904761904761907,0.0,0.0,0.3777151639344262,0.0,0.0,812.4285714285714,9813.650793650793,795.6006185820197,11517.662118709086
605,44,0.7434090909090911,0.249999999999995,0.5751251538777186,0.17675420599097202,0.00800146771037197,0.0,0.0,0.008035188850557765,0.0,0.0,0.5113636363636364,0.0,0.0,0.3781544932293804,0.0,0.0,608.8863636363636,7532.0,795.0473718287728,11525.709172280514
606,42,0.4276190476190478,0.04761904761904836,0.5754158110882958,0.1771047227926073,0.004633642930856575,0.0,0.0,0.008032456308815078,0.0,0.0,0.3392857142857143,0.0,0.0,0.378388090349076,0.0,0.0,832.4761904761905,8432.119047619048,795.2937527811539,11528.829767518608
607,53,0.8220754716981139,0.3018867924528268,0.575476361398831,0.17711003999589733,0.011996145374449218,0.0,0.0,0.008021989647053463,0.0,0.0,0.46226415094339623,0.0,0.0,0.3782432571018357,0.0,0.0,747.7735849056604,6893.396226415094,795.2763111818728,11524.855081984017
608,34,0.5997058823529413,0.2352941176470594,0.5746722827203616,0.1761865625642075,0.00985024154589357,0.0,0.0,0.008011474712523524,0.0,0.0,0.3382352941176471,0.0,0.0,0.37815903020341074,0.0,0.0,596.0294117647059,8727.323529411764,794.3887131426569,11534.668268258525
609,56,0.39857142857142885,-0.03571428571428507,0.5737018786572221,0.17564931731855005,0.0046636021730045345,0.0,0.0,0.007985114080610886,0.0,0.0,0.32589285714285715,0.0,0.0,0.37765629812134277,0.0,0.0,1150.642857142857,7683.964285714285,796.4090702855142,11527.735436625871
610,45,0.9480000000000005,0.4000000000000006,0.5750390464447185,0.17683929305384252,0.015356371490280664,0.0,0.0,0.008012771684659682,0.0,0.0,0.48333333333333334,0.0,0.0,0.37780004110152077,0.0,0.0,708.9111111111112,7731.044444444445,796.6179776929216,11515.067140329576
611,44,0.6718181818181824,0.5000000000000155,0.5754616491877442,0.1774624717252721,0.008467487825838057,0.0,0.0,0.008015977703398507,0.0,0.0,0.3068181818181818,0.0,0.0,0.3776218383713757,0.0,0.0,824.7045454545455,7517.727272727273,797.7658004201944,11521.86247669321
612,59,0.3654237288135595,1.431529094887437E-15,0.5753396962233169,0.17672413793103414,0.003291100595328884,0.0,0.0,0.007987163230705687,0.0,0.0,0.3305084745762712,0.0,0.0,0.3778479064039409,0.0,0.0,676.8135593220339,7639.237288135593,797.8966974850972,11525.43073630462
613,63,0.4420634920634926,0.19047619047619166,0.574241336887431,0.17613286856674149,0.006815956926088872,0.0,0.0,0.00797525615250117,0.0,0.0,0.2896825396825397,0.0,0.0,0.3771529628870207,0.0,0.0,890.6349206349206,6259.9682539682535,797.6953437863849,11522.71689832918
614,57,0.6736842105263161,0.22807017543861166,0.5758308559712968,0.17724243977447435,0.008777142857142322,0.0,0.0,0.007998823792429279,0.0,0.0,0.40350877192982454,0.0,0.0,0.3776012301383906,0.0,0.0,626.4035087719299,6812.070175438596,797.3764684731017,11525.78644563494
615,55,0.5632727272727276,0.14545454545454534,0.5751158736669404,0.17647662018047555,0.008011378329454328,0.0,0.0,0.00798671948871599,0.0,0.0,0.39545454545454545,0.0,0.0,0.37761484823625924,0.0,0.0,946.4909090909091,6587.890909090909,799.7256471564873,11529.069693283844
616,43,0.39837209302325577,0.11627906976743733,0.5743003693065247,0.175933524825605,0.005213024954351876,0.0,0.0,0.007984357261436838,0.0,0.0,0.29651162790697677,0.0,0.0,0.3773338120640131,0.0,0.0,802.4883720930233,8266.302325581395,798.4598975275908,11527.083119805367
617,48,0.4179166666666667,0.04166666666666627,0.5741273584905664,0.175348646431501,0.005449606085302982,0.0,0.0,0.007990583513870704,0.0,0.0,0.3020833333333333,0.0,0.0,0.37710213289581623,0.0,0.0,636.1458333333334,6782.333333333333,797.8501721488029,11525.09149101749
618,38,1.0234210526315795,0.6315789473684127,0.5768920582803205,0.17822696490868023,0.014719909159727488,0.0,0.0,0.008019189379233436,0.0,0.0,0.4473684210526316,0.0,0.0,0.3776421095834188,0.0,0.0,694.078947368421,7972.684210526316,797.6581805220088,11535.449343888304
619,49,0.0777551020408163,-0.12244897959183702,0.5741193386053204,0.1765430830851389,8.177720540888864E-4,0.0,0.0,0.007960855070626932,0.0,0.0,0.23979591836734693,0.0,0.0,0.37701550785662935,0.0,0.0,697.265306122449,7558.265306122449,797.8070070526211,11544.488515246501
620,53,0.4118867924528306,1.30660681435838E-15,0.5729786359901401,0.17512325390304,0.006520310633213749,0.0,0.0,0.00794647384944988,0.0,0.0,0.30660377358490565,0.0,0.0,0.3770028759244043,0.0,0.0,855.188679245283,11977.018867924528,799.5499874858843,11577.777035512048
