Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,108,0.5411111111111118,0.10185185185185787,0.5411111111111118,0.10185185185185787,0.0071749539594836344,0.0,0.0,0.0071749539594836344,0.0,0.0,0.40046296296296297,0.0,0.0,0.40046296296296297,0.0,0.0,0.0,0.0
3,49,1.20061224489796,0.4897959183673517,0.7469426751592363,0.2229299363057381,0.01841314553990543,0.0,0.0,0.01034126984126914,0.0,0.0,0.7806122448979592,0.0,0.0,0.5191082802547771,0.0,0.0,0.0,0.0
4,56,0.6798214285714291,0.2678571428571496,0.7292957746478879,0.2347417840375646,0.008238476520233452,0.0,0.0,0.009732472902699758,0.0,0.0,0.49107142857142855,0.0,0.0,0.5117370892018779,0.0,0.0,0.0,0.0
5,52,0.6409615384615387,-0.1538461538461484,0.7119622641509439,0.15849056603774167,0.007945172824791395,0.0,0.0,0.009360488192101148,0.0,0.0,0.6875,0.0,0.0,0.5462264150943397,0.0,0.0,0.0,0.0
6,39,0.22307692307692306,-0.20512820512819968,0.649243421052632,0.11184210526316367,0.002407304925290715,0.0,0.0,0.00830332351703792,0.0,0.0,0.3974358974358974,0.0,0.0,0.5271381578947368,0.0,0.0,0.0,0.0
7,49,0.7753061224489801,0.24489795918367452,0.6667422096317284,0.1303116147308833,0.008147115590820951,0.0,0.0,0.008277705483065083,0.0,0.0,0.4744897959183674,0.0,0.0,0.5198300283286119,0.0,0.0,0.0,0.0
8,54,0.39000000000000007,5.761723402912893E-15,0.6300245700245704,0.11302211302211823,0.004375649283191489,0.0,0.0,0.007712807555795889,0.0,0.0,0.3611111111111111,0.0,0.0,0.4987714987714988,0.0,0.0,0.0,0.0
9,43,1.0481395348837215,0.44186046511628196,0.669977777777778,0.14444444444444943,0.016861204638981837,0.0,0.0,0.008393607839861594,0.0,0.0,0.6511627906976745,0.0,0.0,0.5133333333333333,0.0,0.0,0.0,0.0
10,50,0.7784000000000004,0.05999999999999907,0.6808200000000003,0.1360000000000044,0.01236340533672172,0.0,0.0,0.00871349220569761,0.0,0.0,0.6,0.0,0.0,0.522,0.0,0.0,0.0,0.0
11,46,0.7191304347826091,0.17391304347826717,0.6840476190476193,0.13919413919414375,0.010432040365815078,0.0,0.0,0.008842511482550977,0.0,0.0,0.5978260869565217,0.0,0.0,0.5283882783882784,0.0,0.0,0.0,0.0
