Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window
2,84,0.5836904761904765,0.16666666666667382,0.5836904761904765,0.16666666666667382,0.0,0.0,0.007502677888293596,0.0,0.0,0.007502677888293596,0.0,0.0,0.37797619047619047,0.0,0.0,0.37797619047619047
3,45,0.860666666666667,0.37777777777777116,0.6803100775193802,0.2403100775193822,0.0,0.0,0.01061095890410981,0.0,0.0,0.00861659302896411,0.0,0.0,0.4777777777777778,0.0,0.0,0.4127906976744186
4,58,0.7072413793103453,0.24137931034482574,0.6886631016042786,0.2406417112299476,0.0,0.0,0.011290944123314366,0.0,0.0,0.009319727891156501,0.0,0.0,0.40948275862068967,0.0,0.0,0.4117647058823529
5,53,0.517358490566038,0.15094339622641673,0.6508333333333337,0.22083333333333452,0.0,0.0,0.006964693929387889,0.0,0.0,0.008797521824838112,0.0,0.0,0.36792452830188677,0.0,0.0,0.40208333333333335
6,52,0.4886538461538462,0.11538461538461767,0.6219520547945209,0.20205479452054934,0.0,0.0,0.005864297253635008,0.0,0.0,0.008222111553784913,0.0,0.0,0.3557692307692308,0.0,0.0,0.3938356164383562
7,49,0.7669387755102045,0.4489795918367381,0.642785923753666,0.23753665689149728,0.0,0.0,0.014611197511664328,0.0,0.0,0.008888483373884908,0.0,0.0,0.42857142857142855,0.0,0.0,0.39882697947214074
8,64,0.21718749999999998,-0.09374999999999399,0.5755308641975312,0.18518518518518753,0.0,0.0,0.002401105544999024,0.0,0.0,0.007655095405432072,0.0,0.0,0.3046875,0.0,0.0,0.38395061728395063
9,42,0.4776190476190476,0.1428571428571471,0.5663310961968683,0.1812080536912777,0.0,0.0,0.00581955323469695,0.0,0.0,0.00746843285343408,0.0,0.0,0.30952380952380953,0.0,0.0,0.3769574944071588
10,62,0.5430645161290328,0.19354838709676073,0.5634970530451869,0.18271119842829137,0.0,0.0,0.008286980063992345,0.0,0.0,0.007556047314207498,0.0,0.0,0.3024193548387097,0.0,0.0,0.36787819253438114
11,49,0.4146938775510207,0.10204081632653117,0.550430107526882,0.17562724014336975,0.0,0.0,0.004566292134831535,0.0,0.0,0.0072423306373647755,0.0,0.0,0.3010204081632653,0.0,0.0,0.36200716845878134
12,54,0.8120370370370377,0.29629629629629334,0.5735130718954251,0.18627450980392185,0.0,0.0,0.013754705144291625,0.0,0.0,0.007697655547514188,0.0,0.0,0.44907407407407407,0.0,0.0,0.36968954248366015
13,44,0.38000000000000006,0.06818181818181802,0.5605335365853662,0.17835365853658564,0.0,0.0,0.005720150530276937,0.0,0.0,0.007578524319868176,0.0,0.0,0.29545454545454547,0.0,0.0,0.3647103658536585
14,48,0.5014583333333337,-2.6778348057495313E-15,0.556505681818182,0.16619318181818188,0.0,0.0,0.007228228228228203,0.0,0.0,0.007556027000964394,0.0,0.0,0.40625,0.0,0.0,0.36754261363636365
15,42,0.49119047619047623,1.8310832347733283E-15,0.5528284182305633,0.15683646112600552,0.0,0.0,0.0051178367650708155,0.0,0.0,0.007380147098298246,0.0,0.0,0.44642857142857145,0.0,0.0,0.3719839142091153
16,51,0.5419607843137256,0.19607843137253936,0.5521329987452951,0.15934755332496814,0.0,0.0,0.006436888681881933,0.0,0.0,0.00731283755712514,0.0,0.0,0.3872549019607843,0.0,0.0,0.37296110414052697
17,48,0.3695833333333334,0.0833333333333357,0.5417633136094677,0.15502958579881623,0.0,0.0,0.00434803921568638,0.0,0.0,0.007124581744611403,0.0,0.0,0.34375,0.0,0.0,0.371301775147929
18,41,0.8648780487804884,0.3414634146341229,0.5567155756207678,0.1636568848758451,0.0,0.0,0.009773980154355473,0.0,0.0,0.007266178571954796,0.0,0.0,0.5182926829268293,0.0,0.0,0.3781038374717833
19,49,0.7295918367346944,0.28571428571427604,0.565775401069519,0.17005347593582704,0.0,0.0,0.009610215053763423,0.0,0.0,0.007387958605086481,0.0,0.0,0.3877551020408163,0.0,0.0,0.3786096256684492
20,62,0.37903225806451646,0.0645161290322594,0.5541624874623874,0.16349047141424108,0.0,0.0,0.0047417271993543736,0.0,0.0,0.00721665643490651,0.0,0.0,0.2782258064516129,0.0,0.0,0.37236710130391176
21,49,0.3840816326530614,-0.20408163265305593,0.5461950286806886,0.14627151051625106,0.0,0.0,0.004401309635173073,0.0,0.0,0.007067730562256542,0.0,0.0,0.413265306122449,0.0,0.0,0.374282982791587
22,49,0.49979591836734727,0.12244897959184417,0.5441187214611874,0.14520547945205386,0.0,0.0,0.0073411270983215005,0.0,0.0,0.0070785662520346454,0.0,0.0,0.33163265306122447,0.0,0.0,0.3723744292237443
23,56,0.43267857142857175,-0.053571428571426674,0.5386967854039968,0.13553431798436064,0.0,0.0,0.00427186177715119,0.0,0.0,0.00690137239406531,0.0,0.0,0.4642857142857143,0.0,0.0,0.3768462206776716
24,52,0.3711538461538464,0.1153846153846218,0.531454696591854,0.1346633416458848,0.0,0.0,0.0032161306448926135,0.0,0.0,0.00667063144276126,0.0,0.0,0.34134615384615385,0.0,0.0,0.37531172069825436
25,58,0.47827586206896566,0.10344827586206493,0.5290087232355276,0.13322759714512228,0.0,0.0,0.006924613080379521,0.0,0.0,0.006680821231847877,0.0,0.0,0.35344827586206895,0.0,0.0,0.37430610626486915
26,57,0.5615789473684214,0.17543859649122537,0.5304172989377848,0.13505311077389914,0.0,0.0,0.007058434399118226,0.0,0.0,0.006697226613019224,0.0,0.0,0.36403508771929827,0.0,0.0,0.3738619119878604
27,63,0.2922222222222223,0.03174603174603206,0.5195510499637946,0.1303403330919617,0.0,0.0,0.003322504963003295,0.0,0.0,0.006527118243181894,0.0,0.0,0.2698412698412698,0.0,0.0,0.36911658218682114
28,49,0.5081632653061225,0.02040816326530756,0.5191608391608394,0.126573426573426,0.0,0.0,0.005158483530142927,0.0,0.0,0.006469547637098923,0.0,0.0,0.3877551020408163,0.0,0.0,0.36975524475524474
29,48,0.6562500000000004,0.16666666666666105,0.5236129905277404,0.12787550744248907,0.0,0.0,0.009525249470819683,0.0,0.0,0.006555141453498335,0.0,0.0,0.4114583333333333,0.0,0.0,0.37110960757780787
30,45,0.5573333333333339,0.22222222222221077,0.5246093237032176,0.13066316480630227,0.0,0.0,0.0076092233009711265,0.0,0.0,0.006583770064933042,0.0,0.0,0.32222222222222224,0.0,0.0,0.36966513460275774
31,52,0.8205769230769235,0.38461538461538053,0.5343809523809526,0.13904761904761787,0.0,0.0,0.010195937873357088,0.0,0.0,0.006704184290391295,0.0,0.0,0.46634615384615385,0.0,0.0,0.37285714285714283
32,49,0.2975510204081632,0.12244897959183629,0.5272352216748771,0.13854679802955547,0.0,0.0,0.004831013916500986,0.0,0.0,0.00666021048701385,0.0,0.0,0.21428571428571427,0.0,0.0,0.3680726600985222
33,49,0.6802040816326534,0.24489795918368532,0.5317154811715484,0.14166168559473918,0.0,0.0,0.00975988286969223,0.0,0.0,0.006740418567293653,0.0,0.0,0.4336734693877551,0.0,0.0,0.369994022713688
