Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,92,0.16195652173913053,-0.18478260869565605,0.16195652173913053,-0.18478260869565605,0.0,0.0,0.0024945588481501925,0.0,0.0,0.0024945588481501925,0.0,0.0,0.19293478260869565,0.0,0.0,0.19293478260869565,0.33152173913043476,0.33152173913043476
3,41,0.10292682926829265,-0.3414634146341471,0.14375939849624067,-0.23308270676692017,0.0,0.0,0.0012091690544413093,0.0,0.0,0.002020500898235366,0.0,0.0,0.23170731707317074,0.0,0.0,0.20488721804511278,0.4146341463414634,0.3730779427359491
4,49,0.40448979591836765,0.12244897959183647,0.2139560439560441,-0.13736263736263954,0.0,0.0,0.006954385964912079,0.0,0.0,0.003162511167059262,0.0,0.0,0.1989795918367347,0.0,0.0,0.2032967032967033,0.35714285714285715,0.36776624753825177
5,50,0.033399999999999964,-0.040000000000003616,0.17504310344827598,-0.11637931034483008,0.0,0.0,4.689693906206289E-4,0.0,0.0,0.002558271387174043,0.0,0.0,-0.035,0.0,0.0,0.15193965517241378,0.34,0.36082468565368886
6,44,0.25750000000000006,0.0909090909090951,0.18818840579710155,-0.08333333333333476,0.0,0.0,0.0046396396396394465,0.0,0.0,0.002835772002620675,0.0,0.0,0.07386363636363637,0.0,0.0,0.13949275362318841,0.23863636363636365,0.33638702125022385
7,45,0.5455555555555557,0.1777777777777781,0.23828660436137084,-0.04672897196261801,0.0,0.0,0.007700752823086421,0.0,0.0,0.0035570126488095144,0.0,0.0,0.32222222222222224,0.0,0.0,0.16510903426791276,0.3888888888888889,0.3451373325233347
8,48,0.22562499999999996,5.805179832211552E-16,0.23663956639566405,-0.04065040650406599,0.0,0.0,0.003047270680922943,0.0,0.0,0.00348471546013249,0.0,0.0,0.203125,0.0,0.0,0.17005420054200543,0.2708333333333333,0.33452247549619163
9,44,0.4697727272727273,0.0909090909090885,0.2614769975786926,-0.026634382566587067,0.0,0.0,0.007829545454545589,0.0,0.0,0.003898837461188544,0.0,0.0,0.26704545454545453,0.0,0.0,0.18038740920096852,0.3522727272727273,0.33674125696825863
10,48,0.1854166666666666,0.29166666666666113,0.2535574837310196,0.006507592190887799,0.0,0.0,0.0026207302709069062,0.0,0.0,0.003759246156814824,0.0,0.0,-0.08333333333333333,0.0,0.0,0.15292841648590022,0.3020833333333333,0.33289037656437803
11,53,0.31301886792452854,0.0377358490566024,0.2596887159533075,0.009727626459142416,0.0,0.0,0.0048537156231713945,0.0,0.0,0.003867640241075567,0.0,0.0,0.19811320754716982,0.0,0.0,0.1575875486381323,0.3867924528301887,0.33828058419095913
12,51,0.19274509803921566,0.039215686274512836,0.25364601769911516,0.012389380530972313,0.0,0.0,0.0028734288219817964,0.0,0.0,0.003777976959375733,0.0,0.0,0.15196078431372548,0.0,0.0,0.1570796460176991,0.3137254901960784,0.3360483029186972
13,61,0.23081967213114774,0.08196721311475659,0.2514217252396167,0.019169329073481643,0.0,0.0,0.0026556016597511253,0.0,0.0,0.0036403376893720404,0.0,0.0,0.13114754098360656,0.0,0.0,0.15455271565495207,0.45081967213114754,0.3456125836864014
14,66,0.458484848484849,0.07575757575757816,0.271170520231214,0.02456647398843883,0.0,0.0,0.00808226495726536,0.0,0.0,0.003994337895655541,0.0,0.0,0.3333333333333333,0.0,0.0,0.17160404624277456,0.36363636363636365,0.34699902829793694
15,37,0.13621621621621618,0.16216216216215773,0.2643209876543211,0.03155006858710495,0.0,0.0,0.0014668218859137576,0.0,0.0,0.0038220767628682206,0.0,0.0,-0.06756756756756757,0.0,0.0,0.15946502057613168,0.33783783783783783,0.34634465755078697
16,46,0.4726086956521741,-0.04347826086956738,0.27668387096774205,0.027096774193547623,0.0,0.0,0.007772613514479704,0.0,0.0,0.004029730136059556,0.0,0.0,0.358695652173913,0.0,0.0,0.17129032258064517,0.3804347826086957,0.34861733255464755
17,47,0.7657446808510642,0.42553191489362097,0.30464720194647216,0.04987834549878296,0.0,0.0,0.011948871181938946,0.0,0.0,0.004453969834945951,0.0,0.0,0.324468085106383,0.0,0.0,0.18004866180048662,0.39361702127659576,0.3514298130997693
18,46,0.041304347826086926,-0.3913043478260837,0.29069124423963144,0.02649769585253426,0.0,0.0,5.175701443748248E-4,0.0,0.0,0.004212705568077488,0.0,0.0,0.29347826086956524,0.0,0.0,0.1860599078341014,0.40217391304347827,0.3544147601552816
19,52,0.33115384615384613,0.11538461538461244,0.2929782608695653,0.03152173913043433,0.0,0.0,0.0038097345132742403,0.0,0.0,0.004184429092602666,0.0,0.0,0.18269230769230768,0.0,0.0,0.1858695652173913,0.49038461538461536,0.3619686410013557
20,50,0.27959999999999996,-0.1399999999999943,0.2922886597938145,0.022680412371133885,0.0,0.0,0.004147137347967905,0.0,0.0,0.00418257457292067,0.0,0.0,0.305,0.0,0.0,0.19201030927835053,0.39,0.3634439756854948
21,45,0.1513333333333333,-0.17777777777777673,0.2860394088669952,0.013793103448275779,0.0,0.0,0.002060514372163432,0.0,0.0,0.004083920608797184,0.0,0.0,0.20555555555555555,0.0,0.0,0.19261083743842364,0.34444444444444444,0.36249399912344227
22,57,0.36105263157894746,0.17543859649122703,0.29002798507462696,0.022388059701492404,0.0,0.0,0.005081481481481617,0.0,0.0,0.004137687813577157,0.0,0.0,0.23684210526315788,0.0,0.0,0.19496268656716417,0.40350877192982454,0.3644470835427938
23,41,0.20097560975609752,0.048780487804872416,0.28674752920035945,0.023360287511230572,0.0,0.0,0.003696724988784048,0.0,0.0,0.004124983843867142,0.0,0.0,0.04878048780487805,0.0,0.0,0.18957771787960467,0.34146341463414637,0.3634023713196735
24,70,0.41200000000000003,0.28571428571428875,0.29415891800507193,0.03888419273034644,0.0,0.0,0.005915897435897568,0.0,0.0,0.0042311386710438504,0.0,0.0,0.16785714285714284,0.0,0.0,0.18829247675401523,0.36428571428571427,0.36344077753558834
25,41,-0.008780487804878077,0.09756097560975514,0.2840114379084968,0.04084967320261421,0.0,0.0,-1.2125294712027431E-4,0.0,0.0,0.00407949397986248,0.0,0.0,-0.06707317073170732,0.0,0.0,0.17973856209150327,0.3780487804878049,0.36404944432526404
26,55,0.3318181818181821,0.03636363636363426,0.28606724003127454,0.040656763096168634,0.0,0.0,0.0038904284800680886,0.0,0.0,0.0040696290528891696,0.0,0.0,0.21818181818181817,0.0,0.0,0.181391712275215,0.4,0.3654874665522535
27,44,0.33409090909090905,0.022727272727271593,0.2876643990929706,0.04006046863189693,0.0,0.0,0.003100611685298451,0.0,0.0,0.004021089111003114,0.0,0.0,0.22727272727272727,0.0,0.0,0.18291761148904007,0.3977272727272727,0.3667274590974466
28,48,0.5712500000000001,0.12500000000000486,0.29759299781181625,0.043034281546316465,0.0,0.0,0.00820221358061632,0.0,0.0,0.0041637326638704454,0.0,0.0,0.28125,0.0,0.0,0.1863603209336251,0.3958333333333333,0.36780545443951645
