Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,103,0.6439805825242725,0.378640776699013,0.6439805825242725,0.378640776699013,0.0,0.0,0.010129810629198707,0.0,0.0,0.010129810629198707,0.0,0.0,0.35436893203883496,0.0,0.0,0.35436893203883496,0.0,0.0
3,62,0.6020967741935488,0.22580645161289736,0.6282424242424248,0.32121212121210896,0.0,0.0,0.00854820242729536,0.0,0.0,0.009497022446174255,0.0,0.0,0.40725806451612906,0.0,0.0,0.37424242424242427,0.0,0.0
4,42,0.900476190476191,0.42857142857143027,0.6834782608695659,0.3429951690821162,0.0,0.0,0.012259319286871526,0.0,0.0,0.010105714285713618,0.0,0.0,0.5416666666666666,0.0,0.0,0.4082125603864734,0.0,0.0
5,50,0.4930000000000001,0.07999999999999895,0.6464202334630356,0.29182879377431126,0.0,0.0,0.006990924560408409,0.0,0.0,0.009479059682756514,0.0,0.0,0.375,0.0,0.0,0.40175097276264593,0.0,0.0
6,48,0.9631250000000003,0.2291666666666723,0.6962622950819677,0.2819672131147484,0.0,0.0,0.012686608122941272,0.0,0.0,0.01003117619272502,0.0,0.0,0.7083333333333334,0.0,0.0,0.45,0.0,0.0
7,54,0.714444444444445,0.18518518518518715,0.6989972144846801,0.2674094707520846,0.0,0.0,0.008955431754874078,0.0,0.0,0.009849281733259526,0.0,0.0,0.5092592592592593,0.0,0.0,0.45891364902506965,0.0,0.0
8,34,0.7567647058823531,0.14705882352941316,0.7039949109414763,0.2569974554707339,0.0,0.0,0.012246549262255747,0.0,0.0,0.010031908336052268,0.0,0.0,0.5,0.0,0.0,0.4624681933842239,0.0,0.0
9,49,0.68530612244898,0.12244897959183786,0.7019230769230774,0.24208144796379746,0.0,0.0,0.011402376910016858,0.0,0.0,0.010164133141134358,0.0,0.0,0.5102040816326531,0.0,0.0,0.4677601809954751,0.0,0.0
10,46,0.8476086956521746,0.2608695652173881,0.7156557377049185,0.24385245901639,0.0,0.0,0.017787408759123612,0.0,0.0,0.010674899131922731,0.0,0.0,0.5054347826086957,0.0,0.0,0.4713114754098361,0.0,0.0
11,47,0.6395744680851067,0.06382978723404391,0.7089719626168228,0.22803738317756705,0.0,0.0,0.007238141102816877,0.0,0.0,0.01028777563806945,0.0,0.0,0.5425531914893617,0.0,0.0,0.47757009345794393,0.0,0.0
12,51,0.9766666666666671,0.41176470588234826,0.7322696245733793,0.24402730375426307,0.0,0.0,0.01655917553191459,0.0,0.0,0.010760839581713309,0.0,0.0,0.5735294117647058,0.0,0.0,0.4859215017064846,0.0,0.0
13,42,0.18404761904761902,-0.1428571428571381,0.6956050955414017,0.2181528662420356,0.0,0.0,0.0022661975960129124,0.0,0.0,0.01009148031787058,0.0,0.0,0.2857142857142857,0.0,0.0,0.47253184713375795,0.0,0.0
