Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,112,0.2375892857142859,-0.11607142857143123,0.2375892857142859,-0.11607142857143123,0.00274499690530219,0.0,0.0,0.00274499690530219,0.0,0.0,0.26785714285714285,0.0,0.0,0.26785714285714285,0.0,0.0,0.0,0.0
3,42,0.2430952380952381,0.11904761904761883,0.23909090909090924,-0.05194805194805393,0.0031522074714418484,0.0,0.0,0.002846980592283274,0.0,0.0,0.08333333333333333,0.0,0.0,0.21753246753246752,0.0,0.0,0.0,0.0
4,52,0.3215384615384615,-0.019230769230768843,0.25990291262135934,-0.043689320388350904,0.003922120572366913,0.0,0.0,0.0031135147708769326,0.0,0.0,0.33653846153846156,0.0,0.0,0.24757281553398058,0.0,0.0,0.0,0.0
5,50,0.38660000000000005,-0.03999999999999802,0.2846484375000001,-0.04296875000000073,0.005251290410214537,0.0,0.0,0.0034904440293145296,0.0,0.0,0.325,0.0,0.0,0.2626953125,0.0,0.0,0.0,0.0
6,43,0.2781395348837209,0.02325581395348779,0.2837123745819398,-0.03344481605351241,0.004196491228070265,0.0,0.0,0.0035752518228178735,0.0,0.0,0.23837209302325582,0.0,0.0,0.2591973244147157,0.0,0.0,0.0,0.0
7,46,0.09369565217391301,-0.10869565217391397,0.25837681159420295,-0.04347826086956595,0.0011285676878763978,0.0,0.0,0.0032360415305307355,0.0,0.0,0.125,0.0,0.0,0.24130434782608695,0.0,0.0,0.0,0.0
8,52,0.08519230769230765,-0.07692307692307539,0.23569269521410582,-0.04785894206549162,0.0016033297140789118,0.0,0.0,0.0030872018212412047,0.0,0.0,0.09615384615384616,0.0,0.0,0.22229219143576825,0.0,0.0,0.0,0.0
9,55,0.6287272727272732,0.2727272727272721,0.2835176991150443,-0.008849557522124357,0.0084609738194272,0.0,0.0,0.003725723921386168,0.0,0.0,0.32727272727272727,0.0,0.0,0.23506637168141592,0.0,0.0,0.0,0.0
10,44,0.4011363636363639,0.09090909090909093,0.2939516129032259,-4.2081033997889E-16,0.00519117647058823,0.0,0.0,0.0038575510636045776,0.0,0.0,0.2556818181818182,0.0,0.0,0.2368951612903226,0.0,0.0,0.0,0.0
11,59,0.43355932203389863,0.11864406779661033,0.30879279279279287,0.012612612612612253,0.005671840354767144,0.0,0.0,0.004050962038481502,0.0,0.0,0.2457627118644068,0.0,0.0,0.23783783783783785,0.0,0.0,0.0,0.0
12,49,0.20857142857142855,-0.04081632653061211,0.3006622516556292,0.008278145695363918,0.002406971267074886,0.0,0.0,0.0039010139199174773,0.0,0.0,0.19387755102040816,0.0,0.0,0.23427152317880795,0.0,0.0,0.0,0.0
13,52,0.3923076923076924,0.076923076923077,0.3079268292682928,0.013719512195121662,0.006859448554135804,0.0,0.0,0.004078665751322503,0.0,0.0,0.3076923076923077,0.0,0.0,0.24009146341463414,0.0,0.0,0.0,0.0
14,61,0.1788524590163934,-0.016393442622950786,0.29694560669456077,0.01115760111575985,0.0020816638046174396,0.0,0.0,0.0038875600270235414,0.0,0.0,0.10655737704918032,0.0,0.0,0.22873082287308227,0.0,0.0,0.0,0.0
15,47,0.5478723404255321,0.2765957446808565,0.31238219895287966,0.027486910994764486,0.008409536250816415,0.0,0.0,0.004126995106261532,0.0,0.0,0.2765957446808511,0.0,0.0,0.23167539267015708,0.0,0.0,0.0,0.0
16,63,0.3119047619047619,-0.04761904761904548,0.31234582829504237,0.021765417170496012,0.0035591378373482927,0.0,0.0,0.004077505919494839,0.0,0.0,0.27380952380952384,0.0,0.0,0.2348851269649335,0.0,0.0,0.0,0.0
17,55,0.3270909090909094,-0.16363636363636713,0.31326530612244907,0.010204081632653073,0.004207202993451873,0.0,0.0,0.0040857066808623645,0.0,0.0,0.3409090909090909,0.0,0.0,0.24149659863945577,0.0,0.0,0.0,0.0
18,45,0.6435555555555559,0.2666666666666679,0.32929881337648337,0.022653721682847964,0.006634593356242823,0.0,0.0,0.004240252253753916,0.0,0.0,0.3611111111111111,0.0,0.0,0.24730312837108953,0.0,0.0,0.0,0.0
19,40,0.05324999999999998,-0.050000000000000155,0.31788004136504666,0.0196483971044468,6.186465291896417E-4,0.0,0.0,0.004074952938993002,0.0,0.0,0.04375,0.0,0.0,0.23888314374353672,0.0,0.0,0.0,0.0
20,55,0.4754545454545458,0.3090909090909146,0.32636007827788666,0.035225048923679406,0.005157790927021558,0.0,0.0,0.004143148166550698,0.0,0.0,0.18636363636363637,0.0,0.0,0.23605675146771038,0.0,0.0,0.0,0.0
21,46,0.35108695652173955,0.17391304347825934,0.32742509363295896,0.04119850187265944,0.0044319429198682375,0.0,0.0,0.004155654323335044,0.0,0.0,0.14673913043478262,0.0,0.0,0.23220973782771537,0.0,0.0,0.0,0.0
22,45,0.3033333333333333,0.13333333333333577,0.3264510332434862,0.044923629829290566,0.0037582599118942796,0.0,0.0,0.004139211665527424,0.0,0.0,0.19444444444444445,0.0,0.0,0.2306828391734052,0.0,0.0,0.0,0.0
23,48,0.30166666666666664,0.041666666666669294,0.3254263565891474,0.04478897502153362,0.004209302325581465,0.0,0.0,0.0041418548563911155,0.0,0.0,0.19270833333333334,0.0,0.0,0.22911283376399655,0.0,0.0,0.0,0.0
24,45,-0.037333333333333364,-0.13333333333333244,0.3118905472636817,0.03814262023217294,-4.4467972472208005E-4,0.0,0.0,0.003959451777932141,0.0,0.0,0.005555555555555556,0.0,0.0,0.22077114427860697,0.0,0.0,0.0,0.0
25,49,0.10306122448979589,-0.10204081632653102,0.30373705179282884,0.032669322709163784,0.001369677244372105,0.0,0.0,0.0038626944317778538,0.0,0.0,0.21428571428571427,0.0,0.0,0.2205179282868526,0.0,0.0,0.0,0.0
26,46,0.1952173913043478,0.15217391304348216,0.2999000768639509,0.03689469638739487,0.002479293208172252,0.0,0.0,0.0038137175364344315,0.0,0.0,0.02717391304347826,0.0,0.0,0.21368178324365872,0.0,0.0,0.0,0.0
27,45,0.35888888888888903,-0.04444444444444333,0.3018722139673107,0.034175334323923307,0.0059528197567269734,0.0,0.0,0.0038689773376499492,0.0,0.0,0.2611111111111111,0.0,0.0,0.21526745913818723,0.0,0.0,0.0,0.0
28,55,0.5572727272727276,0.16363636363636475,0.3118986438258388,0.03925767309065013,0.005860420650095465,0.0,0.0,0.003963446712018113,0.0,0.0,0.41363636363636364,0.0,0.0,0.22305496074232692,0.0,0.0,0.0,0.0
