Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window
716,50,0.6448000000000005,0.07999999999999628,0.5518579516212044,0.152135872362326,0.011613832853026345,0.0,0.0,0.007257308002084611,0.0,0.0,0.46,0.0,0.0,0.3768914050437468,0.0,0.0,2067.18,6553.48,15886.796086491753,8007.6763089227525
717,51,0.46019607843137267,0.07843137254902242,0.5512346949274618,0.15166169358987525,0.005301558617574094,0.0,0.0,0.007245593772315146,0.0,0.0,0.3872549019607843,0.0,0.0,0.37694207222965326,0.0,0.0,1223.764705882353,6221.862745098039,15889.461824914782,7991.630622648244
718,55,0.4207272727272729,-0.036363636363634905,0.5506125385405963,0.15015416238437795,0.00397594501718215,0.0,0.0,0.007221298913461028,0.0,0.0,0.38636363636363635,0.0,0.0,0.376978417266187,0.0,0.0,881.2727272727273,7700.818181818182,15889.315574914785,7977.234713557334
719,47,0.4197872340425532,-0.02127659574467817,0.5503061119671291,0.14935798664612202,0.005648439736616142,0.0,0.0,0.007228842341898629,0.0,0.0,0.3404255319148936,0.0,0.0,0.3770672829994864,0.0,0.0,1983.0851063829787,7001.531914893617,15895.384095684793,7953.579158846086
720,58,0.3012068965517241,-0.13793103448275834,0.5481744567445677,0.1467814678146779,0.0033830364058869255,0.0,0.0,0.007196031679821737,0.0,0.0,0.30603448275862066,0.0,0.0,0.37653751537515373,0.0,0.0,2187.310344827586,9314.327586206897,15902.11713389542,7970.191607587931
721,42,0.3207142857142857,-0.09523809523809468,0.545828466031356,0.14448201660006124,0.0039559471365638145,0.0,0.0,0.007163592595332068,0.0,0.0,0.3273809523809524,0.0,0.0,0.3760887386002664,0.0,0.0,1655.9285714285713,8012.880952380952,15904.809981880768,7971.18293542676
722,51,0.6682352941176475,0.2549019607843129,0.5464291564291567,0.14588452088452067,0.010324144198727585,0.0,0.0,0.007178302309286498,0.0,0.0,0.3627450980392157,0.0,0.0,0.37561425061425063,0.0,0.0,1883.7843137254902,6045.882352941177,15909.83557011606,7962.154251953371
723,47,0.664893617021277,0.21276595744681198,0.545008200082001,0.1445264452644525,0.012595727529221869,0.0,0.0,0.007161241402160044,0.0,0.0,0.39361702127659576,0.0,0.0,0.3751281262812628,0.0,0.0,1062.468085106383,4961.425531914893,15909.575622405999,7937.988583002777
724,42,0.8130952380952384,0.42857142857143565,0.5470154919462401,0.14671180876167014,0.012266522988505788,0.0,0.0,0.007186783917701415,0.0,0.0,0.4226190476190476,0.0,0.0,0.3754232071406587,0.0,0.0,1134.5238095238096,6946.285714285715,15910.513927728129,7936.0039331428325
725,40,0.6077500000000005,0.2999999999999818,0.5475161720915909,0.14683232364719154,0.008836786623046815,0.0,0.0,0.007188242700555267,0.0,0.0,0.38125,0.0,0.0,0.37593695451278364,0.0,0.0,1153.5,4988.2,15912.762052728129,7931.871912309498
726,35,0.45857142857142846,0.057142857142853186,0.5481543520707023,0.14756962285479377,0.007937685459940783,0.0,0.0,0.007216831412575527,0.0,0.0,0.32857142857142857,0.0,0.0,0.37578357825506115,0.0,0.0,1479.4285714285713,4611.2,15915.606870003876,7888.4733774257775
727,50,0.5780000000000003,0.27999999999999614,0.5480380267214803,0.1475847893114078,0.007205185739217196,0.0,0.0,0.00720674830623352,0.0,0.0,0.34,0.0,0.0,0.3759763617677287,0.0,0.0,902.42,6147.58,15915.80406804309,7879.169120563033
728,49,0.496122448979592,0.12244897959183206,0.5468417806106717,0.14639662794283936,0.007819234480540555,0.0,0.0,0.0071847803623504534,0.0,0.0,0.29081632653061223,0.0,0.0,0.37560398889688495,0.0,0.0,984.530612244898,5455.918367346939,15917.403740335083,7879.9047700920755
729,49,0.7036734693877554,0.40816326530615005,0.547391438567607,0.14776703025313848,0.00912169312169333,0.0,0.0,0.007194628457974133,0.0,0.0,0.413265306122449,0.0,0.0,0.3757203128215682,0.0,0.0,873.1224489795918,5842.897959183673,15911.846938786877,7867.206673681097
730,52,0.44346153846153863,0.11538461538463547,0.5439489396746968,0.14515132798023464,0.005504893769395668,0.0,0.0,0.00714463231764618,0.0,0.0,0.40384615384615385,0.0,0.0,0.3751286802553016,0.0,0.0,1338.4807692307693,6597.115384615385,15913.994521204459,7862.444750604174
731,33,0.49878787878787884,0.24242424242423963,0.5433577319587635,0.14556701030927827,0.00642466822794681,0.0,0.0,0.007130167628751893,0.0,0.0,0.3106060606060606,0.0,0.0,0.3746907216494845,0.0,0.0,80665.9696969697,3265.3030303030305,16312.446390965904,7700.650095542923
732,45,0.3235555555555556,2.0415767841718155E-16,0.5422746028471226,0.14400660202186916,0.0036102157203074465,0.0,0.0,0.0071131597535134036,0.0,0.0,0.28888888888888886,0.0,0.0,0.37443263874561583,0.0,0.0,966.2444444444444,5498.355555555556,16313.488103384203,7688.234422340309
733,48,0.27041666666666664,-0.08333333333333119,0.5424571900144426,0.14400660202186913,0.004516353514265858,0.0,0.0,0.007124481777536916,0.0,0.0,0.296875,0.0,0.0,0.3743036930059831,0.0,0.0,747.6875,2822.6666666666665,16312.469978384202,7668.430568173643
734,41,0.6785365853658539,0.17073170731707407,0.544349979364425,0.14558398679323142,0.009498122226015716,0.0,0.0,0.007145958875628639,0.0,0.0,0.4817073170731707,0.0,0.0,0.3751805612876599,0.0,0.0,58146.21951219512,3018.048780487805,16598.240261991694,7639.645230680733
735,49,0.6200000000000002,0.20408163265305818,0.5461748915961189,0.14742927937228978,0.006923427529626271,0.0,0.0,0.007168506134948538,0.0,0.0,0.40816326530612246,0.0,0.0,0.37549039851331817,0.0,0.0,852.6122448979592,3711.2448979591836,16596.641959579818,7622.449091534167
736,46,0.6982608695652175,0.1304347826086907,0.5470842801074164,0.14790332575914053,0.007171243581156647,0.0,0.0,0.007165979633886159,0.0,0.0,0.5054347826086957,0.0,0.0,0.3762135922330097,0.0,0.0,63511.5,6154.04347826087,16910.28415957982,7619.401408925472
737,45,0.44355555555555576,0.08888888888888852,0.5482572699989656,0.14902204284383713,0.006239449828071557,0.0,0.0,0.007188354393967969,0.0,0.0,0.37222222222222223,0.0,0.0,0.37664286453482354,0.0,0.0,1182.2888888888888,3400.777777777778,16912.470213399265,7600.889750939361
738,46,0.4400000000000002,2.3417258470490392E-15,0.5479824198552229,0.14829369183040308,0.006791946308724835,0.0,0.0,0.007188297391778544,0.0,0.0,0.3804347826086957,0.0,0.0,0.3768355739400207,0.0,0.0,898.5869565217391,3353.4347826086955,16911.483276387004,7580.895514595993
739,43,0.4920930232558143,3.2144829433914414E-16,0.5475245579567786,0.14703753489814894,0.006258503401360597,0.0,0.0,0.00718463239733787,0.0,0.0,0.37790697674418605,0.0,0.0,0.37666735601282186,0.0,0.0,1128.0,4023.7441860465115,16913.220300196524,7569.05983076432
740,47,0.5989361702127662,0.14893617021276653,0.5463204717078726,0.14596048412123702,0.009272068511199109,0.0,0.0,0.007165079787161875,0.0,0.0,0.3670212765957447,0.0,0.0,0.3764094341574428,0.0,0.0,793.0,2953.936170212766,16913.761476667118,7562.443139066364
741,41,0.4687804878048783,-0.048780487804876226,0.5463679685072004,0.14472184813011488,0.006091917591125236,0.0,0.0,0.0071569272690016955,0.0,0.0,0.4146341463414634,0.0,0.0,0.3770589454055734,0.0,0.0,1194.9024390243903,3691.9268292682927,16915.780079771324,7546.413682303615
742,61,0.5845901639344266,0.2459016393442575,0.5470086974528893,0.1453717125698901,0.006944498539435376,0.0,0.0,0.007163529662217774,0.0,0.0,0.3729508196721312,0.0,0.0,0.37704493683992546,0.0,0.0,1046.016393442623,4926.016393442623,16917.231322452822,7523.057603556542
743,34,0.2514705882352941,0.05882352941176579,0.5455892116182578,0.14585062240663887,0.0029230769230770264,0.0,0.0,0.007131217891093094,0.0,0.0,0.23529411764705882,0.0,0.0,0.3761929460580913,0.0,0.0,2547.5588235294117,7129.323529411765,16926.253635801244,7534.174317357447
744,48,0.2895833333333333,-0.062499999999996704,0.544916502437507,0.14510942848252248,0.003624511082138022,0.0,0.0,0.007107840550709693,0.0,0.0,0.3229166666666667,0.0,0.0,0.3763354423814957,0.0,0.0,1511.5416666666667,9997.979166666666,16929.089003709043,7556.749319573761
745,41,0.32439024390243915,-1.151517905419141E-15,0.5439348006644523,0.1444144518272424,0.004446673353393595,0.0,0.0,0.0070889299317380685,0.0,0.0,0.27439024390243905,0.0,0.0,0.3758046096345515,0.0,0.0,2280.3414634146343,6754.585365853659,16932.860711026115,7550.4908464030295
746,57,0.590526315789474,0.14035087719298195,0.5442734334541693,0.14427757638529248,0.009697493517718134,0.0,0.0,0.007102737041292148,0.0,0.0,0.3991228070175439,0.0,0.0,0.37622993267736926,0.0,0.0,72457.36842105263,4627.3859649122805,17288.759023719613,7523.281158580532
747,50,0.4416000000000001,-4.973799150320702E-16,0.5432575993360312,0.14368710447141805,0.006538347645839516,0.0,0.0,0.007091035151436359,0.0,0.0,0.36,0.0,0.0,0.37566137566137564,0.0,0.0,141407.2,19291.4,17988.895175234768,7581.517022216894
748,52,0.6648076923076924,0.21153846153846007,0.5451457922590024,0.1454809588046071,0.011928916494133657,0.0,0.0,0.007144389957325972,0.0,0.0,0.38461538461538464,0.0,0.0,0.37566151291895816,0.0,0.0,111522.90384615384,180595.53846153847,18542.712379650722,8426.751566376439
749,46,0.4797826086956525,0.08695652173912423,0.543535521395929,0.14416285832987108,0.0066959951456310425,0.0,0.0,0.007128587171659786,0.0,0.0,0.41304347826086957,0.0,0.0,0.3751557955961778,0.0,0.0,98052.45652173914,5458.804347826087,19029.825389532147,8422.75458811557
750,48,0.558541666666667,0.16666666666666324,0.5431422042173061,0.14355458606003937,0.0061294010059442005,0.0,0.0,0.007117414616152104,0.0,0.0,0.390625,0.0,0.0,0.3750908902046328,0.0,0.0,64214.875,5823.6875,19347.27711147092,8410.16465826863
751,58,0.6667241379310348,0.3448275862069025,0.5449413596263626,0.14571873378308248,0.012967806841046047,0.0,0.0,0.007150068770171437,0.0,0.0,0.4267241379310345,0.0,0.0,0.37576543850544886,0.0,0.0,133049.3620689655,3460.051724137931,20006.30072181575,8389.996716889318
752,56,0.36321428571428577,-0.1428571428571496,0.5446108405016068,0.1442636542646905,0.005033407572383041,0.0,0.0,0.00714141079199066,0.0,0.0,0.3705357142857143,0.0,0.0,0.3761270597989429,0.0,0.0,1488.7142857142858,5052.482142857143,20009.098459910987,8368.793651413129
753,47,0.528085106382979,0.29787234042552757,0.5439254568106316,0.14389534883720914,0.005962046601008978,0.0,0.0,0.007120834641538247,0.0,0.0,0.324468085106383,0.0,0.0,0.3762718023255814,0.0,0.0,1723.7446808510638,8382.0,20014.001480190243,8370.142635788128
754,59,0.7630508474576277,0.3898305084745846,0.5435109912899214,0.14475321443384476,0.012578932662754153,0.0,0.0,0.007121108375856562,0.0,0.0,0.3855932203389831,0.0,0.0,0.375751762754044,0.0,0.0,1576.6949152542372,6155.6949152542375,20018.159848383533,8357.066429513336
755,43,0.6200000000000006,0.2558139534883725,0.5441513547181567,0.14543755839302386,0.008555840821566265,0.0,0.0,0.007133247691340437,0.0,0.0,0.38953488372093026,0.0,0.0,0.375817502335721,0.0,0.0,57228.604651162794,12100.372093023256,20299.03564941713,8375.289308496973
756,44,0.7550000000000004,0.29545454545453353,0.5460280519480523,0.14711688311688295,0.00868951085534893,0.0,0.0,0.007146497542827134,0.0,0.0,0.4772727272727273,0.0,0.0,0.37636363636363634,0.0,0.0,1195.7045454545455,6614.522727272727,20301.090037529015,8374.19153751795
757,47,0.7036170212765962,0.2978723404255325,0.5455740432612317,0.14642262895174696,0.010935846560846575,0.0,0.0,0.007134615855366749,0.0,0.0,0.43617021276595747,0.0,0.0,0.3766378951747088,0.0,0.0,923.1489361702128,4678.723404255319,20296.319442924152,8366.824708110657
758,47,0.40595744680851076,5.421195407478158E-16,0.5446047430830042,0.1449968795506551,0.006893063583814977,0.0,0.0,0.007121630683309718,0.0,0.0,0.39361702127659576,0.0,0.0,0.37669024339504886,0.0,0.0,51965.46808510638,6252.0,20549.82239559458,8366.405932600452
759,43,0.5946511627906979,0.23255813953488602,0.5458794126835367,0.14568364052900118,0.009356019026710504,0.0,0.0,0.007140728228739546,0.0,0.0,0.3488372093023256,0.0,0.0,0.37709569926064773,0.0,0.0,79775.55813953489,7222.604651162791,20944.505278884844,8363.481826226636
760,38,0.676842105263158,0.28947368421052994,0.5469270833333337,0.1463541666666665,0.011285651601579452,0.0,0.0,0.007158516732973197,0.0,0.0,0.42105263157894735,0.0,0.0,0.3776041666666667,0.0,0.0,1767.7368421052631,8497.28947368421,20949.902133827083,8368.379127253595
761,45,0.688444444444445,0.35555555555556106,0.5475283706402918,0.14763144195731376,0.008869166905239161,0.0,0.0,0.007162638853326199,0.0,0.0,0.40555555555555556,0.0,0.0,0.37761582509109837,0.0,0.0,71065.24444444444,8090.444444444444,21292.8873560493,8365.537224475816
762,56,0.672678571428572,0.1964285714285663,0.5486233468707699,0.1474539206497968,0.008488057683640901,0.0,0.0,0.007172655190628913,0.0,0.0,0.42410714285714285,0.0,0.0,0.37813704050817454,0.0,0.0,45536.46428571428,8868.607142857143,21516.22752230546,8368.40707053493
763,42,0.4878571428571431,0.09523809523809178,0.5480974695407689,0.14724565240029144,0.00659478596717093,0.0,0.0,0.007173407292823688,0.0,0.0,0.31547619047619047,0.0,0.0,0.3776424034155993,0.0,0.0,1389.2619047619048,11213.809523809523,21519.55633182927,8363.147189582547
764,41,0.6117073170731712,0.24390243902438144,0.5496518294589807,0.14906702804127991,0.015218446601941908,0.0,0.0,0.007210917007874428,0.0,0.0,0.3048780487804878,0.0,0.0,0.3773845512352757,0.0,0.0,202083.0487804878,6226.926829268293,22525.70039926112,8358.682510003398
765,59,0.6301694915254241,0.20338983050847295,0.5499323128189111,0.14912006664583963,0.01028776978417283,0.0,0.0,0.007229136665042228,0.0,0.0,0.3686440677966102,0.0,0.0,0.3774601686972821,0.0,0.0,109805.84745762713,9359.322033898305,23071.112697773748,8373.505650785133
766,48,0.30854166666666666,0.0416666666666683,0.5474872329338201,0.14778530484627395,0.0035790236829386294,0.0,0.0,0.00718478338175033,0.0,0.0,0.3177083333333333,0.0,0.0,0.37678478374153207,0.0,0.0,2034.2916666666667,8700.083333333334,23077.432191821365,8387.953121023229
767,56,0.3300000000000002,0.07142857142856887,0.547005102572113,0.1487035301468289,0.00391442490997653,0.0,0.0,0.007177412743351209,0.0,0.0,0.2544642857142857,0.0,0.0,0.3761324586066854,0.0,0.0,50034.875,10331.69642857143,23322.666983488034,8395.623998999417
768,41,0.8612195121951224,0.41463414634149104,0.5493750650973859,0.15113009061556082,0.014107071514182416,0.0,0.0,0.00721066367005561,0.0,0.0,0.4573170731707317,0.0,0.0,0.37678366836787835,0.0,0.0,84795.70731707317,6211.682926829269,23742.29331077107,8391.777181075424
769,50,0.7948000000000005,0.4400000000000016,0.5499770809459321,0.15199499947911246,0.014112215909090849,0.0,0.0,0.007238495215452037,0.0,0.0,0.38,0.0,0.0,0.3766538181060527,0.0,0.0,115247.12,7239.8,24314.414295386458,8383.226757998502
770,43,0.7283720930232561,0.44186046511628874,0.551881642008752,0.15399041466972294,0.018273045507584944,0.0,0.0,0.007266800745205944,0.0,0.0,0.31976744186046513,0.0,0.0,0.3770316732652636,0.0,0.0,49923.232558139534,3760.767441860465,24559.37829908625,8375.07298157144
771,50,0.5848000000000002,0.12000000000000044,0.5522545038008958,0.15401437050921593,0.008295035460992943,0.0,0.0,0.007270531268507737,0.0,0.0,0.42,0.0,0.0,0.37740810163490573,0.0,0.0,35907.24,6620.58,24735.5130546418,8374.820214904772
772,52,0.3828846153846156,0.07692307692307337,0.5516411538061023,0.15380610225971056,0.005716336491530391,0.0,0.0,0.007276842009829897,0.0,0.0,0.28846153846153844,0.0,0.0,0.37706966572945955,0.0,0.0,38316.5,5511.115384615385,24918.80257387257,8347.402714904772
773,55,0.5438181818181821,0.23636363636363192,0.5517177083333334,0.15500000000000008,0.008461103253182592,0.0,0.0,0.007280078402049653,0.0,0.0,0.34545454545454546,0.0,0.0,0.3767447916666667,0.0,0.0,69730.65454545454,5690.981818181818,25263.555329358467,8336.159865374993
774,48,0.45979166666666665,0.020833333333330133,0.5504968232475783,0.1542547651286325,0.0062949229891614,0.0,0.0,0.007264126048664618,0.0,0.0,0.3854166666666667,0.0,0.0,0.37623685032809084,0.0,0.0,1166.0208333333333,6182.833333333333,25264.799901610237,8330.150415020382
775,54,0.32388888888888895,0.037037037037037084,0.548073241781107,0.152621722846442,0.004373593398349546,0.0,0.0,0.007229273447095208,0.0,0.0,0.2824074074074074,0.0,0.0,0.3752080732417811,0.0,0.0,1047.7777777777778,5939.2962962962965,25265.808906778195,8324.441663943726
776,49,0.47959183673469385,-0.04081632653061056,0.5487228062870823,0.15301342770896223,0.007600258732212143,0.0,0.0,0.007240256395817546,0.0,0.0,0.4030612244897959,0.0,0.0,0.3753513063391277,0.0,0.0,500.61224489795916,4581.142857142857,25263.83854207676,8310.865156007218
777,46,0.6428260869565221,0.043478260869564724,0.5471328962431052,0.15090019773129368,0.010545649072753089,0.0,0.0,0.007215855282120239,0.0,0.0,0.45652173913043476,0.0,0.0,0.37501300863773546,0.0,0.0,595.2173913043479,3248.4565217391305,25259.918265396915,8289.131529525004
778,54,0.41814814814814844,0.14814814814814448,0.5462180153942167,0.1508217183274392,0.006030982905983163,0.0,0.0,0.007210140500077558,0.0,0.0,0.25925925925925924,0.0,0.0,0.37375182026211773,0.0,0.0,61197.68518518518,4078.759259259259,25561.739242343254,8260.582468678444
779,55,0.528545454545455,0.20000000000000365,0.5458296103896103,0.1511688311688312,0.006309963099630484,0.0,0.0,0.007201648798288123,0.0,0.0,0.39090909090909093,0.0,0.0,0.3735064935064935,0.0,0.0,41829.8,6175.509090909091,25766.988583252343,8243.326036860262
780,49,0.6938775510204086,0.3469387755102003,0.5464147609147608,0.15239085239085243,0.012734082397003719,0.0,0.0,0.007212109570621988,0.0,0.0,0.34183673469387754,0.0,0.0,0.3731029106029106,0.0,0.0,115772.30612244898,3022.4285714285716,26341.863076827554,8227.217346384072
781,45,0.47955555555555585,-0.06666666666666514,0.5450207856994388,0.15017667844522972,0.007881665449233027,0.0,0.0,0.007196460084696662,0.0,0.0,0.4444444444444444,0.0,0.0,0.3733371440448971,0.0,0.0,52270.15555555555,3542.2444444444445,26599.266761582076,8216.464498838854
782,42,0.3464285714285715,0.09523809523809838,0.5437817047817046,0.14958419958419966,0.006677374942634387,0.0,0.0,0.007181859119040926,0.0,0.0,0.32142857142857145,0.0,0.0,0.3732588357588358,0.0,0.0,29236.02380952381,2934.5714285714284,26742.382448811513,8210.124287799892
783,58,0.530172413793104,0.18965517241379487,0.5439076635125298,0.15067068732452954,0.007862439273842989,0.0,0.0,0.007187933721214629,0.0,0.0,0.3706896551724138,0.0,0.0,0.3732452947904752,0.0,0.0,47080.879310344826,4424.327586206897,26973.617009297664,8182.918794583385
784,45,0.6086666666666669,0.22222222222221813,0.5445134769486938,0.1516286814444792,0.011271604938271678,0.0,0.0,0.007194066256197574,0.0,0.0,0.37777777777777777,0.0,0.0,0.3731917993547716,0.0,0.0,835.5111111111111,3514.2,26973.859942211715,8173.1877191116855
785,45,0.8808888888888892,0.42222222222222633,0.5467475020815986,0.15341382181515412,0.013121482952664904,0.0,0.0,0.007233751032773318,0.0,0.0,0.40555555555555556,0.0,0.0,0.37341278101582015,0.0,0.0,41048.22222222222,4916.888888888889,27174.007031583693,8150.5111852952605
786,44,0.7265909090909093,0.1590909090909038,0.5477496615640945,0.1533895657606998,0.010081993062125686,0.0,0.0,0.007251146940756079,0.0,0.0,0.4602272727272727,0.0,0.0,0.37363323961262107,0.0,0.0,922.7954545454545,5368.590909090909,27173.671519060503,8126.4382214733705
787,39,0.25999999999999995,-0.1538461538461542,0.5477762718932444,0.15273144286905754,0.003063444108761285,0.0,0.0,0.007242703564787417,0.0,0.0,0.33974358974358976,0.0,0.0,0.3740877814845705,0.0,0.0,71569.84615384616,5041.820512820513,27528.257149829733,8113.761224037472
788,55,0.7892727272727279,0.39999999999999764,0.5492544773011246,0.1548313202832153,0.011211260330578132,0.0,0.0,0.007264444429142918,0.0,0.0,0.43636363636363634,0.0,0.0,0.37453144523115367,0.0,0.0,734.0909090909091,3842.9636363636364,27528.51225553798,8090.297902684406
789,39,0.6443589743589746,0.3589743589743486,0.5493738931138661,0.15553703510782366,0.006557933194154386,0.0,0.0,0.007255806017977685,0.0,0.0,0.33974358974358976,0.0,0.0,0.3742837795603709,0.0,0.0,28189.410256410258,4594.051282051282,27664.76873863821,8072.36406818557
790,45,0.5104444444444447,0.08888888888888541,0.550405546288574,0.1573185988323602,0.006720304271503609,0.0,0.0,0.00726274128937114,0.0,0.0,0.3611111111111111,0.0,0.0,0.37432235195996666,0.0,0.0,58460.08888888889,5402.511111111111,27952.39437539035,8064.495854510357
791,52,0.43538461538461554,-2.5871399040183337E-15,0.55234239866625,0.15827862873814721,0.0062541436464086195,0.0,0.0,0.007302183148649149,0.0,0.0,0.3701923076923077,0.0,0.0,0.37522142336146713,0.0,0.0,52934.86538461538,4621.7692307692305,28212.202319334705,8045.11842406846
792,65,0.6680000000000004,0.24615384615384142,0.5528510416666669,0.15927083333333317,0.009392169586848124,0.0,0.0,0.007334471131256715,0.0,0.0,0.4,0.0,0.0,0.37442708333333335,0.0,0.0,809.4923076923077,5498.784615384616,28211.380103453812,8029.528234242155
793,50,0.7464000000000004,0.36000000000000804,0.5557230609057784,0.16210307131702226,0.009645903334194558,0.0,0.0,0.007377524322366879,0.0,0.0,0.445,0.0,0.0,0.37532535137948986,0.0,0.0,87453.48,7537.14,28643.455503453813,8021.011489797712
794,56,0.6741071428571433,0.26785714285714246,0.5578112658490959,0.16327166909166482,0.008454647256438788,0.0,0.0,0.007404700315239785,0.0,0.0,0.4107142857142857,0.0,0.0,0.3761691955934317,0.0,0.0,30550.76785714286,8355.589285714286,28791.055752995937,8032.194051610899
795,62,0.706451612903226,0.2580645161290311,0.5583803693712389,0.16393442622950807,0.007399898631525351,0.0,0.0,0.007400709312511405,0.0,0.0,0.40725806451612906,0.0,0.0,0.37614131562564845,0.0,0.0,54218.6129032258,10658.758064516129,29057.737621859895,8057.649907150871
796,50,0.7268000000000003,0.24000000000000316,0.5589617259620373,0.1647132040244787,0.010754661142349648,0.0,0.0,0.0074151460820723256,0.0,0.0,0.465,0.0,0.0,0.37636137330152475,0.0,0.0,39504.1,7027.98,29251.86588781734,8064.0656582146985
797,61,0.2977049180327869,-0.09836065573770723,0.5569774186865549,0.162419722394862,0.0031245698554713854,0.0,0.0,0.007386649778897498,0.0,0.0,0.3073770491803279,0.0,0.0,0.37603584006629376,0.0,0.0,44205.67213114754,9838.524590163934,29469.622685973078,8057.391406165519
798,39,0.5333333333333332,0.05128205128204633,0.5576427313231791,0.1632991399854935,0.007641440117560633,0.0,0.0,0.00740551511565503,0.0,0.0,0.391025641025641,0.0,0.0,0.3759714019272614,0.0,0.0,24688.82051282051,5317.0,29583.61416948956,8025.552477594089
799,62,0.5690322580645166,0.12903225806451593,0.5573710379117466,0.1624197223948619,0.00751757937353544,0.0,0.0,0.007412888373957618,0.0,0.0,0.3709677419354839,0.0,0.0,0.3759581520613217,0.0,0.0,865.8064516129032,9446.725806451614,29583.951845815423,8018.184326965332
800,43,0.7939534883720932,0.2790697674418668,0.5590029021558874,0.16334991708126004,0.009029357312880076,0.0,0.0,0.0074344468613617345,0.0,0.0,0.48255813953488375,0.0,0.0,0.37683975953565507,0.0,0.0,125582.51162790698,10039.372093023256,30205.789199873325,8015.914044573305
801,54,0.3900000000000002,-0.05555555555555732,0.557711267605634,0.16207539353769654,0.004114888628370298,0.0,0.0,0.007418244832963214,0.0,0.0,0.37962962962962965,0.0,0.0,0.37668289146644574,0.0,0.0,1020.6111111111111,11207.222222222223,30207.244972820183,8036.800916553982
802,44,0.6113636363636367,0.18181818181817594,0.5575188903840184,0.16178449435876177,0.00790014684287802,0.0,0.0,0.007419178436930915,0.0,0.0,0.4318181818181818,0.0,0.0,0.37692785425939346,0.0,0.0,64173.88636363636,6324.0,30524.20004566401,8035.221044759109
803,49,0.4963265306122451,0.12244897959183991,0.5556072057148774,0.15964385547158078,0.0059578637922587325,0.0,0.0,0.007389948278995958,0.0,0.0,0.37244897959183676,0.0,0.0,0.37692825344238534,0.0,0.0,21876.571428571428,6660.6122448979595,30628.57074594412,8032.301949120853
804,45,0.2786666666666667,-2.4079503822981174E-15,0.5541614006008496,0.1591215166269552,0.002748191978961084,0.0,0.0,0.007352734190299178,0.0,0.0,0.32222222222222224,0.0,0.0,0.37687765461514555,0.0,0.0,596.6222222222223,7328.6,30627.132190388566,8037.997792258109
805,41,0.2695121951219512,-0.02439024390244153,0.5533139956490213,0.15922511136434256,0.0031418822860392478,0.0,0.0,0.007337748781080865,0.0,0.0,0.2804878048780488,0.0,0.0,0.3764114782969025,0.0,0.0,43061.0243902439,6187.682926829269,30829.368165998323,8025.857792258108
806,46,0.9345652173913048,0.47826086956521463,0.5553673955850349,0.160845683490517,0.011488508818813118,0.0,0.0,0.007370808586260085,0.0,0.0,0.5380434782608695,0.0,0.0,0.37705979894289565,0.0,0.0,18285.217391304348,5675.913043478261,30916.833352954847,7999.6269574755
807,48,0.852291666666667,0.24999999999999564,0.5555166683975492,0.1606605047253088,0.012028815054395976,0.0,0.0,0.007383088820888222,0.0,0.0,0.4895833333333333,0.0,0.0,0.37721985668293695,0.0,0.0,22668.8125,6311.479166666667,31026.689033101906,7987.127000367656
808,43,0.6972093023255818,0.18604651162790672,0.5570429269306725,0.1612098534455876,0.011859177215189759,0.0,0.0,0.0074044072948328,0.0,0.0,0.436046511627907,0.0,0.0,0.37776738384783287,0.0,0.0,25518.976744186046,4282.46511627907,31150.899897214993,7978.10550241964
809,41,0.5400000000000004,0.04878048780488329,0.5579409010508792,0.1622099677452917,0.007200000000000034,0.0,0.0,0.007421944852747786,0.0,0.0,0.42073170731707316,0.0,0.0,0.37808240557694306,0.0,0.0,1142.0243902439024,8545.634146341463,31153.223156421114,7980.493967268994
810,46,0.7636956521739134,0.49999999999999306,0.5583903504211294,0.16325257356764045,0.009415706244975147,0.0,0.0,0.0074273487605271615,0.0,0.0,0.3858695652173913,0.0,0.0,0.37836643443901424,0.0,0.0,59059.84782608696,9204.065217391304,31445.22252055155,7981.39766835595
811,34,0.8841176470588239,0.41176470588236,0.55892131318395,0.1641479937467429,0.012239413680781394,0.0,0.0,0.0074329072308977825,0.0,0.0,0.5,0.0,0.0,0.37824387701928086,0.0,0.0,84512.41176470589,7605.5,31863.624132946505,7974.922132641665
812,49,0.5289795918367352,0.040816326530611936,0.5592624231690801,0.16407959162412736,0.007612334801762028,0.0,0.0,0.007437678292108778,0.0,0.0,0.37755102040816324,0.0,0.0,0.3783987915407855,0.0,0.0,28895.102040816328,7415.959183673469,32004.953643150584,7970.443484115588
813,48,0.5431250000000002,0.1458333333333346,0.5593477807876642,0.16440925192748473,0.008190386427898077,0.0,0.0,0.007448481964351838,0.0,0.0,0.3854166666666667,0.0,0.0,0.37841216920191706,0.0,0.0,730.0208333333334,7180.6875,31991.50272690909,7968.967125697221
