Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,115,0.53104347826087,0.13913043478260909,0.53104347826087,0.13913043478260909,0.005437627993946085,0.0,0.0,0.005437627993946085,0.0,0.0,0.40217391304347827,0.0,0.0,0.40217391304347827,0.0,0.0,0.0,0.0
3,57,0.6080701754385968,0.17543859649122498,0.5565697674418608,0.1511627906976737,0.008159133709981458,0.0,0.0,0.0061845080431558695,0.0,0.0,0.3991228070175439,0.0,0.0,0.4011627906976744,0.0,0.0,0.0,0.0
4,59,0.5744067796610173,0.1355932203389757,0.5611255411255415,0.14718614718614476,0.005845119006553913,0.0,0.0,0.006092024251539658,0.0,0.0,0.4745762711864407,0.0,0.0,0.4199134199134199,0.0,0.0,0.0,0.0
5,52,0.7357692307692314,0.1923076923076891,0.5932155477031806,0.15547703180211758,0.011541478129713468,0.0,0.0,0.006826610279766161,0.0,0.0,0.4807692307692308,0.0,0.0,0.43109540636042404,0.0,0.0,0.0,0.0
6,58,0.350344827586207,-0.0517241379310352,0.5519061583577716,0.1202346041055696,0.003942568878540923,0.0,0.0,0.0063269010959459875,0.0,0.0,0.22844827586206898,0.0,0.0,0.3966275659824047,0.0,0.0,0.0,0.0
7,41,0.7536585365853663,0.2926829268292649,0.5735602094240841,0.13874345549737982,0.011740121580547049,0.0,0.0,0.006766940515164901,0.0,0.0,0.4878048780487805,0.0,0.0,0.406413612565445,0.0,0.0,0.0,0.0
8,43,0.41418604651162794,-0.04651162790698093,0.5574352941176474,0.11999999999999744,0.0045631565462463854,0.0,0.0,0.006529864116204317,0.0,0.0,0.36627906976744184,0.0,0.0,0.4023529411764706,0.0,0.0,0.0,0.0
9,51,0.8609803921568633,0.3921568627451002,0.5899579831932776,0.14915966386554416,0.010202137546468497,0.0,0.0,0.006919305162005894,0.0,0.0,0.5490196078431373,0.0,0.0,0.4180672268907563,0.0,0.0,0.0,0.0
10,57,0.23087719298245613,-0.12280701754385837,0.5515572232645407,0.12007504690431349,0.003044886626561749,0.0,0.0,0.006546418153072106,0.0,0.0,0.2675438596491228,0.0,0.0,0.40196998123827393,0.0,0.0,0.0,0.0
11,41,0.6373170731707319,0.14634146341462873,0.5576829268292686,0.12195121951219313,0.006845690332722003,0.0,0.0,0.006569862901239819,0.0,0.0,0.5060975609756098,0.0,0.0,0.4094076655052265,0.0,0.0,0.0,0.0
12,47,0.8900000000000006,0.59574468085108,0.5828341384863127,0.15780998389693981,0.01047320981472256,0.0,0.0,0.006865586706627924,0.0,0.0,0.4095744680851064,0.0,0.0,0.40942028985507245,0.0,0.0,0.0,0.0
13,52,0.3107692307692307,-0.07692307692308278,0.5618127786032693,0.13967310549777018,0.0034633519074153078,0.0,0.0,0.006588944653562155,0.0,0.0,0.3605769230769231,0.0,0.0,0.40564635958395245,0.0,0.0,0.0,0.0
14,45,0.32733333333333337,-0.08888888888888755,0.5471169916434544,0.12534818941504094,0.0036298669295218838,0.0,0.0,0.00639350932586847,0.0,0.0,0.34444444444444444,0.0,0.0,0.40181058495821725,0.0,0.0,0.0,0.0
15,51,0.30686274509803924,-6.03547712896715E-16,0.5311833550065023,0.11703511053315911,0.005354088265480638,0.0,0.0,0.00634630622232596,0.0,0.0,0.25980392156862747,0.0,0.0,0.3923927178153446,0.0,0.0,0.0,0.0
16,46,0.6023913043478263,0.3478260869565169,0.5352024539877304,0.13006134969325048,0.0053494208494208545,0.0,0.0,0.006272054065712998,0.0,0.0,0.391304347826087,0.0,0.0,0.3923312883435583,0.0,0.0,0.0,0.0
17,46,0.9343478260869569,0.47826086956522296,0.5565272938443674,0.14866434378629428,0.011801208127402684,0.0,0.0,0.00654720100564323,0.0,0.0,0.4945652173913043,0.0,0.0,0.3977932636469222,0.0,0.0,0.0,0.0
18,53,0.7405660377358493,0.2641509433962237,0.5671991247264774,0.15536105032822672,0.01071526071526087,0.0,0.0,0.006745868575146541,0.0,0.0,0.4811320754716981,0.0,0.0,0.4026258205689278,0.0,0.0,0.0,0.0
19,52,0.7080769230769235,0.2307692307692323,0.5747826086956526,0.15942028985507176,0.007654885654886694,0.0,0.0,0.006799412196914237,0.0,0.0,0.42788461538461536,0.0,0.0,0.40398550724637683,0.0,0.0,0.0,0.0
20,46,0.4686956521739134,0.043478260869561684,0.5699604743083008,0.15415019762845766,0.007596899224805939,0.0,0.0,0.006826197069753318,0.0,0.0,0.34782608695652173,0.0,0.0,0.40143280632411066,0.0,0.0,0.0,0.0
21,46,0.4528260869565219,-1.544658121217609E-16,0.5648676748582235,0.14744801512287253,0.005992520138089811,0.0,0.0,0.006793257098688431,0.0,0.0,0.32065217391304346,0.0,0.0,0.39792060491493386,0.0,0.0,0.0,0.0
22,50,0.7146000000000001,0.3800000000000043,0.5716245487364625,0.15794223826714746,0.007558705309921971,0.0,0.0,0.006832288756324281,0.0,0.0,0.38,0.0,0.0,0.3971119133574007,0.0,0.0,0.0,0.0
23,45,0.7515555555555561,0.2666666666666607,0.5786470078057246,0.16218560277536784,0.009332229580573783,0.0,0.0,0.00692634310926568,0.0,0.0,0.48333333333333334,0.0,0.0,0.40047701647875106,0.0,0.0,0.0,0.0
24,46,0.4215217391304351,0.043478260869564855,0.5726188490408678,0.1576313594662211,0.004768814559763619,0.0,0.0,0.006838959667699449,0.0,0.0,0.32608695652173914,0.0,0.0,0.3976230191826522,0.0,0.0,0.0,0.0
25,60,0.3800000000000001,0.03333333333333351,0.5634392374900719,0.15170770452740198,0.0034136846833356985,0.0,0.0,0.006625291865135095,0.0,0.0,0.32916666666666666,0.0,0.0,0.3943606036536934,0.0,0.0,0.0,0.0
26,39,0.900769230769231,0.5384615384615402,0.5735747303543918,0.16332819722650166,0.008570383020248847,0.0,0.0,0.006697010857343455,0.0,0.0,0.4935897435897436,0.0,0.0,0.3973420647149461,0.0,0.0,0.0,0.0
27,60,0.7681666666666672,0.3999999999999956,0.582172312223859,0.17378497790868844,0.012183452286545313,0.0,0.0,0.006877566288537959,0.0,0.0,0.425,0.0,0.0,0.39856406480117823,0.0,0.0,0.0,0.0
28,43,0.4237209302325583,0.023255813953485513,0.5773090649536049,0.16916488222697987,0.004133393829400954,0.0,0.0,0.0067762231903486505,0.0,0.0,0.3953488372093023,0.0,0.0,0.3984653818700928,0.0,0.0,0.0,0.0
29,55,0.0827272727272727,-0.1818181818181837,0.5586263736263739,0.1559065934065925,8.974358974358492E-4,0.0,0.0,0.006536687294061036,0.0,0.0,0.2909090909090909,0.0,0.0,0.3944024725274725,0.0,0.0,0.0,0.0
30,45,0.2602222222222222,0.044444444444443024,0.5496802131912062,0.15256495669553538,0.0034552965476541547,0.0,0.0,0.006454987130238968,0.0,0.0,0.2222222222222222,0.0,0.0,0.38924050632911394,0.0,0.0,0.0,0.0
31,55,0.304,-0.10909090909090205,0.5409961439588692,0.14331619537275,0.004071098125152238,0.0,0.0,0.006380774070312257,0.0,0.0,0.32727272727272727,0.0,0.0,0.3870501285347044,0.0,0.0,0.0,0.0
32,48,0.8575000000000005,0.4583333333333362,0.5504675810473818,0.15274314214463788,0.009646121396765609,0.0,0.0,0.006483079159721966,0.0,0.0,0.421875,0.0,0.0,0.3880922693266833,0.0,0.0,0.0,0.0
