Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,95,0.8603157894736847,0.33684210526313996,0.8603157894736847,0.33684210526313996,0.008715077841757617,0.0,0.0,0.008715077841757617,0.0,0.0,0.4763157894736842,0.0,0.0,0.4763157894736842,0.0,0.0,0.0,0.0
3,36,1.1797222222222228,0.5555555555555491,0.9480916030534356,0.3969465648854814,0.015162441985005388,0.0,0.0,0.010197881599474753,0.0,0.0,0.6319444444444444,0.0,0.0,0.5190839694656488,0.0,0.0,0.0,0.0
4,45,0.24044444444444446,1.7418165675230233E-15,0.7671590909090913,0.2954545454545349,0.0031056257175660668,0.0,0.0,0.008620315392964515,0.0,0.0,0.25,0.0,0.0,0.4502840909090909,0.0,0.0,0.0,0.0
5,50,0.39440000000000003,0.0799999999999992,0.684690265486726,0.24778761061946064,0.0050190888266735635,0.0,0.0,0.007898121682319499,0.0,0.0,0.29,0.0,0.0,0.41482300884955753,0.0,0.0,0.0,0.0
6,56,0.5605357142857146,0.07142857142857369,0.6600354609929081,0.21276595744680224,0.0057808471454881254,0.0,0.0,0.007438653984493811,0.0,0.0,0.41964285714285715,0.0,0.0,0.4157801418439716,0.0,0.0,0.0,0.0
7,53,0.7120754716981137,0.43396226415093747,0.6682686567164182,0.24776119402984456,0.007611940298507698,0.0,0.0,0.007467311541027529,0.0,0.0,0.39622641509433965,0.0,0.0,0.4126865671641791,0.0,0.0,0.0,0.0
8,50,0.7796000000000002,0.39999999999999325,0.6827272727272731,0.26753246753246124,0.011017524024873313,0.0,0.0,0.007842055015215916,0.0,0.0,0.405,0.0,0.0,0.4116883116883117,0.0,0.0,0.0,0.0
9,54,0.4592592592592593,-0.03703703703703198,0.6552391799544423,0.23006833712983565,0.00412028576175433,0.0,0.0,0.007275463489895702,0.0,0.0,0.4212962962962963,0.0,0.0,0.41287015945330297,0.0,0.0,0.0,0.0
10,52,0.35096153846153855,0.11538461538461481,0.6230142566191449,0.21792260692463916,0.005156823961571009,0.0,0.0,0.00710140217290385,0.0,0.0,0.22115384615384615,0.0,0.0,0.3925661914460285,0.0,0.0,0.0,0.0
11,55,0.6920000000000003,0.20000000000002444,0.6299633699633702,0.2161172161172146,0.006608786247612703,0.0,0.0,0.007043309102078586,0.0,0.0,0.4636363636363636,0.0,0.0,0.39972527472527475,0.0,0.0,0.0,0.0
12,42,0.7276190476190479,0.4761904761904792,0.6369387755102044,0.23469387755101925,0.011646341463414945,0.0,0.0,0.007278027167259538,0.0,0.0,0.30952380952380953,0.0,0.0,0.3932823129251701,0.0,0.0,0.0,0.0
13,45,0.5604444444444446,0.1555555555555565,0.6315007898894157,0.22906793048973045,0.006221016280217126,0.0,0.0,0.007200835840253792,0.0,0.0,0.43333333333333335,0.0,0.0,0.396129541864139,0.0,0.0,0.0,0.0
14,43,0.10372093023255811,-0.23255813953487975,0.5979289940828405,0.19970414201183365,8.815971535876677E-4,0.0,0.0,0.00667305025424303,0.0,0.0,0.3081395348837209,0.0,0.0,0.3905325443786982,0.0,0.0,0.0,0.0
