Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window
2,15,0.21799999999999997,-0.19999999999999826,0.21799999999999997,-0.19999999999999826,-6.478856974888793E-4,-8.324032738096166E-5,0.019798902016947173,-6.478856974888793E-4,-8.324032738096166E-5,0.019798902016947173,0.1875,0.16666666666666666,0.8,0.1875,0.16666666666666666,0.8
3,12,0.5916666666666667,0.33333333333333587,0.38407407407407407,0.037037037037039124,0.041863642610395824,0.028110920961906184,0.004552225516830095,0.015477176764122563,0.011325559822237558,0.013764881635275396,0.375,0.4,0.08333333333333333,0.28125,0.2727272727272727,0.53125
4,7,1.1199999999999999,0.7142857142857186,0.5355882352941176,0.17647058823529668,0.05321118312189752,0.0282585299744898,0.023793483302411864,0.02381244981031763,0.015209825376876065,0.016143633513194557,0.8333333333333334,0.5,0.5,0.4318181818181818,0.2916666666666667,0.5227272727272727
5,16,0.656875,0.2500000000000011,0.5744,0.2000000000000021,0.02641623766623771,0.043596938775510255,0.027742273633591445,0.024460477729616126,0.022699828912135747,0.01890634861374084,0.55,0.55,0.25,0.46875,0.36764705882352944,0.4264705882352941
6,7,0.6799999999999999,0.28571428571428553,0.5873684210526315,0.2105263157894755,0.039130856567979315,0.013726808905380325,0.01657749586321014,0.026475171922118613,0.021562695040311903,0.018599155915809875,0.0,0.4166666666666667,0.5,0.46875,0.375,0.44047619047619047
7,11,0.9936363636363637,0.09090909090909274,0.6530882352941176,0.19117647058823709,0.03683476631393307,0.05273291023726569,0.023462023202137996,0.028265309833024152,0.02651610133130068,0.019408429520666855,1.0,0.75,0.4583333333333333,0.5,0.4375,0.4444444444444444
8,15,0.7406666666666666,0.06666666666666689,0.6689156626506023,0.16867469879518224,0.038652152641878754,0.029180484693877573,0.01665584415584419,0.030232208730680145,0.02699127798195134,0.018957073908049973,0.625,0.3333333333333333,0.5,0.532608695652174,0.4166666666666667,0.45
9,14,0.7507142857142857,0.5000000000000018,0.6807216494845361,0.21649484536082628,0.029154576796705144,0.041427765071545906,0.00965072423527235,0.03005964675432467,0.0292421281195763,0.017520064032106368,0.40625,0.5625,0.5,0.5,0.4338235294117647,0.453125
10,13,-0.0630769230769231,-0.23076923076923014,0.5928181818181819,0.16363636363636505,0.011344436813186844,-0.028187531110004993,0.003540410482374755,0.028155163550921215,0.02354087865610697,0.016337170270206,0.3125,-0.1875,0.2,0.4785714285714286,0.3684210526315789,0.4189189189189189
11,9,0.028888888888888867,-0.4444444444444444,0.5501680672268908,0.11764705882353073,-0.009884259259259263,0.02018518518518518,-0.0042628205128205235,0.026860816460971784,0.0234007336851636,0.01583473147061999,0.3333333333333333,0.3125,0.25,0.46710526315789475,0.3630952380952381,0.41025641025641024
