Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,93,0.46279569892473155,0.17204301075269002,0.46279569892473155,0.17204301075269002,0.0,0.0,0.00463943085049045,0.0,0.0,0.00463943085049045,0.0,0.0,0.271505376344086,0.0,0.0,0.271505376344086,0.3010752688172043,0.3010752688172043
3,50,0.5878000000000001,0.35999999999998666,0.5065034965034968,0.2377622377622343,0.0,0.0,0.00543253234750444,0.0,0.0,0.004931572138625923,0.0,0.0,0.26,0.0,0.0,0.2674825174825175,0.33,0.31553763440860216
4,42,0.30095238095238097,0.04761904761904937,0.45983783783783805,0.1945945945945923,0.0,0.0,0.003815273166314525,0.0,0.0,0.0047261111111110525,0.0,0.0,0.22023809523809523,0.0,0.0,0.25675675675675674,0.40476190476190477,0.3452790578597031
5,44,0.3404545454545454,0.1363636363636379,0.43689956331877744,0.18340611353711636,0.0,0.0,0.004125585238226245,0.0,0.0,0.004625306273403839,0.0,0.0,0.13068181818181818,0.0,0.0,0.23253275109170304,0.3068181818181818,0.33566383884932277
6,50,0.28619999999999995,0.040000000000001625,0.4098924731182797,0.15770609318996318,0.0,0.0,0.0034349495919348597,0.0,0.0,0.0044330736132108025,0.0,0.0,0.255,0.0,0.0,0.23655913978494625,0.29,0.3265310710794582
7,45,0.15688888888888886,-0.17777777777778217,0.37475308641975325,0.11111111111110965,0.0,0.0,0.001469608659450503,0.0,0.0,0.003967844188098405,0.0,0.0,0.23333333333333334,0.0,0.0,0.2361111111111111,0.3333333333333333,0.3276647814551041
8,49,0.06918367346938772,-0.16326530612244705,0.3346112600536194,0.0750670241286853,0.0,0.0,6.759720837487867E-4,0.0,0.0,0.0035043238993710535,0.0,0.0,0.12244897959183673,0.0,0.0,0.22117962466487937,0.40816326530612246,0.3391645648623924
9,47,0.08297872340425529,-0.0638297872340416,0.30645238095238103,0.05952380952380871,0.0,0.0,0.0010452961672473451,0.0,0.0,0.003271151549038028,0.0,0.0,0.1276595744680851,0.0,0.0,0.21071428571428572,0.2765957446808511,0.33134346233969975
10,43,0.20441860465116277,0.04651162790697981,0.29697624190064803,0.05831533477321769,0.0,0.0,0.001585783871549785,0.0,0.0,0.003063042993985292,0.0,0.0,0.1569767441860465,0.0,0.0,0.20572354211663066,0.38372093023255816,0.3371631809944618
11,48,0.42854166666666665,0.06250000000000461,0.309334637964775,0.05870841487279845,0.0,0.0,0.0053862267609320275,0.0,0.0,0.003245190827157182,0.0,0.0,0.22916666666666666,0.0,0.0,0.2079256360078278,0.40625,0.3440718628950156
