Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,91,0.9958241758241764,0.6373626373625584,0.9958241758241764,0.6373626373625584,0.011456384323639952,0.0,0.0,0.011456384323639952,0.0,0.0,0.36813186813186816,0.0,0.0,0.36813186813186816,0.0,0.0,0.0,0.0
3,47,0.8438297872340431,0.42553191489360864,0.9440579710144934,0.5652173913042928,0.00927068723702658,0.0,0.0,0.010689202494255968,0.0,0.0,0.3776595744680851,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0
4,45,0.9106666666666671,0.48888888888887744,0.9358469945355197,0.5464480874316497,0.01011352418558695,0.0,0.0,0.01054556650246244,0.0,0.0,0.3611111111111111,0.0,0.0,0.36885245901639346,0.0,0.0,0.0,0.0
5,51,0.8198039215686278,0.5294117647058916,0.910555555555556,0.5427350427350102,0.008246548323471364,0.0,0.0,0.009998592210229463,0.0,0.0,0.3284313725490196,0.0,0.0,0.36004273504273504,0.0,0.0,0.0,0.0
6,42,0.9657142857142861,0.5952380952380767,0.9189492753623192,0.5507246376811289,0.012604101926661839,0.0,0.0,0.010340427266796627,0.0,0.0,0.40476190476190477,0.0,0.0,0.36684782608695654,0.0,0.0,0.0,0.0
7,50,1.0962000000000005,0.7799999999999803,0.9461349693251537,0.5858895705521184,0.015768124280781722,0.0,0.0,0.011014140837022745,0.0,0.0,0.395,0.0,0.0,0.37116564417177916,0.0,0.0,0.0,0.0
8,46,0.9600000000000007,0.47826086956520386,0.9478494623655918,0.5725806451612634,0.012045826513910975,0.0,0.0,0.011133564887905985,0.0,0.0,0.44021739130434784,0.0,0.0,0.3797043010752688,0.0,0.0,0.0,0.0
9,45,1.1886666666666672,0.6444444444444402,0.9738369304556358,0.5803357314148435,0.014626743232156996,0.0,0.0,0.011495173663203236,0.0,0.0,0.5388888888888889,0.0,0.0,0.39688249400479614,0.0,0.0,0.0,0.0
10,48,0.6525000000000002,0.22916666666666755,0.940666666666667,0.5440860215053545,0.010503018108651547,0.0,0.0,0.011417943564174988,0.0,0.0,0.3072916666666667,0.0,0.0,0.38763440860215054,0.0,0.0,0.0,0.0
11,47,1.0780851063829793,0.4255319148936152,0.9532812500000003,0.53320312499998,0.0252466367712995,0.0,0.0,0.012106359757911939,0.0,0.0,0.526595744680851,0.0,0.0,0.400390625,0.0,0.0,0.0,0.0
