Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window
2,88,0.6038636363636368,0.19318181818183877,0.6038636363636368,0.19318181818183877,0.0,0.00697100878919009,0.0,0.0,0.00697100878919009,0.0,0.0,0.4431818181818182,0.0,0.0,0.4431818181818182,0.0
3,49,0.7220408163265309,0.32653061224487073,0.6461313868613143,0.2408759124087626,0.0,0.006948153967006797,0.0,0.0,0.006961856075500957,0.0,0.0,0.45918367346938777,0.0,0.0,0.4489051094890511,0.0
4,48,0.47333333333333344,0.16666666666666763,0.6012972972972976,0.22162162162162446,0.0,0.004886021505376448,0.0,0.0,0.006405989058450628,0.0,0.0,0.3854166666666667,0.0,0.0,0.43243243243243246,0.0
5,50,0.5996000000000004,0.11999999999999454,0.6009361702127664,0.2000000000000011,0.0,0.007331865981902344,0.0,0.0,0.006582455486156141,0.0,0.0,0.455,0.0,0.0,0.4372340425531915,0.0
6,52,0.490192307692308,-0.03846153846154264,0.5808710801393732,0.15679442508710814,0.0,0.008138569604086585,0.0,0.0,0.006780688196534329,0.0,0.0,0.35096153846153844,0.0,0.0,0.42160278745644597,0.0
7,55,0.3421818181818184,-0.05454545454545989,0.5424853801169593,0.1228070175438589,0.0,0.004140814081407803,0.0,0.0,0.006368816724451322,0.0,0.0,0.2863636363636364,0.0,0.0,0.39985380116959063,0.0
8,47,0.5585106382978726,0.3829787234042543,0.5444215938303345,0.15424164524421516,0.0,0.009262526464361341,0.0,0.0,0.006625371500077945,0.0,0.0,0.2765957446808511,0.0,0.0,0.38496143958868895,0.0
9,44,0.6643181818181823,0.36363636363635865,0.5566050808314091,0.17551963048498728,0.0,0.007673930165397593,0.0,0.0,0.0067370157097330725,0.0,0.0,0.42045454545454547,0.0,0.0,0.38856812933025403,0.0
10,46,0.2276086956521739,0.04347826086956095,0.5250104384133615,0.1628392484342365,0.0,0.00227065712426797,0.0,0.0,0.006227064504147345,0.0,0.0,0.27717391304347827,0.0,0.0,0.3778705636743215,0.0
11,49,0.8928571428571435,0.5306122448979136,0.5591477272727277,0.1969696969696914,0.0,0.012022533663093709,0.0,0.0,0.006706114846447132,0.0,0.0,0.4489795918367347,0.0,0.0,0.38446969696969696,0.0
