Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window,Avg privacy score,Avg privacy score in Window
12,50,0.40760000000000024,0.2600000000000071,0.2848853615520283,0.04056437389770524,0.0031655793724760977,0.0,0.0,0.0032856009600716234,0.0,0.0,0.15,0.0,0.0,0.16181657848324515,0.0,0.0,44702.78,7452.52,48250.79937170567,23071.968568460696,0.0,0.0
13,57,0.19578947368421049,-0.14035087719297926,0.27674679487179493,0.024038461538460017,0.002508992805755513,0.0,0.0,0.00322116729775609,0.0,0.0,0.27631578947368424,0.0,0.0,0.17227564102564102,0.0,0.0,38815.45614035088,6361.473684210527,47464.52076909277,21679.427328106514,0.0,0.0
14,44,0.31749999999999995,-0.2272727272727228,0.27943113772455097,0.0074850299401186355,0.002811430871402722,0.0,0.0,0.00318641174462277,0.0,0.0,0.3465909090909091,0.0,0.0,0.18375748502994013,0.0,0.0,24244.704545454544,8869.954545454546,45678.38105958214,20694.083267902515,0.0,0.0
15,44,0.7002272727272731,0.3863636363636402,0.30543539325842706,0.030898876404493562,0.007906081601231565,0.0,0.0,0.0034808009347440058,0.0,0.0,0.35795454545454547,0.0,0.0,0.19452247191011235,0.0,0.0,21655.590909090908,6510.068181818182,43962.4674774042,19680.939333182207,0.0,0.0
16,52,0.3328846153846155,-0.03846153846153863,0.3073036649214661,0.026178010471203418,0.003333975346687226,0.0,0.0,0.0034695355332574934,0.0,0.0,0.28365384615384615,0.0,0.0,0.2005890052356021,0.0,0.0,24125.884615384617,7612.25,42640.02861993622,18876.360044303394,0.0,0.0
17,44,0.10772727272727269,-0.13636363636363616,0.29643564356435653,0.017326732673266607,0.0016311080523055766,0.0,0.0,0.003393836344314578,0.0,0.0,0.18181818181818182,0.0,0.0,0.19956683168316833,0.0,0.0,21622.159090909092,4752.590909090909,41326.41177437203,17993.62447335261,0.0,0.0
18,53,0.6681132075471703,0.30188679245282957,0.31931475029036016,0.034843205574912176,0.009787175234936326,0.0,0.0,0.0037056056501287315,0.0,0.0,0.3490566037735849,0.0,0.0,0.20876887340301975,0.0,0.0,28426.622641509435,7086.792452830188,40567.600648909516,17352.04611920423,0.0,0.0
19,44,0.5981818181818188,0.04545454545454614,0.33287292817679576,0.035359116022098805,0.008982935153583541,0.0,0.0,0.0039060980511650316,0.0,0.0,0.4375,0.0,0.0,0.21988950276243094,0.0,0.0,28151.840909090908,7273.545454545455,39877.8362189196,16792.12941561208,0.0,0.0
20,52,0.5525000000000003,0.038461538461538096,0.34480668756530847,0.035527690700103864,0.00524940617577184,0.0,0.0,0.003995108721972009,0.0,0.0,0.46153846153846156,0.0,0.0,0.2330198537095089,0.0,0.0,20600.846153846152,10952.865384615385,38863.25779444205,16484.799729770148,0.0,0.0
21,47,0.5404255319148941,0.02127659574468053,0.35396414342629506,0.03486055776892369,0.006516162134427916,0.0,0.0,0.004108724304576041,0.0,0.0,0.4148936170212766,0.0,0.0,0.24153386454183268,0.0,0.0,12413.297872340425,4536.936170212766,37540.75979833696,15887.406551792277,0.0,0.0
22,43,0.6176744186046512,0.1395348837209303,0.36479465138490946,0.039159503342883845,0.009984962406015013,0.0,0.0,0.004284047827354914,0.0,0.0,0.32558139534883723,0.0,0.0,0.24498567335243554,0.0,0.0,28635.39534883721,6144.906976744186,37116.69482455127,15423.47800059951,0.0,0.0
23,48,0.1352083333333333,-0.04166666666666694,0.35473059360730613,0.03561643835616381,0.0013557551702527335,0.0,0.0,0.004134829307756995,0.0,0.0,0.08854166666666667,0.0,0.0,0.23812785388127855,0.0,0.0,19342.875,8445.041666666666,36308.793923435296,15106.27634905711,0.0,0.0
24,48,0.2289583333333333,0.16666666666666682,0.349448818897638,0.04111986001749727,0.0037178619756427114,0.0,0.0,0.004122109043623638,0.0,0.0,0.005208333333333333,0.0,0.0,0.2283464566929134,0.0,0.0,19965.791666666668,5728.083333333333,35598.228607923615,14698.528826634336,0.0,0.0
25,58,0.5405172413793109,-0.03448275862068657,0.35867610324729415,0.037468776019982976,0.006997767857142798,0.0,0.0,0.004249188671986737,0.0,0.0,0.40086206896551724,0.0,0.0,0.23667776852622815,0.0,0.0,20689.844827586207,8281.120689655172,34977.045950409556,14431.136820926871,0.0,0.0
26,47,0.5365957446808511,0.31914893617018925,0.3653766025641028,0.04807692307692184,0.006649090429739347,0.0,0.0,0.004335742131786638,0.0,0.0,0.14893617021276595,0.0,0.0,0.23337339743589744,0.0,0.0,18632.85106382979,11529.595744680852,34323.27815494637,14315.07517787703,0.0,0.0
27,52,0.5575000000000004,0.19230769230769534,0.37306153846153867,0.053846153846152774,0.006019518272425379,0.0,0.0,0.004409470296219531,0.0,0.0,0.3317307692307692,0.0,0.0,0.2373076923076923,0.0,0.0,16964.384615384617,8193.096153846154,33655.628403424766,14079.614446183534,0.0,0.0
28,45,0.36800000000000027,0.2666666666666703,0.3728921933085504,0.06096654275092846,0.0037964236588720066,0.0,0.0,0.004386084583901783,0.0,0.0,0.1111111111111111,0.0,0.0,0.23308550185873605,0.0,0.0,16557.088888888888,8359.644444444444,33022.349162145656,13867.763705378384,0.0,0.0
29,54,0.4568518518518521,0.14814814814815194,0.3761329521086492,0.06433166547533879,0.007186134576172289,0.0,0.0,0.004467698525229032,0.0,0.0,0.20833333333333334,0.0,0.0,0.2321300929235168,0.0,0.0,10714.722222222223,5039.277777777777,32225.648200005533,13552.460636535503,0.0,0.0
30,51,0.7074509803921573,0.23529411764706268,0.3877862068965519,0.07034482758620633,0.009454926624738267,0.0,0.0,0.004624209478852289,0.0,0.0,0.38235294117647056,0.0,0.0,0.2374137931034483,0.0,0.0,10140.529411764706,5008.470588235294,31464.09237972137,13257.840290042393,0.0,0.0
31,35,0.5297142857142857,0.11428571428571309,0.39113131313131333,0.0713804713804708,0.007613963039014291,0.0,0.0,0.004682904411764719,0.0,0.0,0.32857142857142857,0.0,0.0,0.23956228956228956,0.0,0.0,18142.22857142857,5902.942857142857,31020.030252778273,13012.677042279074,0.0,0.0
32,36,0.6055555555555556,0.22222222222222188,0.3962064431295202,0.07495069033530515,0.006720098643649947,0.0,0.0,0.004734828247273657,0.0,0.0,0.24305555555555555,0.0,0.0,0.23964497041420119,0.0,0.0,13845.055555555555,7996.777777777777,30465.99881093238,12850.873840198386,0.0,0.0
33,43,0.3927906976744186,0.13953488372093262,0.3961125319693096,0.07672634271099694,0.004483674011149516,0.0,0.0,0.004727608494921531,0.0,0.0,0.23255813953488372,0.0,0.0,0.23945012787723785,0.0,0.0,14540.093023255815,7362.930232558139,29968.314255067486,12679.37560245963,0.0,0.0
34,56,0.7378571428571433,0.3392857142856788,0.4079259259259261,0.08580246913580075,0.0067793273174729515,0.0,0.0,0.004818795665679825,0.0,0.0,0.41517857142857145,0.0,0.0,0.24552469135802468,0.0,0.0,11675.285714285714,9019.535714285714,29413.980056861976,12568.471363424058,0.0,0.0
35,44,0.5054545454545457,0.0909090909090922,0.41050480769230785,0.08593749999999836,0.005911749069643743,0.0,0.0,0.004847977288857343,0.0,0.0,0.3409090909090909,0.0,0.0,0.248046875,0.0,0.0,16111.613636363636,8285.022727272728,29022.73398567085,12442.48758000784,0.0,0.0
36,47,0.6059574468085108,0.12765957446808426,0.4158737580362363,0.08708357685563836,0.006402877697841816,0.0,0.0,0.004895560998431352,0.0,0.0,0.35638297872340424,0.0,0.0,0.2510227936879018,0.0,0.0,16208.404255319148,8453.829787234043,28656.61027908937,12328.525928785732,0.0,0.0
37,43,0.42162790697674424,8.471905347793709E-17,0.4160148232611176,0.08494868871151497,0.004764783180026286,0.0,0.0,0.004892224762492206,0.0,0.0,0.3546511627906977,0.0,0.0,0.25356328392246297,0.0,0.0,18462.372093023256,8534.488372093023,28373.436996143093,12223.13599665538,0.0,0.0
38,46,0.9310869565217397,0.5652173913043369,0.42917777777777794,0.0972222222222204,0.012712971208073555,0.0,0.0,0.00506497423322537,0.0,0.0,0.3967391304347826,0.0,0.0,0.25722222222222224,0.0,0.0,16273.478260869566,10459.565217391304,28046.411084378942,12175.471921540133,0.0,0.0
39,44,0.48431818181818204,0.3636363636363811,0.4304934924078093,0.1035791757049878,0.004661999562459074,0.0,0.0,0.005053248712546073,0.0,0.0,0.1875,0.0,0.0,0.255558568329718,0.0,0.0,13843.954545454546,8715.295454545454,27672.662228091456,12084.414646092904,0.0,0.0
40,67,0.6368656716417914,0.44776119402985637,0.43772893772893795,0.11564625850340024,0.006401140114011407,0.0,0.0,0.005108116195140422,0.0,0.0,0.22761194029850745,0.0,0.0,0.25457875457875456,0.0,0.0,11357.835820895523,7984.164179104478,27254.333345855663,11979.280018734227,0.0,0.0
41,46,0.5776086956521742,0.47826086956521435,0.44101686254471156,0.12416964741951851,0.00812538226299689,0.0,0.0,0.005167186536469716,0.0,0.0,0.21739130434782608,0.0,0.0,0.2537046499744507,0.0,0.0,11365.95652173913,6055.130434782609,26857.12392525275,11831.176279135438,0.0,0.0
42,40,0.7097500000000003,0.20000000000000018,0.4463995993990989,0.12568853279919767,0.008814032909034547,0.0,0.0,0.005236182085168872,0.0,0.0,0.4,0.0,0.0,0.256634952428643,0.0,0.0,10724.45,4832.375,26463.644073417312,11660.473808912622,0.0,0.0
43,66,0.5504545454545456,0.21212121212121207,0.44972855065438705,0.12845370819195237,0.005166382252559572,0.0,0.0,0.0052334134317076715,0.0,0.0,0.2537878787878788,0.0,0.0,0.256543868153175,0.0,0.0,8408.015151515152,6785.69696969697,26033.74814670536,11544.407693693202,0.0,0.0
44,52,0.5011538461538465,0.076923076923071,0.4509929078014187,0.12718676122931322,0.004970436772839639,0.0,0.0,0.0052258594713052876,0.0,0.0,0.3557692307692308,0.0,0.0,0.25898345153664304,0.0,0.0,8562.634615384615,7337.461538461538,25627.443180860686,11446.571736594791,0.0,0.0
45,51,0.4260784313725492,0.07843137254901833,0.4504062788550326,0.1260387811634337,0.004467516447368388,0.0,0.0,0.005206175389163704,0.0,0.0,0.28431372549019607,0.0,0.0,0.2595798707294552,0.0,0.0,10330.392156862745,5256.588235294118,25279.782930315276,11305.89029338341,0.0,0.0
46,46,0.8273913043478265,0.4130434782608652,0.4582459312839063,0.13200723327305477,0.0086500000000003,0.0,0.0,0.005285183196116559,0.0,0.0,0.42391304347826086,0.0,0.0,0.262997287522604,0.0,0.0,8786.08695652174,5221.630434782609,24913.256353119865,11170.684518747838,0.0,0.0
47,45,0.34377777777777774,-0.08888888888889326,0.4559636685866197,0.12760301284891315,0.0038859583019342048,0.0,0.0,0.0052567298360320725,0.0,0.0,0.2722222222222222,0.0,0.0,0.2631812140008861,0.0,0.0,7824.777777777777,5197.844444444445,24541.767688438515,11040.84016930646,0.0,0.0
48,51,0.06941176470588234,-2.145886953969114E-15,0.44742201039861373,0.12478336221836953,5.843512710465609E-4,0.0,0.0,0.005116485324137378,0.0,0.0,0.0784313725490196,0.0,0.0,0.25909878682842286,0.0,0.0,8504.627450980392,6433.117647058823,24200.551938705365,10942.803519896936,0.0,0.0
49,63,0.5873015873015877,0.22222222222222776,0.45113876001687075,0.1273724167018124,0.006637961966272018,0.0,0.0,0.005157375531576354,0.0,0.0,0.28174603174603174,0.0,0.0,0.25970054829185996,0.0,0.0,10623.904761904761,5427.269841269841,23917.70512252202,10827.89656825887,0.0,0.0
50,43,0.760697674418605,0.1860465116279128,0.4566528583264294,0.12841756420878103,0.006045093328405036,0.0,0.0,0.005179946713781576,0.0,0.0,0.46511627906976744,0.0,0.0,0.2633595691797846,0.0,0.0,14899.60465116279,10232.93023255814,23733.662255759587,10815.75439814253,0.0,0.0
51,37,0.29405405405405405,-0.05405405405405511,0.45419828641370896,0.12566299469604136,0.0031183720263684932,0.0,0.0,0.00514669304953259,0.0,0.0,0.25675675675675674,0.0,0.0,0.26325989392084864,0.0,0.0,14388.864864864865,8366.243243243243,23546.766307941693,10766.764175044542,0.0,0.0
52,47,0.3995744680851064,0.29787234042552263,0.45317053642914357,0.12890312249799718,0.003581235697940469,0.0,0.0,0.005109638630352152,0.0,0.0,0.15425531914893617,0.0,0.0,0.261208967173739,0.0,0.0,12805.234042553191,9102.893617021276,23336.148028228195,10734.139262142126,0.0,0.0
53,51,0.8215686274509807,0.39215686274510186,0.46054138877991396,0.13417026284817463,0.008964484381685752,0.0,0.0,0.005189284767040921,0.0,0.0,0.37254901960784315,0.0,0.0,0.26343664182032167,0.0,0.0,11753.21568627451,7387.333333333333,23113.39932934447,10669.777609665034,0.0,0.0
54,59,0.6679661016949155,0.372881355932185,0.4652338957055218,0.13957055214723774,0.007314402375650034,0.0,0.0,0.005238722323926632,0.0,0.0,0.2627118644067797,0.0,0.0,0.263420245398773,0.0,0.0,13031.627118644068,7280.118644067797,22923.17721216144,10605.821780125463,0.0,0.0
55,56,0.7453571428571434,0.3214285714285608,0.4711223723723727,0.1433933933933917,0.009392439243924758,0.0,0.0,0.005316921695219702,0.0,0.0,0.38392857142857145,0.0,0.0,0.26595345345345345,0.0,0.0,14079.07142857143,6680.428571428572,22759.397475428294,10533.129313297743,0.0,0.0
56,37,0.6094594594594598,0.37837837837839866,0.47301740096260675,0.14661236579044656,0.006215545755236956,0.0,0.0,0.005330524032042727,0.0,0.0,0.24324324324324326,0.0,0.0,0.2656423546834506,0.0,0.0,13662.864864864865,5578.459459459459,22594.005973418047,10443.044406864317,0.0,0.0
57,39,0.9266666666666671,0.20512820512820354,0.47947445255474486,0.14744525547445114,0.012579185520362211,0.0,0.0,0.005416383223460445,0.0,0.0,0.6602564102564102,0.0,0.0,0.27125912408759123,0.0,0.0,11468.0,5499.410256410257,22395.327295321298,10354.76522560621,0.0,0.0
58,34,0.5823529411764707,0.17647058823529238,0.4807354001441964,0.1478010093727455,0.0073008849557524395,0.0,0.0,0.0054372209650785965,0.0,0.0,0.3161764705882353,0.0,0.0,0.27180966113914923,0.0,0.0,10407.911764705883,6069.382352941177,22185.021759696465,10279.58306994542,0.0,0.0
59,48,0.8291666666666669,0.33333333333333615,0.4866619418851881,0.1509567682494671,0.009693132001948577,0.0,0.0,0.005507296357635823,0.0,0.0,0.4010416666666667,0.0,0.0,0.27400779588944013,0.0,0.0,14628.395833333334,7389.854166666667,22054.73510579365,10229.760157819923,0.0,0.0
60,52,0.7082692307692313,0.19230769230768893,0.49067153792623547,0.15170494084898956,0.010360056258790693,0.0,0.0,0.0055755042976997375,0.0,0.0,0.4182692307692308,0.0,0.0,0.2766179540709812,0.0,0.0,14676.23076923077,6145.961538461538,21929.675710258685,10160.543232068087,0.0,0.0
61,49,0.5814285714285718,0.12244897959183774,0.49219295244611727,0.15121450564488406,0.007666846071044217,0.0,0.0,0.005605785491073183,0.0,0.0,0.3112244897959184,0.0,0.0,0.2771980841601095,0.0,0.0,12065.734693877552,4824.673469387755,21765.276693319003,10071.612069356748,0.0,0.0
62,54,0.8409259259259264,0.3518518518518566,0.49851864292912357,0.1548538797447082,0.00908927141713409,0.0,0.0,0.005672302952934994,0.0,0.0,0.39814814814814814,0.0,0.0,0.2793920053745381,0.0,0.0,15110.0,8049.5,21656.173796707215,10038.462691170573,0.0,0.0
63,59,0.702203389830509,0.3050847457627134,0.5024769433465088,0.15777338603425445,0.009526327891469342,0.0,0.0,0.005735317891475921,0.0,0.0,0.3728813559322034,0.0,0.0,0.28120882740447956,0.0,0.0,13014.627118644068,4886.779661016949,21516.794011577163,9955.371029393902,0.0,0.0
64,48,0.9320833333333338,0.43750000000001005,0.5091634241245139,0.1621271076523985,0.012325068870523892,0.0,0.0,0.005824039285356664,0.0,0.0,0.4270833333333333,0.0,0.0,0.2834792477302205,0.0,0.0,15650.25,7662.8125,21423.674265361653,9918.981211467015,0.0,0.0
65,48,0.5412500000000001,0.3333333333333391,0.5096551724137934,0.16475095785440522,0.005717429577464874,0.0,0.0,0.005822272314443003,0.0,0.0,0.11979166666666667,0.0,0.0,0.280970625798212,0.0,0.0,10056.4375,7603.770833333333,21246.061190902878,9882.806049308676,0.0,0.0
66,55,0.393818181818182,0.21818181818182242,0.5076561029181051,0.16567304675243094,0.0047354613030171225,0.0,0.0,0.005804437906972603,0.0,0.0,0.10454545454545454,0.0,0.0,0.277925949168497,0.0,0.0,10363.563636363637,6969.363636363636,21078.638151602274,9837.98385834029,0.0,0.0
67,46,0.5230434782608699,0.2608695652173805,0.50787503866378,0.16702752861119607,0.006563011456628567,0.0,0.0,0.005814285360179351,0.0,0.0,0.22826086956521738,0.0,0.0,0.2772193009588617,0.0,0.0,11050.021739130434,6055.54347826087,20926.68941807997,9780.674155611814,0.0,0.0
68,40,0.6725000000000003,0.1499999999999943,0.509886953864956,0.16681943171402283,0.01021648309912659,0.0,0.0,0.0058549506374678435,0.0,0.0,0.4875,0.0,0.0,0.2797891842346471,0.0,0.0,9261.125,4266.175,20752.576516317586,9698.368198065371,0.0,0.0
69,54,0.62962962962963,0.203703703703705,0.5118304779080256,0.16741809437931976,0.01457351050150042,0.0,0.0,0.005925732599776626,0.0,0.0,0.41203703703703703,0.0,0.0,0.2819356777877968,0.0,0.0,7847.611111111111,3130.037037037037,20562.79761329984,9601.77509275613,0.0,0.0
70,56,0.6562500000000002,0.35714285714285726,0.5142211055276384,0.17055867573159822,0.008434702777140275,0.0,0.0,0.0059632049471418525,0.0,0.0,0.26785714285714285,0.0,0.0,0.28170263080106417,0.0,0.0,11920.55357142857,4891.267857142857,20437.547699649534,9533.506871950141,0.0,0.0
71,45,1.0328888888888894,0.4888888888888782,0.5210297549591602,0.17473745624270606,0.01222193005521968,0.0,0.0,0.006043745579930126,0.0,0.0,0.55,0.0,0.0,0.28522462077012833,0.0,0.0,8456.711111111112,5114.688888888889,20266.39289124184,9470.380900763552,0.0,0.0
72,50,0.4260000000000002,0.2600000000000097,0.519663599769983,0.17596319723979206,0.005216752387950121,0.0,0.0,0.006032475551550385,0.0,0.0,0.175,0.0,0.0,0.28364002300172514,0.0,0.0,9452.82,5664.64,20114.089047703226,9416.778916245756,0.0,0.0
73,50,0.9944000000000004,0.48000000000001164,0.5263917233560094,0.18027210884353667,0.012115009746588754,0.0,0.0,0.00611466708811583,0.0,0.0,0.47,0.0,0.0,0.286281179138322,0.0,0.0,13815.18,5543.46,20026.60419981846,9362.982820186786,0.0,0.0
74,38,0.3960526315789473,0.526315789473687,0.5250028042624793,0.18395961862030216,0.005636704119850227,0.0,0.0,0.006110501853882746,0.0,0.0,0.0,0.0,0.0,0.2832305103757712,0.0,0.0,9892.921052631578,4734.921052631579,19887.786622459735,9299.58471378192,0.0,0.0
75,53,0.5326415094339625,0.07547169811320727,0.5251146725614814,0.1823708206686923,0.006600420855740052,0.0,0.0,0.006117246773814581,0.0,0.0,0.330188679245283,0.0,0.0,0.28391820945012436,0.0,0.0,20883.603773584906,8337.641509433963,19901.24361098845,9286.585481290733,0.0,0.0
76,47,0.6840425531914897,0.5957446808510479,0.5271522094926353,0.18767048554282506,0.010642171466401644,0.0,0.0,0.006160825294406471,0.0,0.0,0.13297872340425532,0.0,0.0,0.28198308783415166,0.0,0.0,17340.893617021276,7888.893617021276,19867.10561106889,9267.949589767139,0.0,0.0
77,37,0.7535135135135138,0.2702702702702723,0.5294139886578453,0.18849581420469802,0.010028776978417087,0.0,0.0,0.006194803799508346,0.0,0.0,0.36486486486486486,0.0,0.0,0.28281123413448556,0.0,0.0,15717.027027027027,6680.891891891892,19812.499313910444,9233.90935690036,0.0,0.0
78,47,0.5223404255319152,0.27659574468084125,0.5293253333333336,0.18959999999999902,0.007297859690844292,0.0,0.0,0.0062064059832534265,0.0,0.0,0.22340425531914893,0.0,0.0,0.2820666666666667,0.0,0.0,14608.36170212766,6821.404255319149,19744.913111160018,9202.57812181489,0.0,0.0
79,42,0.45571428571428574,0.23809523809523453,0.5285100210970467,0.1901371308016868,0.00830729166666646,0.0,0.0,0.00622143234098038,0.0,0.0,0.17261904761904762,0.0,0.0,0.28085443037974683,0.0,0.0,14802.404761904761,5563.547619047619,19681.5476195029,9155.923884599923,0.0,0.0
80,53,0.8096226415094345,0.26415094339622397,0.5323849154746427,0.19115734720416025,0.016384116074837626,0.0,0.0,0.006303391234461105,0.0,0.0,0.41509433962264153,0.0,0.0,0.282704811443433,0.0,0.0,13183.566037735849,4419.830188679245,19599.294688088128,9095.973331487005,0.0,0.0
81,47,0.820638297872341,0.2978723404255277,0.5358658787255913,0.19244604316546657,0.010690133037694628,0.0,0.0,0.006351592930864919,0.0,0.0,0.4787234042553192,0.0,0.0,0.28507194244604317,0.0,0.0,13587.212765957447,6487.914893617021,19524.143664061496,9063.372601013629,0.0,0.0
82,46,0.32760869565217393,0.02173913043478286,0.5334332148298633,0.19045200609446317,0.004651234567901235,0.0,0.0,0.0063349789051167895,0.0,0.0,0.25,0.0,0.0,0.28466226510919246,0.0,0.0,20967.58695652174,6029.913043478261,19541.963951622733,9025.922483019365,0.0,0.0
83,48,0.7895833333333339,0.2708333333333382,0.5365178123432016,0.19141996989463023,0.010928489042675914,0.0,0.0,0.0063825227940847665,0.0,0.0,0.4166666666666667,0.0,0.0,0.28625188158554943,0.0,0.0,12555.416666666666,6441.25,19456.762155464734,8994.402086884984,0.0,0.0
84,46,0.607826086956522,0.45652173913043936,0.5373313492063496,0.19444444444444353,0.005878889823381064,0.0,0.0,0.006375474146683144,0.0,0.0,0.22282608695652173,0.0,0.0,0.28552827380952384,0.0,0.0,13355.934782608696,8823.04347826087,19383.258211213455,8992.337525335295,0.0,0.0
85,49,0.8551020408163271,0.5510204081632656,0.5411467777505518,0.1987258024993865,0.011622746185852989,0.0,0.0,0.0064305556364399104,0.0,0.0,0.3469387755102041,0.0,0.0,0.28626562117128157,0.0,0.0,14674.367346938776,6670.65306122449,19327.199986638756,8964.69842457207,0.0,0.0
86,50,0.5810000000000002,0.24000000000000563,0.5416291454853551,0.19922536916000885,0.007462111482147346,0.0,0.0,0.006442118052856344,0.0,0.0,0.29,0.0,0.0,0.2863108206245461,0.0,0.0,14356.26,7325.64,19268.718339737123,8945.415384282987,0.0,0.0
87,47,0.8080851063829791,0.34042553191489644,0.5446266156055534,0.20081378650071727,0.011611128095383626,0.0,0.0,0.006490344847257516,0.0,0.0,0.3882978723404255,0.0,0.0,0.2874581139301101,0.0,0.0,15033.68085106383,7346.297872340426,19219.473717775807,8926.820994609237,0.0,0.0
88,45,0.5033333333333336,0.3999999999999992,0.5441865972057784,0.20293630120767148,0.007900244157655905,0.0,0.0,0.006501780980430469,0.0,0.0,0.19444444444444445,0.0,0.0,0.2864669666114137,0.0,0.0,15283.844444444445,5848.333333333333,19174.23659969154,8891.436078962388,0.0,0.0
89,54,0.7696296296296299,0.3518518518518593,0.5470329670329676,0.20481646013560842,0.008350411894715833,0.0,0.0,0.006527449962894181,0.0,0.0,0.35185185185185186,0.0,0.0,0.28729249473930324,0.0,0.0,13662.518518518518,9634.648148148148,19111.60343967821,8899.881670657682,0.0,0.0
90,63,0.6576190476190479,0.34920634920634447,0.5486382488479267,0.20691244239631262,0.009725352112676083,0.0,0.0,0.006565010725294637,0.0,0.0,0.3253968253968254,0.0,0.0,0.2878456221198157,0.0,0.0,8487.285714285714,4771.68253968254,18992.229083213122,8853.497410759084,0.0,0.0
91,45,0.5515555555555557,0.2666666666666628,0.5486681870011407,0.20752565564424094,0.010721382289416964,0.0,0.0,0.006591371719601472,0.0,0.0,0.2833333333333333,0.0,0.0,0.28779931584948687,0.0,0.0,10437.844444444445,4686.2444444444445,18897.18036500458,8807.194600022254,0.0,0.0
