Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg privacy score,Avg privacy score in Window
2,67,0.3123880597014929,0.13432835820895783,0.3123880597014929,0.13432835820895783,0.007876667385318076,5.255533990750689E-4,0.002770022621659263,0.007876667385318076,5.255533990750689E-4,0.002770022621659263,0.22580645161290322,0.09375,0.15,0.22580645161290322,0.09375,0.15,0.31343283582089554,0.31343283582089554
3,50,0.008199999999999968,-5.153863447127094E-16,0.1823931623931626,0.07692307692307818,0.0054647518066723655,-0.007858807546604004,-0.002036062213768829,0.006721965681596814,-0.0034700026799056216,4.8002504986469476E-4,0.14,-0.09090909090909091,-0.03571428571428571,0.1875,0.018518518518518517,0.07352941176470588,0.32,0.3167164179104478
4,41,0.2268292682926829,0.12195121951218815,0.19392405063291154,0.08860759493670799,0.00550497948920162,0.005816539467587838,-0.006076253478337613,0.006364173382281707,-8.737969217443962E-4,-0.0014397811463052169,0.25,0.2833333333333333,-0.3,0.2013888888888889,0.1130952380952381,-0.011363636363636364,0.32926829268292684,0.3209003761679408
5,55,0.48618181818181844,0.09090909090908963,0.26938967136150255,0.08920187793427131,0.009714160133569915,0.008498215812095531,-0.001680739502663584,0.007223607256186578,0.0014036202652673818,-0.0015000653683331314,0.453125,0.5416666666666666,-0.13636363636363635,0.27884615384615385,0.20833333333333334,-0.03636363636363636,0.39090909090909093,0.33840255485322834
6,52,0.36,0.11538461538461364,0.28716981132075486,0.0943396226415083,0.0022186247150243338,0.004831503897745043,0.004598146928697848,0.005987476705958039,0.002264153495976124,2.392284743100175E-5,0.22916666666666666,0.3076923076923077,0.0,0.26953125,0.22761194029850745,-0.02857142857142857,0.3173076923076923,0.33418358234412116
7,40,0.18249999999999997,0.2500000000000024,0.2734426229508198,0.11475409836065509,0.0016468302686058688,0.004790282008999074,6.553298733585954E-6,0.005360774846301573,0.002620266629002803,2.144305955122141E-5,0.17708333333333334,-0.4,-0.25,0.25493421052631576,0.1461038961038961,-0.046052631578947366,0.2625,0.32223631862010094
8,43,0.6139534883720934,0.2558139534883708,0.3155172413793105,0.13218390804597627,0.007738531526924863,0.004818502649146003,0.016140679829039682,0.005611842321895336,0.0028354720881176624,0.0016877631356794606,0.3020833333333333,0.075,0.6666666666666666,0.26136363636363635,0.13793103448275862,0.029411764705882353,0.4186046511627907,0.3360032232690566
9,51,0.5829411764705885,0.3333333333333333,0.3496992481203009,0.15789473684210462,0.004563391496657391,0.004354113697970092,0.013123833146022536,0.005467530144280995,0.003044402247994691,0.0032594853589137888,0.16666666666666666,0.25,0.4642857142857143,0.24876847290640394,0.14948453608247422,0.09090909090909091,0.2647058823529412,0.32709105565454216
10,47,-0.17595744680851066,-0.2553191489361681,0.29430493273542613,0.11434977578475301,-0.0024663488210140247,-0.0029471327521711217,-0.0018132067156608844,0.004705902778939629,0.002485341047672572,0.0027763986706250353,-0.265625,0.058823529411764705,0.017857142857142856,0.21118721461187215,0.13596491228070176,0.08185840707964602,0.2978723404255319,0.32384453174020766
11,51,0.42627450980392173,0.1960784313725528,0.30784708249496995,0.12273641851106647,0.0034540421311293912,0.013919628370664508,0.004201155632859152,0.004590242088498578,0.0034591056228196657,0.0029022611031109184,0.2159090909090909,0.20588235294117646,0.10416666666666667,0.21161825726141079,0.1450381679389313,0.084,0.27450980392156865,0.31891105895834376
12,41,0.27560975609756094,0.26829268292682906,0.3053903345724908,0.13382899628252792,0.006828661099562724,-0.001539733078960477,0.0016475742057731081,0.004764497222859728,0.003041426509917276,0.0028014933675751695,0.23684210526315788,-0.08928571428571429,-0.5,0.21346153846153845,0.12241379310344827,0.04887218045112782,0.34146341463414637,0.32096127311068945
13,49,0.21265306122448976,-0.08163265306122748,0.29764906303236804,0.11584327086882434,0.005703764748729461,0.001236271503918006,0.0030051624292847913,0.004819343744759031,0.0029318250330545347,0.0028136282104703363,0.36904761904761907,0.05,0.15384615384615385,0.22508896797153025,0.115625,0.05821917808219178,0.3163265306122449,0.32057504456915237
14,51,0.2264705882352941,-0.05882352941176565,0.2919592476489029,0.10188087774294646,0.0025111468036524017,0.004719677510435428,6.171864238082497E-4,0.004613382991234543,0.0030902049844779168,0.002618622760029758,0.2777777777777778,0.38461538461538464,0.045454545454545456,0.2297077922077922,0.13583815028901733,0.05732484076433121,0.3235294117647059,0.320802303584195
15,38,0.21842105263157893,-0.05263157894736553,0.2878254437869824,0.09319526627218927,0.004957020309380051,0.002631984644549025,-0.0010781423112532743,0.004632664746460056,0.003067020403099425,0.002417666108363183,0.203125,0.16666666666666666,0.05,0.22839506172839505,0.13783783783783785,0.05688622754491018,0.3815789473684211,0.32514349242592544
16,45,-0.1506666666666667,-0.2444444444444459,0.26045769764216375,0.07212205270457682,-1.571143229123653E-4,-0.009231776687246425,7.731017379842831E-4,0.004356990292346915,0.002395419658925043,0.00232421297387893,0.11363636363636363,-0.3,0.11538461538461539,0.22109826589595374,0.11538461538461539,0.06111111111111111,0.3111111111111111,0.32420800033827113
17,49,0.13857142857142857,-0.10204081632653311,0.2527012987012988,0.06103896103896073,0.0011916392609272553,-0.0025997954797887927,0.005449261633892379,0.0040875632747736845,0.001939678738081946,0.0025999525615271754,0.2638888888888889,0.171875,0.15,0.22321428571428573,0.11966824644549763,0.06794871794871794,0.35714285714285715,0.3262664288885577
18,49,0.336734693877551,0.24489795918367602,0.2577289377289378,0.0720390720390719,0.0015757651069517081,0.006694556818477274,0.009671093760545138,0.003954856826606148,0.002178826841011164,0.0029730792004421455,-0.10526315789473684,0.15789473684210525,0.06818181818181818,0.20691906005221933,0.12282608695652174,0.06796116504854369,0.5306122448979592,0.3382867710067578
19,36,0.5983333333333337,0.33333333333333215,0.2720701754385966,0.08304093567251444,0.00491790355513555,0.005230503115682368,0.006813207340876741,0.0040092871951390085,0.0023562885455771215,0.0031945180587285796,0.34210526315789475,-0.05,0.21428571428571427,0.21330845771144277,0.115625,0.07276995305164319,0.2638888888888889,0.3341535553335429
20,44,0.37113636363636376,0.15909090909090703,0.27691879866518365,0.08676307007786402,0.009522728961427042,0.005059909943844281,-4.3910862949939164E-4,0.00422434334763848,0.0024589142847223793,0.0030551915714354377,0.22321428571428573,0.25,-0.3333333333333333,0.21395348837209302,0.121,0.06164383561643835,0.36363636363636365,0.33570528208632294
21,48,0.6697916666666671,0.24999999999999178,0.29683210137275623,0.09503695881731718,0.009481703524924322,0.007208578202720843,0.011588595659219303,0.004466160383169492,0.002670483394406549,0.003442021062406007,0.31521739130434784,0.5384615384615384,0.2916666666666667,0.21909492273730685,0.14163498098859315,0.0735930735930736,0.3125,0.33454501798200675
22,50,0.5632000000000003,0.20000000000000162,0.3101905717151456,0.10030090270812382,0.0074609175366108045,0.011961669312953244,0.007894753293446823,0.004590455296405376,0.0030500606126382074,0.0036290362700301284,0.16666666666666666,0.4772727272727273,0.4722222222222222,0.21677215189873417,0.1551094890510949,0.10240963855421686,0.43,0.3390904933161969
23,41,0.7326829268292685,0.5853658536585449,0.32687861271676316,0.11946050096339093,0.008051923099010311,0.009095535833338714,0.004321471908590815,0.004764993072056039,0.0033404622428971167,0.0036632571310859885,0.21153846153846154,0.16666666666666666,0.2222222222222222,0.2165,0.15535714285714286,0.1065891472868217,0.3780487804878049,0.34086132455127
24,51,0.45058823529411784,0.274509803921565,0.3326721763085401,0.1267217630853991,0.004655920440420228,0.006627833175396579,0.0022868898922970625,0.004758744211140182,0.0035313822304081934,0.003582231590489705,0.5131578947368421,0.06666666666666667,0.058823529411764705,0.22736030828516376,0.15084745762711865,0.10363636363636364,0.3137254901960784,0.33968150566626165
